,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
392,Martin Kallmin,CrossFit Värmdö,,"2023 quarterfinals
974th
worldwide",974th,worldwide,Men,Men (40-44),145 kg,,118 kg,170 kg,,,,,,,29,,90 kg,
403,Cédric Linares,CrossFit Ajaccio,,,,Europe,Men,,105 lb,,75 lb,155 lb,,,,,,,,,,
404,Alexandre Russo,CrossFit Ajaccio,,,,Europe,Men,,180 kg,,115 kg,210 kg,,,,,,,,,84 kg,
430,Maira Carmo,Unika CrossFit,,,,Brazil,Women,,90 kg,,56 kg,112 kg,,,5:06,,,,28,,52 kg,
431,Rafael Attali,R CrossFit,,,,France,Men,,100 kg,,65 kg,140 kg,,,,,,,17,,50 kg,
454,Mario Blanco,,,,,Europe,Men,,130 kg,,90 kg,130 kg,,,,,,,46,16:00,70 kg,
457,Jennifer Serrano Withers,,,,,North America,Women,,95 lb,,,200 lb,,,,,,,,,75 lb,
469,Ilán Lopez,CrossFit Eximious 462,,,,Europe,Men,,275 lb,,185 lb,305 lb,,,8:40,15:00,15:26,,,27:17,145 lb,
475,Anthony Bone,,,,,North America,Men,,405 lb,,,500 lb,,,3:03,,,,,,210 lb,
477,Justin Zavodny,Straight Flush CrossFit,,"2023 open
8073rd
worldwide",8073rd,worldwide,Men,Men (35-39),305 lb,,225 lb,375 lb,367,20:32,2:51,3:30,7:54,,34,21:06,185 lb,0:55
482,Franco Garcia,CrossFit Santiago,,"2023 open
21192nd
worldwide",21192nd,worldwide,Men,Men,,,255 lb,,,,,2:37,,,,25:16,,
509,Scott Larson,Trollway CrossFit,,"2023 open
2347th
worldwide",2347th,worldwide,Men (55-59),Men (55-59),275 lb,,,385 lb,,,,,,,,,,
526,Andy Biegel,Crossfit Peak 180 Athletics,,"2023 open
537th
worldwide",537th,worldwide,Men (60-64),Men (60-64),265 lb,,185 lb,395 lb,222,,7:41,,,,,,,1:23
528,Michael Giovanetti,Noble CrossFit,,,,North America East,Men,,335 lb,,215 lb,395 lb,,,5:33,,,,,,165 lb,
549,Victoria Grimm,Paul Bunyan CrossFit,,,,United States,Women,,255 lb,,170 lb,265 lb,,,,,,,,,135 lb,
561,Alejandro Cardena,FCL CrossFit,,"2023 open
11688th
worldwide",11688th,worldwide,Men,Men (40-44),205 lb,,,305 lb,,25:27,4:45,5:02,,,,,,
569,Nicole Quigley,Perry Hall CrossFit,,"2023 open
6633rd
worldwide",6633rd,worldwide,Women,Women (35-39),195 lb,,135 lb,220 lb,234,27:12,6:34,,12:02,,,,100 lb,
578,Alexandre Martin,CrossFit CP95,,,,Europe South,Men,,170 kg,,105 kg,210 kg,,,,4:00,,,25,25:00,90 kg,1:05
587,Luiz Jeronimo,,,,,,,,170 kg,,100 kg,190 kg,,,,,,,,,70 kg,
618,Guilherme Braga,The Bakery CrossFit,,"2023 open
40263rd
worldwide",40263rd,worldwide,Men,Men,165 kg,,125 kg,180 kg,,,3:45,2:35,,,45,,220 lb,
619,Jeff Downer,CrossFit Bozeman,,,,West Coast,Men,,315 lb,,,345 lb,,,,,,,,,,
662,Kimberley Duncan,Orleans CrossFit,,"2023 open
7185th
worldwide",7185th,worldwide,Women,Women (40-44),190 lb,,155 lb,,,,,,,,,,,
708,Ryanne Spigelman,CrossFit Reignited ILM,,"2023 open
16090th
worldwide",16090th,worldwide,Women,Women,250 lb,,155 lb,300 lb,,,4:02,3:33,,,,,135 lb,
714,Shaun Verrekt,,,,,Europe,Men,,136 kg,,110 kg,185 kg,,,4:27,2:39,8:29,,25,23:43,90 kg,1:17
717,Brittany Callahan,Teutonic CrossFit,,,,North America,Women,,185 lb,,117 lb,215 lb,223,,5:45,5:25,13:14,,,,82 lb,
731,Ali Herbert,CrossFit Randolph,,,,North America East,Women,,145 lb,,110 lb,200 lb,,,,,11:59,,,,70 lb,
737,Scott MacDonald,CrossFit Saskatoon,,,,Canada,Men,,275 lb,,175 lb,315 lb,,,,,,,,,115 lb,
771,Sonja Jankovic,,,"2023 open
27509th
worldwide",27509th,worldwide,Women,Women,100 kg,,70 kg,110 kg,184,,7:55,4:50,,,,25:00,50 kg,
779,Miranda Timmons,Lock 22 CrossFit,,"2023 open
20294th
worldwide",20294th,worldwide,Women,Women,235 lb,,175 lb,245 lb,,,,4:26,,,,,110 lb,
793,Todd Jackson,Rock Canyon CrossFit,,"2023 open
50919th
worldwide",50919th,worldwide,Men,Men,335 lb,,245 lb,425 lb,,,,,,,,,215 lb,
796,Dan Horton,,,,,North America,Men,,,,,185 lb,,,,,,,1,25:30,,
800,Kyle LaFleur,CrossFit Moss Bluff,,"2023 open
35219th
worldwide",35219th,worldwide,Men,Men,,,275 lb,375 lb,,,,,,,,,225 lb,
809,Sadaf Daryanani,CrossFit Alioth,,"2023 open
6900th
worldwide",6900th,worldwide,Women,Women (40-44),,,,,,,,,,,,30:42,,
813,Guillermo Fabian,CrossFit Hillcrest,,"2023 open
13299th
worldwide",13299th,worldwide,Men,Men (40-44),300 lb,,215 lb,,,,,,,,,,165 lb,
834,Pieter Jansen,Mobilis Amstel CrossFit,,,,Netherlands,Men,,130 kg,,80 kg,160 kg,,,,,,,,,75 kg,
837,Raymond Rodriguez,CrossFit Riverside,,"2023 open
10824th
worldwide",10824th,worldwide,Men,Men (35-39),335 lb,,265 lb,400 lb,,,,,,,,,180 lb,
868,Billy Delp,CrossFit SPT,,,,North America,Men,,365 lb,,295 lb,435 lb,,,3:31,2:02,9:27,,30,,250 lb,
869,Shauna Neal,CrossFit Anywhere,,,,North America,Women,,175 lb,,130 lb,237 lb,,,,,,,,,97 lb,
877,Mathijs Van Miert,CrossFit Club Bussum,,,,Europe,Men,,127 kg,,80 kg,130 kg,,,,,,,,,65 kg,
879,Ryan Tresise,CrossFit Athlete Inside (AI),,"2023 open
5996th
worldwide",5996th,worldwide,Men,Men (40-44),330 lb,,225 lb,385 lb,,,5:47,2:51,,,,21:16,170 lb,
890,Joel Hurst,Dawson CrossFit,,,,United States,Men,,315 lb,,215 lb,405 lb,228,34:56,8:32,5:30,,,,,145 lb,
928,Hendrick Cary,Freakin Awesome CrossFit,,"2023 open
15931st
worldwide",15931st,worldwide,Men,Men (35-39),150 kg,,120 kg,230 kg,,,8:50,,,,,,80 kg,
932,Stuart Santee,CrossFit Stonington,,,,North America,Men,,250 lb,,185 lb,355 lb,252,,7:57,,11:01,,,,140 lb,
955,Raphael Carneiro,Porão CrossFit,,,,South America,Men,,130 kg,,,,,,,,,,,,50 kg,
960,Matthew Hughes,CrossFit Explode,,,,North America West,Men,,365 lb,,255 lb,385 lb,,,3:51,3:50,,,40,,195 lb,1:02
969,Corentin Figiel,Discover CrossFit,,"2023 open
41597th
worldwide",41597th,worldwide,Men,Men,115 kg,,85 kg,150 kg,,,,,,,25,,60 kg,
970,Kayte Forsberg,Experience Momentum CrossFit,,"2023 open
27731st
worldwide",27731st,worldwide,Women,Women,185 lb,,125 lb,225 lb,301,21:32,,3:22,8:03,,,,105 lb,
1002,Michiel Trouw,CrossFit Hengelo,,,,Europe,Men,,125 kg,,,143 kg,,,,4:14,,,,,,
1009,Sandi Thomsen,CrossFit Movida,,,,Oceania,Women,,,,,,,,,,,,,31:30,,
1019,Austin Sall,CrossFit Lake Effect,,"2023 quarterfinals
837th
North America East",837th,North America East,Men,Men,360 lb,,282 lb,410 lb,,,,,,,,,210 lb,
1023,Marie-Claire Picard,CrossFit East Woodbridge,,"2023 quarterfinals
709th
North America East",709th,North America East,Women,Women,235 lb,,189 lb,279 lb,,,,,,,,,135 lb,1:26
1044,Jacquelyn Donston,Alpine Ranch CrossFit,,"2023 open
3953rd
worldwide",3953rd,worldwide,Women,Women (35-39),225 lb,,165 lb,285 lb,,,4:42,6:41,11:09,,10,7:03,115 lb,1:30
1051,Ben Crawford,,,,,Central East,Men,,390 lb,,,505 lb,,,,2:59,,,,,,
1065,Gabriel Gutierrez,CrossFit Shoofly,,"2023 open
3623rd
worldwide",3623rd,worldwide,Men,Men (50-54),350 lb,,195 lb,385 lb,,29:20,5:25,4:00,13:22,,,22:00,135 lb,1:19
1086,Mark Campbell,CrossFit All Level,,"2023 open
4872nd
worldwide",4872nd,worldwide,Men,Men (50-54),315 lb,,235 lb,405 lb,,,,,,,,,,
1128,Mike Jackson,CrossFit Sherwood Park,,,,North America,Men,,355 lb,,,405 lb,,,,,,,,,,
1129,Leigh Gregg,CrossFit 13,,"2023 quarterfinals
1208th
Europe",1208th,Europe,Women,Women,95 kg,,70 kg,120 kg,,,,,,,,,55 kg,
1138,Brenda Harman,Almost Heaven CrossFit,,,,United States,Women,,,,,155 lb,103,,,,,,,,,
1145,Matthew Young,G City CrossFit,,"2023 open
13116th
worldwide",13116th,worldwide,Men,Men (35-39),410 lb,,,405 lb,,,,,,,,,,
1157,Eduardo Miguel Correia,CrossFit Magnanimus Mafra,,,,Portugal,Men,,115 kg,,65 kg,140 kg,,,,,,,,25:01,60 kg,
1166,Anders Sørensen,CrossFit Nordvest,,,,Denmark,Men,,100 kg,,80 kg,135 kg,,,14:18,10:50,,,,27:29,60 kg,1:51
1184,Youssef Bendrer,CrossFit Sasanka,,,,Europe,Men,,195 kg,,135 kg,235 kg,,,,,,,,,,
1187,Pierre Sjoerdsma,CrossFit IJmuiden,,,,Netherlands,Men (60+),,45 kg,,50 kg,100 kg,,,,,,,1,40:00,40 kg,
1192,Ben Bienvenu,CrossFit United Together,,,,Europe,Men,,135 kg,,95 kg,190 kg,,,,,,,,22:02,84 kg,
1212,Deanna Davis,Emerge CrossFit,,"2023 open
2672nd
worldwide",2672nd,worldwide,Women,Women (50-54),155 lb,,85 lb,215 lb,,,10:08,6:13,16:51,,,,65 lb,
1213,Martin Vasconez,,,"2023 open
26605th
worldwide",26605th,worldwide,Men,Men,,,255 lb,370 lb,,,3:48,2:53,,,,,,
1249,Ryan Radcliff,CrossFit 817,,"2023 open
28573rd
worldwide",28573rd,worldwide,Men,Men,410 lb,,275 lb,475 lb,,,3:09,1:58,,,30,23:30,240 lb,1:06
1261,Guy Adam,Plot Box CrossFit,,"2023 open
21033rd
worldwide",21033rd,worldwide,Men,Men,,,,,,,,,,,,25:30,,
1264,Ashley Pfefferkorn,CrossFit Longmont,,"2023 open
1105th
worldwide",1105th,worldwide,Women,Women (35-39),231 lb,,175 lb,305 lb,,,3:19,,,,,,136 lb,
1279,Mary Sicat,CrossFit Grindavík,,,,Europe,Women,,122 kg,,87 kg,122 kg,338,21:01,5:51,2:13,13:47,,,,70 kg,
1292,Geoffroy Castelnau,CrossFit Secteur 3,,"2023 open
16027th
worldwide",16027th,worldwide,Men,Men (40-44),80 kg,,72 kg,102 kg,,,,,,,8,25:54,43 kg,1:30
1299,Tomas Alejandro Rodriguez Gonzalez,CrossFit Veintiocho Grados Norte,,,,Spain,Men,,,,90 lb,160 kg,,,4:11,,,,,20:00,80 kg,
1316,Kevin Trowbridge,Lane 5 CrossFit,,,,North America,Men (55-59),,385 lb,,225 lb,445 lb,,,,,,,,,170 lb,
1329,Rory Marlow,Telegraph CrossFit,,,,Europe,Men,,385 lb,67:03,235 lb,485 lb,342,,5:00,2:35,9:25,,,19:50,185 lb,
1339,Brittany Baron,The Roost CrossFit,,,,North America,Women,,215 lb,,135 lb,285 lb,,,,,,,20,,97 lb,
1359,Nataley Ward,CrossFit LXIX,,,,North America,Women,,315 lb,,235 lb,375 lb,,,,,,,,,175 lb,
1363,Alex Devyatov,Fortified CrossFit,,"2023 quarterfinals
347th
worldwide",347th,worldwide,Men,Men (50-54),361 lb,,255 lb,405 lb,,,3:49,2:35,10:24,,27,,196 lb,1:30
1364,Luken Smith,CrossFit Sugar Grove,,,,North America,Men,,445 lb,,265 lb,495 lb,,,,5:00,11:17,,,,207 lb,
1409,Emma Gies,CrossFit Zelos,,,,Australia,Women,,60 kg,,60 kg,70 kg,,,,,,,,,35 kg,
1416,Daniel Morgan,CrossFit Feral,,,,North America,Men,,,,205 lb,405 lb,,,,,,,,,,
1425,Diego De torres,CrossFit Rocalla,,"2023 quarterfinals
744th
Europe",744th,Europe,Men,Men,140 kg,,113 kg,180 kg,,,,,,,,20:00,100 kg,
1494,Chinese Chang,CrossFit 502,,,,Central America,Men,,,,255 lb,405 lb,,,,,,,,,205 lb,
1503,Neil Mcmurchy,CrossFit Glasgow,,"2023 quarterfinals
511th
worldwide",511th,worldwide,Men,Men (50-54),172 kg,,95 kg,200 kg,,,4:54,3:00,,,29,25:00,78 kg,1:04
1519,Marcelo Cisneiros,,,,,Latin America,Men,,111 kg,,80 kg,165 kg,,,,,,,,29:11,60 kg,1:57
1545,Marc Jones,,,"2023 open
5183rd
worldwide",5183rd,worldwide,Men,Men (45-49),235 lb,,175 lb,315 lb,,33:22,8:46,9:36,,,14,22:32,150 lb,
1558,Kim Ferrara,Golden Goose CrossFit,,,,North America East,Women,,200 lb,,155 lb,285 lb,,,4:28,,10:21,,,,115 lb,
1587,Fiona Young,CrossFit M40,,"2023 open
7806th
worldwide",7806th,worldwide,Women,Women (35-39),85 kg,,60 kg,135 kg,,,,,,,,,45 kg,
1590,Tord Narstad Skansen,CrossFit Lillehammer,,,,Norway,Men,,110 kg,,85 kg,145 kg,,,,,,,20,,,
1603,Nicolas Facundo Leone,CrossFit Runa,,"2023 open
35273rd
worldwide",35273rd,worldwide,Men,Men,142 kg,,110 kg,185 kg,,,,,,5:20,40,21:40,85 kg,
1608,Cath Costello,,,,,Oceania,Women,,75 kg,,53 kg,115 kg,,,,,,,,,37 kg,
1627,Antoin Fox,CrossFit Omagh,,"2023 open
37927th
worldwide",37927th,worldwide,Men,Men,130 kg,,,,,,,,,,,,58 kg,
1635,Davide Mezzina,,,,,Europe,Men,,150 kg,,105 kg,170 kg,,,,,,,,,90 kg,
1641,Tonja Koch,CrossFit Bad Marienberg,,,,Europe,Women,,92 kg,,68 kg,110 kg,,,,,,,,,51 kg,
1657,Soyeong Bae,CrossFit Sound Wave,,,,Asia,Women,,,,,,,,6:55,,,,,,,
1715,Ket Mee,CrossFit Downtown Santa Ana,,"2023 open
9732nd
worldwide",9732nd,worldwide,Men,Men (40-44),,,185 lb,,,,,,,,,,,
1717,Michael Moran,CrossFit Morristown,,"2023 open
805th
worldwide",805th,worldwide,Men (55-59),Men (55-59),225 lb,,,365 lb,,23:17,,,,,,,125 lb,
1718,Gregory Prouty,CrossFit Vicerant,,,,North America,Men,,315 lb,,215 lb,415 lb,,,,,,,,,175 lb,
1725,Zoey Garner,CrossFit 146,,,,North America West,Women,,205 lb,,,235 lb,,,,,,,,,105 lb,
1726,Adrienne Tibbetts,CrossFit East Coast,,,,North America,Women,,225 lb,,185 lb,285 lb,,,,,,,,,,
1747,Maple Chen,CrossFit Center City,,,,Mid Atlantic,Men,,325 lb,,205 lb,345 lb,,,,,,,,23:34,160 lb,
1759,John Clarno,CrossFit Minneapolis,,,,United States,Men,,385 lb,,,405 lb,,,,,,,,,185 lb,
1766,Alberto Garza,,,,,,,,125 kg,,100 kg,175 kg,,,,,,,,,90 kg,
1770,Michael Broccolati,,,"2023 open
22589th
worldwide",22589th,worldwide,Men,Men (35-39),145 kg,,100 kg,185 kg,,,,,,,,,70 kg,
1771,Brian Wilson,,,,,North America East,Men,,350 lb,,235 lb,415 lb,345,23:19,,3:31,10:40,,12,24:25,165 lb,1:05
1778,Marcelo Bebber Nissola,,,,,South America,Men,,405 lb,,275 lb,520 lb,,,,,,,,,235 lb,
1819,Sarah Stadnik,CrossFit Central Houston,,"2023 open
48358th
worldwide",48358th,worldwide,Women,Women,285 lb,,185 lb,375 lb,,,,,,,,36:37,125 lb,
1831,Toby Futch,CrossFit Immense,,,,United States,Men,,257 lb,,225 lb,385 lb,172,29:15,7:07,5:16,10:10,,12,,149 lb,
1850,Brittany Gursky,CrossFit Ashlar,,,,North America,Women,,210 lb,,150 lb,320 lb,,23:45,,2:37,,,,24:17,115 lb,
1861,Arik Marks,Champlain Valley CrossFit,,,,United States,Men,,240 lb,,135 lb,295 lb,,,,,,,,30:00,100 lb,1:46
1864,Jay Estabrook,CrossFit East Nashville,,"2023 open
128412th
worldwide",128412th,worldwide,Men,Men,320 lb,,215 lb,345 lb,,,,,,,20,,145 lb,
1865,Martin Valentine,Dynasty CrossFit,,,,United States,Men,,255 lb,,185 lb,325 lb,208,31:17,5:28,9:55,9:55,,,23:10,150 lb,1:23
1866,Nicole Katona Giguere,CrossFit Welland,,,,Canada,Women (60+),,165 lb,,115 lb,260 lb,,,,,,,,,85 lb,
1900,Rod Stuart,CrossFit Dixie,,,,North America,Men,,385 lb,,300 lb,485 lb,,,,,,,,,235 lb,
1908,Clay Greathouse,Artisan CrossFit,,,,South East,Men,,235 lb,,165 lb,315 lb,,,,,,,,25:29,,
1958,Larry Warshaw,Meshugge CrossFit,,,,North America,Men (60-64),,250 lb,,150 lb,300 lb,,,,,,,,20:46,100 lb,1:15
1972,Thomas Hepner,Foundation CrossFit,,,,North America,Men,,275 lb,,185 lb,355 lb,,,,,,,,,145 lb,
1993,Christopher Carpenter,CrossFit WaterSide Chain of Lakes,,"2023 open
6030th
worldwide",6030th,worldwide,Men,Men (35-39),375 lb,,285 lb,430 lb,496,,,,,,42,25:36,225 lb,
1996,Brian Palazzi,Steel Vault CrossFit,,"2023 open
5606th
worldwide",5606th,worldwide,Men,Men (45-49),240 lb,,175 lb,325 lb,,,6:24,,,,,23:30,95 lb,
1999,Nicholas D'Aquanno,Brandywine CrossFit,,"2023 quarterfinals
468th
North America East",468th,North America East,Men,Men,325 lb,,225 lb,405 lb,,,,,,,,,185 lb,
2000,Lindsay Mog,CrossFit Spirit,,,,North America,Women,,190 lb,,130 lb,225 lb,,,,7:58,,,,27:13,100 lb,
2008,Joao Moreira,CrossFit Open Box,,,,Portugal,Men,,180 kg,,135 kg,200 kg,,,,,,,20,21:30,110 kg,1:14
2017,Chase Dunkleberger,CrossFit Lumberton,,,,United States,Men,,385 lb,,275 lb,415 lb,279,27:44,3:37,3:28,14:37,,,,185 lb,1:08
2037,Trish Halls,,,,,Oceania,Women,,73 kg,,45 kg,100 kg,,39:43,13:43,4:40,,,6,,35 kg,1:40
2045,Luke Smith,Crusher CrossFit,,"2023 open
22678th
worldwide",22678th,worldwide,Men,Men (40-44),325 lb,,225 lb,365 lb,,,,,,,,,,
2050,Tina Cruickshank,Jute CrossFit,,,,West Coast,Women,,146 lb,,,200 lb,,,,,,,,,,
2062,Charles Sano,CrossFit Linchpin,,,,North America West,Men,,245 lb,,165 lb,325 lb,,,,,,,,33:45,125 lb,1:41
2064,Alex Cassisi,CrossFit KOA,,"2023 open
12273rd
worldwide",12273rd,worldwide,Men,Men (35-39),435 lb,,255 lb,,,,,,,,,,170 lb,
2069,Peter Kelley,,,,,South East,Men,,405 lb,,,455 lb,,,,,,,,,,
2071,Manuel Andrew,,,,,Central America,Men,,315 lb,,270 lb,350 lb,,,,,,,42,,210 lb,
2074,Jennie Schnelting,St. Peters CrossFit,,"2023 open
22891st
worldwide",22891st,worldwide,Women,Women,217 lb,,,235 lb,,,,,,,,,125 lb,
2084,Darrick Smith,CrossFit 926,,"2023 open
7136th
worldwide",7136th,worldwide,Men,Men (35-39),365 lb,,225 lb,405 lb,,,,,,,,,135 lb,
2090,Larry Zagata,Chemical City CrossFit,,"2023 open
2229th
worldwide",2229th,worldwide,Men,Men (50-54),315 lb,,205 lb,400 lb,,,6:54,5:04,10:24,,,23:50,145 lb,1:07
2094,Chris Cottrell,CrossFit Steam,,"2023 open
3879th
worldwide",3879th,worldwide,Men,Men (45-49),365 lb,,235 lb,495 lb,,,6:49,,,,,,170 lb,
2114,Daren Choi,CrossFit Inconceivable,,,,West Coast,Men,,345 lb,,200 lb,315 lb,,,,,,,,,175 lb,
2119,Nikolay Tomov,CrossFit Mecca,,,,Oceania,Men,,135 lb,,95 kg,165 lb,,,,,,,,,70 lb,
2121,Lauryl Elliott,CrossFit Weaverville XC,,,,North America,Women,,235 lb,,165 lb,335 lb,,,6:45,,,,3,45:50,115 lb,
2136,Zac Ross,CrossFit Timaru,,,,New Zealand,Men,,100 kg,,70 kg,130 kg,,,,,13:30,,,,45 kg,
2154,Pam Gonzalez,,,,,,,,187 lb,,,231 lb,,,,,,,7,3:47,,
2168,James Sibley,CrossFit Yas,,,,Asia,Men,,230 lb,,190 lb,355 lb,,,,5:04,,,18,,130 lb,
2181,Jeff Marshall,Choctaw CrossFit Wilburton,,,,North America West,Men,,355 lb,,205 lb,385 lb,,,,,,,,,165 lb,
2186,Brett Kacura,CrossFit Dana Point,,,,North America,Men (55-59),,405 lb,,225 lb,450 lb,,,,,,,,,,
2189,Dennis Hood,Yorkville CrossFit,,,,North America,Men,,295 lb,,205 lb,400 lb,,,5:16,,,,,,135 lb,
2214,Pieter Erasmus,,,,,Africa,Men,,,,,180 kg,,,,,12:55,,,,,
2220,Rennae Griffith,CrossFit NorWest,,"2023 open
2213th
worldwide",2213th,worldwide,Women,Women (40-44),115 kg,,80 kg,145 kg,,,,,,,,,55 kg,
2231,Katy Swancutt,CrossFit Matters,,"2023 open
6385th
worldwide",6385th,worldwide,Women,Women (35-39),225 lb,,172 lb,275 lb,236,27:30,6:56,3:35,12:00,,12,29:49,122 lb,
2237,Dominic Fry,CrossFit Watford,,"2023 open
5280th
worldwide",5280th,worldwide,Men,Men (45-49),110 kg,,85 kg,145 kg,,,,,,,15,24:00,60 kg,1:30
2238,David Moore,CrossFit 734,,,,United States,Men,,200 lb,,190 lb,330 lb,330,,,4:49,7:26,,,20:32,127 lb,1:03
2243,Gareth Titterington,RFX Athletic CrossFit Forrestdale,,"2023 open
12327th
worldwide",12327th,worldwide,Men,Men (40-44),120 kg,,95 kg,160 kg,253,45:20,7:59,6:58,14:04,,,24:20,80 kg,
2249,Jorge Chen,Maxability Sports and CrossFit,,"2023 open
36788th
worldwide",36788th,worldwide,Men,Men,355 lb,,245 lb,405 lb,,,4:59,3:34,8:45,,,,185 lb,
2254,Brenton Balvin,,,,,,,,325 lb,,225 lb,425 lb,,30:55,,,,,,20:40,155 lb,1:20
2284,Jorja Boylan,CrossFit Inventive,,,,Australia,Women,,90 kg,,68 kg,118 kg,,,,,,,,,60 kg,
