,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
168,Desiree Cavanaugh,CrossFit Memphis,,,,Central East,Women,,210 lb,,,200 lb,,,,,,,,,,
177,Jose Otero,,,,,North America,Men,,335 lb,,,435 lb,,,,4:10,,,,,,
183,Adam Phillips,Mighty Warrior CrossFit,,,,North America,Men,,345 lb,,265 lb,435 lb,,,5:09,2:00,10:45,,,27:00,205 lb,
185,Kimberly Dupill,CrossFit Born Ready,,"2023 open
4017th
worldwide",4017th,worldwide,Women,Women (40-44),295 lb,,180 lb,,,,,,,,,,,
196,Matilde Lillestjerna,CrossFit Harstad,,,,Europe North,Women,,87 kg,,65 kg,100 kg,,,,4:41,,,12,,45 kg,
199,Jill Beaton,CrossFit Currie Barracks,,"2023 open
10296th
worldwide",10296th,worldwide,Women,Women (35-39),155 lb,,125 lb,245 lb,,,,,,,,,90 lb,
200,Thomas Pecora,CrossFit Surmount,,"2023 quarterfinals
46th
worldwide",46th,worldwide,Men,Men (50-54),385 lb,,,,289,,,,9:34,,,26:50,215 lb,
201,Jennifer Dobrea,Round the Clock CrossFit,,"2023 quarterfinals
679th
worldwide",679th,worldwide,Women,Women (35-39),245 lb,,180 lb,275 lb,,,,,,,,,140 lb,
220,Paul Ormston,CrossFit Trafalgar,,"2023 open
5045th
worldwide",5045th,worldwide,Men,Men (35-39),145 kg,,115 kg,190 kg,,,,,9:03,,34,21:09,78 kg,0:57
257,Angelica Duran,Odessa CrossFit,,,,United States,Women,,295 lb,,210 lb,300 lb,,,,,,,50,,175 lb,
268,Barbieri Paolo,CrossFit Peschiera Borromeo,,"2023 open
2489th
worldwide",2489th,worldwide,Men (55-59),Men (55-59),120 kg,,,175 kg,,,,,,,,17:15,,1:04
286,Kimberly Logan,3 Flames CrossFit,,,,North America,Women,,200 lb,,95 lb,225 lb,,,,,,,,,75 lb,
296,Francisco Ferreira,CrossFit Leiria,,"2023 open
2108th
worldwide",2108th,worldwide,Men,Men (50-54),115 kg,,,150 kg,,,,,,,,,,
301,Alana Thompson,Elemental CrossFit,,,,United States,Women,,175 lb,,135 lb,295 lb,,,,,,,,,,
315,Lurline Curran,Stand Firm CrossFit,,,,United States,Women (60+),,100 lb,,55 lb,170 lb,189,19:00,7:33,4:57,13:46,,,,45 lb,
338,Lara Gomez,RH10 CrossFit,,,,Europe,Women,,75 kg,,67 kg,120 kg,,,,4:18,11:47,,7,,55 kg,
371,Chelsea Roberts,CrossFit 906,,"2023 open
17463rd
worldwide",17463rd,worldwide,Women,Women,215 lb,,145 lb,280 lb,,21:44,,,,,,21:03,100 lb,1:18
373,Philippe Escorihuela,CrossFit Le Trapèze,,,,France,Men,,165 kg,,110 kg,200 kg,280,,4:42,,,,,20:34,85 kg,
378,Dennis Kelly,CrossFit Stony Brook,,,,United States,Men,,275 lb,,220 lb,425 lb,,,,,,,,,170 lb,
389,Milton Pereira,CrossFit Leiria,,,,Europe,Men,,160 kg,,100 kg,160 lb,,,,,,,,,85 kg,
396,Alli Trainor,CrossFit Power and Grace,,,,North America,Women,,,,190 lb,265 lb,,,,,,,,,163 lb,
405,Richard Schaefers,Zilverrug CrossFit,,,,Europe,Men,,124 kg,,90 kg,165 kg,,,,,,,,,65 kg,
409,Jessie Deschamplain,,,,,Canada East,Women,,180 lb,,135 lb,180 lb,,,,,,,,,100 lb,
410,Aaron Beeler,U Turn CrossFit,,,,United States,Men,,385 lb,,245 lb,425 lb,,,,,,,,,,
421,David Thomson,,,,,Spain,Men,,150 kg,,100 kg,175 kg,,,5:33,,,,20,23:47,85 kg,
423,Søren Andersen,CrossFit Hobro,,,,Europe North,Men,,,,,,,,3:52,,,,,,,
487,Alan Correa Bortolin,Super Force CrossFit 3,,,,Brazil,Men,,135 kg,,95 kg,206 kg,,,,4:00,,,41,21:18,76 kg,2:00
505,Anika Hartwell,CrossFit Aldermaston,,,,United Kingdom,Women,,80 kg,,58 kg,105 kg,,,,,,,,,40 kg,
508,Kevin Herbert,CrossFit Randolph,,,,North America East,Men,,330 lb,,255 lb,445 lb,282,,3:20,2:04,,,17,,202 lb,
517,Betsy Vanderburgh,CrossFit Lynchburg,,"2023 games
2nd
worldwide",2nd,worldwide,Women (60-64),Women (60-64),185 lb,,135 lb,225 lb,,,5:55,,,,,,100 lb,
523,Anthony De Matteis,CrossFit Vaudreuil,,"2023 open
13383rd
worldwide",13383rd,worldwide,Men,Men (45-49),405 lb,,210 lb,430 lb,,,,3:46,,,,,165 lb,1:30
534,Martin Menafra,CrossFit Tuluka,,"2023 open
49215th
worldwide",49215th,worldwide,Men,Men,135 kg,,105 kg,190 kg,,,4:47,,,,,21:45,80 kg,1:50
550,John Gair,CrossFit PSB,,,,Oceania,Men,,130 kg,,,150 kg,,,8:55,,,,,21:00,60 kg,
553,Emilie St-Pierre,CrossFit Vaudreuil,,"2023 open
10474th
worldwide",10474th,worldwide,Women,Women (40-44),190 lb,0:01,120 lb,245 lb,,,,9:07,11:47,,15,,92 lb,1:29
557,Tamas Bencsik,,,,,Europe,Men,,,,90 kg,,,,3:35,,,,,,70 kg,
565,Janne Kanervisto,CrossFit Ilves,,"2023 open
4394th
worldwide",4394th,worldwide,Men,Men (45-49),120 kg,,95 kg,160 kg,,,5:05,,,,31,,60 kg,
566,Kyle Jones,CrossFit Templum,,"2023 open
12496th
worldwide",12496th,worldwide,Men,Men (40-44),345 lb,,220 lb,405 lb,289,,6:48,3:10,12:30,,22,,165 lb,1:18
572,Bryan Gumpy,CrossFit Controlled Chaos,,"2023 open
9116th
worldwide",9116th,worldwide,Men,Men (35-39),410 lb,,315 lb,535 lb,,,,,,,,,225 lb,
589,Chenara Johnson,,,,,North West,Women,,220 lb,,,235 lb,,23:40,,,,,,,95 lb,
624,Magnus Karlsson,CrossFit Solid,,,,Europe North,Men,,165 kg,,,200 kg,,,,,,,,,75 kg,
632,Rodrigo Paneghine,CrossFit MK1,,,,Brazil,Men,,120 kg,,70 kg,140 kg,,,10:00,,,,11,40:00,60 kg,
635,Amandine Coic,CrossFit Grande Arche Station,,,,Europe,Women,,70 kg,,50 kg,,,,,,,,16,,38 kg,
640,West Lewis,CrossFit Willow,,"2023 open
28344th
worldwide",28344th,worldwide,Men,Men,345 lb,,265 lb,405 lb,,,2:43,,,,,,210 lb,
663,Natalie Moran,Yuba City CrossFit,,"2023 open
66104th
worldwide",66104th,worldwide,Women,Women,195 lb,,115 lb,205 lb,,,,,,,,,95 lb,
667,Jennifer Peschos,CrossFit 1352,,"2023 open
15543rd
worldwide",15543rd,worldwide,Women,Women (35-39),80 kg,,60 kg,140 kg,,,,,,,,,40 kg,
671,José Antonio Furtado,CrossFit Campinas,,"2023 open
762nd
worldwide",762nd,worldwide,Men (60-64),Men (60-64),,,,,,,,,,,,27:00,,
695,Patricia Duboise,DFC CrossFit,,"2023 open
1593rd
worldwide",1593rd,worldwide,Women (55-59),Women (55-59),165 lb,,,270 lb,,,,,,,,,,
700,David Wallensteen,CrossFit Salmon Arm,,"2023 open
408th
worldwide",408th,worldwide,Men (60-64),Men (60-64),210 lb,,175 lb,315 lb,,,,,,,,,,
711,Rebecca Gutierrez,1897 CrossFit Yauco,,"2023 open
12381st
worldwide",12381st,worldwide,Women,Women (40-44),115 lb,,,155 lb,,,,,,,,37:35,,
724,Sami Tomann,CrossFit Ilves,,,,Europe,Men,,120 kg,,88 kg,186 kg,,,,,,,,,70 kg,
740,Robert Schuler,A3 CrossFit,,,,United States,Men,,,,,285 lb,,,,,,,,,,
747,Danielle O'Hara,RedPoint CrossFit,,"2023 open
4143rd
worldwide",4143rd,worldwide,Women,Women (35-39),245 lb,,175 lb,335 lb,,,4:58,3:21,11:16,,,,125 lb,
753,Greg Welker,TAH CrossFit,,,,North America,Men,,,,,,232,28:27,,4:43,12:41,,,,,
780,Gina Heo,CrossFit Strong Island,,"2023 open
53440th
worldwide",53440th,worldwide,Women,Women,185 lb,,110 lb,215 lb,,24:37,,,,,,,75 lb,
781,J Guadalupe Cruz,CrossFit Posted,,,,North America East,Men,,315 lb,,,500 lb,,,,,,,,,,
783,P B,,,"2023 open
798th
worldwide",798th,worldwide,Men (55-59),Men (55-59),375 lb,,215 lb,420 lb,,,,,,,,,,
788,Amanda Schramm,Lat 45 CrossFit,,,,North America West,Women,,175 lb,,145 lb,265 lb,,,,,,,,,95 lb,
822,Jonathan Brillo,CrossFit 617 BTree,,"2023 open
8244th
worldwide",8244th,worldwide,Men,Men (40-44),430 lb,,305 lb,525 lb,,,,,,,,,200 lb,
837,Aaron Ruiz,,,,,Central America,Men,,265 lb,,185 lb,365 lb,,,,,,,,,140 lb,
842,Zac Hahn,AGA CrossFit,,"2023 open
10752nd
worldwide",10752nd,worldwide,Men,Men (35-39),265 lb,,225 lb,385 lb,297,,5:47,3:23,10:24,,32,,165 lb,
847,Dustin George,CrossFit No'Ala,,"2023 open
12216th
worldwide",12216th,worldwide,Men,Men (35-39),355 lb,,275 lb,445 lb,,24:49,5:49,4:04,,,10,,205 lb,
854,Tifanee Gold,,,,,North America,Women,,175 lb,,35 lb,210 lb,,,,,,,8,27:00,,
862,Kristen Hamilton,The Pack CrossFit,,,,United States,Women,,275 lb,,175 lb,315 lb,,,,3:28,,,,,125 lb,
876,Geovanni Alvarez,CrossFit Wynwood,,,,South America,Men,,275 lb,,190 lb,330 lb,,,,,,,,,155 lb,
879,Savannah Wright,CrossFit Twinsburg,,,,Central East,Women,,113 lb,,78 lb,148 lb,164,,,,,,,,58 lb,
903,Mark Dorsett,CrossFit Burn,,,,United States,Men (55-59),,485 lb,,225 lb,465 lb,,,,,,,,,185 lb,
906,Andrea Bettini,Dean CrossFit,,,,South America,Women,,185 lb,,120 lb,215 lb,,,,,,,,,115 lb,
930,Pierre Fumat,CrossFit Visigoth,,,,France,Men,,110 kg,,90 kg,160 kg,,,,,,,,,70 kg,
963,Alejandro Figueroa Gallego,,,,,Latin America,Men,,205 lb,,,185 lb,,,12:39,,16:50,,12,29:00,80 lb,
965,Rodolfo Poblete,,,"2023 quarterfinals
69th
worldwide",69th,worldwide,Men,Men (40-44),202 kg,,138 kg,234 kg,,,,,,,,,109 kg,
981,Kyle Robert,CrossFit Merrimack,,"2023 open
18345th
worldwide",18345th,worldwide,Men,Men (40-44),275 lb,,,315 lb,,,,,,,,,,
986,Dan Pieczynski,CrossFit 219 South,,,,North America East,Men (55-59),,250 lb,,,305 lb,,,,,,,4,,,
993,Jimbo Young,CrossFit Preferred,,"2023 open
4128th
worldwide",4128th,worldwide,Men,Men (40-44),375 lb,,275 lb,435 lb,,,,3:45,,,24,,200 lb,
997,Thomas Wuertemberger,,,,,North America,Men,,310 lb,,230 lb,470 lb,,,,,,,,,180 lb,
1019,Seth Lehman,Brandywine CrossFit,,,,North America East,Men,,315 lb,,225 lb,365 lb,,,,,,,,,180 lb,
1035,Emma Wade,,,,,Australia,Women,,118 kg,,75 kg,125 kg,,,,,,,,,58 kg,
1063,Andriy Dyatel,,,,,Southern California,Men,,210 lb,,170 lb,335 lb,,,,,,,,,115 lb,
1071,Mostafa Farahat,,,,,,,,80 kg,,50 kg,60 kg,,,,,,,,,40 kg,
1074,David Markley,CrossFit Lorton,,,,North America,Men,,355 lb,,175 lb,365 lb,,28:15,6:18,,,,,,135 lb,
1089,Katelyn Brockman,CrossFit Fixation,,"2023 quarterfinals
196th
North America East",196th,North America East,Women,Women,270 lb,,210 lb,335 lb,,,,,,,,21:00,160 lb,
1130,Juan Molina,CrossFit Wezone PAC,,,,Europe,Men,,130 kg,,85 kg,160 kg,,,,,,,,30:00,70 kg,
1147,Barron Royer,CrossFit Lumberton,,,,North America,Men,,360 lb,,245 lb,415 lb,,,,,,,,,205 lb,
1170,Dana Malone,CrossFit Merrick,,,,North America,Women,,230 lb,,135 lb,245 lb,256,,5:13,2:32,,,1,,100 lb,1:43
1180,Aj Unrau,,,,,Canada West,Men,,315 lb,,185 lb,405 lb,,,3:58,,10:23,,,,,
1186,Juan Zapata,,,,,Latin America,Men,,350 lb,,255 lb,,,,3:59,,,,40,,185 lb,2:59
1193,Hali Wood,CrossFit Willis,,"2023 open
17844th
worldwide",17844th,worldwide,Women,Women,195 lb,,145 lb,225 lb,,,,,,,,,130 lb,
1204,Jose Gutierrez,Kallpa CrossFit,,,,South America,Men,,245 lb,,185 lb,335 lb,,,,,,,,,145 lb,
1208,Lindsey Woodard,,,,,North America,Women,,225 lb,,170 lb,275 lb,285,30:41,5:34,4:04,12:27,,10,28:50,135 lb,
1211,Sharli Dempsey,PSKC CrossFit,,,,North America,Women,,275 lb,,165 lb,285 lb,,,,,,,,,125 lb,
1219,Jako Abrie,Thirty One Ten CrossFit,,,,Oceania,Men,,150 kg,,105 kg,180 kg,,,,,,,,19:45,80 kg,
1230,Izabella Arnold,CrossFit BDA,,,,Europe,Women,,170 lb,,115 lb,210 lb,,,,,,,,,80 lb,
1252,Emilie Bélanger,,,,,North America,Women,,,,,,,,4:58,4:01,,,12,21:30,100 lb,
1258,Martine Solheim,CrossFit Butcher's Lab,,"2023 open
14562nd
worldwide",14562nd,worldwide,Women,Women,135 kg,,105 kg,150 kg,,,,,,,,21:52,88 kg,
1308,Chris Tribanas,CrossFit Tigard,,,,North America,Men,,650 lb,,265 lb,507 lb,,,3:31,2:03,8:23,,,,215 lb,
1345,Karin Hillhouse,,,,,Africa,Women,,,,,,,0:01,,,,,,,,
1352,Alyssa Imbimbio,CrossFit Shakedown Street,,,,North East,Women,,215 lb,,,,,,,,,,,,,
1353,Channing Stroud,JH CrossFit,,"2023 quarterfinals
1987th
North America East",1987th,North America East,Men,Men,365 lb,,260 lb,425 lb,,,2:55,2:15,7:59,,,19:08,205 lb,0:57
1366,Enrique Ruidiaz,Strong Pack CrossFit,,"2023 open
9944th
worldwide",9944th,worldwide,Men,Men (35-39),,,235 lb,405 lb,,,4:41,,,,,,170 lb,
1376,Kristin Robertson,CrossFit YKV,,,,Canada East,Women,,200 lb,,140 lb,235 lb,,,,,,,,,105 lb,
1441,Brentt Ramsey,,,,,United States,Men,,310 lb,,195 lb,365 lb,408,32:10,4:15,2:20,8:16,,,,165 lb,
1447,Robin Davis,Koda CrossFit Iron View,,,,North America West,Women (65+),,,,,,,,,,,,,29:00,,
1449,Joseph Tolboe,CrossFit Hyperion,,"2023 quarterfinals
1228th
worldwide",1228th,worldwide,Men,Men (40-44),335 lb,52:00,265 lb,465 lb,340,21:35,4:19,2:55,9:20,,24,24:30,205 lb,0:54
1456,Hamish Lilley,CrossFit 7010 Nelson,,,,New Zealand,Men,,130 kg,,70 kg,165 kg,,,,,,,,26:39,60 kg,
1471,Edwin Morales,Dobbs Ferry CrossFit,,,,North America East,Men,,345 lb,,,405 lb,,,,,,,,,,
1481,Laura Godfrey,CrossFit Augusta,,"2023 quarterfinals
459th
worldwide",459th,worldwide,Women,Women (35-39),240 lb,,185 lb,275 lb,,,4:04,2:31,11:30,,,26:38,145 lb,
1484,Eljay Lopez,,,,,North America,Men,,405 lb,,285 lb,405 lb,310,22:04,3:21,,,,29,,225 lb,
1502,Wade Hurley,CrossFit United Bundaberg,,,,Oceania,Men,,148 kg,,115 kg,190 kg,,,3:03,2:06,,,,21:35,90 kg,
1507,Anja Wissum,Dokken CrossFit,,"2023 open
2588th
worldwide",2588th,worldwide,Women,Women (35-39),85 kg,,63 kg,97 kg,247,22:03,8:04,3:38,11:18,,12,,45 kg,
1510,Villu Larven,,,"2023 quarterfinals
460th
worldwide",460th,worldwide,Men,Men (35-39),186 kg,,142 kg,225 kg,,,,,,,,,115 kg,
1512,Daniel Shanahan,CrossFit Neuro,,,,Oceania,Men,,160 kg,,95 kg,195 kg,,,,,,,,,75 kg,
1525,Rodney Brownell,,,,,United States,Men,,315 lb,,215 lb,315 lb,,,5:12,5:44,11:29,,25,,160 lb,1:21
1540,Donné Coetzee,CrossFit Alberton 2.0,,,,Africa,Women,,102 kg,,64 kg,,,,,,,,,,50 kg,
1542,Israel Gonzalez,,,,,Latin America,Men,,345 lb,,225 lb,365 lb,,,,,,,30,,160 lb,
1579,Daniel Zivic,Pivot City CrossFit,,,,Oceania,Men,,135 kg,,101 kg,150 kg,,,7:37,8:21,,,8,,80 kg,
1583,Joshua Phillips,Cantina CrossFit,,,,North America,Men,,315 lb,,235 lb,415 lb,,,4:43,2:48,9:44,,25,23:45,175 lb,
1585,Cain Rangi,,,"2023 open
1555th
worldwide",1555th,worldwide,Men,Men (35-39),200 kg,,145 kg,210 kg,,,,,,,,22:35,102 kg,
1623,Craig Villarreal,CrossFit Madison,,,,North America,Men,,265 lb,,215 lb,345 lb,,,,3:27,,,25,,165 lb,
1647,Tobias Whitmarsh,CrossFit Hereford,,"2023 open
12243rd
worldwide",12243rd,worldwide,Men,Men (40-44),120 kg,,80 kg,170 kg,335,22:50,,,,,12,19:40,50 kg,1:01
1689,Josh Glass,CrossFit Confront,,,,Oceania,Men,,160 kg,,105 kg,210 kg,324,22:25,3:45,3:09,8:44,,,,75 kg,
1701,Jordan Gorrochotegui,​Pack Mentality CrossFit,,,,Europe Central,Men,,140 kg,,108 kg,185 kg,,,3:47,3:15,8:49,,,21:10,83 kg,0:54
1704,Josh Furniss,CrossFit Takanini,,,,New Zealand,Men,,,,97 kg,165 kg,,,,,,,,22:05,72 kg,
1727,Rocco Disanto,Penta CrossFit,,"2023 open
14783rd
worldwide",14783rd,worldwide,Men,Men (40-44),100 kg,,,155 kg,,,,,,,3,25:53,60 kg,
1737,Marco Bertolini,Reebok CrossFit Parma,,,,Italy,Men,,130 kg,,100 kg,185 kg,,,4:07,,,,,22:00,,
1764,Linda Varga,CrossFit MayFly,,,,Europe,Women,,93 kg,,80 kg,131 kg,,,,,,,,,61 kg,
1768,Alexandre Dupre,,,,,Europe South,Men,,130 kg,,,,,,,,,,,,,
1781,Jenni Saharinen,CrossFit Pieksamaki,,"2023 open
3768th
worldwide",3768th,worldwide,Women,Women (35-39),105 kg,,72 kg,115 kg,,,,,,,,,55 kg,
1827,John Friend-Pereira,CrossFit Melbourne,,"2023 open
21239th
worldwide",21239th,worldwide,Men,Men (40-44),130 kg,,70 kg,140 kg,,,,,,,3,22:55,60 kg,1:45
1834,YanYi Du,CrossFit Tianfu,,"2023 open
1812th
worldwide",1812th,worldwide,Women,Women (35-39),225 lb,,175 lb,265 lb,,,,,,,30,,130 lb,
1863,Kim Evans Jeffery,CrossFit Abu Dhabi,,,,Africa Middle East,Women,,200 lb,,155 lb,250 lb,,,,1:47,,,,,125 lb,
1880,Sylvain Lucas,CrossFit Maignon,,,,France,Men,,115 kg,,90 kg,165 kg,,,5:35,3:54,,,44,24:55,70 kg,1:07
1896,Mary Stucklen,CrossFit Pittsfield,,"2023 open
95915th
worldwide",95915th,worldwide,Women,Women,1000000 lb,,105 lb,195 lb,,,,,,,,28:00,90 lb,
1910,Kristi Moore,,,"2023 open
7584th
worldwide",7584th,worldwide,Women,Women (35-39),154 lb,,135 lb,225 lb,,,,,,,,29:47,,
1911,Will Dykes,Mossy Creek CrossFit,,"2023 open
87510th
worldwide",87510th,worldwide,Men,Men,,,,175 lb,,,,,,,,,,
1919,Torin Shear,CrossFit Longmont,,,,North America,Men,,360 lb,,220 lb,455 lb,299,,5:10,4:06,,,,24:28,155 lb,
1924,Ken Myers,,,,,,,,100 lb,,,,,,,,,,,,,
1949,Robert Mihaila,Replay CrossFit,,,,Europe North,Men,,155 kg,,90 kg,190 kg,,,,5:30,,,,,75 kg,
1967,Lisa Brinkmann,,,,,Europe,Women,,87 kg,,60 kg,125 kg,,,,,,,,,,
2002,John Biggs,CrossFit Lakeway,,"2023 open
1670th
worldwide",1670th,worldwide,Men,Men (50-54),335 lb,,225 lb,365 lb,,,5:45,2:54,12:39,,14,29:30,152 lb,
2009,Peter Olijve,CrossFit GYMBKX,,,,Netherlands,Men,,95 kg,,55 kg,140 kg,225,,8:21,3:26,12:12,,,,43 kg,
2016,Hayden Salyer,CrossFit Identity,,"2023 open
7568th
worldwide",7568th,worldwide,Men,Men,405 lb,,287 lb,485 lb,447,16:16,2:25,1:56,6:55,,75,17:54,215 lb,0:58
2021,Sophie Isherwood,CrossFit Glevum,,,,Europe,Women,,95 kg,,70 kg,135 kg,,,,,,,,,35 kg,
2030,Lacy McKinley,CrossFit VU,,,,North America East,Women,,225 lb,,125 lb,255 lb,204,,,6:53,,,,,95 lb,
2039,Andreas Andersson,Mölndal SuperB CrossFit,,,,Europe,Men,,160 lb,,105 kg,170 kg,,,,,,,,,90 kg,
2071,Jesse Kemp,,,,,United Kingdom,Men,,,,,,,,2:45,1:57,,,,,,
2094,Alex Berinobis,CrossFit CSG,,,,United States,Men,,365 lb,,225 lb,375 lb,,,,,,,,,,
2100,Bryson Randall,,,,,North East,Men,,500 lb,,265 lb,500 lb,,,,,,,,38:10,185 lb,
2112,Nathan Woeber,,,,,North America,Men,,455 lb,,315 lb,535 lb,,,1:55,1:44,,,,,245 lb,
2125,Audrey Sermadiras,CrossFit Limoges,,"2023 quarterfinals
772nd
Europe",772nd,Europe,Women,Women,138 kg,,95 kg,168 kg,303,,3:27,2:36,,,30,,66 kg,1:05
2129,Michael Dinkeldein,Caged CrossFit,,"2023 quarterfinals
1328th
North America East",1328th,North America East,Men,Men,400 lb,,280 lb,500 lb,359,,2:19,1:54,7:19,,50,22:39,210 lb,1:02
2156,Debra Nelson,CrossFit Nucleus,,"2023 quarterfinals
360th
worldwide",360th,worldwide,Women,Women (45-49),225 lb,,175 lb,300 lb,346,23:56,4:53,3:09,,,19,23:40,115 lb,
2171,Trey Thompson,,,"2023 open
2836th
worldwide",2836th,worldwide,Men (55-59),Men (55-59),275 lb,,165 lb,345 lb,,,,,,,7,,,
2195,Piet de Clercq,CrossFit Artaxes,,,,South Africa,Men,,150 kg,,105 kg,180 kg,,,5:30,,,,28,,85 kg,
2202,Luca Chiarentin,,,,,,,,150 kg,,115 kg,190 kg,,,,,,,,,85 kg,
2209,Carlos Alonso,CrossFit Fort Lauderdale,,,,United States,Men,,385 lb,,,505 lb,,,,,,,,,,
2238,Paul Harrison,CrossFit Covey,,,,North America,Men,,400 lb,,235 lb,445 lb,,,3:41,2:21,,,,,202 lb,1:10
2239,Tony DiSilvestro,CrossFit Palm Harbor,,,,North America,Men,,425 lb,,265 lb,455 lb,,,,,,,,,205 lb,
2240,Mark Koransky,CrossFit Pleasanton,,"2023 quarterfinals
271st
worldwide",271st,worldwide,Men,Men (50-54),405 lb,,235 lb,550 lb,,,4:03,2:37,8:54,,24,,195 lb,
2247,Anders Andersen,CrossFit Odense,,,,Europe,Men,,,,,,,,,,,,,17:34,,
2266,Luiz Felipe Rodelli,CrossFit Guepardo,,,,South America,Men,,264 lb,,220 lb,286 lb,,,5:10,,,,47,,189 lb,
2279,Kylee Graham,CrossFit Brown N Gold,,,,North America,Women,,,,115 lb,,,,,,,,,,,
2292,James Ouellette,Mad Apple CrossFit,,,,North America,Men,,315 lb,,225 lb,415 lb,,,,,,,,,185 lb,
2295,Ugis Bisenieks,CrossFit Riga,,"2023 open
59th
worldwide",59th,worldwide,Men (55-59),Men (55-59),125 kg,,100 kg,200 kg,,,4:56,,7:53,,42,,80 kg,
2329,Shelby Stewart,CrossFit Jax,,"2023 open
20900th
worldwide",20900th,worldwide,Women,Women,225 lb,,175 lb,275 lb,,,4:45,2:48,10:53,,,27:58,130 lb,
2341,Daniel Carrillo,Bloodline CrossFit,,,,North America,Men,,350 lb,,225 lb,415 lb,,,6:00,3:10,8:14,,,,165 lb,
2345,Cale Larrison,BD CrossFit,,,,North America,Men,,353 lb,,215 lb,433 lb,312,,,4:14,10:06,,23,,170 lb,
2358,Taylin Leatham,CrossFit Veer,,"2023 open
6432nd
worldwide",6432nd,worldwide,Women,Women,225 lb,,215 lb,315 lb,,,,,,,,,165 lb,
2390,Elīna Āboliņa,,,,,Europe,Women,,80 kg,,50 kg,95 kg,,,,,,,,,40 kg,
2432,Nicholas Kennedy,,,"2023 open
14873rd
worldwide",14873rd,worldwide,Men,Men (40-44),315 lb,,205 lb,385 lb,,,,,,,26,22:36,145 lb,
2433,Daniel Bach Hartmann,CrossFit Holmen,,,,Denmark,Men,,125 kg,,95 kg,140 kg,,,,,,,,,65 kg,
2475,Corentin Pichet,CrossFit 197,,,,Europe,Men,,190 lb,,,,,,8:40,,,,,19:51,,0:55
2477,Markus Stanzel,,,,,Europe,Men,,130 kg,,100 kg,160 kg,,,,,,,12,20:21,71 kg,
2483,Alexandre Mouly,CrossFit Villeneuve Loubet,,"2023 open
31721st
worldwide",31721st,worldwide,Men,Men,130 kg,,95 kg,180 kg,,,,,9:28,,,,70 kg,
2509,Diane Denson,FTX CrossFit,,,,United States,Women,,185 lb,,135 lb,245 lb,,,,,,,,,97 lb,
2511,David Freundel,Central Bucks CrossFit,,"2023 open
2511th
worldwide",2511th,worldwide,Men,Men (45-49),265 lb,,220 lb,325 lb,,,,,,,,,135 lb,
2529,Francisco Castro,,,"2023 open
33580th
worldwide",33580th,worldwide,Men,Men,150 kg,,102 kg,195 kg,,,2:57,3:33,,,52,,76 kg,
