,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
3692,Philipp Ferreira,CrossFit Rhein-Neckar,,,,Europe,Men,,140 kg,,105 kg,160 kg,,,,,,,42,21:03,75 kg,0:53
3693,Bruno Schwarz,CrossFit 1530 II,,,,South America,Men,,140 kg,,85 kg,180 kg,,,,4:12,,,12,,60 kg,1:13
3814,Catrina Scroggins,CrossFit Argonaut,,"2023 open
36225th
worldwide",36225th,worldwide,Women,Women,175 lb,,115 lb,220 lb,233,,8:10,,,,20,,90 lb,
3817,Alvaro Hernandez,CrossFit Pamplona,,,,Europe,Men,,180 kg,,136 kg,190 kg,,,2:31,,8:24,,,,100 kg,
3820,Gionata Belcaro,CrossFit Midline,,,,Europe,Men,,175 kg,,110 kg,200 kg,,,,,,,25,25:40,80 kg,1:10
3822,Anja Mullee,CrossFit Bedford,,"2023 open
2363rd
worldwide",2363rd,worldwide,Women,Women (45-49),112 kg,,70 kg,125 kg,,,,,,,21,,48 kg,
3828,Ian Hunt,CrossFit 643,,"2023 open
13213th
worldwide",13213th,worldwide,Men,Men (35-39),415 lb,,315 lb,465 lb,,,4:19,3:22,8:43,,,,260 lb,
3886,Zoe Whittall,Iron Body CrossFit,,,,Oceania,Women,,105 kg,,76 kg,130 kg,,,,,,,,,57 kg,
3887,Martin Joubert,Movement Crew CrossFit,,,,South Africa,Men,,160 lb,,,170 kg,,,,,,,21,27:30,,
3907,Emily Downing,Glass City CrossFit,,"2023 quarterfinals
790th
worldwide",790th,worldwide,Women,Women (40-44),215 lb,,160 lb,265 lb,,,,,,,,,133 lb,
3923,Luis Gonzalez,,,,,Latin America,Men,,325 lb,,185 lb,225 lb,,,,,,,,,145 lb,
3924,Andrew Waddingham,TandEm CrossFit,,"2023 open
2441st
worldwide",2441st,worldwide,Men (55-59),Men (55-59),110 kg,,80 kg,135 kg,,,,,,,,,45 kg,
3964,Jason Lybarger,Eastbound CrossFit,,,,Central East,Men,,150 lb,,,265 lb,,,,,,,,,,
3994,Ray Napolitan,CrossFit Exodus,,"2023 open
269th
worldwide",269th,worldwide,Men (65+),Men (65+),325 lb,,175 lb,385 lb,,,,5:58,13:37,,,,125 lb,
4019,Abagail Freeman,CrossFit Asheboro,,,,North America East,Women,,245 lb,,155 lb,340 lb,,,,,,,,,115 lb,
4027,MIchael Parker,Jet Engine CrossFit,,"2023 open
965th
worldwide",965th,worldwide,Men (60-64),Men (60-64),285 lb,,200 lb,420 lb,,,,,,,,,135 lb,
4035,Jason King,CrossFit Rayleigh,,,,Europe,Men,,162 kg,,85 kg,205 kg,283,,4:38,3:13,9:48,,21,,66 kg,
4050,Flavio Prado,CrossFit Zero Trinta e Cinco,,,,South America,Men,,160 kg,,,210 kg,,,3:28,2:58,10:10,,35,,107 kg,
4055,Marwan Aly,MVMT CrossFit,,"2023 open
23918th
worldwide",23918th,worldwide,Men,Men,170 kg,,135 kg,220 kg,,,,,,,,21:00,,
4056,Pavel Jestakov,CrossFit Udarnik,,,,Russian Federation,Men,,140 kg,,100 kg,165 kg,61,,4:18,3:33,7:56,,,,83 kg,
4119,Parker Teeter,IMA CrossFit,,"2023 quarterfinals
350th
North America East",350th,North America East,Men,Men,405 lb,,300 lb,555 lb,,,,,,,,,230 lb,
4135,Sasha Kone,Endless Mountains CrossFit,,"2023 open
3300th
worldwide",3300th,worldwide,Women,Women (40-44),319 lb,,,363 lb,,,,,,,,,,
4156,Akindele Famoyegun,CrossFit Chapel Hill,,,,North America East,Men,,335 lb,,260 lb,435 lb,,37:49,6:55,2:45,,,,,205 lb,
4165,Andrew Lolk,,,,,Europe,Men,,265 lb,,205 lb,345 lb,,,5:52,,,,,,155 lb,
4177,Eric Reuschling,CrossFit Crazy Strong,,,,United States,Men,,,,,,,29:48,5:49,8:38,10:26,,,,,
4183,Pablo Gili,,,,,Spain,Men,,110 kg,,70 kg,150 kg,271,25:30,4:44,4:04,9:18,,30,,55 kg,
4184,Rafael Milanes,CrossFit Westchase,,,,North America East,Men,,385 lb,,275 lb,415 lb,,,3:43,1:54,,,39,21:30,202 lb,
4191,Michael Lenaerts,CrossFit W950,,"2023 quarterfinals
1612th
Europe",1612th,Europe,Men,Men,160 kg,,125 kg,190 kg,,,,,,,,,103 kg,
4197,Michael Thompson,,,,,North America East,Men,,245 lb,,,325 lb,,,,,,,,,,
4205,Ka Tinah Daniels,,,,,South East,Women,,275 lb,,155 lb,305 lb,,,,,,,,,135 lb,
4270,Matt Zielinski,,,,,Ireland,Men,,,,103 kg,170 kg,,,,,,,,17:58,80 kg,1:00
4276,Sarah Viraphanth,,,,,Southern California,Women,,125 lb,,80 lb,155 lb,,,,,,,3,39:25,55 lb,
4307,Louis Fawbert,,,,,Europe,Men,,150 kg,,115 kg,175 kg,,,,,,,,,80 kg,
4309,Hogan Lee,CrossFit Sweat Mountain,,"2023 open
2582nd
worldwide",2582nd,worldwide,Men,Men (40-44),,,275 lb,,,,,,,,,,205 lb,
4311,Troy Enriquez,CrossFit Infinitas,,"2023 open
54988th
worldwide",54988th,worldwide,Men,Men,365 lb,,285 lb,435 lb,,,3:03,,,,,,225 lb,
4350,Sébastien Perez,Reebok CrossFit Louvre,,,,Europe,Men,,165 kg,,110 kg,215 kg,,,3:01,,,,,18:10,,0:58
4351,Bianca Faes,,,,,Europe,Women,,95 kg,,,110 kg,,20:20,,,,,,,40 lb,
4361,Kareem Pryce,CrossFit Danbury,,,,North America,Men,,410 lb,,255 lb,545 lb,,,,,,,,,185 lb,
4445,Kristoffer Konitzer,,,,,Southern California,Men,,265 lb,,265 lb,365 lb,,,,,,,,,195 lb,
4446,Chris Martin,,,,,North Central,Men,,300 lb,,135 lb,405 lb,,,7:59,7:00,11:10,,,,135 lb,
4479,Shane O Reilly,CrossFit Wicklow,,,,Ireland,Men,,148 kg,,103 kg,203 kg,,,,,,,,30:00,80 kg,
4507,Gabriel Carvalho,Invicio CrossFit,,,,South America,Men,,160 kg,,118 kg,240 kg,,,4:08,,,,38,,80 kg,1:10
4536,Ida Zakrisson,CrossFit Smedjan,,,,Europe,Women,,115 kg,,85 kg,132 kg,,,,,,,,23:28,65 kg,
4606,Troy Fuller,Victoria Park CrossFit,,,,Canada West,Men,,235 lb,,175 lb,365 lb,,,5:24,4:37,,,,,135 lb,
4610,Isabell Schough,Gjuteriet CrossFit,,,,Europe,Women,,,,80 kg,135 kg,,,4:22,,8:07,,,,60 kg,
4657,Daniel Sarabanda,CrossFit Feira,,,,Europe,Men,,175 kg,,128 kg,200 kg,,,2:35,2:28,,,30,24:10,105 kg,1:06
4660,Frederic Brohez,Business Bay CrossFit,,"2023 open
13855th
worldwide",13855th,worldwide,Men,Men (45-49),88 kg,,70 kg,115 kg,,,10:54,5:27,,,,,47 kg,
4666,Erwin Matthew Mayuga,CrossFit Grail,,"2023 open
3690th
worldwide",3690th,worldwide,Men,Men (45-49),300 lb,,230 lb,355 lb,,,,4:32,,,27,,180 lb,
4675,Alejandro Vega,,,,,South America,Men,,165 kg,,115 kg,210 kg,,,,,,,,,90 kg,
4678,Simon Garcia,CrossFit Ten:4,,,,United States,Men,,265 lb,,195 lb,305 lb,,,,,,,,,135 lb,
4690,Romain Gilles,CrossFit Namur,,"2023 open
41483rd
worldwide",41483rd,worldwide,Men,Men,,,,,,,3:22,,,,,,,
4694,Jonas Moskowitz,South Loop CrossFit,,,,United States,Men,,385 lb,,175 lb,425 lb,,,,,,,21,24:15,175 lb,
4717,Vojtech Firla,CrossFit Proven,,,,Mid Atlantic,Men,,420 lb,,315 lb,500 lb,,,3:28,,,,,27:43,245 lb,
4735,Courtney Ashworth,,,"2023 open
23018th
worldwide",23018th,worldwide,Women,Women,205 lb,,155 lb,245 lb,,,,,,,,,117 lb,
4785,Roberta Azevedo,Kronos CrossFit,,,,South America,Women,,90 kg,,53 kg,105 kg,,,11:23,,,,,,42 kg,
4786,Ariel Jasie,Maxability Sports and CrossFit,,,,North America,Men,,320 lb,,245 lb,415 lb,,,,,,,,,195 lb,
4787,Betsy Piasente,CrossFit Mt. Lebanon,,,,North America,Women,,165 lb,,,260 lb,,,,,,,,,,
4806,Theo Alkousakis,XS CrossFit,,,,North America West,Men,,275 lb,,165 lb,355 lb,134,,7:12,,,,16,,133 lb,
4812,Jay MacGlashen,,,,,North America,Men,,360 lb,,205 lb,425 lb,,,,5:12,,,,30:31,135 lb,
4829,Ahmed R. Qatamesh,CrossFit Ramallah,,"2023 open
22561st
worldwide",22561st,worldwide,Men,Men (35-39),102 kg,,75 kg,135 kg,,,,,,,,23:35,55 kg,
4832,Ashley Mortensen,CrossFit Queens,,,,North America,Women,,205 lb,,135 lb,250 lb,,,,,,,,,90 lb,1:30
4881,Charles Ashworth,,,,,North America,Men,,,,,450 lb,,,,,,,,21:15,,
4929,Lindsay Hill,CrossFit Barboursville,,"2023 open
5390th
worldwide",5390th,worldwide,Women,Women (35-39),195 lb,,145 lb,225 lb,,,6:07,2:59,,,,27:49,,
4933,Arlyn Marheine,Calera CrossFit,,"2023 open
4726th
worldwide",4726th,worldwide,Men,Men (50-54),295 lb,,200 lb,345 lb,254,,7:46,4:31,,,10,,135 lb,1:21
4946,Christian Frost,CrossFit Kalundborg,,"2023 open
283rd
worldwide",283rd,worldwide,Men (65+),Men (65+),90 kg,,70 kg,140 kg,,,,,,,12,,48 kg,
4986,Jason Bzdick,,,,,North East,Men,,425 lb,,345 lb,525 lb,,,2:44,1:44,,,,,275 lb,
4995,Jonathan Ward,CrossFit O'Fallon,,,,North America,Men,,365 lb,,260 lb,435 lb,,22:11,4:34,2:36,8:48,,,23:14,190 lb,1:11
5007,Jenny Dow,CrossFit Solet,,,,United States,Women,,225 lb,,170 lb,260 lb,,,,,,,,,150 lb,
5012,Jorge Pinheiro,Equilibrio CrossFit,,,,South America,Men,,145 kg,,,160 kg,,,,,,,,,,
5024,Justin McManus,CrossFit Glynco,,"2023 open
2803rd
worldwide",2803rd,worldwide,Men,Men (40-44),315 lb,,235 lb,407 lb,,,4:49,2:50,8:40,,35,,185 lb,
5025,Peter Dube,CrossFit MF,,,,North America,Men,,285 lb,,,315 lb,,,,,,,15,24:15,155 lb,1:07
5043,Lena Blomqvist,,,,,Europe,Women,,90 kg,,65 kg,130 kg,,32:50,8:46,3:24,14:35,,8,28:00,55 kg,
5047,Carrie Nolin,Advanced Performance CrossFit,,,,North America,Women,,275 lb,,175 lb,295 lb,,,5:24,1:59,11:17,,,,130 lb,
5097,Jesse Taylor,C2X CrossFit,,,,North America,Men,,435 lb,,,,,,,,,,,,,
5100,Fiona Rhodes,CrossFit Radford,,"2023 open
6292nd
worldwide",6292nd,worldwide,Women,Women (40-44),165 lb,,130 lb,240 lb,,,8:49,5:29,14:42,,17,,100 lb,
5138,Josh Barney,CrossFit Solid Gold,,"2023 open
10080th
worldwide",10080th,worldwide,Men,Men (40-44),310 lb,,210 lb,425 lb,265,,7:55,4:15,11:47,,,,145 lb,
5174,Justin Wade,Mercy CrossFit,,,,North America,Men,,590 lb,,315 lb,595 lb,,,,1:47,,,,24:20,225 lb,2:55
5224,Jeonghue Choi,CrossFit Fighting Spirit,,,,Asia,Men,,255 lb,,,325 lb,,,,,,,,26:13,110 lb,
5264,H J,,,,,Latin America,Men,,185 lb,,135 lb,205 lb,,,,,,,,,95 lb,
5268,Joana Vasconcelos,,,,,Portugal,Women,,,,,,,,,3:09,,,,,,
5269,Jan Tjonnvag,Kick CrossFit,,,,Norway,Men,,170 kg,,115 kg,240 kg,,,,2:04,,,25,,90 kg,
5279,Jake Lange,Dawson CrossFit,,,,United States,Men,,225 lb,,,315 lb,,,,,,,,,,
5284,Bryan Rodriguez,Steel Edge CrossFit,,"2023 quarterfinals
746th
North America East",746th,North America East,Men,Men,350 lb,,290 lb,525 lb,,,2:26,,9:11,,50,,205 lb,
5294,Silvia Perez Jimenez,,,,,Latin America,Women,,245 lb,,185 lb,325 lb,,,,,,,,,135 lb,
5310,Benedikte Gideonsen,CrossFit Fjøra,,"2023 open
4750th
worldwide",4750th,worldwide,Women,Women,112 kg,,87 kg,137 kg,,,,,,,,,62 kg,
5341,Angie Kim,Full Range CrossFit,,"2023 open
92658th
worldwide",92658th,worldwide,Women,Women,155 lb,,120 lb,210 lb,,,,,,,,,83 lb,
5364,Kyle Komata,Black Hills CrossFit,,,,North America,Men,,418 lb,,,450 lb,,,2:13,,,,,,225 lb,
5381,Valters Spicbergs,CrossFit Jugla,,,,Europe North,Men,,145 kg,,115 kg,170 kg,,,,2:12,,,27,27:14,100 kg,
5387,Bryan Flores,CrossFit Gaspar,,,,North America,Men,,305 lb,,215 lb,365 lb,,,,,,,32,28:00,200 lb,
5402,Levi McCoid,CrossFit Brock,,,,United States,Men,,410 lb,,245 lb,455 lb,316,,5:40,3:27,,,10,22:23,175 lb,
5432,Jerry Goodnight,Railway CrossFit,,"2023 open
54681st
worldwide",54681st,worldwide,Men,Men,255 lb,,185 lb,355 lb,,,5:26,,10:46,,40,21:00,125 lb,0:53
5438,Martial Miguet,CrossFit Lausanne,,"2023 open
7647th
worldwide",7647th,worldwide,Men,Men,185 kg,,137 kg,240 kg,,,2:14,2:16,7:56,,,,110 kg,
5450,Thia James,CrossFit Saskatoon,,,,Canada,Women,,225 lb,,,275 lb,,,,,,,,,,
5452,Scott Polworth,CrossFit Body Blueprint,,,,North America,Men,,,,,,,,,3:09,,,,,,
5490,Matt Floyd,CrossFit CVI,,"2023 open
3411th
worldwide",3411th,worldwide,Men,Men (40-44),315 lb,,255 lb,405 lb,,,,,,,,,205 lb,
5498,Rômulo Silva,CrossFit Lendarios Icaraí,,,,South America,Men,,150 kg,,110 kg,183 kg,,,,3:07,,,,,85 kg,
5504,Reno Madulid,,,,,Asia,Men,,310 lb,,240 lb,305 lb,,,,,,,,,195 lb,
5542,Jörg Tzschoppe,Riginal CrossFit Nürnberg,,"2023 open
14712th
worldwide",14712th,worldwide,Men,Men (40-44),100 kg,,,140 kg,,,7:45,,10:10,,15,,,
5559,Paulo Afonso Fagundes Filho,Invicio CrossFit,,"2023 open
817th
worldwide",817th,worldwide,Men,Men (40-44),365 lb,,305 lb,475 lb,,,,,,,,,215 lb,
5581,Jason Coscia,Yankee CrossFit,,,,North America,Men,,315 lb,,215 lb,315 lb,264,,6:34,,10:24,,19,,145 lb,
5591,Ross McGrath,Sneads Ferry CrossFit,,,,United States,Men,,315 lb,,,365 lb,,,,,,,18,,95 lb,
5668,Christina Venturelli,CrossFit Elect,,,,North America,Women,,200 lb,,165 lb,300 lb,,,,,,,,,150 lb,
5687,Fábio Silva,CrossFit Fatima,,,,Portugal,Men,,160 kg,,130 kg,185 kg,,,6:04,2:50,14:30,,25,25:10,92 kg,
5689,Lucas Dailey,,,"2023 open
7058th
worldwide",7058th,worldwide,Men,Men,367 lb,,275 lb,500 lb,,,2:49,2:04,8:22,,26,,185 lb,
5697,Chris Congdon,,,,,South Central,Men,,335 lb,,,405 lb,,,,,,,,,,
5742,Sharla Gusti,CrossFit Impressions,,,,North America,Women,,215 lb,,135 lb,250 lb,,,,,,,,25:50,100 lb,
5767,Cody Pigon,CrossFit Baldwin Park,,"2023 open
6737th
worldwide",6737th,worldwide,Men,Men (35-39),355 lb,,265 lb,425 lb,,,3:37,3:17,10:25,,,,195 lb,
5768,Dave Arnell,CrossFit Swindon,,"2023 open
6599th
worldwide",6599th,worldwide,Men,Men (35-39),150 kg,,120 kg,175 kg,,,,,,,39,,85 kg,
5787,Ged Galloway,CrossFit Huntsman,,,,Europe,Men,,150 kg,,100 kg,225 kg,,,,,,,,20:55,85 kg,
5831,Joseph Caraccio,PUSH511 A CrossFit Life,,"2023 open
9273rd
worldwide",9273rd,worldwide,Men,Men (35-39),350 lb,,275 lb,500 lb,284,,,3:03,10:25,,,,225 lb,
5880,Martin Muldoon,CrossFit Northern Ireland,,"2023 open
16313th
worldwide",16313th,worldwide,Men,Men (35-39),120 kg,,85 kg,150 kg,,,,,,,,,60 kg,
5891,Katherine Rutsch,CrossFit Wildwood,,,,United States,Women,,168 lb,,150 lb,248 lb,,,6:55,5:28,,,9,,100 lb,
5907,Maurice Ying,CrossFit First Class,,"2023 open
10184th
worldwide",10184th,worldwide,Men,Men,160 kg,,,220 kg,,,,,,,36,19:59,85 kg,0:56
5985,Jason Carr,,,,,North West,Men,,510 lb,,330 lb,500 lb,,,2:47,,,,41,,255 lb,1:06
6042,Kane Share,MBS CrossFit,,,,North America West,Men,,445 lb,,360 lb,545 lb,,,2:19,,,,,,270 lb,
6048,Marcio Melo,1UP CrossFit,,"2023 open
8639th
worldwide",8639th,worldwide,Men,Men (35-39),147 kg,,110 kg,175 kg,,,,,,,,,95 kg,
6062,Justin Joers,CrossFit Tualatin,,,,North America West,Men,,315 lb,,245 lb,430 lb,,,,2:19,,,,,165 lb,1:27
6101,Marguerite O'Hare,,,"2023 open
5844th
worldwide",5844th,worldwide,Women,Women (45-49),,,,,,,,,,,,29:01,,
6112,Armando Guerrero,,,,,North America,Men,,375 lb,,245 lb,405 lb,,,4:22,4:20,11:02,,20,19:40,165 lb,
6113,Arno van Niekerk,Pack Life CrossFit,,,,Africa,Men,,120 kg,,85 kg,180 kg,,,5:26,9:01,,,34,,63 kg,
6197,Phillip Weddell,,,,,Europe,Men,,122 kg,,83 kg,170 kg,,25:10,,,,,,,65 kg,
6210,Mary Bruno,CrossFit Reston,,"2023 open
22391st
worldwide",22391st,worldwide,Women,Women,,57:10,,,,,,,,,,,,
6223,Moustafa Nezam,,,"2023 open
12509th
worldwide",12509th,worldwide,Men,Men,335 lb,,265 lb,375 lb,,,2:40,2:42,,,44,,225 lb,2:15
6256,Tuva Floysvik,Reebok CrossFit Bryggen,,,,Europe North,Women,,100 kg,,74 kg,115 kg,324,,,,,,,,57 kg,
6263,Krista Kelly,CrossFit Minot,,"2023 quarterfinals
358th
worldwide",358th,worldwide,Women,Women (40-44),235 lb,,,265 lb,,,,,,,,,,
6287,Alexandra Hahn,,,,,South West,Women,,175 lb,,120 lb,205 lb,,,,,,,,,,
6343,Brian Jungeberg,CrossFit Big House,,"2023 open
8979th
worldwide",8979th,worldwide,Men,Men (40-44),403 lb,,260 lb,450 lb,,,,,,,,,194 lb,
6352,Natália Oliveira,Terminal 1 CrossFit,,"2023 open
12968th
worldwide",12968th,worldwide,Women,Women (35-39),90 kg,,65 kg,110 kg,,,,,,,,33:00,49 kg,
6358,Kristen Healey,CrossFit Duxbury,,,,United States,Women,,235 lb,,165 lb,255 lb,,,3:15,2:42,,,46,,125 lb,
6390,Liron Alon,CrossFit Tzafon,,,,Israel,Men,,110 kg,,75 kg,160 kg,,,,,,,12,21:13,53 kg,1:12
6456,Matthew Zurbriggen,Top Fuel CrossFit Valparaiso,,"2023 quarterfinals
539th
North America East",539th,North America East,Men,Men,415 lb,,337 lb,475 lb,315,,2:07,,8:28,,63,20:10,255 lb,
6479,Katie-lyn Smith,,,,,Latin America,Women,,180 lb,,145 lb,,,,,,,,,,100 lb,
6491,Thiago Rizzieri,,,,,Latin America,Men,,130 kg,,90 kg,150 kg,,,6:47,,,,25,24:00,70 kg,
6515,Marco Ruiz,CrossFit Lugal,,"2023 open
17084th
worldwide",17084th,worldwide,Men,Men,495 lb,,325 lb,505 lb,,,2:10,1:48,11:35,,48,31:28,255 lb,
6552,Nick Lambert,CrossFit Milton Keynes,,"2023 open
2445th
worldwide",2445th,worldwide,Men,Men (50-54),,,,,,,,,,,9,,67 kg,
6586,Armand Hunt,CrossFit No'Ala,,"2023 open
37278th
worldwide",37278th,worldwide,Men,Men,375 lb,,265 lb,476 lb,351,,,1:58,9:01,,30,22:17,205 lb,1:01
6599,John Contrubis,CrossFit Hoboken,,,,North America,Men,,275 lb,,,315 lb,,,,,,,,,145 lb,
6603,CJ Woodhouse,CrossFit Lutterworth,,,,Europe,Men,,170 kg,,95 kg,225 kg,,,,,,,,19:00,,
6655,Vladimir Surovtsev,,,,,Belarus,Men,,160 kg,,120 kg,180 kg,,,4:20,,,,50,,90 kg,
6678,Jonathan Tardielo,,,,,North America,Men,,295 lb,,225 lb,385 lb,,,,,,,13,,185 lb,
6686,Sara Yeaman,,,,,Canada East,Women,,,,,,,,,,,,,28:00,,
6694,Sammy Ocasio,CrossFit Human Performance A.S,,,,North America East,Men,,405 lb,,300 lb,420 lb,,,,,,,40,,225 lb,
6702,Genesis Kreuder,CrossFit Ablaze,,"2023 open
78333rd
worldwide",78333rd,worldwide,Women,Women,165 lb,,85 lb,110 lb,,,5:34,,11:44,,,26:15,55 lb,
6730,Timothy Massa,CrossFit Dig Deep,,"2023 open
2750th
worldwide",2750th,worldwide,Men,Men (50-54),300 lb,,,305 lb,,,,,,,,,,
6815,Kimberly Casten,CrossFit Park City,,"2023 open
6710th
worldwide",6710th,worldwide,Women,Women (35-39),265 lb,,175 lb,290 lb,,,5:04,3:14,12:36,,10,,130 lb,
6825,Michele Marler,CrossFit Perseverance,,"2023 open
625th
worldwide",625th,worldwide,Women (60-64),Women (60-64),220 lb,,110 lb,307 lb,,,,,,,,32:42,90 lb,1:58
6852,Matthieu Blandin,Niche CrossFit,,"2023 open
48857th
worldwide",48857th,worldwide,Men,Men,160 kg,,115 kg,190 kg,,,,,,,,,95 kg,
6863,Caio Lhopis,Red Fever CrossFit,,,,Brazil,Men,,355 lb,,245 lb,405 lb,,,,,,,,,195 lb,
6873,Andres Villar,,,,,Latin America,Men,,295 lb,,225 lb,355 lb,,,4:41,,,,40,24:33,175 lb,
6878,Lauren Terwilliger,WP ZouHui CrossFit,,,,North America,Women,,165 lb,,115 lb,200 lb,,29:13,6:31,,12:27,,15,25:18,75 lb,1:36
6917,Ruandre Roux,CrossFit Kathu,,,,Africa,Men,,165 kg,,115 kg,190 kg,,,2:32,,,,,,90 kg,
6918,Jack Howard,CrossFit Grandview,,"2023 quarterfinals
554th
North America East",554th,North America East,Men,Men,458 lb,,355 lb,530 lb,,,2:16,,,,50,,280 lb,0:55
6978,Katy Slater,CrossFit E3,,,,North America,Women (60-64),,120 lb,,75 lb,165 lb,,,10:13,,14:20,,,,55 lb,
6985,Daniel Kreuder,CrossFit Ablaze,,"2023 open
63112th
worldwide",63112th,worldwide,Men,Men,365 lb,,250 lb,485 lb,,,5:28,,13:32,,16,24:00,175 lb,
7003,Michael Guin,CrossFit West Cobb,,,,North America,Men,,350 lb,,215 lb,400 lb,,,,,,,,,165 lb,
7025,Jen Herrmann,CrossFit Solstice,,"2023 quarterfinals
371st
worldwide",371st,worldwide,Women,Women (40-44),,,,,,,,,,,,26:24,,
7028,Alessandra Zamai,CrossFit Villa 1378,,,,South America,Women,,128 lb,,,180 lb,,,,,,,,,67 lb,
7090,Kenzie Nolte,CrossFit Steel Place,,"2023 quarterfinals
77th
North America East",77th,North America East,Women,Women,335 lb,,250 lb,390 lb,,,,1:51,,,,,175 lb,
7110,Haley Rosato,CrossFit Rampage,,,,Central East,Women,,185 lb,,145 lb,245 lb,,,,,,,,,105 lb,
7128,Roberto Ortega ortega,,,,,South America,Men,,115 kg,,80 kg,135 kg,,,5:45,,,,30,,64 kg,
7144,Meg Kennedy,Presidential Range CrossFit,,,,Canada,Women,,205 lb,,145 lb,255 lb,297,20:10,6:37,4:47,10:06,,20,28:30,120 lb,
7150,Burkhard Vogt,CrossFit Munich,,,,Germany,Men,,200 kg,,141 kg,215 kg,,,2:56,,,,,,115 kg,
7168,Alyson Kerr,,,,,South Central,Women,,150 lb,,,,,,,,,,,,55 lb,
7188,Anton Pretorius,Plot Box CrossFit,,,,South Africa,Men,,115 kg,,70 kg,140 kg,,,7:40,,,,,,50 kg,
7200,Emily Blaylock,Switchback CrossFit,,,,North America,Women,,240 lb,,190 lb,310 lb,,,5:59,2:42,12:31,,,,150 lb,
7232,Brian McNiell,CrossFit Collierville,,"2023 open
3087th
worldwide",3087th,worldwide,Men,Men (45-49),365 lb,,265 lb,405 lb,285,,4:24,3:05,10:09,,15,26:35,200 lb,1:20
7301,Carlos Villafañe,,,,,North America,Men,,365 lb,,295 lb,470 lb,,,2:11,,,,,19:30,240 lb,
7313,Joshua Metcalf,,,,,North America,Men,,365 lb,,200 lb,385 lb,,31:40,7:35,4:32,12:10,,,21:34,140 lb,
7350,Paul Hawksworth,CrossFit Currie Barracks,,"2023 open
6092nd
worldwide",6092nd,worldwide,Men,Men (40-44),370 lb,,245 lb,410 lb,259,24:08,5:11,3:14,9:00,,,,185 lb,
7357,Blake Henderson,Gulfport CrossFit,,,,North America,Men,,285 lb,,240 lb,325 lb,,,3:40,5:25,9:46,,,,185 lb,
7398,Cassie Snell,Kulak CrossFit,,,,North America,Women,,160 lb,,135 lb,225 lb,252,,5:35,5:47,,,,,110 lb,
7422,Brandon Jacobs,VC CrossFit,,"2023 open
23605th
worldwide",23605th,worldwide,Men,Men (35-39),185 lb,,,305 lb,,,,,,,32,18:06,,0:52
7476,Colin Cooper,CrossFit Silver Fox,,,,North East,Men,,415 lb,,,,,,,,,,,,,
7493,Bj Hollowell,CrossFit Humanity,,,,North America,Men,,285 lb,,217 lb,350 lb,305,,,,,,33,,155 lb,
7508,Ovidiu Serdean,CrossFit ROA,,,,Europe,Men,,115 kg,,90 kg,170 kg,,,,,,,,,65 kg,
7511,Annastiina Lehtonen,North Engine CrossFit,,"2023 open
32214th
worldwide",32214th,worldwide,Women,Women,72 kg,,60 kg,110 kg,,,,,,,12,27:30,55 kg,
7531,Hank Sprinkle,CrossFit Reform,,,,North America,Men,,400 lb,,235 lb,435 lb,358,18:38,2:40,1:35,7:48,,60,24:50,175 lb,1:15
7540,Michael Rose,CrossFit Exceed,,,,North America,Men,,325 lb,,235 lb,440 lb,,,5:04,2:45,10:47,,30,,175 lb,
7569,Hans Vindas,,,,,North America East,Men,,385 lb,,245 lb,455 lb,,,5:15,1:45,6:45,,20,30:10,200 lb,1:35
7582,Timothy Zachrich,CrossFit Pickerington,,"2023 open
3162nd
worldwide",3162nd,worldwide,Men,Men (40-44),315 lb,,236 lb,350 lb,326,27:34,3:52,2:22,8:58,,,20:53,185 lb,
7627,Antonio Burguete,,,,,North America,Men,,,,,445 lb,,,2:43,,,,,,210 lb,
7636,Alicia Prime,,,,,North East,Women,,,,,315 lb,,,,,,,,,,
7639,Aaron Muñoz,CrossFit Meek,,,,North America,Men,,390 lb,,305 lb,500 lb,,,,,,,,,235 lb,
7660,Andrew Mitchell,Kings Highway CrossFit,,,,Canada,Men (55-59),,355 lb,,195 lb,395 lb,,,,,,,10,27:00,127 lb,
7702,Dustin Bergeron,CrossFit Barbell Republic,,,,North America,Men,,315 lb,,220 lb,365 lb,253,,4:09,3:19,8:00,,32,24:04,170 lb,1:17
7703,Andrew Becker,CrossFit Blue Ash,,,,United States,Men,,225 lb,,195 lb,300 lb,,,,,,,,,145 lb,
7757,Johan Nilsson,,,"2023 open
25615th
worldwide",25615th,worldwide,Men,Men,135 kg,,120 kg,170 kg,,,,,,,,,96 kg,
7763,Aaron Ell,Water Bear CrossFit,,"2023 open
13625th
worldwide",13625th,worldwide,Men,Men (35-39),366 lb,,245 lb,425 lb,281,,6:15,5:21,11:42,,,28:25,175 lb,1:19
7776,Leslie Pastore,CrossFit 609,,"2023 open
6872nd
worldwide",6872nd,worldwide,Women,Women (35-39),215 lb,,165 lb,335 lb,232,,,4:19,12:31,,,,110 lb,
7782,Alexander Conroy,CrossFit Container,,"2023 open
47145th
worldwide",47145th,worldwide,Men,Men,175 kg,,135 kg,245 kg,391,,4:29,1:57,9:34,,,,100 kg,
