,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
197,Jerry Bowling,,,,,Mid Atlantic,Men,,405 lb,,215 lb,495 lb,,,,,,,,,,
217,Erica Crane,,,,,North Central,Women,,225 lb,,140 lb,275 lb,210,,,6:19,,,,30:36,95 lb,
221,Trevor LaRowe,CrossFit Burien,,"2023 quarterfinals
885th
worldwide",885th,worldwide,Men,Men (40-44),345 lb,,275 lb,400 lb,350,,,,,,25,22:30,185 lb,1:01
224,Lori Light,CrossFit Winter Park,,"2023 quarterfinals
1021st
worldwide",1021st,worldwide,Women,Women (40-44),195 lb,,155 lb,225 lb,308,20:35,3:20,2:53,7:51,,45,22:15,125 lb,
233,Ruth Galpin,getBUILT Chattanooga CrossFit,,"2023 open
3228th
worldwide",3228th,worldwide,Women,Women (40-44),185 lb,,135 lb,200 lb,,,,,,,,,100 lb,
238,George Koch,CrossFit Flagstaff,,"2023 semifinals
19th
worldwide",19th,worldwide,Men (65+),Men (65+),265 lb,,180 lb,365 lb,283,29:23,5:09,5:47,,,42,20:40,140 lb,1:09
239,Nick Clack,CrossFit SCV,,,,North America West,Men,,305 lb,,245 lb,405 lb,,,,2:44,8:49,,37,,170 lb,1:23
241,Kristen Boone,CrossFit Trivium,,"2023 open
3304th
worldwide",3304th,worldwide,Women,Women,260 lb,,195 lb,245 lb,,,2:56,2:23,,,40,21:54,155 lb,
250,Andres Vargas,,,,,Latin America,Men,,355 lb,,255 lb,375 lb,264,,4:26,,11:23,,30,24:00,210 lb,
256,Jorge Casas,,,,,South East,Men,,265 lb,,185 lb,400 lb,,,,2:34,,,27,27:00,130 lb,
270,Flavio Brito,,,,,North East,Men,,420 lb,,300 lb,465 lb,,19:45,2:30,2:47,5:24,,47,22:00,245 lb,
282,Raul Duran,,,"2023 open
4702nd
worldwide",4702nd,worldwide,Men,Men (40-44),,,225 lb,410 lb,,,4:40,,9:50,,45,21:01,175 lb,1:40
284,Lisa Healey,Alchemy CrossFit,,"2023 open
1031st
worldwide",1031st,worldwide,Women,Women (45-49),200 lb,,,245 lb,,,,,,,,,,
296,Jillyan Boyer,CrossFit Devotion,,,,North America West,Women,,275 lb,,185 lb,325 lb,,,,,,,,,135 lb,
305,Laura Rasey,CrossFit ValleyView,,,,West Coast,Women,,45 lb,,45 lb,145 lb,,,,4:47,15:35,,,,,
307,Cassandra Stamm,Kauai CrossFit,,"2023 quarterfinals
140th
worldwide",140th,worldwide,Women,Women (45-49),250 lb,,165 lb,265 lb,,,3:46,,,,,,125 lb,
308,Thy Pham,CrossFit Trison,,,,North America,Women,,165 lb,,135 lb,,,,,,4:10,,,,95 lb,
325,Courtney Dail,,,,,Mid Atlantic,Women,,,,155 lb,245 lb,,,6:52,,,,,,115 lb,
333,Jeffrey Beaulieu,CrossFit Olympia,,"2023 open
1323rd
worldwide",1323rd,worldwide,Men,Men (35-39),405 lb,,275 lb,425 lb,,,,,,,,,225 lb,
342,Quinnan Picton,CrossFit Steelhead,,"2023 quarterfinals
132nd
worldwide",132nd,worldwide,Women,Women (40-44),250 lb,,185 lb,305 lb,398,18:46,2:58,2:06,8:04,,,20:24,135 lb,1:06
348,Ashley Grizzle,Stone Forge CrossFit,,,,United States,Women,,205 lb,,,270 lb,272,,,,,,,,,
358,Alex Le,,,,,Southern California,Men,,265 lb,,215 lb,385 lb,,,,,9:25,,67,,175 lb,
364,Susana Lopez Nogués,CrossFit Muharraq,,"2023 open
868th
worldwide",868th,worldwide,Women,Women,130 kg,,93 kg,150 kg,,,2:23,1:15,,,40,21:30,68 kg,1:10
369,Claude Abrams,,,,,Canada West,Men,,220 lb,,125 lb,325 lb,,41:32,9:08,,12:17,,15,22:15,88 lb,1:15
395,Erica Rios,Movement Republic CrossFit,,,,United States,Women,,225 lb,,170 lb,320 lb,,26:02,,3:00,,,,,140 lb,
403,Jeredan Conde,,,,,Asia,Men,,325 lb,,,385 lb,247,31:18,,,10:54,,,,,
412,Anishce Bornman,BST CrossFit,,"2023 open
5864th
worldwide",5864th,worldwide,Women,Women,105 kg,,82 kg,134 kg,402,,3:31,3:10,,,,27:32,68 kg,
416,Ahmed Alterkait,CrossFit Saskatoon,,"2023 open
12628th
worldwide",12628th,worldwide,Men,Men (40-44),305 lb,,230 lb,370 lb,,,,8:43,11:40,,,,191 lb,
431,Nicole de Montille,CrossFit Jozi East,,,,South Africa,Women,,60 kg,,45 kg,100 kg,,44:50,,,,,5,,40 kg,
438,Thomas Muhrman,CrossFit Mjölby,,,,Sweden,Men,,175 kg,,100 kg,180 kg,,,,,,,,22:00,80 lb,
441,rusty cotterman,,,,,Mid Atlantic,Men,,,,,,,,,,,,,21:20,,
446,Lucas Laux,CrossFit Esteio,,,,Brazil,Men,,375 lb,,275 lb,485 lb,412,23:10,3:08,1:42,9:32,,52,21:09,185 lb,1:11
451,Jac hoogenboezem,CrossFit PBM,,"2023 open
8157th
worldwide",8157th,worldwide,Men,Men,165 kg,,125 kg,200 kg,345,,2:37,2:28,9:48,,63,22:00,96 kg,0:56
477,luke sullivan,CrossFit Red Two,,,,Oceania,Men,,135 kg,,100 kg,200 kg,348,,3:45,3:47,8:48,,,,76 kg,
507,Paul Coomber,CrossFit Larrikins,,"2023 open
19805th
worldwide",19805th,worldwide,Men,Men (35-39),132 kg,,100 kg,190 kg,,,7:03,3:07,,,,25:12,80 kg,1:23
527,Maximilien Torti,,,,,Europe,Men,,285 lb,,,385 lb,,,,,,,,22:00,,
542,Andreas Nissen,,,,,,,,130 kg,,105 kg,195 kg,,,,,,,12,,75 kg,
557,Pernille Møller,Aarhus CrossFit,,"2023 open
5230th
worldwide",5230th,worldwide,Women,Women,105 kg,,80 kg,137 kg,,,,,,,22,,70 kg,
586,Kristian Perkola,CrossFit Central Helsinki,,"2023 open
10413th
worldwide",10413th,worldwide,Men,Men (40-44),170 kg,,,235 kg,,,,2:50,,,,19:40,,
610,Maxime Masoin,CrossFit 6000,,,,Europe,Men,,170 kg,,100 kg,220 kg,,,,,,,,,,
614,Eric Espinosa,,,,,Philippines,Men,,,,,,276,,6:59,,,,,,,
632,Lauren Bruno,,,,,North East,Women,,235 lb,,125 lb,245 lb,,,,,,,,,100 lb,
648,Donny Williamson,,,,,Central East,Men,,305 lb,,190 lb,340 lb,231,,6:57,4:55,10:43,,,,135 lb,
651,Joseph Mann,CrossFit Bellator,,,,North America,Men,,325 lb,,265 lb,490 lb,,,3:26,2:15,8:50,,52,20:20,200 lb,1:02
664,Hiroyuki Kato,CrossFit Daikanyama,,,,Asia,Men,,355 lb,,275 lb,410 lb,,,2:32,2:26,,,50,,210 lb,
680,Justin Custer,CrossFit Junkies,,,,North America,Men,,,,,308 lb,,,,,,,19,27:10,,
687,MIRAN KIM,,,,,Asia,Women,,185 lb,,155 lb,230 lb,,,,4:03,,,10,,115 lb,
690,Lisa Mello,,,,,South East,Women,,210 lb,,110 lb,215 lb,,,,4:54,13:01,,,,85 lb,
697,Jacob Saldana,Flint CrossFit,,,,United States,Men,,435 lb,,300 lb,500 lb,,,2:35,1:36,,,100,,215 lb,
698,Thiago Alfredo Pereira,,,,,Latin America,Men,,375 lb,,265 lb,395 lb,,,4:35,,,,26,,220 lb,
700,Jordan Adcock,TTT CrossFit,,"2023 open
481st
worldwide",481st,worldwide,Women,Women,295 lb,,230 lb,340 lb,,,2:06,1:36,,,,,175 lb,
712,Sarah Grace,CrossFit Westchase,,"2023 quarterfinals
478th
worldwide",478th,worldwide,Women,Women (40-44),245 lb,,185 lb,300 lb,,,3:32,,,,,,145 lb,1:15
715,Steven Veljanovski,CrossFit Tufnell Park,,"2023 open
239th
worldwide",239th,worldwide,Men,Men (40-44),177 kg,,130 kg,215 kg,,,2:39,1:46,,,50,,103 kg,
720,Dani Traweek,CrossFit Cortez,,,,United States,Women,,185 lb,,95 lb,275 lb,,,5:53,3:03,,,,,105 lb,
729,Alessandro Buratti,,,,,Europe,Men,,150 kg,,105 kg,160 kg,,,,,,,,,83 kg,
735,Dennis Abi Abdallah,CrossFit Ripped,,,,United States,Men,,355 lb,,265 lb,425 lb,,,,,,,,,210 lb,
751,Joe Vincent,,,"2023 open
4847th
worldwide",4847th,worldwide,Men,Men (40-44),405 lb,,335 lb,505 lb,,,,,,,,,235 lb,
763,Michael Karnet,,,,,Europe,Men,,160 kg,,125 kg,160 kg,,,,,,,40,,100 kg,
775,Claudia Serrano,Barrio 12 CrossFit,,,,Central America,Women,,230 lb,,170 lb,255 lb,319,,5:55,4:25,12:50,,,31:40,125 lb,
794,Burt Beauchamp,CrossFit Edge 94,,"2023 open
5432nd
worldwide",5432nd,worldwide,Men,Men (40-44),375 lb,,265 lb,445 lb,,,4:23,3:17,9:07,,30,26:22,185 lb,
802,Donn Abellard,,,,,,,,315 lb,,225 lb,425 lb,384,,,,,,,24:35,185 lb,
804,Daniel Monroe,CrossFit 75126,,,,United States,Men,,375 lb,,285 lb,465 lb,,,2:24,,,,,,235 lb,
814,Victor Jangentorp,,,,,Europe,Men,,142 kg,,105 kg,188 kg,,19:57,4:12,,8:35,,46,20:12,82 kg,
825,Carlos Agatep III,,,,,South East,Men,,280 lb,,235 lb,405 lb,,,4:42,,8:45,,30,,180 lb,1:05
833,Bobby Eggimann,,,,,South East,Men,,300 lb,,185 lb,350 lb,301,24:34,5:16,4:30,10:35,,30,21:45,150 lb,1:09
837,Elizabeth Mansfield,Breathe CrossFit,,,,North America East,Women,,195 lb,,140 lb,225 lb,,,,,,,,,105 lb,
846,Tyler Molesworth,,,,,South West,Men,,425 lb,,285 lb,470 lb,,,,,,,36,,215 lb,
875,Miguel Cardia,CrossFit Paradise,,,,North East,Men,,455 lb,,285 lb,500 lb,,,,,,,,,215 lb,1:54
878,Samantha Stevenson-Archer,CrossFit Athlete Inside (AI),,,,North America,Women,,285 lb,,185 lb,355 lb,,,,,,,,,155 lb,
886,Jason Chandler,Omnis CrossFit,,"2023 open
7571st
worldwide",7571st,worldwide,Men,Men (35-39),365 lb,,265 lb,405 lb,307,27:44,4:08,2:16,10:10,,25,18:00,190 lb,1:06
888,Sarai Leetch,,,,,North America,Women,,215 lb,,145 lb,280 lb,,32:07,4:08,2:52,9:22,,33,,115 lb,
892,Travis Hewlett,,,,,Canada West,Men,,,,285 lb,,,,,2:07,,,,,220 lb,
910,Dustin Gray,CrossFit Armis,,,,United States,Men,,215 lb,,170 lb,285 lb,,,8:20,,,,42,,,
914,Kevin Riordan,CrossFit Round Lake,,,,North America,Men,,435 lb,,265 lb,505 lb,317,28:36,4:06,2:34,11:23,,25,27:00,205 lb,
920,Theodoros Tzilis,CrossFit Skirmish,,,,Europe Central,Men,,160 kg,,130 kg,220 kg,387,,,,8:20,,,18:22,110 kg,0:57
921,Jeremy Hilsen,CrossFit Westchase,,,,North America,Men,,445 lb,,315 lb,525 lb,421,,2:14,1:47,,,48,,255 lb,
927,Wayne Sager,Rocktown CrossFit,,,,United States,Men,,325 lb,,235 lb,385 lb,,29:11,3:02,3:02,,,,,175 lb,
929,Scott Behrens,CrossFit Potrero Hill,,,,North America,Men,,355 lb,,210 lb,505 lb,,,,,,,12,,135 lb,
950,Neal McHenry,CrossFit Goliath,,"2023 open
9605th
worldwide",9605th,worldwide,Men,Men (35-39),250 lb,,205 lb,335 lb,,29:00,5:15,6:28,9:51,,26,24:40,165 lb,1:01
963,Erichson White,CrossFit Addison,,"2023 open
19743rd
worldwide",19743rd,worldwide,Men,Men (35-39),,,,335 lb,,,9:41,,13:00,,,,,
978,Kendal Dye,CrossFit Abyss,,,,North America East,Women,,,,,,,,4:25,,,,,22:35,,
990,Benjamin Rosen,CrossFit Hype,,"2023 quarterfinals
423rd
worldwide",423rd,worldwide,Men,Men (35-39),445 lb,,315 lb,535 lb,349,,2:28,1:34,,,64,23:43,260 lb,1:13
1022,Catherine Monzon,CrossFit West Houston,,,,South Central,Women,,235 lb,,160 lb,285 lb,,36:09,3:34,2:59,,,26,25:33,125 lb,
1023,Richard Harrison,Wine Country CrossFit,,,,North America,Men (65+),,305 lb,,155 lb,315 lb,278,,7:08,4:13,,,21,,105 lb,1:48
1036,Caileigh McDade,CrossFit LifeTree,,"2023 quarterfinals
113th
North America West",113th,North America West,Women,Women,242 lb,,200 lb,327 lb,,,2:32,4:18,,,40,,155 lb,
1043,Jennifer Morello,CrossFit Hype,,"2023 open
4939th
worldwide",4939th,worldwide,Women,Women (45-49),170 lb,,115 lb,240 lb,,,5:51,4:36,,,,26:30,90 lb,1:20
1061,Paolo D'Angelo,,,,,Europe,Men,,135 kg,,115 kg,175 kg,,,,,,,,,75 kg,
1064,Brian Maki,CrossFit Arioch,,,,North America East,Men (55-59),,345 lb,,230 lb,380 lb,,27:14,5:10,3:28,10:10,,26,,180 lb,
1068,Yajaira Garcia,,,,,South Central,Women,,225 lb,,185 lb,300 lb,,,,,,,,,125 lb,
1079,MALLAURIE VERMILLION,,,,,Southern California,Women,,175 lb,,130 lb,215 lb,,,,,,,,,,
1089,Danielle Ivie,CrossFit Pacific Coast,,"2023 quarterfinals
676th
worldwide",676th,worldwide,Women,Women (35-39),240 lb,,205 lb,,,,2:52,2:02,,,,,153 lb,
1090,Stephen Hoesley,CrossFit 312,,,,United States,Men,,325 lb,,245 lb,505 lb,,24:10,,2:43,8:38,,50,20:00,190 lb,
1093,James Kupko,CrossFit Barbending,,"2023 quarterfinals
861st
worldwide",861st,worldwide,Men,Men (45-49),375 lb,,275 lb,545 lb,403,20:42,2:50,2:08,7:44,,45,26:30,205 lb,1:14
1130,Michael Myatt,CrossFit Iron Dust,,,,North America,Men,,385 lb,,225 lb,475 lb,,,,,,,,,185 lb,
1151,Chelsea Herkelman,CrossFit 50211,,"2023 open
28862nd
worldwide",28862nd,worldwide,Women,Women,125 kg,,91 kg,150 kg,,24:31,3:02,,,,42,28:31,66 kg,1:03
1158,Allison Timaji,,,,,North America,Women,,235 lb,,165 lb,315 lb,,,,,,,,,135 lb,
1160,Nick Bacica,,,,,South Central,Men,,385 lb,,250 lb,,,,4:10,,9:33,,,,185 lb,
1166,Vincent Spencer,Junction City CrossFit,,"2023 open
2636th
worldwide",2636th,worldwide,Men,Men (40-44),325 lb,,245 lb,400 lb,378,,2:40,2:36,,,52,18:00,195 lb,
1179,Carlton Steinmetz,CrossFit Reignited ILM,,,,United States,Men,,400 lb,,225 lb,400 lb,,,,,,,,,165 lb,
1187,Pawel Wojciechowski,CrossFit Lea,,"2023 open
39670th
worldwide",39670th,worldwide,Men,Men,160 kg,,131 kg,,,,4:20,,,,,,102 kg,
1189,Andrea Deasy,,,,,North West,Women,,215 lb,,125 lb,260 lb,,,,,14:13,,,,95 lb,
1193,Wes Johnson,Vickery CrossFit,,,,South Central,Men,,355 lb,,255 lb,370 lb,,,,2:21,,,39,,205 lb,1:08
1203,Kevin Smith,,,,,South East,Men,,,,,,,,5:44,,,,,25:30,,
1204,Chad Simkins,,,,,Central East,Men,,355 lb,,235 lb,435 lb,331,,,,,,,,,
1225,Olawale Adebiyi,CrossFit Jagun,,"2023 quarterfinals
1181st
worldwide",1181st,worldwide,Men,Men (40-44),345 lb,,275 lb,475 lb,,,3:14,2:06,8:34,,21,22:10,205 lb,
1252,Malcolm Zapata,,,,,Mid Atlantic,Men,,290 lb,,200 lb,340 lb,,,,,,,25,25:19,200 lb,
1253,Hector Bohorquez,CrossFit THERO,,,,South America,Men,,315 lb,,250 lb,405 lb,275,19:23,2:43,3:00,7:45,,60,19:00,195 lb,1:28
1257,Carol Solo,Battle Axe CrossFit,,,,North America,Women,,140 lb,,100 lb,205 lb,,,,,,,5,,75 lb,
1269,Shaade Oliveros-Tavares,CrossFit RDU,,,,North America,Women,,,,140 lb,,,,,,,,,,110 lb,
1270,Casey Giordano,,,,,North East,Men,,290 lb,,200 lb,335 lb,,,6:27,,14:04,,,,135 lb,
1271,Kurt Goddard,Roanoke Valley CrossFit,,"2023 open
2346th
worldwide",2346th,worldwide,Men,Men (40-44),365 lb,,275 lb,465 lb,,,3:05,2:20,,,,21:00,200 lb,
1279,Teresa King,Oakland County CrossFit,,,,United States,Women,,293 lb,,175 lb,338 lb,,,5:43,2:45,,,21,,133 lb,
1282,JASON POYSER,CrossFit East Indy,,,,North America East,Men,,375 lb,,275 lb,485 lb,362,26:45,4:02,3:34,12:18,,44,22:27,225 lb,1:20
1285,Spencer Sanford,South Loop CrossFit,,,,United States,Men,,315 lb,,255 lb,435 lb,370,23:06,3:30,2:19,8:05,,,,215 lb,
1292,Dion DeCarli,CrossFit TFG,,,,North America,Men,,355 lb,,205 lb,455 lb,,,7:27,5:18,13:26,,1,28:32,155 lb,
1307,Adam Biedenbender,CrossFit PHL,,,,United States,Men,,355 lb,,235 lb,405 lb,,29:13,6:37,,,,,,175 lb,
1313,Justin Grier,,,,,South East,Men,,400 lb,,275 lb,405 lb,,,2:27,,,,,,185 lb,
1354,Kirstin Hyland,Erie Shore CrossFit,,,,Central East,Women,,230 lb,,175 lb,285 lb,215,30:01,,4:41,15:43,,,25:17,100 lb,
1361,Meredith Walker,CrossFit Seize the Day,,"2023 open
1479th
worldwide",1479th,worldwide,Women,Women (50-54),160 lb,,100 lb,210 lb,,,,,,,18,,75 lb,
1389,Kristine Wirth,CrossFit 327,,"2023 open
2539th
worldwide",2539th,worldwide,Women,Women (50-54),,,,295 lb,,,,,,,,,,
1409,Ian McGill,,,,,North America East,Men,,,,235 lb,405 lb,322,,4:17,2:48,8:56,,47,21:10,,
1418,Teri Lindsey,CrossFit Tough as Nails,,"2023 open
1050th
worldwide",1050th,worldwide,Women,Women (50-54),240 lb,,165 lb,335 lb,,,4:43,2:34,,,25,,125 lb,
1426,Jason Martinetti,CrossFit KOA,,"2023 open
6804th
worldwide",6804th,worldwide,Men,Men (35-39),345 lb,,255 lb,355 lb,,,,,,,,,195 lb,
1435,Scott Schulle,Pueblo CrossFit Home of Heroes,,"2023 open
15922nd
worldwide",15922nd,worldwide,Men,Men (35-39),425 lb,,308 lb,495 lb,363,25:20,3:30,2:03,9:24,,40,23:43,242 lb,1:03
1446,Nick Hendrickson,,,,,,,,,,,,,,11:00,,,,,,,
1457,Carly Dowis,CrossFit Napa Valley,,,,United States,Women,,175 lb,,135 lb,285 lb,253,29:01,5:17,,9:55,,,21:05,115 lb,
1490,Jean-Benoit Breton,Deka CrossFit,,,,Canada East,Men,,350 lb,,265 lb,435 lb,,29:00,3:59,3:50,,,26,,185 lb,
1518,Conor Gissane,Blitz CrossFit,,"2023 open
39600th
worldwide",39600th,worldwide,Men,Men,170 kg,,125 kg,225 kg,,,2:55,2:12,,,40,,101 kg,
1519,Hector D'Alessandro Garcia,,,,,Europe,Men,,150 kg,,115 kg,210 kg,,,3:45,,7:16,,,,85 kg,0:58
1526,Shawn Smith,North Ankeny CrossFit,,"2023 open
8268th
worldwide",8268th,worldwide,Men,Men (35-39),150 kg,,265 lb,429 lb,,,4:58,3:15,,,25,24:00,95 kg,
1552,Mike Kirkmire,Sundown CrossFit,,,,United States,Men,,315 lb,,185 lb,385 lb,304,,6:36,3:23,11:14,,,,115 lb,
1565,CarloS MartineZ,Jump Ship CrossFit,,"2023 open
7621st
worldwide",7621st,worldwide,Men,Men (40-44),275 lb,,205 lb,415 lb,,,4:02,,7:39,,48,18:42,155 lb,1:27
1581,Stratos Konstas,,,,,Africa,Men,,160 kg,,110 kg,190 kg,259,,6:17,,10:32,,,25:00,77 kg,1:11
1583,Nicky Berman,CrossFit Virtuosity,,"2023 quarterfinals
155th
worldwide",155th,worldwide,Women,Women (35-39),260 lb,43:47,200 lb,320 lb,,24:58,4:00,3:03,9:30,,30,,155 lb,1:10
1587,Jason Horne,,,,,South Central,Men,,385 lb,,245 lb,415 lb,318,,,3:46,,,31,,185 lb,1:02
1588,Katie Gowan,CrossFit SoulFire,,"2023 quarterfinals
145th
worldwide",145th,worldwide,Women,Women (35-39),265 lb,,205 lb,320 lb,,,,,,,35,,175 lb,
1603,Ethan Whisenhunt,,,,,South West,Men,,365 lb,,255 lb,410 lb,,,,,,,,,220 lb,
1604,Brian Newsome,CrossFit Blackbeard,,,,North America,Men,,405 lb,,255 lb,445 lb,275,,5:36,4:34,,,26,26:08,175 lb,1:12
1607,Jonathan Fletcher,Triat CrossFit,,,,United States,Men,,352 lb,,205 lb,295 lb,,,,,,,,,,
1610,Fernando López,Caoba CrossFit,,,,South America,Men,,345 lb,,255 lb,455 lb,410,,6:12,,,,90,24:00,205 lb,
1614,Deborah Walker,Wasatch CrossFit,,"2023 open
2378th
worldwide",2378th,worldwide,Women,Women (50-54),143 lb,,100 lb,200 lb,,,,,,,,,75 lb,
1615,Scott Dexter,12 Labours CrossFit,,,,North America East,Men,,315 lb,,230 lb,420 lb,287,,5:36,3:08,,,,,175 lb,
1621,TJ Zimmerman,CrossFit Lakeland,,"2023 open
17391st
worldwide",17391st,worldwide,Men,Men (40-44),315 lb,,195 lb,385 lb,,,5:59,,,,,,155 lb,
1633,Liz Chin,,,,,Southern California,Women,,225 lb,,135 lb,230 lb,,,,3:11,,,30,,110 lb,
1665,Jason Morris,,,,,South West,Men,,335 lb,,225 lb,405 lb,229,33:52,8:05,4:24,12:36,,,24:25,165 lb,1:27
1680,Liliana Rush,,,"2023 open
1262nd
worldwide",1262nd,worldwide,Women,Women (45-49),185 lb,,125 lb,215 lb,242,25:02,6:20,2:30,11:33,,,,90 lb,
1692,Andrew Black,,,,,North Central,Men,,465 lb,,295 lb,570 lb,,,,,9:25,,25,21:15,225 lb,1:34
1728,Diana Conner,CrossFit Swashbuckle,,"2023 open
18159th
worldwide",18159th,worldwide,Women,Women (35-39),165 lb,,105 lb,195 lb,,,7:39,6:59,10:03,,13,,65 lb,
1737,Rosannah Blackwood,CrossFit Toowoomba,,,,Australasia,Women,,98 kg,,75 kg,112 kg,,,4:36,3:21,,,11,20:46,50 kg,1:20
1751,Kyle Barnes,CrossFit Fredericksburg,,"2023 open
8248th
worldwide",8248th,worldwide,Men,Men (35-39),365 lb,,255 lb,425 lb,,,5:29,,9:59,,,,185 lb,
1772,Gerald White II,CrossFit Granbury,,,,South Central,Men,,375 lb,,255 lb,445 lb,,,2:12,2:00,7:46,,63,19:45,210 lb,
1782,Greg Peterson,CrossFit Endemic,,"2023 open
21882nd
worldwide",21882nd,worldwide,Men,Men,335 lb,,235 lb,425 lb,,,,,,,38,,190 lb,
1847,Michael Minneti,,,,,Southern California,Men,,425 lb,,255 lb,450 lb,,,,,,,,,190 lb,
1850,Chris Midlam,CrossFit Mona Vale,,"2023 quarterfinals
1013th
worldwide",1013th,worldwide,Men,Men (40-44),340 lb,,240 lb,410 lb,,,3:26,,,,,23:50,190 lb,
1854,Ross Mackay,CrossFit 121,,"2023 quarterfinals
114th
worldwide",114th,worldwide,Men (60-64),Men (60-64),120 kg,,77 kg,130 kg,,,9:34,,10:49,,7,25:45,57 kg,
1860,Raymond Alfelor,CrossFit Thousand Oaks,,,,North America,Men,,300 lb,,205 lb,350 lb,,,5:13,3:40,,,,28:00,175 lb,
1870,Pavel Yudanov,CrossFit Tackle Bunny,,"2023 open
18029th
worldwide",18029th,worldwide,Men,Men (35-39),275 lb,,225 lb,355 lb,,,,,,,24,,165 lb,
1899,Jose Garcia,CrossFit Tamiami,,,,United States,Men,,405 lb,,265 lb,450 lb,,,2:55,,,,57,,210 lb,
1902,Charles Craft,Rainier CrossFit,,,,West Coast,Men,,285 lb,,195 lb,395 lb,296,34:25,7:03,3:25,10:21,,34,23:31,140 lb,
1915,Kristin Kaurstad,CrossFit Lillehammer,,,,Europe,Women,,110 kg,,,135 kg,,,4:18,,,,,,47 kg,
1922,Brent Fellows,CrossFit 737,,"2023 open
5641st
worldwide",5641st,worldwide,Men,Men (35-39),365 lb,,300 lb,405 lb,,,,,,,45,,215 lb,
1924,Andrew Phillips,CrossFit Heath,,,,United States,Men,,365 lb,,265 lb,405 lb,345,,,,,,,,225 lb,
1929,Katy Greene,CrossFit Whip,,,,United States,Women,,245 lb,,175 lb,335 lb,,,5:18,2:08,,,15,,135 lb,
1938,Amanda Long,CrossFit LC Valley,,"2023 open
3084th
worldwide",3084th,worldwide,Women,Women (40-44),230 lb,,175 lb,290 lb,297,27:38,4:00,3:03,10:39,,20,,120 lb,
1939,Allan Brener,MagMile CrossFit,,,,United States,Men,,385 lb,,265 lb,415 lb,,,,,,,,,225 lb,
1967,JoEna Christensen,CrossFit Excitement,,,,North America,Women,,190 lb,,150 lb,295 lb,205,52:10,11:28,,18:42,,,,105 lb,
1970,Adam Singer,,,,,Southern California,Men,,300 lb,,205 lb,320 lb,,,,,,,20,,165 lb,
1976,Chloie Jonsson,CrossFit Anvil,,,,United States,Women,,295 lb,,205 lb,325 lb,,,,,,,,,170 lb,
1982,Eoin O'Kane,CrossFit Green,,,,Europe,Men,,172 kg,,125 kg,205 kg,,,9:00,1:59,,,12,26:00,83 kg,1:41
