,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
1033,Kami Savage,CrossFit Zion,,,,North America,Women,,245 lb,,190 lb,325 lb,,,,,,,,,145 lb,
1034,Michael Claycamp,CrossFit Love Field,,,,United States,Men,,315 lb,,230 lb,435 lb,,,5:21,2:20,11:34,,,,155 lb,
1047,Jose Manuel Regueiro,CrossFit Ourense,,"2023 open
1784th
worldwide",1784th,worldwide,Men,Men (50-54),,,80 kg,130 kg,,,,,,,,,,
1049,Paul Alberts,,,,,North Central,Men,,425 lb,,275 lb,,,,,,,,,,,
1064,Ilan Klebaner,CrossFit Neca,,,,Europe,Men,,135 kg,,90 kg,200 kg,,,,,9:30,,,,73 kg,1:12
1067,Meredith Fritz,CrossFit Coordinate,,,,Mid Atlantic,Women,,240 lb,,140 lb,240 lb,,,,,,,,,105 lb,
1071,Lucas Cavalcanti,Avanti CrossFit,,,,South America,Men,,,,175 lb,,,,,,,,16,,115 lb,
1078,Clara Silva,Arretado CrossFit,,"2023 open
20950th
worldwide",20950th,worldwide,Women,Women,94 kg,,84 kg,114 kg,,,,,,,16,24:46,65 kg,
1108,Nathan Weston,,,,,South East,Men,,,,,,,,,2:28,,,,,,
1120,Mary Weeks,CrossFit Imprint,,,,United States,Women,,300 lb,,130 lb,340 lb,,,,,,,,,95 lb,
1121,Flo Duncan,CrossFit 258,,"2023 open
79518th
worldwide",79518th,worldwide,Women,Women,,,,,,,,,,,,24:30,46 kg,
1147,Jonathan Gonzalez,FixCi CrossFit,,,,North America,Men,,325 lb,,,405 lb,326,,4:28,,,,,,,
1149,Courtney Smith,CrossFit MNC,,"2023 quarterfinals
1119th
North America East",1119th,North America East,Women,Women,250 lb,,165 lb,325 lb,350,,5:10,2:48,10:50,,,,120 lb,
1198,Tanner Rutledge,CrossFit Live Loud,,,,Central East,Men,,300 lb,,220 lb,400 lb,,,10:00,4:30,,,,,75 kg,
1223,Anne Santos,CrossFit am Main,,,,Brazil,Women,,75 kg,,55 kg,115 kg,,,,,,,,,38 kg,
1224,Genevieve Latreille,CrossFit de l'ouest,,,,North America East,Women,,,,,,,,,,,,,22:47,,
1243,Devin Leishman,CrossFit East Boca,,"2023 open
3096th
worldwide",3096th,worldwide,Women,Women (35-39),280 lb,,195 lb,325 lb,,,,,,,,,115 lb,
1258,Kathy Hansen,CrossFit QFE,,"2023 open
412th
worldwide",412th,worldwide,Women (60-64),Women (60-64),,,,,,,,,,,,22:53,,
1282,Alessandro Scarpecci,CrossFit Digbeth,,,,Europe Central,Men,,165 kg,,,210 kg,,,2:46,,8:04,,,,,
1286,Jacob Bortz,Man O' War CrossFit,,"2023 open
30361st
worldwide",30361st,worldwide,Men,Men,340 lb,,250 lb,415 lb,,,2:54,2:58,,,,,185 lb,
1293,Stefan Mike,CrossFit 075,,,,Europe Central,Men,,150 kg,,105 kg,215 kg,,,,,,,,,75 kg,
1326,Jon Wickes,CrossFit Renew,,"2023 open
8800th
worldwide",8800th,worldwide,Men,Men (35-39),315 lb,,235 lb,490 lb,260,,6:23,3:25,11:25,,25,27:18,175 lb,
1348,Cassie Burchette,Camel City CrossFit,,"2023 open
1648th
worldwide",1648th,worldwide,Women,Women (35-39),245 lb,,175 lb,290 lb,,,,,,,,,140 lb,
1364,Hannah Adcock,World Camp CrossFit,,,,North America,Women,,220 lb,,145 lb,275 lb,,,4:02,,9:40,,,24:20,115 lb,
1387,Brijet Mall,Richard Russell CrossFit Monterey Bay,,,,United States,Women,,305 lb,,185 lb,365 lb,,,,,,,,,,
1392,Louis Mihalakos,CrossFit True,,,,North America East,Men,,,,185 lb,345 lb,,,,,,,,,,
1400,Caitlin Schubiger,The CrossFit Squad,,"2023 open
2177th
worldwide",2177th,worldwide,Women,Women,235 lb,,185 lb,280 lb,,,,4:26,,,,24:08,160 lb,1:16
1406,Cory Golden,Yellowstone CrossFit,,,,United States,Men,,310 lb,,230 lb,405 lb,,,7:00,3:06,,,,,175 lb,
1407,Marshall Giasson,CrossFit Barbell Republic,,"2023 quarterfinals
1375th
worldwide",1375th,worldwide,Men,Men (35-39),375 lb,,285 lb,365 lb,313,,2:44,2:26,7:46,,55,24:31,200 lb,1:09
1419,Mark Hendrickson,MidState CrossFit,,,,North America,Men,,235 lb,,165 lb,305 lb,,,5:49,,11:26,,20,23:41,125 lb,
1424,Jonny Tillery,CrossFit Incendia,,"2023 open
4261st
worldwide",4261st,worldwide,Men,Men (35-39),385 lb,,305 lb,485 lb,,,2:47,2:05,7:57,,41,,215 lb,
1425,Nutthawut Orataiwattanakul,East West CrossFit,,,,Asia,Men,,135 kg,,95 kg,185 kg,,,,,,,,,65 kg,
1426,Emily Horn,CrossFit Nashua,,,,North America East,Women,,220 lb,,175 lb,335 lb,,,10:32,2:44,12:32,,,,105 lb,
1430,Ana Julia Ferri,CrossFit Barigui II,,"2023 open
24962nd
worldwide",24962nd,worldwide,Women,Women,225 lb,,155 lb,265 lb,,,,,,,,,135 lb,
1454,Gary Lee,MaxOn CrossFit,,"2023 open
2986th
worldwide",2986th,worldwide,Men,Men (50-54),140 kg,,95 kg,170 kg,,,8:31,5:47,,,,23:33,55 kg,
1475,Luz Couto,CrossFit Apoema,,,,Brazil,Women,,150 kg,,101 kg,165 kg,,,3:25,2:51,,,,,80 kg,
1500,Mynor Ponciano,,,"2023 open
8181st
worldwide",8181st,worldwide,Men,Men (35-39),320 lb,,246 lb,375 lb,310,,4:25,,9:28,,42,,165 lb,
1506,Руслан Бурдюгов,,,,,Asia,Men,,175 kg,,110 kg,200 kg,,,,,,,,25:52,95 kg,
1530,Ryan Mcleod,CrossFit No Quarter,,,,South East,Men,,430 lb,,275 lb,515 lb,306,,5:50,2:05,10:10,,,20:12,200 lb,
1542,Stuart Willison,CrossFit HGSC,,"2023 quarterfinals
895th
worldwide",895th,worldwide,Men,Men (40-44),,,,405 lb,366,,3:03,,7:52,,,,205 lb,
1547,Manolo Pérez,CrossFit Teatinos,,,,Europe,Men,,105 kg,,75 kg,130 kg,,,,,,,,,40 kg,
1548,Paul Martin,CrossFit High Gear,,"2023 open
3040th
worldwide",3040th,worldwide,Men,Men (35-39),385 lb,,265 lb,465 lb,314,,3:34,1:56,8:06,,31,21:20,195 lb,1:14
1571,Alexandra Lorenzen,,,,,Northern California,Women,,275 lb,,175 lb,285 lb,,,4:05,3:20,,,,,125 lb,
1583,Lindsie Scott,CrossFit Lair,,,,Canada,Women,,205 lb,,165 lb,275 lb,,,,,,,,,115 lb,
1609,Daniel Lue,WMR CrossFit (departed),,,,North America East,Men,,,,185 lb,365 lb,,,6:55,,9:50,,,,,
1611,Alejandro Bellido Redon,CrossFit San Lorenzo de El Escorial,,"2023 open
22961st
worldwide",22961st,worldwide,Men,Men,140 kg,,110 kg,185 kg,,,3:30,2:29,,,55,23:47,83 kg,1:07
1629,Nick Cicchine,,,,,Canada West,Men,,285 lb,,235 lb,405 lb,,,4:30,3:18,9:15,,,,175 lb,
1657,Lashell Carrick,Washougal River CrossFit,,"2023 open
908th
worldwide",908th,worldwide,Women (55-59),Women (55-59),165 lb,,120 lb,205 lb,255,29:10,9:18,,11:31,,4,27:14,80 lb,
1659,Nando Castaneda,Resident CrossFit,,,,North America,Men,,405 lb,,,405 lb,,,,3:41,,,,,,
1668,Katherine Hutson,CrossFit 908,,"2023 open
4007th
worldwide",4007th,worldwide,Women,Women (40-44),,,,,,,,,,,,23:00,,
1681,Abhishek Kashyap,,,,,North Central,Men,,285 lb,,195 lb,385 lb,,,8:32,7:41,,,,24:00,125 lb,
1706,Allie Moore,,,"2023 open
25863rd
worldwide",25863rd,worldwide,Women,Women,285 lb,,175 lb,285 lb,,,,,,,,,150 lb,1:07
1714,Ashley Hughes,CrossFit Tay Ho,,"2023 open
20779th
worldwide",20779th,worldwide,Women,Women (35-39),165 lb,,105 lb,225 lb,,,,,,,,33:40,75 lb,
1727,Cynthia Domingue,CrossFit BC,,,,North America,Women,,220 lb,,,205 lb,,,,,,,12,,,
1729,Patty Fuentes,,,"2023 open
1819th
worldwide",1819th,worldwide,Women (55-59),Women (55-59),160 lb,,100 lb,200 lb,,,,,,,4,25:00,65 lb,
1730,Matthew Brazeal,CrossFit Convictus,,,,United States,Men,,,,,440 lb,,,,,,,,,,
1746,Nimrod Thielman,CrossFit Reps Per Minute,,"2023 open
755th
worldwide",755th,worldwide,Men (55-59),Men (55-59),295 lb,,145 lb,345 lb,,,8:38,,10:56,,35,23:11,110 lb,
1747,Daniel Wetherell,Big Mountain CrossFit,,"2023 open
7692nd
worldwide",7692nd,worldwide,Men,Men (35-39),375 lb,,245 lb,535 lb,,,,,,,,,185 lb,
1757,Dennis McLaughlin,CrossFit T1,,,,United States,Men,,320 lb,,235 lb,365 lb,,,4:46,2:43,9:40,,,21:32,170 lb,
1770,Anthony Huff,CrossFit Juke Joint,,"2023 open
2245th
worldwide",2245th,worldwide,Men,Men (50-54),300 lb,,187 lb,395 lb,231,31:49,6:00,,15:19,,36,29:30,135 lb,
1800,Andreas Erotokritou,,,,,Europe,Men,,185 kg,,145 kg,220 kg,,,,,,,,,120 kg,
1801,Ecstasy Adkins,CrossFit Incognito,,,,United States,Women,,185 lb,,120 lb,260 lb,,,,,,,,,95 lb,
1803,William Chinchar,Jump Ship CrossFit,,,,North America,Men,,,,294 lb,405 lb,,,,1:43,,,,17:46,245 lb,
1814,Michael Beck,Cox CrossFit,,,,United States,Men,,370 lb,,205 lb,420 lb,326,23:04,4:06,3:23,,,27,,170 lb,
1815,Alexander Horowitz,,,,,Asia,Men,,250 lb,,215 lb,315 lb,,,6:47,4:30,,,,,145 lb,
1824,Robert Monn,CrossFit New Albany,,,,United States,Men,,280 lb,,,325 lb,,,,,,,,,,
1866,Marco Antonio Kanegae,CrossFit Guaruja,,"2023 quarterfinals
295th
worldwide",295th,worldwide,Men,Men (50-54),305 lb,84:40,245 lb,365 lb,,27:57,5:10,3:05,10:48,,23,32:26,175 lb,1:17
1883,Ryan Pinell,CrossFit HomeBrew,,"2023 open
12647th
worldwide",12647th,worldwide,Men,Men (35-39),450 lb,,315 lb,535 lb,,,3:39,1:41,,,33,26:57,255 lb,1:09
1911,Andrews Hoch,CrossFit Pedreira,,"2023 open
4686th
worldwide",4686th,worldwide,Men,Men (35-39),150 kg,,100 kg,200 kg,,,,,,,42,27:33,94 kg,1:04
1916,Elizabeth Spiegel,CrossFit Everett,,,,North America,Women,,,,,195 lb,,,,,,,,,105 lb,
1932,Stephanie Langley,CrossFit Hack,,,,North East,Women,,,,,160 lb,,,,,,,,,,
1941,Andy Kerr,CrossFit Manaia,,"2023 open
6378th
worldwide",6378th,worldwide,Men,Men (50-54),,,,115 kg,,,,,,,,,,
1957,Amanda Pettas,CrossFit Resistance,,,,United States,Women,,,,,305 lb,,,,,,,,,,
1960,John Straughan,CrossFit Optimistic,,"2023 open
442nd
worldwide",442nd,worldwide,Men (60-64),Men (60-64),220 lb,,175 lb,295 lb,211,,9:00,6:23,12:48,,12,26:04,125 lb,1:23
1994,Kegan Chapman,BST CrossFit,,,,Africa,Men,,200 kg,,140 kg,220 kg,301,,4:00,3:50,,,,,116 kg,
2024,Shelby Gardelius,Centric CrossFit,,,,North America,Women,,210 lb,,130 lb,275 lb,,,,,11:30,,,,,
2057,Mike Janigian,Ocean State CrossFit,,,,North America,Men,,255 lb,,205 lb,305 lb,,,,,,,,,145 lb,
2067,Jessica Bradbery,Snake CrossFit,,"2023 quarterfinals
1049th
worldwide",1049th,worldwide,Women,Women (35-39),90 kg,,77 kg,120 kg,,,,,,,,,,
2076,Peter Evans,CrossFit Nottingham,,,,United Kingdom,Men,,85 kg,,65 kg,130 kg,,,,,,,,19:27,50 kg,
2089,Leymarie Figueroa,,,,,Latin America,Women,,260 lb,,135 lb,275 lb,,,,,,,,28:30,100 lb,
2122,Nika Kuchaidze,CrossFit Wauconda,,"2023 open
6989th
worldwide",6989th,worldwide,Men,Men (35-39),335 lb,,265 lb,425 lb,355,21:00,3:48,2:05,9:49,,40,19:40,195 lb,
2123,Claudio Salinas,,,,,Latin America,Men,,,,,,,,5:10,,,,,,,1:21
2127,Manon Trudel,CrossFit Châteauguay,,,,Canada East,Women (60+),,,,,,,,,,,,,29:00,,
2133,Park Hyeon Gu,,,,,Asia,Men,,220 kg,,145 kg,236 kg,,,,,,,,,111 kg,
2164,Mahmoud Morsey,,,,,Africa,Men,,150 lb,,100 kg,160 lb,,,,,,,,,80 lb,
2170,Paul Stalzer,MST CrossFit,,,,North America,Men,,240 lb,,155 lb,295 lb,,,,7:13,,,,29:48,95 lb,
2177,Alicia Robertson,,,,,South East,Women,,280 lb,,185 lb,305 lb,269,38:06,8:11,2:24,12:41,,26,29:20,145 lb,1:38
2219,Jonathan Silva,CrossFit Saúde,,"2023 open
27195th
worldwide",27195th,worldwide,Men,Men,170 kg,,115 kg,210 kg,,,4:10,3:03,,,55,24:28,100 kg,
2226,Glyn Johnson,MaxOn CrossFit,,,,United Kingdom,Men,,115 kg,,,155 kg,,,,,,,,,,
2236,Torben Wind,,,,,Europe,Men,,140 kg,,95 kg,180 kg,,,5:03,,10:16,,,,65 kg,
2239,Lucas Almeida,,,,,Central East,Men,,275 lb,,205 lb,380 lb,278,,5:22,,11:23,,21,31:22,155 lb,
2275,Amy Bickner,Kingfisher CrossFit,,,,North Central,Women,,175 lb,,73 lb,203 lb,,,,,,,,,75 lb,
2281,Kim Ingram,CrossFit Lanier,,"2023 open
7041st
worldwide",7041st,worldwide,Women,Women (40-44),200 lb,,125 lb,235 lb,,,,,,,,,85 lb,
2289,Reneta Smith,,,,,United States,Women (55-59),,185 lb,,105 lb,295 lb,,,,,,,15,,55 lb,
2338,Bridget Monteiro,CrossFit Nashua,,"2023 open
26792nd
worldwide",26792nd,worldwide,Women,Women,245 lb,,170 lb,320 lb,240,,5:08,2:37,10:44,,4,24:10,135 lb,
2340,Angela Davis,Top Tier CrossFit Columbia,,,,North America,Women,,210 lb,,135 lb,260 lb,246,,,4:34,,,,,100 lb,
2345,Serge Dayneko,Powerplant CrossFit,,,,North America,Men,,280 lb,,175 lb,405 lb,,28:34,,,,,,,135 lb,
2346,Butch Boykin,,,,,Mid Atlantic,Men (60+),,255 lb,,,315 lb,,,,,,,,,,
2348,Jo Linney,Jersey CrossFit,,,,Europe,Women,,60 kg,,55 kg,95 kg,,,,,,,,,,
2367,Beverley Weick,CrossFit Vortex,,,,Canada East,Women,,,,,225 lb,,,,,,,,,,
2368,Jim King,CrossFit 913,,,,North America,Men (55-59),,445 lb,,230 lb,405 lb,289,,7:36,3:01,14:25,,,,180 lb,
2372,Cesar Molina,CrossFit 809,,,,Central America,Men,,305 lb,,225 lb,405 lb,,,,,,,,28:32,165 lb,
2389,Tadeu Manhaes,,,,,Latin America,Men,,140 kg,,110 kg,180 kg,,,,,,,,27:00,90 kg,
2409,Heidi Reuschling,CrossFit Crazy Strong,,,,United States,Women,,205 lb,,150 lb,250 lb,282,34:32,5:22,5:54,13:07,,,,101 lb,
2433,Jocelyn Moore,CrossFit Berzerk,,,,North America,Women,,210 lb,,140 lb,260 lb,,,,,,,,,100 lb,
2459,Brendon Shields,CrossFit Harrogate,,,,Africa,Men,,175 kg,,125 kg,225 kg,,,,,,,,,90 kg,
2471,Nick Alexander,Bear Republic CrossFit,,,,North America,Men,,,,,,,,,,8:48,,,21:29,,
2487,Ivan Timofeev,CrossFit Udarnik,,,,Asia,Men,,105 kg,,60 kg,130 kg,,,,,,,,,60 kg,
2509,Claude Crook,,,,,Africa,Men,,180 kg,,,225 kg,,,,,,,,,,
2549,Tom Sawyer,CrossFit Evolve,,,,United States,Men,,360 lb,,,405 lb,,,,,,,,,,
2551,Dai Jung Choi,CrossFit Streets,,,,Canada,Women,,255 lb,,180 lb,245 lb,,28:09,4:59,3:20,,,,28:13,130 lb,
2584,Eric Brynildson,Rifle CrossFit,,,,North America West,Men,,315 lb,,260 lb,405 lb,,,3:02,,,,,21:07,200 lb,
2647,Shawn Mueller,Stars and Stripes CrossFit,,,,North America East,Men,,,,,305 lb,340,18:35,5:23,,,,35,,,
2648,Zachary Sydnor,CrossFit Downtown Heights,,,,North America,Men,,335 lb,,255 lb,415 lb,,,8:05,3:45,10:23,,,,190 lb,
2661,Allysha Smith,CrossFit Kokomo,,,,United States,Women,,305 lb,,180 lb,365 lb,,,5:33,2:37,11:30,,,25:54,155 lb,
2667,Felipe Pallú,CrossFit Barigui,,,,South America,Men,,305 lb,,245 lb,432 lb,,,4:00,,,,37,,165 lb,
2675,Dylan Jones,Cranbrook CrossFit,,,,Canada,Men,,315 lb,,,365 lb,,,,,,,,,165 lb,
2694,Jake Lieser,,,,,North Central,Men,,355 lb,,220 lb,465 lb,,,,,,,,,135 lb,
2698,Lloyd Williams,Ironborn CrossFit,,"2023 open
68212th
worldwide",68212th,worldwide,Men,Men,400 lb,,265 lb,405 lb,,,,2:57,,,,,205 lb,
2704,Jodi Burns,Verdant CrossFit,,"2023 open
2406th
worldwide",2406th,worldwide,Women,Women (35-39),210 lb,,175 lb,260 lb,304,26:44,6:04,2:17,9:46,,18,25:45,120 lb,1:37
2716,Edward Becker,,,,,Africa,Men,,140 kg,,105 kg,180 kg,,,,,,,,,75 kg,
