,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
302,Dimitris Moros,CrossFit Comradery,,,,Greece,Men,,130 kg,,95 kg,205 kg,,,,,10:00,,35,21:04,70 kg,
307,Jason Roach,,,,,,,,255 lb,,187 lb,300 lb,,30:00,6:39,,,,17,22:00,143 lb,1:09
310,Brian Rossbert,,,,,South West,Men,,155 kg,,101 kg,227 kg,,,5:08,2:36,8:30,,,19:45,73 kg,
311,Tressa Schoener,CrossFit Almighty,,,,United States,Women,,175 lb,,140 lb,275 lb,225,40:14,,,,,10,,105 lb,
316,Paige Stephenson,FitnessLab CrossFit,,,,North America West,Women,,250 lb,,150 lb,300 lb,,,,,,,,,100 lb,
327,Amy Gallagher,SinCity CrossFit,,,,North America,Women,,175 lb,,141 lb,215 lb,,,7:03,4:38,10:15,,24,24:59,,1:13
333,Jacqueline Dresow,,,,,Southern California,Women,,130 lb,,110 lb,195 lb,,23:30,13:33,6:38,,,7,30:06,80 lb,
334,Mario Cordeiro Neto,CrossFit Saurus,,,,South America,Men,,150 kg,,110 kg,212 kg,,,5:14,5:00,10:27,,50,25:40,88 kg,0:59
338,Tim Creason,Transform CrossFit,,,,North America West,Men,,255 lb,,125 lb,300 lb,,,,,,,,,135 lb,
348,Jasmine Sherrill,CrossFit Waxahachie,,"2023 open
37474th
worldwide",37474th,worldwide,Women,Women,155 lb,,115 lb,215 lb,,,8:24,,,,,,105 lb,
354,Elizabeth Price,CrossFit IOM,,,,Europe,Women,,,,,,,,,,,,30,,,
371,Ross Jardine,,,"2023 open
1199th
worldwide",1199th,worldwide,Men,Men (50-54),155 kg,,110 kg,185 kg,,,,3:20,,,,,75 kg,
391,Austin Kordik,Myriad CrossFit,,"2023 open
62665th
worldwide",62665th,worldwide,Men,Men,330 lb,,235 lb,410 lb,,,,,,,,,145 lb,
396,Ben Evans,,,,,South West,Men,,325 lb,,215 lb,435 lb,315,18:49,2:51,4:34,7:52,,74,,,1:07
414,John Del Bono,CrossFit Danbury,,"2023 open
15763rd
worldwide",15763rd,worldwide,Men,Men,365 lb,,310 lb,475 lb,,,,,,,,,205 lb,
418,Dave Miller,CrossFit AIO,,,,Canada East,Men,,410 lb,,265 lb,430 lb,,,3:46,,,,,,185 lb,
425,Gavin Perch,,,,,Africa,Men,,125 kg,,80 kg,160 kg,,24:41,11:36,,12:15,,,24:25,60 kg,
426,Britney Rouse,,,,,South Central,Women,,200 lb,,145 lb,230 lb,,,,,,,,,105 lb,
443,Brandon Phelps,CrossFit 717,,"2023 open
32935th
worldwide",32935th,worldwide,Men,Men,425 lb,,300 lb,455 lb,,,,2:50,,,,,225 lb,
467,Daniel Maya,CrossFit Boynton Beach,,"2023 open
1300th
worldwide",1300th,worldwide,Men,Men (50-54),420 lb,,266 lb,440 lb,,,3:30,,,,60,23:42,185 lb,1:28
471,Marisa Wagsholm,,,"2023 open
18263rd
worldwide",18263rd,worldwide,Women,Women,210 lb,,160 lb,305 lb,283,29:13,4:24,2:58,,,18,,130 lb,
480,Peter Reppe,Top Fuel CrossFit,,"2023 open
13725th
worldwide",13725th,worldwide,Men,Men (40-44),245 lb,,180 lb,325 lb,281,,5:27,,,,,,,
494,Christian Biagi,,,,,North America,Men,,405 lb,,278 lb,425 lb,,,,,8:38,,,21:57,205 lb,
519,Cody Schlitter,Willow Creek CrossFit,,,,North Central,Men,,300 lb,,245 lb,355 lb,309,23:05,5:03,,,,34,18:12,175 lb,1:04
542,Brittney Bergen,,,,,Canada West,Women,,314 lb,,187 lb,352 lb,,,4:00,5:00,,,14,,157 lb,
546,JoonSeok Yoo,,,,,Asia,Men,,325 lb,,235 lb,425 lb,311,,5:09,,12:35,,25,28:46,185 lb,4:00
556,Alexis Pappas,,,,,North America,Women,,215 lb,,135 lb,290 lb,258,32:14,10:52,3:26,14:46,,8,28:04,105 lb,
558,Megan Molloy,Windy City CrossFit,,,,United States,Women,,200 lb,,140 lb,234 lb,,,,2:20,,,,,100 lb,
563,Margaret Wynne,Cabot CrossFit,,,,North America,Women,,315 lb,,215 lb,330 lb,,,,2:15,,,,,145 lb,
567,Tom Meeks,CrossFit Asheville,,,,North America East,Men (55-59),,135 lb,,105 lb,205 lb,,,,,,,1,,80 lb,
568,Molly Watson,CrossFit South Forsyth,,,,South East,Women,,220 lb,,170 lb,,,25:52,3:56,2:55,,,27,24:36,130 lb,0:59
572,Harley Ruiz,Gray Duck CrossFit,,"2023 open
25218th
worldwide",25218th,worldwide,Women,Women,300 lb,,200 lb,330 lb,,,6:30,,,,,,175 lb,
575,Chelsea Bennett,Dowd Y CrossFit,,,,North America,Women,,240 lb,,175 lb,325 lb,,,,,,,,38:02,145 lb,
587,Kathryn Schambach,CrossFit Resurgens at Powers Ferry,,,,North America,Women,,160 lb,,120 lb,185 lb,,,7:15,5:15,,,,,90 lb,1:02
589,Jason King,CrossFit Mora,,,,West Coast,Men,,455 lb,,275 lb,465 lb,,,5:41,,10:29,,,30:00,225 lb,
599,Darryl McJilton,CrossFit Salisbury,,"2023 open
2783rd
worldwide",2783rd,worldwide,Men (55-59),Men (55-59),265 lb,,155 lb,365 lb,283,26:26,6:12,4:05,10:47,,,21:27,95 lb,
600,Jason Chau,CrossFit KENAZ,,,,North America,Men,,285 lb,,205 lb,365 lb,,,,,,,,,165 lb,
609,Luiza Marques,CrossFit Mayhem,,"2023 semifinals
7th
worldwide",7th,worldwide,Women,Women,230 lb,,175 lb,220 lb,,,4:46,,,,,,145 lb,
617,Ryan Ventura,CrossFit Northland,,"2023 open
3021st
worldwide",3021st,worldwide,Men,Men,405 lb,,315 lb,,,,,,,,,,250 lb,
623,Ryann MacDonald,Branford CrossFit,,,,North America,Women,,255 lb,,175 lb,305 lb,,,4:17,,10:08,,,,125 lb,
631,Jeffrey Raimo,CrossFit AR Strength,,,,Mid Atlantic,Men,,,,305 lb,535 lb,,,,,,,,,235 lb,
633,Daniel Kim,CrossFit Turnpoint,,"2023 open
5316th
worldwide",5316th,worldwide,Men,Men (45-49),295 lb,,,360 lb,,,,,,,,,150 lb,
634,Tola Morakinyo,CrossFit East Nashville,,"2023 open
2nd
worldwide",2nd,worldwide,Men,Men,500 lb,,390 lb,615 lb,,,,,,,,,340 lb,
636,Jaclyn Johnson,Black Fly CrossFit,,,,North America East,Women,,195 lb,,135 lb,225 lb,,33:20,,4:26,,,,,100 lb,
644,Marie-Claude Chouinard,,,,,Europe,Women,,,,,,,,,,,,,28:33,,
645,Kendall Moretz,Ashe CrossFit,,,,United States,Women,,280 lb,,175 lb,315 lb,,,4:59,,,,,,135 lb,
657,Kirk Jennings,,,,,Mid Atlantic,Men,,405 lb,,295 lb,500 lb,,,4:48,2:31,,,,,215 lb,
664,Patrick Smith,,,,,Mid Atlantic,Men,,355 lb,,275 lb,465 lb,,,,2:16,,,,,230 lb,
693,Molly McCabe Seale,Pacific Strength CrossFit,,,,North America,Women,,210 lb,,135 lb,203 lb,,,4:55,4:36,,,,,105 lb,
698,Mike Healey,Double Edge CrossFit,,,,South West,Men,,335 lb,,205 lb,345 lb,,,,,,,2,,150 lb,
711,Alexander Joseph Bell,CrossFit Triple City,,,,West Coast,Men,,255 lb,,215 lb,365 lb,,,,,12:01,,24,,180 lb,
766,Ashleigh Wosny,TTT CrossFit,,"2023 semifinals
16th
worldwide",16th,worldwide,Women,Women,,,216 lb,316 lb,,,,,,,,,170 lb,
767,Anthony Martorano,,,,,North America,Men,,355 lb,,255 lb,400 lb,350,19:14,3:53,2:40,9:45,,,,195 lb,
769,Clayton Warren,CrossFit Anubis,,"2023 open
1184th
worldwide",1184th,worldwide,Men,Men (40-44),340 lb,,235 lb,445 lb,,23:30,3:01,2:33,8:35,,,,185 lb,
776,Cody Stutzman,CrossFit Takedown,,"2023 open
74755th
worldwide",74755th,worldwide,Men,Men,225 lb,,165 lb,335 lb,,,,,,,,,,
792,Regina Edwards,,,,,South East,Women,,165 lb,,110 lb,200 lb,,,,,,,,,75 lb,
799,Monica de Azevedo,Iron Body CrossFit,,,,Australasia,Women,,105 lb,,60 kg,110 kg,,,,,,,14,,40 kg,
803,Nicholas Chan,CrossFit Asphodel,,,,Australia,Men,,110 kg,,80 kg,120 kg,,,,,,,,,65 kg,
822,Gwen Rhodes,CrossFit Wilsonville,,,,North America,Women (55-59),,,,105 lb,195 lb,,,,,,,,,,1:12
825,Bobby Biskupiak,Foundation CrossFit,,,,North America,Men,,145 kg,,118 kg,,,,3:34,,,,,,94 kg,
828,Chris Ivey,CrossFit Impulse,,,,North America,Men,,335 lb,,235 lb,465 lb,,,4:01,3:31,10:03,,,,210 lb,
836,Jonny Peters,,,,,North West,Men,,295 lb,,195 lb,345 lb,,,10:58,7:08,,,,,140 lb,
840,Tracy Chitwood,CrossFit North Augusta,,,,South East,Women,,,,,,,,,,,,,32:38,,
841,Tommy Price,,,,,North West,Men,,185 lb,,115 lb,255 lb,,,,,,,,25:18,75 lb,
854,Dan Shumaker,CrossFit Knoxville,,"2023 open
3129th
worldwide",3129th,worldwide,Men,Men (50-54),265 lb,,132 lb,355 lb,,44:39,11:05,,,,25,,147 lb,
874,Michael Forbes,CrossFit Geo,,,,Oceania,Men,,136 kg,,91 kg,176 kg,317,28:37,5:24,5:45,10:21,,26,24:50,71 kg,1:15
878,Adam Foushee,CrossFit Merit,,,,North America,Men,,435 lb,,275 lb,560 lb,337,29:41,2:34,2:05,8:29,,50,20:06,220 lb,0:54
890,Polly Clermont,CrossFit Trifecta,,,,United States,Women (55-59),,145 lb,,75 lb,200 lb,192,34:11,8:44,,15:56,,,,50 lb,
896,Anne King,,,,,Southern California,Women,,175 lb,,125 lb,220 lb,307,34:37,9:40,5:12,11:34,,,,112 lb,1:49
897,Darcie McNeil,,,,,North America,Women,,225 lb,,162 lb,245 lb,,,,,,,,,120 lb,
900,Marcus Frazier,WillyB CrossFit Bowery,,,,North America,Men,,440 lb,,245 lb,500 lb,363,16:11,2:44,2:34,,,,,190 lb,
913,Frank Guarino,Crooked River CrossFit,,,,North America,Men,,320 lb,,245 lb,365 lb,,,3:28,,,,43,,190 lb,
918,Juan Quintanilla,,,"2023 quarterfinals
387th
worldwide",387th,worldwide,Men,Men (35-39),345 lb,,265 lb,415 lb,,,3:18,2:28,9:34,,,,245 lb,
919,Greg Figueroa,CrossFit Incendia,,,,North America,Men (55-59),,,,,,306,,,3:33,,,,,,
930,Angel Gonzalez,Stay Classy CrossFit,,,,North America West,Men,,265 lb,,215 lb,315 lb,,,,,,,,23:00,145 lb,
947,Tyler Burke,,,,,North America,Men,,320 lb,,245 lb,385 lb,306,,2:30,2:35,7:59,,48,17:55,210 lb,0:58
954,Mike Clark,,,,,,,,465 lb,,275 lb,475 lb,,,,2:26,,,7,,215 lb,
958,Michael Vinson,CrossFit Agema,,,,Australasia,Men,,200 kg,,136 kg,251 kg,,,4:37,2:24,,,,,120 kg,
967,Donald Williams,CrossFit Papamoa,,"2023 quarterfinals
169th
Oceania",169th,Oceania,Men,Men,210 kg,,128 kg,210 kg,,,2:20,1:54,,,,,105 kg,
968,Mario Viera,,,,,Mexico,Men,,325 lb,,240 lb,470 lb,,16:37,3:58,6:28,,,55,,200 lb,
1001,Agata Herbert,CrossFit Skirmish,,,,Europe Central,Women,,,,90 kg,150 kg,,,,,,,,,70 kg,
1014,Christiaan Richardson,CrossFit One For All,,"2023 open
43455th
worldwide",43455th,worldwide,Men,Men,180 kg,,120 kg,215 kg,,,,,9:53,,26,23:30,90 kg,1:05
1015,Tony Calabretti,Tribal CrossFit,,,,United States,Men,,285 lb,,225 lb,,,,4:15,2:59,,,52,,,
1031,Brian Lum,,,,,Southern California,Men,,315 lb,,225 lb,315 lb,,,3:16,,,,,,175 lb,
1035,Saadi Alkouatli,966 CrossFit,,"2023 open
7025th
worldwide",7025th,worldwide,Men,Men (45-49),225 lb,,205 lb,315 lb,,45:00,,5:00,,,30,22:00,135 lb,
1056,Joanne Finn,Freezing Hot CrossFit,,"2023 open
5093rd
worldwide",5093rd,worldwide,Women,Women (40-44),95 kg,,71 kg,103 kg,,,,,,,20,,47 kg,
1066,Wayne Fisher,,,,,Africa,Men,,165 kg,,105 kg,210 kg,266,,5:45,,,,17,,77 kg,
1097,Crockett Ladd,U Can CrossFit,,,,North America,Men,,550 lb,,345 lb,545 lb,415,,2:24,1:17,,,,,285 lb,
1099,Stinne Holm,CrossFit Delta Kilo,,,,Europe,Women,,94 kg,,65 kg,100 kg,,24:00,,,,,,,52 kg,
1101,Vinicius Bouquet,Invicio CrossFit,,"2023 open
43403rd
worldwide",43403rd,worldwide,Men,Men,,,130 kg,,,,,,,,,,110 kg,
1150,Brittney Miracle,BLFC CrossFit,,,,North America,Women,,135 lb,,110 lb,190 lb,242,24:57,,,,,105,,,
1154,Þórhildur Sigurðardóttir,CrossFit Akureyri,,,,Iceland,Women,,120 kg,,75 kg,150 kg,,,3:28,1:53,,,,,60 kg,
1180,Tina Tursic,CrossFit Zug,,"2023 open
2245th
worldwide",2245th,worldwide,Women,Women (35-39),130 kg,,93 kg,125 kg,313,,3:38,2:26,10:06,,,,75 kg,
1201,Samantha Perotti,,,,,North Central,Women,,285 lb,,155 lb,310 lb,,16:28,3:10,3:05,8:45,,,,,
1208,Zach Wanstrath,,,,,Central East,Men,,345 lb,,205 lb,425 lb,,21:50,6:11,4:15,,,28,,155 lb,
1214,Jennifer Barbour,,,,,North America,Women,,220 lb,,180 lb,295 lb,312,,4:18,,,,24,,120 lb,
1217,Rasmus Abrahamsen,,,,,Europe,Men,,130 kg,,,,,,5:10,3:47,9:31,,,,,
1218,Rigel Pieters,CrossFit De Gekste,,,,Europe Central,Men,,100 kg,,90 kg,170 kg,,,,,,,,22:50,,0:57
1241,Paul VanderKelen,CrossFit Green Bay,,,,North Central,Men,,380 lb,,280 lb,455 lb,,,3:59,,,,30,,220 lb,
1246,Iain Henderson,CrossFit Glasgow,,,,United Kingdom,Men,,180 kg,,135 kg,230 kg,,,4:27,2:36,,,20,,110 kg,
1252,Jessica Yeahpau,CrossFit Owasso,,,,United States,Women,,235 lb,,180 lb,280 lb,,33:13,3:47,2:59,14:14,,,,140 lb,
1253,Dylan Roche,Blackstone River CrossFit,,"2023 quarterfinals
690th
North America East",690th,North America East,Men,Men,433 lb,,285 lb,433 lb,,,3:30,1:53,,,37,23:05,235 lb,1:08
1257,Sloan Allison,Makena CrossFit,,,,North America,Men,,410 lb,,285 lb,455 lb,,,3:06,,,,,,240 lb,
1266,Eleanor Winger,FA CrossFit,,"2023 open
3563rd
worldwide",3563rd,worldwide,Women,Women (40-44),250 lb,,160 lb,255 lb,260,,,3:35,,,20,28:00,122 lb,
1279,Kimberly Jardim,CrossFit Dignus,,,,Australia,Women,,125 kg,,90 kg,150 kg,,,2:38,1:57,,,28,,73 kg,
1286,Diane Linnartz,The Fit Stop CrossFit,,"2023 open
338th
worldwide",338th,worldwide,Women (65+),Women (65+),200 lb,,,255 lb,,,,,,,,,,
1294,Matt Holden,Archetype CrossFit,,"2023 open
26507th
worldwide",26507th,worldwide,Men,Men,275 lb,,,,,,,,,,,,165 lb,
1322,Robert Denker,,,,,North America,Men (65+),,195 lb,,135 lb,285 lb,,,,,,,21,,100 lb,1:33
1327,Michael Donovan,CrossFit Razmig,,,,South Africa,Men,,160 kg,,130 kg,215 kg,,,,,,,,,107 kg,
1328,Javier Gonzalez Fernandez,Las Tablas CrossFit,,,,Europe,Men,,190 kg,,145 kg,220 kg,,,2:19,,,,,,110 kg,
1334,Brandon Bergin,CrossFit DSSC,,"2023 quarterfinals
1347th
worldwide",1347th,worldwide,Men,Men (35-39),470 lb,,295 lb,620 lb,425,19:01,2:22,2:08,6:58,,70,18:31,245 lb,0:55
1344,Emmanuel Araya Villalobos,,,,,Latin America,Men,,285 lb,,230 lb,,,,5:38,,,,40,,165 lb,1:18
1346,Jason Rueda,CrossFit Bison,,"2023 open
8352nd
worldwide",8352nd,worldwide,Men,Men (45-49),405 lb,,265 lb,405 lb,,,5:00,2:08,14:02,,24,29:32,195 lb,
1349,Eric Chilton,CrossFit NOC,,"2023 open
915th
worldwide",915th,worldwide,Men,Men (45-49),365 lb,,250 lb,400 lb,,,,,,,,,185 lb,
1358,Jennifer Comer,,,,,Mid Atlantic,Women,,190 lb,,,245 lb,,,,,,,,,,
1388,Austin Dowling,CrossFit Invictus Everest Park,,"2023 open
6629th
worldwide",6629th,worldwide,Men,Men (35-39),550 lb,,300 lb,615 lb,,,2:50,1:15,,,55,20:00,245 lb,
1391,Corbett Hix,CrossFit Amatak,,,,Asia,Men,,120 kg,,80 kg,163 kg,,,8:20,4:20,11:05,,12,21:00,65 kg,1:20
1398,Elizabeth Bass,,,,,South West,Women,,310 lb,,155 lb,375 lb,,,5:47,,,,3,28:39,115 lb,
1403,Doug Fiscella,Hammer CrossFit East,,,,North America,Men (55-59),,345 lb,,,,,,4:28,,,,,,,
1413,Justin Sandifer,Method CrossFit,,,,North America,Men,,410 lb,,265 lb,405 lb,321,,7:03,3:34,7:03,,,,170 lb,
1425,Catherine Scherer,CrossFit Clarity,,"2023 open
136th
worldwide",136th,worldwide,Women,Women (50-54),255 lb,,185 lb,265 lb,,,4:00,2:27,,,,,130 lb,
1430,Natalie Chalco,Iron District CrossFit,,"2023 open
17687th
worldwide",17687th,worldwide,Women,Women,210 lb,,150 lb,220 lb,,,,,,,,,105 lb,
1451,Adam Yates,CrossFit All Or Nothing,,,,Europe,Men,,264 lb,,192 lb,363 lb,,,6:53,,,,25,,132 lb,
1469,Rose Kolupar,Badger CrossFit,,"2023 open
5000th
worldwide",5000th,worldwide,Women,Women (35-39),235 lb,,155 lb,285 lb,254,22:22,,3:12,11:26,,,,115 lb,1:37
1485,Roberto Martinez,,,,,South West,Men,,280 lb,,185 lb,365 lb,,,6:44,3:42,,,27,,145 lb,
1502,James Tapley,CrossFit GBC,,"2023 open
21500th
worldwide",21500th,worldwide,Men,Men,295 lb,,210 lb,330 lb,305,,5:03,5:14,11:03,,,30:44,170 lb,
1505,Jordan Silberling,,,"2023 open
4024th
worldwide",4024th,worldwide,Men,Men (40-44),290 lb,,215 lb,375 lb,,,,3:15,11:11,,,,155 lb,1:11
1510,Danielle Ivie,CrossFit Pacific Coast,,,,North America West,Women,,245 lb,,198 lb,305 lb,,,3:34,2:02,,,,,158 lb,
1531,Arcilia Rivera-Jimenez,,,,,Latin America,Women,,235 lb,,165 lb,245 lb,,,,,,,,,135 lb,
1546,Brittany DuChaussee,CrossFit Albuquerque,,"2023 open
5895th
worldwide",5895th,worldwide,Women,Women (35-39),290 lb,,205 lb,360 lb,,,,,9:00,,,,150 lb,1:15
1555,Mohammad Mohadjer,,,"2023 open
2688th
worldwide",2688th,worldwide,Men,Men (45-49),145 kg,,100 kg,175 kg,,,3:39,3:15,,,41,,78 kg,
1571,Erick Solis,,,"2023 open
25066th
worldwide",25066th,worldwide,Men,Men,345 lb,,235 lb,420 lb,294,21:51,3:11,2:41,9:12,,50,22:41,190 lb,1:14
1579,Brian Welch,,,,,Mid Atlantic,Men,,420 lb,,240 lb,535 lb,,,4:08,2:47,,,,,185 lb,
1591,Anne Schwaab,CrossFit Enclave,,"2023 open
1433rd
worldwide",1433rd,worldwide,Women,Women (50-54),185 lb,,135 lb,240 lb,270,,6:25,8:19,,,,,103 lb,
1592,Danelle Bell,ADK CrossFit,,"2023 open
18617th
worldwide",18617th,worldwide,Women,Women,225 lb,,180 lb,335 lb,,,,,,,25,,145 lb,
1593,Catrina Stranges,CrossFit Crosscheck,,,,North America,Women,,290 lb,,215 lb,325 lb,,,,,,,,,170 lb,
1601,Susan Emery,CrossFit By The Horns,,"2023 open
613th
worldwide",613th,worldwide,Women (65+),Women (65+),,,,225 lb,,,,,,,,48:30,,
1620,Austin Hedges,,,,,,,,,,190 lb,,,,,,,,,,145 lb,
1632,Michelle Jenssen,CrossFit Hyannis,,,,North America,Women,,185 lb,,115 lb,245 lb,,,,,,,,,75 lb,
1636,Stephen Lair,CrossFit Surmount,,,,North America,Men,,275 lb,,155 lb,305 lb,,,,,,,,,125 lb,
1643,Jordan Johnson,,,,,South Central,Men,,350 lb,,255 lb,395 lb,235,,3:30,3:30,8:23,,,,185 lb,
1657,Denis Gräfenstein,,,,,Europe,Men,,150 kg,,105 kg,200 kg,,,3:16,,,,,,90 kg,
1660,Dalia Alwasiyah,CrossFit Intrinsic,,,,Asia,Women,,185 lb,,112 lb,250 lb,271,,10:23,,19:00,,3,,85 lb,2:44
1663,Cathy Curley,,,,,North East,Women,,85 lb,,58 lb,115 lb,,,,,,,,,42 lb,
1665,Javier Alejandro Ordóñez,,,,,Latin America,Men,,,,,,,,3:33,,,,,20:00,,
1666,DJ Mackie,Pullman CrossFit,,,,North America,Men,,275 lb,,235 lb,425 lb,306,,8:28,2:59,,,,,185 lb,
1672,Casey Gudgell,,,,,South Central,Men,,275 lb,,210 lb,435 lb,,25:28,,3:41,,,,24:56,145 lb,1:15
1675,Jared Garza,CrossFit Sentry,,,,North America,Men,,295 lb,,225 lb,365 lb,,,3:40,,,,,,215 lb,
1746,Daniel Jimenez,,,,,South West,Men,,365 lb,,255 lb,450 lb,,,,,,,,,195 lb,
1750,Bryan Chase Knighton,Driven to Conquer CrossFit,,"2023 open
3727th
worldwide",3727th,worldwide,Men,Men,415 lb,,335 lb,455 lb,,,2:08,,,,63,,280 lb,
1764,Lyndsey McCurry,CrossFit LaGrange,,,,United States,Women,,205 lb,,135 lb,250 lb,,,9:38,,,,,,,
1771,Richard Franco,CrossFit RSG,,,,North America,Men,,385 lb,,250 lb,465 lb,353,,,1:57,9:30,,,21:37,185 lb,
1773,Alex Lara,,,,,Mexico,Men,,345 lb,,235 lb,395 lb,,,3:37,,,,,,,
1792,Matthew Guiste,,,,,North America,Men,,305 lb,,205 lb,365 lb,293,29:51,8:37,4:16,10:54,,15,24:09,135 lb,1:06
1795,Eugenio Aleman,,,,,,,,345 lb,,240 lb,405 lb,,,,,,,,,190 lb,
1800,Mauricio Cervenka,CrossFit Barigui II,,,,South America,Men,,,,155 lb,275 lb,,21:08,9:14,7:36,,,,21:00,115 lb,
1808,Marc Wilson,CrossFit Uncivilized,,,,Canada,Men,,315 lb,,235 lb,405 lb,,,6:00,3:10,,,20,,175 lb,
1837,Chad Gonzales,Angry Bee CrossFit,,,,North America,Men,,435 lb,,265 lb,435 lb,,,1:58,1:35,,,30,,235 lb,
1844,Christopher Bran,Iron Oak CrossFit,,"2023 open
4111th
worldwide",4111th,worldwide,Men,Men (35-39),360 lb,,260 lb,450 lb,391,,,2:14,8:55,,35,,215 lb,
1846,Rachel Martin,,,,,Central East,Women,,225 lb,,175 lb,270 lb,,,2:27,2:21,,,,,,
1860,Matthew Thompson,,,,,,,,100 kg,,,130 kg,,,,,,,7,,,
1864,Jeppe Hansen,Aarhus CrossFit,,"2023 quarterfinals
983rd
worldwide",983rd,worldwide,Men,Men (35-39),180 kg,,117 kg,200 kg,,,2:56,,9:37,6:02,52,20:13,92 kg,0:45
1871,Mike Vigorita,CrossFit Federal Hill,,,,North America,Men,,370 lb,,275 lb,445 lb,380,23:33,2:57,2:10,9:58,,58,22:27,210 lb,0:59
1875,Jose Lopez Bolanos,Full CrossFit,,"2023 open
2370th
worldwide",2370th,worldwide,Men,Men (35-39),140 kg,,95 kg,150 kg,,,3:56,3:59,,,,21:00,85 kg,
1881,Ryan Humphries,,,,,North America,Men,,285 lb,,205 lb,400 lb,,,7:53,5:52,,,,,,
