,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
313,Christi Stallings,CrossFit Emerald Isle,,"2023 open
1501st
worldwide",1501st,worldwide,Women (55-59),Women (55-59),,,95 lb,235 lb,,,,,,,,,,
314,Adam Fouche,KOPA CrossFit,,,,North America,Men,,205 lb,,150 lb,305 lb,213,,7:05,,11:21,,2,,110 lb,1:41
325,Sheryl Soczek,,,,,North America,Women,,240 lb,,145 lb,320 lb,,,,,,,,,105 lb,
360,Michelle Scofield,CrossFit Wichita,,"2023 open
1090th
worldwide",1090th,worldwide,Women (60-64),Women (60-64),195 lb,,115 lb,255 lb,,,,,,,,,80 lb,
375,Michael Corrales,Just For Fun CrossFit,,"2023 open
815th
worldwide",815th,worldwide,Men (55-59),Men (55-59),,,205 lb,405 lb,,,,3:44,12:25,,,,,
416,Elaine Walker,CrossFit 2444,,"2023 open
2030th
worldwide",2030th,worldwide,Women,Women (50-54),40 kg,,30 kg,88 kg,,,,,,,6,,25 kg,
418,Darla Corrigal,CrossFit North Battleford,,,,Canada West,Women,,180 lb,,125 lb,215 lb,,,,,,,,,100 lb,
420,Seth Leali,CrossFit Alpha Dog,,,,United States,Men,,485 lb,,325 lb,515 lb,,,2:34,,,,,,,
424,Narelle Spooner,CrossFit Raven,,"2023 open
866th
worldwide",866th,worldwide,Women (55-59),Women (55-59),,,,,,,,,,,,32:17,,
425,Jang Yohan,,,,,Asia,Men,,205 lb,,,255 lb,,26:13,7:26,3:39,,,,21:59,,
435,Joel Cooper,CrossFit Origin,,,,Australasia,Men,,110 kg,,,157 kg,,,,,,,,25:02,,
450,Raelle Glaser,CrossFit Orrville,,,,North America,Women,,220 lb,,,225 lb,,29:34,,,,,,32:52,,
454,Josh Adaya,Revolution Fitness CrossFit,,,,North America,Men,,385 lb,,225 lb,345 lb,,24:58,5:41,4:51,13:01,,,22:36,165 lb,
460,Tyler Denison,CrossFit Woodbury,,,,United States,Men,,,,,,,25:46,,,8:49,,,21:47,170 lb,1:06
467,Roher Alfaro,,,,,Latin America,Men,,225 lb,,,305 lb,,,,,,,,,85 lb,
469,Brandy Thomas,CrossFit Bradenton,,"2023 open
5694th
worldwide",5694th,worldwide,Women,Women (45-49),210 lb,,145 lb,265 lb,,,,,,,,,95 lb,
475,Alexandria Braun,Rising Strong CrossFit,,,,United States,Women,,195 lb,,150 lb,225 lb,221,36:45,,,10:40,,,,115 lb,
477,Kaitlynn Reavis,Reebok CrossFit Coastal Carolina,,,,United States,Women,,190 lb,,135 lb,265 lb,,,,,,,,,105 lb,
487,Andy Stefanik,Redline CrossFit,,"2023 open
19191st
worldwide",19191st,worldwide,Men,Men,370 lb,,265 lb,430 lb,296,,3:07,2:25,7:53,,50,28:52,225 lb,
491,Chris Masterton,CrossFit HF,,,,Australia,Men,,110 kg,,78 kg,135 kg,,,,,,,,,60 kg,1:53
536,Graham Daley,CrossFit Below Zero,,,,North East,Men,,265 lb,,165 lb,320 lb,,28:00,,4:12,,,,,135 lb,
567,Alex Yates,Iron Cowboy CrossFit,,,,North America,Men,,335 lb,,205 lb,450 lb,,,,2:57,,,,,,
581,Tanya Berg,CrossFit Chippewa Falls,,,,United States,Women,,220 lb,,140 lb,265 lb,,,,,,,,,105 lb,
591,Spencer Scarvey,River Drive CrossFit,,"2023 open
21179th
worldwide",21179th,worldwide,Women,Women,230 lb,,165 lb,,,26:57,5:07,,,,,25:15,120 lb,
619,Jon Clark,St. Peters CrossFit,,"2023 open
21488th
worldwide",21488th,worldwide,Men,Men,450 lb,,315 lb,500 lb,211,23:56,4:56,,,,40,,235 lb,
627,Brittany Krom,CrossFit Detour,,,,North Central,Women,,200 lb,,150 lb,250 lb,,,,,,,2,,130 lb,
637,Masja Kristelijn,CrossFit Amsterdam,,,,Europe,Women,,,,,110 kg,,,,,,,,,,
649,Dan Comfort,CrossFit 3018,,,,Oceania,Men,,,,,,,,,,,,8,,,
657,Patrick Niehaus,CrossFit Lüdenscheid,,"2023 open
9225th
worldwide",9225th,worldwide,Men,Men (40-44),83 kg,,,135 kg,,,,,,,13,,48 kg,
663,Xavier Fonseca,CrossFit Cannes,,,,France,Men,,105 kg,,78 kg,135 kg,,26:40,8:58,,11:17,,,,64 kg,
681,Artemiy Lushchikov,CrossFit Udarnik,,,,Asia,Men,,140 kg,,,160 kg,,,,,,,,,,
694,Anais Roux,CrossFit Altais,,"2023 open
3434th
worldwide",3434th,worldwide,Women,Women,95 kg,,65 kg,105 kg,340,16:49,4:11,3:00,10:13,,30,23:05,49 kg,1:30
697,Claudio Mazza,CrossFit Arquata Scrivia,,"2023 open
50343rd
worldwide",50343rd,worldwide,Men,Men,130 kg,,105 kg,200 kg,,,,,,,,,80 kg,
701,Edvinas Drizga,CrossFit Laisvė,,"2023 open
2248th
worldwide",2248th,worldwide,Men,Men (40-44),150 kg,,100 kg,200 kg,,,,,,,,,,
704,Marcel Huls,CrossFit Heerlen,,"2023 open
2547th
worldwide",2547th,worldwide,Men (55-59),Men (55-59),95 kg,,65 kg,140 kg,254,,,,,,25,28:00,45 kg,
711,Alexandre Fleury,,,,,,,,110 kg,,60 kg,145 kg,,,5:30,,11:00,,,20:45,50 kg,1:05
715,Tim Lee,CrossFit 12 Stones,,"2023 open
16392nd
worldwide",16392nd,worldwide,Men,Men (40-44),300 lb,,205 lb,325 lb,,,,,,,,24:15,130 lb,
732,Passot Ludivine,CrossFit Des Monts,,"2023 open
505th
worldwide",505th,worldwide,Women,Women (35-39),80 lb,,67 kg,100 lb,,,,,,,,,52 kg,
755,Olivier Ho-Pun-Cheung,La Fournaise CrossFit,,"2023 open
3166th
worldwide",3166th,worldwide,Men,Men (40-44),160 kg,,120 kg,180 kg,,,3:57,3:49,12:40,,,22:00,92 kg,1:26
757,Aurelie Besson,CrossFit Biel-Bienne,,,,Europe South,Women,,65 kg,,45 kg,103 kg,,,,,,,,29:00,35 kg,
760,Merete Sørlie,CrossFit Gjovik,,,,Europe,Women,,80 kg,,55 kg,110 kg,,,7:50,,10:32,,,,48 kg,
763,Marcus Johannes,CrossFit PWHS,,,,Europe Central,Men,,135 kg,,90 kg,130 kg,,,,,,,,,70 kg,
778,Saman Taghizade,,,,,Asia,Men,,190 kg,,140 kg,210 kg,,,2:15,,,,50,,110 kg,
788,Luke Eardley,,,,,Europe Central,Men,,125 kg,,67 kg,140 kg,298,,,,,,15,,53 kg,
818,Steen Grand Jensen,,,"2023 open
6509th
worldwide",6509th,worldwide,Men,Men (35-39),135 kg,,100 kg,165 kg,,,9:11,,,,,,69 kg,
831,Lina Ollrogge,CrossFit Sturmflut,,,,Europe Central,Women,,95 kg,,60 kg,100 kg,276,,,3:27,,,,,40 kg,
834,Pavel Gormashov,,,,,Asia,Men,,155 kg,,130 kg,190 kg,,,3:55,,,,52,18:54,105 kg,
838,Rallison Thomas,,,,,South America,Men,,240 kg,,150 kg,260 kg,,,3:58,2:56,7:00,,15,24:58,124 kg,1:02
860,Edouard Dounet,CrossFit Madeleine,,,,Europe,Men,,170 kg,,120 kg,218 kg,,,,,,,,,85 kg,
896,Francesca Pandolfo,CrossFit Darwin,,,,Australasia,Women,,95 kg,,52 kg,120 kg,,,,,,,,,37 kg,
899,Marjolein de Haan,CrossFit Emmen,,,,Netherlands,Women,,,,50 kg,,,,,,,,,,,
900,Mikhail Yalchyk,,,,,Belarus,Men,,140 kg,,,190 kg,,,,,,,,,80 kg,
903,Brandon Londt,CrossFit Surbiton,,,,Europe,Men,,165 kg,,115 kg,220 kg,,,,5:05,,,,,,
905,Vladimir Tartachakov,CrossFit Sprut,,,,Asia,Men,,1 kg,,1 kg,1 kg,,,60:00,60:00,,,,,1 kg,
907,Christopher Nagel,CrossFit Geronimo,,,,North America,Men,,205 lb,,215 lb,335 lb,,,,,,,,,135 lb,
917,Eric Rohmann,,,,,Mid Atlantic,Men,,330 lb,,220 lb,407 lb,,,,,,,,,165 lb,
919,Carlos Estudillo,CrossFit LCS,,,,Europe,Men,,100 kg,,70 kg,153 kg,,,6:47,,,,,,56 kg,
941,Djeison Mafra,,,,,South America,Men,,308 lb,,265 lb,396 lb,,,,,,,,,165 lb,
944,Janek Mõttus,CrossFit Tartu,,,,Europe North,Men,,170 kg,,130 kg,210 kg,,,6:07,2:32,,,,27:48,110 kg,
945,Malek Brouri,CrossFit Yellow Falcon,,,,North America,Men,,315 lb,,,435 lb,,,,,,,28,,195 lb,1:07
947,Selena Harmens,CrossFit Punt Uit,,"2023 open
90394th
worldwide",90394th,worldwide,Women,Women,115 kg,,68 kg,130 kg,,,,4:10,,,,,53 kg,
954,Romain Stefanovic,CrossFit Besancon 958,,,,France,Men,,110 kg,,85 kg,130 kg,,,,,,,,,65 kg,
983,Elena Pirozhenko,CrossFit EKB,,,,Russian Federation,Women,,,,,105 kg,,,,,,,,,,
988,Amanda Robinson,CrossFit Nerve,,"2023 open
18548th
worldwide",18548th,worldwide,Women,Women,155 lb,,130 lb,204 lb,326,29:30,6:33,3:57,11:46,,13,,95 lb,
990,Robert Nicola,CrossFit Wiesbaden,,"2023 open
16008th
worldwide",16008th,worldwide,Men,Men (40-44),90 kg,,,140 kg,,,,,,,,,35 kg,
991,Francois Bouyer,CrossFit Human Project,,"2023 open
14186th
worldwide",14186th,worldwide,Men,Men (40-44),80 kg,,85 kg,135 kg,,,,,,,,,70 kg,
998,Paul Robinson,CrossFit Alnwick,,,,Europe Central,Men,,120 kg,,45 kg,140 kg,,,,,,,,,40 kg,
1010,Matt Smith,CrossFit Fierce Spirit,,,,United Kingdom,Men,,150 kg,,113 kg,165 kg,315,,3:11,6:10,9:37,,40,23:09,80 kg,
1015,Catherine Thomas,Saugeen Shores CrossFit,,,,North America,Women,,220 lb,,175 lb,300 lb,,,,4:19,,,,,120 lb,
1016,Javier Martinez,La Huella CrossFit,,,,Spain,Men,,50 kg,,,115 kg,,,,,,,,,,
1017,Parker Nixon,CrossFit X-Factor,,,,North America,Women,,192 lb,,165 lb,280 lb,,,,3:15,,,,,105 lb,
1020,Lluis Berga,CrossFit La Possession,,,,Africa Middle East,Men,,105 kg,,,135 kg,,,,,,,,,,
1022,Jessica Paxton,Lincoln Park CrossFit,,,,North America,Women,,180 lb,,,230 lb,,,,,,,,,,
1048,Miguel Nunes,CrossFit 1971 SW,,,,United Kingdom,Men,,130 kg,,75 kg,155 kg,290,22:39,4:53,,8:29,,,21:46,73 kg,
1056,Rohit Pasricha,CrossFit Himalaya,,,,Asia,Men,,225 lb,,175 lb,345 lb,,29:10,9:42,,,,,27:45,140 lb,
1065,Jaime Clark,The Shop CrossFit,,"2023 open
4142nd
worldwide",4142nd,worldwide,Women,Women (45-49),175 lb,,155 lb,265 lb,,,,,,,,,105 lb,
1071,Alexander Bliznyuk,CrossFit Beer Sheva,,"2023 open
10219th
worldwide",10219th,worldwide,Men,Men (35-39),110 kg,,90 kg,145 kg,,,,,,,,,60 kg,
1090,David Crawford,CrossFit Big House,,,,North America East,Men,,285 lb,,185 lb,305 lb,,,,,,,,,145 lb,
1092,Marcel Kärtner,CrossFit Joule,,,,Germany,Men,,110 kg,,80 kg,150 kg,,,,,,,,,60 kg,
1109,Ana Azevedo,Flampark CrossFit,,,,Brazil,Women,,205 lb,,140 lb,,,,,,,,,,115 lb,
1112,Christiano Paiva,CrossFit CLF,,"2023 open
2069th
worldwide",2069th,worldwide,Men,Men (50-54),140 kg,,106 kg,180 kg,178,,9:52,,12:16,,,25:00,76 kg,
1114,Jacqueline Knox,CrossFit Takeover,,"2023 quarterfinals
507th
worldwide",507th,worldwide,Women,Women (35-39),265 lb,,205 lb,325 lb,368,,4:23,1:48,10:16,,,,150 lb,
1120,Quentin Gardelle,CrossFit Valkyrie,,"2023 open
2140th
worldwide",2140th,worldwide,Men,Men,183 kg,,135 kg,180 kg,,,2:35,,,,64,,106 kg,
1167,Bruno Caponi,CrossFit Lagoa,,,,Brazil,Men,,137 kg,,90 kg,158 kg,,,,8:17,,,12,,,
1171,Alison Samis,CrossFit Cobourg,,"2023 open
11680th
worldwide",11680th,worldwide,Women,Women (40-44),230 lb,,,245 lb,,,,,,,,,,
1225,Jessica Applen,CrossFit Credence,,,,United States,Women,,265 lb,,,345 lb,,,,,,,,,,
1243,Timothe Leveque,CrossFit Saint Denis,,"2023 quarterfinals
1710th
Europe",1710th,Europe,Men,Men,170 kg,,126 kg,200 kg,,,,,,,,,100 kg,
1262,Christian Russell,,,"2023 open
61449th
worldwide",61449th,worldwide,Men,Men,265 lb,,,320 lb,,,,,,,,,165 lb,
1263,Jazmin Morales,CrossFit DSO,,,,North America West,Women,,85 lb,,55 lb,135 lb,,,,,,,,,35 lb,
1267,Wouter Braaf,Mainport CrossFit,,,,Europe,Men,,,,87 kg,150 kg,275,29:11,8:52,5:42,10:29,,9,25:06,70 kg,1:22
1269,Tamara Marie Ann Marshall,,,,,North America,Women,,200 lb,,115 lb,250 lb,,26:44,,,,,7,,92 lb,
1273,Maksim Shakutin,,,,,Russian Federation,Men,,,,,,,,,,,,24,,,
1275,Claus Celeda,CrossFit Pantheon,,,,Europe,Men,,125 kg,,,150 kg,,,,,,,3,30:24,,
1372,Hunt Mayo,CrossFit ONE Nation,,,,North America,Men,,245 lb,,190 lb,285 lb,,,,,,,,,150 lb,
1379,Sébastien Bianco,CrossFit Essor,,,,France,Men,,150 kg,,,160 kg,,,,,,,,,75 kg,
1396,Sai Uthej Valiveru,CrossFit Felix,,,,North America,Men,,300 lb,,145 lb,325 lb,,,,6:38,,,,,135 lb,
1397,Pierre Ghilardi,CrossFit Gravity,,"2023 open
6430th
worldwide",6430th,worldwide,Men,Men (35-39),130 kg,,103 kg,170 kg,,,6:07,4:26,,,,,80 kg,
1430,Sydney Ahern,CrossFit Sumter,,"2023 open
17748th
worldwide",17748th,worldwide,Women,Women,260 lb,,,325 lb,,,,,,,,,,
1440,Isabella DeLaGarza,,,,,North America East,Women,,125 lb,,95 lb,170 lb,,,,,,,,,80 lb,
1446,Katariina Ahlbäck,CrossFit Lauttasaari,,,,Finland,Women,,,,,118 kg,,,,,,,,,,
1455,Grace Voce,CrossFit Clemson,,,,North America,Women,,200 lb,,145 lb,245 lb,,,,,,,,,100 lb,
1457,Ian Parker,,,"2023 open
838th
worldwide",838th,worldwide,Men (55-59),Men (55-59),130 kg,,100 kg,170 kg,,,,,,,,35:00,60 kg,
1490,Ian Rice,Ludus Magnus CrossFit,,"2023 open
15875th
worldwide",15875th,worldwide,Men,Men (35-39),365 lb,,195 lb,445 lb,190,,11:33,4:33,14:05,,15,22:26,150 lb,
1494,Cristian Besada,,,,,Argentina,Men,,95 kg,,,120 kg,,,10:36,,,,,,50 kg,
1524,Samantha Wilcox,CrossFit Multiply,,,,North America,Women,,155 lb,,115 lb,225 lb,,,,,,,,,80 lb,
1527,Justin Bell,CrossFit PCR,,,,Mid Atlantic,Men,,300 lb,,,400 lb,,,,,,,,,,
1528,Brandi Smythe,Peach Box CrossFit,,,,United States,Women,,,,,,,,,,,,,26:59,,
1533,Amanda Dickerson,CrossFit Catonsville,,,,North America,Women,,200 lb,,,225 lb,,,,,,,,,105 lb,
1565,Eliza Britt,Iron Ship CrossFit,,"2023 open
9931st
worldwide",9931st,worldwide,Women,Women (45-49),193 lb,,93 lb,305 lb,,,,6:15,15:44,,,42:00,,
1575,Patrick Berger,CrossFit 1827,,,,Canada,Men,,285 lb,,165 lb,375 lb,,,,,,,,,,
1578,Angelique Connoway,CrossFit FBDV,,"2023 quarterfinals
9th
Africa",9th,Africa,Women,Women,140 kg,,105 kg,175 kg,,,,,,,,24:00,83 kg,
1585,Raffa Rueda,CrossFit Salvation,,,,North America,Men,,295 lb,,230 lb,350 lb,,28:13,5:05,3:31,10:21,,25,,175 lb,
1610,Emile Makhlouf,CrossFit Ramallah,,,,Asia,Men,,,,68 lb,,,,,,,,,,,
1612,Carly Thea,CrossFit Union Square,,,,North America East,Women,,290 lb,,202 lb,335 lb,395,,5:41,2:08,,,,,125 lb,
1630,Justin Guretzky,CrossFit Goose Creek,,"2023 open
5140th
worldwide",5140th,worldwide,Men,Men (45-49),355 lb,,245 lb,355 lb,279,,7:09,3:59,11:01,,22,24:43,185 lb,
1642,Ashley Schroeder,CrossFit TNT,,,,United States,Women,,235 lb,,193 lb,285 lb,339,25:33,4:16,,10:12,,,,153 lb,1:11
1692,Michael Passaro,Atlas CrossFit,,"2023 open
24283rd
worldwide",24283rd,worldwide,Men,Men,355 lb,,275 lb,435 lb,335,,3:37,2:17,9:19,,37,21:09,220 lb,
1710,Sjur Atteraas,CrossFit Boxen,,,,Norway,Men,,150 kg,,95 kg,190 kg,,,5:34,,,,,,80 kg,
1711,Waldemar Barrondo,CrossFit CES,,"2023 open
5348th
worldwide",5348th,worldwide,Men,Men (45-49),285 lb,,205 lb,315 lb,,,,,,,,,165 lb,
1715,Le liepvre Theophile,CrossFit LXII,,"2023 open
28206th
worldwide",28206th,worldwide,Men,Men,155 kg,,118 kg,180 kg,,,,,,,48,,90 kg,
1747,Mihai Lazar,,,,,Romania,Men,,170 kg,,105 kg,190 kg,,,,,,,,,85 kg,
1765,Lindsey Smorch,CrossFit Lake Effect,,,,United States,Women,,200 lb,,,245 lb,,,,,,,,,,
1768,Felix Chan,CrossFit Crude,,"2023 open
79646th
worldwide",79646th,worldwide,Men,Men,345 lb,,246 lb,405 lb,,,,,,,,,200 lb,
1773,Moses Rico,CrossFit AMROCK,,"2023 open
17940th
worldwide",17940th,worldwide,Men,Men (40-44),205 lb,,165 lb,335 lb,195,32:26,13:23,,,,,,130 lb,
1782,Nicolas Charretier,CrossFit Sainte-Marie,,,,Europe,Men,,,,60 kg,120 kg,,,,,,,,16:30,35 kg,
1801,Carl-Johan Malmström,,,,,Europe,Men,,150 kg,,120 kg,185 kg,,,,,,,,,100 kg,
1824,Marian Zuzak,CrossFit Senec,,,,Europe,Men,,135 kg,,100 kg,160 kg,,,,,,,,,75 kg,
1846,Dylan Giustra,CrossFit Wicked,,"2023 quarterfinals
1044th
North America East",1044th,North America East,Men,Men,370 lb,,255 lb,425 lb,,20:26,2:47,,8:01,,,19:48,215 lb,
1860,Sing Yang Cheng,CrossFit Pahlawan,,"2023 open
79786th
worldwide",79786th,worldwide,Men,Men,,,240 lb,,236,,9:23,6:53,16:16,,,,415 lb,1:21
1865,Tyler Rossmann,CrossFit Eagan,,"2023 quarterfinals
1397th
North America West",1397th,North America West,Men,Men,345 lb,,255 lb,415 lb,,,3:03,2:52,,,45,,205 lb,1:10
1871,Thomas Gorges,CrossFit Celle,,"2023 open
2573rd
worldwide",2573rd,worldwide,Men,Men (45-49),135 kg,,90 kg,160 kg,,,7:29,,,,,25:00,70 kg,
1879,Pedro Henrique de Oliveira Ribeiro,,,,,Latin America,Men,,115 kg,,60 kg,130 kg,,,,,,,,,50 kg,
1888,Matheus Barbosa,,,,,Brazil,Men,,160 kg,,120 kg,180 kg,,,,,,,45,,106 kg,
1889,Thomas Foley,CrossFit Freesol,,"2023 open
10487th
worldwide",10487th,worldwide,Men,Men (35-39),345 lb,,255 lb,470 lb,350,,3:23,2:02,8:28,,,20:08,185 lb,1:25
1909,Mark Richards,CrossFit Incline,,"2023 open
3140th
worldwide",3140th,worldwide,Men,Men (50-54),355 lb,,225 lb,350 lb,249,,7:13,3:44,11:55,,,29:23,155 lb,
1917,Brandy Meehan,CrossFit Ooltewah,,"2023 open
1537th
worldwide",1537th,worldwide,Women,Women (45-49),185 lb,,135 lb,210 lb,,,,,,,,,90 lb,
1920,Amy Showalter,,,,,North America,Women,,210 lb,,145 lb,275 lb,,,,,,,,,110 lb,
1927,Hanan Barker,CrossFit La Verne,,,,United States,Women,,200 lb,,,275 lb,,25:56,4:42,,,,,,,
1933,Davin Taylor,CrossFit Knoxfield,,,,Oceania,Men,,130 kg,,90 kg,180 kg,,,,,,,32,,70 kg,1:12
1936,Maxine Gorter,CrossFit Buitenhout,,,,Europe Central,Women,,80 kg,,50 kg,85 kg,,,,,,,12,,45 kg,
1937,Adrian Dec,,,,,Europe,Men,,105 kg,,70 kg,138 kg,,,,,,,,,,
1956,Tim Price,CrossFit Triple River,,"2023 open
749th
worldwide",749th,worldwide,Men (60-64),Men (60-64),235 lb,,165 lb,315 lb,,,9:21,13:22,,,,29:51,125 lb,
1988,Edmund Price,Daybreak CrossFit,,"2023 open
3148th
worldwide",3148th,worldwide,Men (55-59),Men (55-59),155 lb,,110 lb,225 lb,,,,,,,4,,90 lb,
2004,Jonathan Hammond,CrossFit 5000,,"2023 open
13713th
worldwide",13713th,worldwide,Men,Men (35-39),165 kg,,120 kg,180 kg,,,,,,,,,95 kg,
2009,Georgia Gomes,CrossFit Nola 504,,,,South America,Women,,165 lb,,95 lb,195 lb,157,,5:50,,14:44,,7,,65 lb,1:41
2013,Krystal Martinez,True Glory CrossFit,,,,United States,Women,,155 lb,,,215 lb,,,,,,,5,,80 lb,
2029,Matthew Prokator,,,,,North America,Men,,275 lb,,,315 lb,,,,,,,,,,
2033,Grant Hiller,CrossFit Blackfriars,,,,Europe Central,Men,,130 kg,,85 kg,180 kg,,,,,,,26,,65 kg,
2037,Chris Brown,CrossFit 1419,,,,Europe,Men,,165 kg,,115 kg,220 kg,,,,,,,,,92 kg,
2040,Melissa Rostedt,CrossFit Sodertorn,,,,Europe,Women,,,,187 lb,,,,,,,,,,,
2060,Emma McElwee,CrossFit Limavady,,"2023 open
23083rd
worldwide",23083rd,worldwide,Women,Women,140 kg,,80 kg,170 kg,,,,,,,,,65 kg,
2070,Luke Yoder,Back 2 Back CrossFit,,,,United States,Men,,480 lb,,325 lb,535 lb,,31:32,3:15,2:15,9:45,,50,24:19,275 lb,1:35
2080,Joseph Noel,,,"2023 open
7016th
worldwide",7016th,worldwide,Men,Men (35-39),315 lb,,255 lb,445 lb,,,3:54,,,,,,185 lb,
2114,Mark Elliott,CrossFit Might,,,,Oceania,Men (55-59),,160 kg,,125 kg,210 kg,,,,,,,,,80 kg,1:15
2127,Maren Hufford,CrossFit On Track,,,,North Central,Women,,125 lb,,100 lb,165 lb,,,,,,,1,,70 lb,
2143,Amanda Holscher,CrossFit Conation,,,,North America East,Women,,,,185 lb,300 lb,,,,2:38,,,,,135 lb,
2156,Oraldo Martinez,CrossFit Whiskey6,,,,North America West,Men,,305 lb,,205 lb,420 lb,,,,,,,,,155 lb,
2164,Bill Hansen,CrossFit Longmont,,"2023 open
2487th
worldwide",2487th,worldwide,Men (55-59),Men (55-59),335 lb,,170 lb,365 lb,,,,,,,,,,
2168,Benjamin Arold,,,,,Europe Central,Men,,405 lb,,,500 lb,,,,,,,,,,
2171,Mari Myers,Presidential Range CrossFit,,,,Africa,Women,,205 lb,,155 lb,265 lb,,,,,,,,,110 lb,
2177,Stephen Thorn,CrossFit 15-501,,,,North America,Men,,415 lb,,285 lb,515 lb,,,3:04,,,,29,17:48,205 lb,1:10
2180,Kevin Naslonski,CrossFit Brave,,"2023 open
24372nd
worldwide",24372nd,worldwide,Men,Men,395 lb,,215 lb,445 lb,,,,,,,30,,175 lb,
2232,Michelle Hotop,Eureka CrossFit,,"2023 open
936th
worldwide",936th,worldwide,Women,Women (50-54),235 lb,,140 lb,275 lb,240,,7:28,4:23,13:56,,4,,100 lb,
2259,Kala Zorn,,,,,South Central,Women,,155 lb,,125 lb,215 lb,,,,,,,,,100 lb,
2260,Randall Woods,CrossFit Unwritten,,,,North America,Men,,345 lb,,185 lb,365 lb,,,,,,,,,145 lb,
2266,Darlene Thomas,CrossFit Frankfort,,"2023 quarterfinals
109th
worldwide",109th,worldwide,Women (55-59),Women (55-59),240 lb,,160 lb,265 lb,221,,,4:21,12:25,,,,110 lb,
2285,Jasmin Fritsche,CrossFit Rankweil,,,,Europe Central,Women,,,,,107 kg,,,,,,,,,,
2296,Laszlo Kiraly,Reebok CrossFit Bryggen,,"2023 open
8979th
worldwide",8979th,worldwide,Men,Men (35-39),130 kg,,106 kg,170 kg,,,,3:02,,,,23:47,77 kg,
