,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
457,Kaustav Baruah,Once More CrossFit,,"2023 open
11961st
worldwide",11961st,worldwide,Men,Men (35-39),140 kg,,102 kg,220 kg,,,,,,,,,85 kg,
478,Michael Carr,Kulak CrossFit,,,,North America,Men,,385 lb,,280 lb,415 lb,,,,,,,,,220 lb,
479,Andrey Voron,,,,,Europe,Men,,115 kg,,70 kg,150 kg,,,3:33,,8:45,,,,55 kg,
494,Andrew Brenders,,,,,South Central,Men,,255 lb,,175 lb,325 lb,,,,,,,,,135 lb,
533,Rasilya Kadirova,,,,,Europe,Women,,115 kg,,75 kg,120 kg,,,,,,,,,60 kg,
555,Hayden Setser,,,,,North America,Women,,334 lb,,220 lb,375 lb,400,,2:00,,7:37,,,,175 lb,
557,Daniel Virban,CrossFit Aptior,,,,Europe,Men,,180 kg,,105 kg,190 kg,,,3:44,,,,,28:00,60 kg,
566,Lindsey Webber,CrossFit Reveille,,"2023 quarterfinals
1401st
North America East",1401st,North America East,Women,Women,235 lb,,175 lb,285 lb,,,4:24,,,,,,120 lb,
582,Julien Bourdin,CrossFit Biarritz,,,,Europe,Men,,160 kg,,110 kg,190 kg,306,,4:50,2:55,,,,21:01,85 kg,1:28
592,Nikolay Bulanov,,,,,Russian Federation,Men,,150 kg,,100 kg,180 kg,,,,,,,,,75 kg,
614,Leonard Estraca,Fear Nothing CrossFit,,,,United States,Men,,375 lb,,185 lb,420 lb,,,5:00,2:55,,,,24:24,165 lb,
628,Jake Duhon,CrossFit Town Center,,"2023 open
2713th
worldwide",2713th,worldwide,Men,Men (40-44),435 lb,,,505 lb,,,,,,,,,,
643,Leighton Hyrons,,,,,,,,130 kg,,88 kg,150 kg,,,7:22,,,,,,65 kg,
647,Mateus Jung,CrossFit Campeche,,"2023 quarterfinals
363rd
South America",363rd,South America,Men,Men,182 kg,,125 kg,210 kg,320,,3:24,2:30,9:10,,,21:25,102 kg,
652,Bettý Freyja Ásmundsdóttir,CrossFit Hengill,,"2023 open
6250th
worldwide",6250th,worldwide,Women,Women,100 kg,,80 kg,120 kg,,,,,,,,,65 kg,
666,Sil Nemesio,Insist CrossFit,,,,South America,Men (55-59),,130 kg,,84 kg,147 kg,,,,,,,10,29:00,60 kg,
696,Khamis Albusaeedi,CrossFit EHOH,,,,Asia,Men,,210 lb,,120 lb,205 lb,,,6:00,5:58,,,,,115 lb,4:00
701,Rene Perez Obgenoth,CrossFit Arion,,,,Europe,Men,,150 kg,,105 kg,170 kg,,,3:26,5:19,,,,,90 kg,
712,John Levri,,,,,North America,Men,,295 lb,,215 lb,415 lb,,,4:28,3:54,9:55,,23,19:45,165 lb,1:08
736,Tanner Bohling,Warrior CrossFit Muscatine,,,,United States,Men,,465 lb,,315 lb,465 lb,,,2:13,1:29,,,,,275 lb,
755,Arjan Kruizinga,CrossFit Schagen,,"2023 open
60819th
worldwide",60819th,worldwide,Men,Men,148 kg,,93 kg,190 kg,,,,,,,,21:50,73 kg,
765,David Raudberget,Oya CrossFit,,,,Europe,Men,,,,72 kg,131 kg,,,,,,,14,,53 kg,
770,Fernando Silva,CrossFit Barueri,,,,Brazil,Men,,170 kg,,120 kg,210 kg,,,,,,,,,85 kg,
808,Karim Flores,,,,,,,,275 lb,,195 lb,335 lb,,,,,,,25,25:18,165 lb,1:06
870,Carlos Jimenez,CrossFit Collado Villalba,,"2023 quarterfinals
764th
worldwide",764th,worldwide,Men,Men (35-39),165 kg,,115 kg,200 kg,,,,,,,,,90 kg,
871,Martin Leclercq,CrossFit Elafi,,,,Asia,Men,,145 lb,,100 kg,195 lb,,,5:30,,,,44,28:10,75 lb,
875,Yann Balan,,,,,,,,175 kg,,100 kg,180 kg,,,,,,,,19:30,75 kg,0:56
887,Bruno Silva,,,,,,,,137 kg,,100 kg,180 kg,,,5:02,,,,,,87 kg,
898,Anderson Cogo,100 Limits CrossFit,,,,Brazil,Men,,365 lb,,265 lb,475 lb,,,4:40,2:23,3:15,,,24:42,195 lb,1:10
905,Jacob Shattuck,CrossFit UCS,,,,North America,Men,,310 lb,,235 lb,410 lb,,44:08,5:23,4:08,14:49,,20,27:12,160 lb,1:33
918,Saulo Felinto,,,,,Brazil,Men,,150 kg,,140 kg,210 kg,,,3:28,,,,55,21:00,100 kg,1:14
952,Ernesto Cardenas Vanegas,,,,,,,,350 lb,,255 lb,375 lb,,,4:47,,,,,,215 lb,
995,Steven Robinson,CrossFit St. Clair,,,,United States,Men,,385 lb,,225 lb,405 lb,,,,,,,10,,205 lb,
1033,Alin Cretu,,,,,Romania,Men,,150 kg,,108 kg,195 kg,,,4:36,,,,38,,95 kg,
1034,Pack Santos,CrossFit Pawa,,"2023 open
25644th
worldwide",25644th,worldwide,Men,Men,151 kg,,118 kg,221 kg,,,,,,,25,,84 kg,
1053,Elisa Laffi,CrossFit SMD,,,,Italy,Women,,105 kg,,,135 kg,,,,,,,,21:00,,59:00
1066,Riccardo Ramadori,CrossFit 569,,,,,,,140 kg,,95 kg,120 kg,,,,,,,15,,80 kg,1:10
1067,Michael McDaniel,,,,,,,,310 lb,,185 lb,405 lb,,31:45,4:49,3:50,11:21,,25,19:30,145 lb,1:10
1078,Mojgan Bagheri,,,,,Asia,Women,,95 kg,,60 kg,120 kg,329,23:31,3:47,9:46,9:10,,30,25:30,43 kg,1:23
1083,Jonathan Haskell,CrossFit Hive,,,,United Kingdom,Men,,140 kg,,106 kg,180 kg,,,3:50,2:46,,,,19:58,83 kg,
1090,Bevean Beylefeld,,,,,Africa,Men,,130 kg,,90 kg,190 kg,,,,,,,,23:00,70 kg,
1093,Shamil Parbhoo,CrossFit Virtuosity,,"2023 open
9674th
worldwide",9674th,worldwide,Men,Men (35-39),,,225 lb,365 lb,,,,,,,,,175 lb,
1099,Jonatan Rodriguez Armas,,,,,Europe,Men,,140 kg,,90 kg,180 kg,,,,3:03,,,,,70 kg,
1120,Matthew Smith,Wing One CrossFit,,,,United States,Men,,255 lb,,175 lb,345 lb,,,,,,,17,24:30,145 lb,1:30
1186,Ted Purnell,Fairwinds CrossFit,,,,North America,Men,,435 lb,,,475 lb,,,,,,,,,,
1192,Lorenzo Brevi,House of Sport CrossFit,,,,Europe,Men,,110 kg,,80 kg,150 kg,,,,,,,100,19:57,59 kg,1:09
1196,Jacob Pruyn,,,,,North America,Men,,365 lb,,240 lb,455 lb,,,3:03,,,,37,21:47,205 lb,
1200,Pedro Antonio Tejero,True Love CrossFit,,,,Europe South,Men,,175 kg,,110 kg,210 kg,,,,,,,,,90 kg,
1221,Alan Taylor,CrossFit Tailored Training,,"2023 quarterfinals
337th
worldwide",337th,worldwide,Men,Men (35-39),150 kg,,105 kg,220 kg,,,,,,,35,19:50,70 kg,
1278,Michael Dardenne,CrossFit Dark Land,,,,Europe,Men,,175 kg,,105 kg,220 kg,,,4:25,,,,41,28:30,80 kg,
1283,Bruce Stanley,CrossFit Perception,,,,North America,Men,,385 lb,,285 lb,420 lb,,,3:30,,,,,,220 lb,
1340,Ryan Ignatovig,CrossFit Phoenixville,,,,Mid Atlantic,Men,,405 lb,,265 lb,445 lb,339,,4:13,2:24,,,37,21:28,185 lb,1:05
1347,JOSE ARTURO RAMIREZ REYNOSO,,,,,,,,,,,215 lb,,,,,,,10,25:00,,
1389,Juha Koivunen,,,,,,,,330 lb,,187 lb,284 lb,,,,,,,,,,
1407,Carlo Ceglia,,,,,Europe,Men,,135 kg,,,145 kg,,,,,,,,,,
1408,Dmitri Lyamkin,CrossFit 19.05,,,,Asia,Men,,120 kg,,100 kg,152 kg,,,,,,,,,65 kg,
1415,Francisco Moreno,,,,,Europe,Men,,130 kg,,85 kg,200 kg,,,,,,,22,20:00,65 kg,1:36
1425,Benjamin Perais,CrossFit 1501,,,,France,Men,,160 kg,,115 kg,200 kg,314,,3:43,,9:02,,31,20:24,85 kg,
1474,Malik Brown,Stat CrossFit,,,,Central East,Men,,,,,285 lb,,,,,,,,,,
1482,Maxime Riou,CrossFit 34130,,,,Europe South,Men,,,,,160 kg,,,,,,,,,,
1484,Palmer Page,CrossFit Miners Town,,,,United States,Men,,405 lb,,,545 lb,,,4:17,,9:13,,,,,
1502,Librado Raul,,,,,,,,,,,,,,,,,,,41:33,,
1526,Ludovic Clain,CrossFit Linestra,,"2023 open
14715th
worldwide",14715th,worldwide,Men,Men (40-44),150 kg,,105 kg,190 kg,,,,3:20,,,22,25:30,85 kg,
1532,Andrea Paoni,,,,,,,,145 kg,,103 kg,180 kg,,,3:50,3:18,,,,,80 kg,
1547,Eduardo Ramos,,,,,Mexico,Men,,,,215 lb,335 lb,,,9:23,6:10,,,3,30:00,165 lb,
1551,Gustavo Baraibar,Tekoa CrossFit,,,,South America,Men,,115 kg,,100 kg,140 kg,,,,,,,,,60 kg,
1560,John Mack,CrossFit West Oahu,,,,West Coast,Men,,285 lb,,165 lb,315 lb,,,7:29,,,,,,115 lb,
1569,Bill Cooper,,,,,North America,Men,,365 lb,,,,,,,,,,,,,
1578,Sergio Olivas,,,,,,,,215 lb,,,,,,,,,,,,,
1586,Davit Nardaia,,,,,Europe,Men,,,,,200 kg,,,,,,,,,,
1605,Jake Lim,Thorndon CrossFit,,"2023 open
71797th
worldwide",71797th,worldwide,Men,Men,150 kg,,103 kg,175 kg,,,3:59,2:53,9:09,,,,80 kg,
1612,Clint Lund,,,,,North West,Men,,270 lb,,175 lb,325 lb,293,24:02,5:55,,9:12,,30,,135 lb,
1615,Pavel Lokhmatov,,,,,Europe,Men,,140 kg,,110 kg,160 kg,,,4:02,,,,30,,80 kg,
1644,Gabriel Ramon Fransoy,,,,,Europe,Men,,135 kg,,105 kg,160 kg,,,5:33,4:13,,,25,,70 kg,
1649,Susanne Lehner,CrossFit eo,,"2023 open
4575th
worldwide",4575th,worldwide,Women,Women (40-44),88 kg,,66 kg,115 kg,,,9:47,,,,,,48 kg,
1658,Danielle Ahrens,,,,,,,,195 lb,,100 lb,205 lb,,,,,,,,,,
1668,Sean Allen,,,,,Canada West,Men,,260 lb,,180 lb,385 lb,,,6:07,,12:50,,,40:00,135 lb,
1677,Petr Dvurechenskii,Soyuz CrossFit,,,,Asia,Men,,200 kg,,,200 kg,,,2:40,,,,30,,,
1679,Arthur Guerin,Silex CrossFit,,"2023 quarterfinals
2306th
Europe",2306th,Europe,Men,Men,160 kg,,115 kg,195 kg,,,,,,,,,95 kg,
1691,James Strole,CrossFit Town Center,,"2023 open
3753rd
worldwide",3753rd,worldwide,Men,Men (50-54),275 lb,,135 lb,365 lb,,,,,,,33,21:12,125 lb,
1698,Jalen Moore,CrossFit Hilo Iron,,,,United States,Men,,325 lb,,210 lb,395 lb,,,,,,,15,,155 lb,
1738,Mahaakshay Chakraborty,CrossFit Kaali,,,,Asia,Men,,150 kg,,80 kg,140 kg,,,,,,,,,50 kg,
1744,Bryan Dietel,,,,,,,,400 lb,,300 lb,365 lb,,,,,,,,,215 lb,
1745,Fernando Salomon,,,,,,,,100 kg,,,140 kg,,,,,,,,26:05,,
1751,Jorge Costa,CrossFit Putney,,"2023 open
75033rd
worldwide",75033rd,worldwide,Men,Men,140 kg,,95 kg,170 kg,323,21:07,4:21,5:06,12:11,5:35,15,22:31,70 kg,1:00
1764,Pablo Rodriguez Munoz,Artabros CrossFit,,"2023 quarterfinals
804th
Europe",804th,Europe,Men,Men,165 kg,,120 kg,200 kg,,15:00,3:08,3:57,8:57,,22,18:50,87 kg,1:15
1773,Christophe Keyeux,CrossFit Fléron,,,,Europe Central,Men,,160 kg,,90 kg,180 kg,,,5:05,,,,21,22:30,70 kg,1:14
1792,Austin Riley,CrossFit Inversion,,,,North America,Men,,300 lb,,245 lb,405 lb,302,,5:35,5:34,,,26,24:14,185 lb,
1797,Jess Prashaw,CrossFit Kingstowne,,,,North America,Women,,212 lb,,156 lb,270 lb,275,,4:40,4:00,10:30,,35,23:06,118 lb,
1807,Landon Burress,CF CrossFit,,,,United States,Men,,325 lb,,235 lb,365 lb,137,,,,,,20,,215 lb,
1811,Lee Che Chang,,,,,,,,,,,115 kg,,,,,,,20,,,
1814,Pirita Sallinen,CrossFit Kirkkonummi,,,,Europe,Women,,65 lb,,50 kg,102 kg,,,,,,,,,,
1816,Rodrigo Rezende Ribeiro,,,,,,,,242 lb,,,286 lb,,,9:30,,,,17,24:27,,
1824,Chris Uniatowski,CrossFit Thunder Hill,,"2023 quarterfinals
637th
North America East",637th,North America East,Men,Men,405 lb,,300 lb,475 lb,,,2:30,2:15,8:30,,50,,255 lb,
1835,Rick Koetter,,,,,North Central,Men,,305 lb,,115 lb,,,,,,17:29,,,,85 lb,
1848,Hector Torres,CrossFit Loco Ocho,,,,North America,Men,,375 lb,,205 lb,445 lb,,,4:59,2:47,9:36,,,,157 lb,
1868,Fredrik du Hane,Årsta CrossFit,,"2023 open
182nd
worldwide",182nd,worldwide,Men,Men (45-49),155 kg,,115 kg,230 kg,348,,3:22,2:40,,,18,22:35,92 kg,1:03
1883,Joshua Blomquist,,,,,,,,220 lb,,,375 lb,,,,,,,,23:30,110 lb,
1887,Kevin Santy,,,,,West Coast,Men (55-59),,,,,183 kg,,,,,,,,,,
1906,Claude Macari,Sneads Ferry CrossFit,,,,North America East,Men,,335 lb,,245 lb,405 lb,345,23:32,3:06,2:28,8:37,,48,20:30,210 lb,1:08
1908,Adam Frey,CrossFit FYR,,,,North America,Men,,,,,,,17:41,3:28,,10:02,,,,,
1919,Karen Baines,,,,,Oceania,Women,,,,58 kg,,,,,,,,,,,
1944,Dina Skou Gravsen,CrossFit Holstebro,,"2023 quarterfinals
377th
Europe",377th,Europe,Women,Women,100 kg,,85 kg,147 kg,352,18:30,3:30,2:53,,,34,,57 kg,1:20
1946,Marius Schutte,CrossFit M4M,,"2023 open
11151st
worldwide",11151st,worldwide,Men,Men (35-39),,,115 kg,180 kg,,,,,,,,20:38,80 kg,
1950,Hassan Afrah,Interval Plus CrossFit,,"2023 open
30446th
worldwide",30446th,worldwide,Men,Men,440 lb,,295 lb,535 lb,344,,3:31,2:15,10:55,,31,27:50,215 lb,1:45
1968,Domenico Sodano,CrossFit Genova,,,,Europe,Men,,160 kg,,127 kg,195 kg,,,,,,,,,95 kg,
1973,Pedro Ceia,Matchbox CrossFit,,,,Portugal,Men,,102 kg,,83 kg,152 kg,,,,7:30,,,12,,60 kg,
1981,Thomas Husson,Skunkbear CrossFit,,,,Europe,Men,,315 lb,,215 lb,385 lb,,,,3:23,,,,19:54,175 lb,
1988,Todd Lamont,,,,,Mid Atlantic,Men,,315 lb,,195 lb,420 lb,,,5:30,3:25,9:40,,15,30:22,115 lb,1:32
1996,Mario Reyes,,,,,South West,Men,,405 lb,,275 lb,455 lb,,,2:42,,,,,,225 lb,
2013,Carla Renata Santos,CrossFit Blumenau,,"2023 open
41340th
worldwide",41340th,worldwide,Women,Women,,,156 lb,235 lb,,,7:15,5:16,,,30,29:39,125 lb,
2020,Tj Stefl,,,"2023 open
21528th
worldwide",21528th,worldwide,Men,Men,350 lb,,245 lb,445 lb,,32:36,4:03,2:16,8:10,,,23:45,152 lb,1:02
2028,Charles Kackert,CrossFit Dallas Central,,"2023 semifinals
27th
worldwide",27th,worldwide,Men,Men (35-39),465 lb,,345 lb,525 lb,410,,2:13,1:17,7:20,,,,275 lb,
2054,Caio Cesar dos Santos Marques,Wild Horses CrossFit,,,,Brazil,Men,,150 kg,,115 kg,180 kg,,,3:33,,,,,,82 kg,
2065,Sam St Germain,CrossFit HSE,,"2023 open
32484th
worldwide",32484th,worldwide,Men,Men,290 lb,,205 lb,355 lb,,,3:27,,8:38,,50,,165 lb,
2084,Asher Mangan,CrossFit Riverland,,,,Australasia,Women,,92 kg,,50 kg,110 kg,,,,,,,,,,
2098,Martijn van Lanen,,,,,Europe,Men,,125 kg,,80 kg,150 kg,,,,,,,,22:09,,
2099,Marcio Eduardo Silva,,,,,,,,140 kg,,,210 kg,,,,,,,19,,,
2124,Juan Manuel Perez,,,,,,,,180 kg,,125 kg,240 kg,,,,,,,,,100 kg,
2169,Tomas Bizon,Bubalus CrossFit,,,,Czechia,Men,,195 kg,,145 kg,220 kg,,,,,,,21,,110 kg,
2176,Keanu Cuppers,,,,,,,,,,72 kg,136 kg,,28:52,,4:44,,,,,,
2202,Joao Paulo Caixeta,CrossFit Camaleao,,,,Brazil,Men,,320 lb,,315 lb,415 lb,,,,,,,,22:00,245 lb,
2213,Jana Hughes,CrossFit North Irving,,,,United States,Women,,,,,,,,,,,,,26:00,,
2243,Patricio Long,Bula CrossFit,,"2023 open
4351st
worldwide",4351st,worldwide,Men,Men (35-39),145 kg,,105 kg,175 kg,,,,,,,,,,
2245,Fabio Frigo,CrossFit Marosticana,,"2023 quarterfinals
454th
Europe",454th,Europe,Men,Men,200 kg,,140 kg,210 kg,,,,,,,,23:51,120 kg,
2276,Mario Palma,,,,,,,,105 kg,,90 kg,160 kg,,,,,,,,25:15,70 kg,
2280,Eric Steinheider,Sunflower CrossFit,,,,United States,Men,,335 lb,,245 lb,385 lb,,,,3:30,,,,,175 lb,
2288,Bo Damgaard Poulsen,CrossFit Dome,,,,Denmark,Men,,145 kg,,120 kg,23 lb,,,4:26,2:21,,,,21:32,85 kg,
2315,Charlie Roberts,,,,,,,,330 lb,,,352 lb,,,,,,,,,,
2317,Oleg Kirpenko,,,,,Ukraine,Men,,140 kg,,90 kg,200 kg,,,,,,,56,,75 kg,1:10
2335,Gabriel H Oliveira Shinzato,BRV CrossFit,,"2023 quarterfinals
64th
South America",64th,South America,Men,Men,375 lb,,270 lb,400 lb,272,,5:50,,,,,,231 lb,
2359,Nick Charman,CrossFit Kemptville,,,,North America East,Men,,367 lb,,280 lb,501 lb,313,,5:53,2:54,10:20,,,21:45,192 lb,1:35
2360,John Acosta,,,,,Latin America,Men,,300 lb,,175 lb,325 lb,,27:40,,10:52,,,,22:30,115 lb,
2371,Song Ziyang,,,,,,,,110 kg,,60 kg,110 kg,,,9:30,,,,,,50 kg,56:00
2372,Pavol Orth,Never Rest CrossFit,,,,Europe,Men,,170 kg,,130 kg,200 kg,,,5:05,,,,35,,106 kg,
2373,Camille Signoles,CrossFit Carcassonne,,"2023 open
25582nd
worldwide",25582nd,worldwide,Women,Women,90 kg,,65 kg,95 kg,,,,,,,18,,53 kg,
2377,Hanne Berit Oistad,CrossFit Kongsvinger,,,,Europe North,Women,,190 lb,,115 lb,265 lb,,38:57,,7:35,,,,,90 lb,
2385,Michael Fancher,CrossFit Everlasting,,"2023 open
24527th
worldwide",24527th,worldwide,Men,Men (35-39),335 lb,,185 lb,365 lb,237,,7:52,,,,,,70 kg,
2397,Igor Poposki,,,,,Europe,Men,,155 kg,,113 kg,185 kg,,,2:32,,,,,,90 kg,
2401,Michael Koechl,,,,,,,,127 kg,,,188 kg,,,,,,,,,60 kg,
2408,Maria Jose Membrillo Rubalcaba,C1 CrossFit,,,,Europe,Women,,85 kg,,55 kg,125 kg,,,,,,,,,40 kg,
2421,Stefano Bertolini,,,,,,,,150 kg,,108 kg,170 kg,,,,,,,,,85 kg,
2445,Bryan Rosen,Ripple Effect CrossFit,,,,United States,Men,,365 lb,,265 lb,415 lb,,13:58,3:05,,7:15,,52,,215 lb,
2462,Jennifer Justesen,,,,,North America,Women,,215 lb,,135 lb,305 lb,238,,,7:27,14:05,,,,105 lb,1:58
2495,Matheus Ramos,,,,,Latin America,Men,,,,,210 kg,,,,3:00,,,,,,
2523,Lucas Gesualdi,CrossFit 8585,,,,Brazil,Men,,210 kg,,145 kg,240 kg,,,3:21,3:18,,,,24:13,100 kg,
2533,Michael Jordan,,,,,North America East,Men,,300 lb,,225 lb,405 lb,,,,,,,,,170 lb,
2545,Logan Lott,,,,,North West,Men,,405 lb,,235 lb,435 lb,,,,,,,,,,
2557,Dylan Donnelly,,,,,,,,,,,,,,,,,,,,,1:50
2580,Stephen Johnson,CrossFit Hard,,,,Mid Atlantic,Men,,415 lb,,300 lb,545 lb,,,,,,,,,,
2586,Nicole Perone,Saltwater CrossFit,,"2023 open
5623rd
worldwide",5623rd,worldwide,Women,Women (40-44),245 lb,,175 lb,330 lb,,,,,13:38,,,,135 lb,
2602,Angelica Guerra,,,,,,,,305 lb,,210 lb,325 lb,,,,,,,,,,
2618,Jake Keller,CrossFit KMC,,,,North America,Men,,405 lb,,300 lb,475 lb,,,,1:44,,,30,19:30,245 lb,
2644,Juan Manuel,CrossFit Gasteiz,,"2023 open
2917th
worldwide",2917th,worldwide,Men,Men (40-44),326 lb,,,463 lb,,,3:19,,,,,,,
2690,Alison Barton,CrossFit Wreckage,,,,United States,Women,,195 lb,,115 lb,265 lb,,,7:06,,14:41,,12,,105 lb,1:13
2711,Rick Banaszewski,KFP CrossFit,,,,North America West,Men,,,,175 lb,325 lb,,,,,,,,,,
2774,George Angelopoulos,,,,,Greece,Men,,150 kg,,105 kg,180 kg,,,4:45,2:36,,,27,,90 kg,
2776,Bryan Charge,,,,,Europe,Men,,400 lb,,117 kg,550 lb,,,,,,,51,18:53,85 kg,1:00
2786,Slavko D'Anzul,CrossFit Heliaca,,"2023 open
42575th
worldwide",42575th,worldwide,Men,Men,155 kg,,100 kg,205 kg,,,3:54,3:03,,,,,75 kg,0:58
2792,Luis Henrique Weiss de Carvalho,MD Falls CrossFit,,,,South America,Men,,170 kg,,120 kg,200 kg,,,3:15,,,,40,23:25,82 kg,1:04
2793,Thomas Morin,CrossFit Massilia,,,,France,Men,,,,,185 kg,,,,,,,,,,
2812,He Huang,CrossFit Better Me,,,,China,Men,,,,,,,,,,,,38,,,
2822,Chris Cannon,Papago CrossFit,,,,North America,Men,,460 lb,,305 lb,500 lb,,,3:44,1:54,,,,,225 lb,
2839,Dave Tibbils,CrossFit Mt. Hood,,,,West Coast,Men,,205 lb,,145 lb,270 lb,,45:43,,,14:13,,14,26:30,125 lb,2:00
2843,Eveline Quintelier,CrossFit Dendermonde,,"2023 quarterfinals
318th
worldwide",318th,worldwide,Women,Women (35-39),100 kg,,75 kg,125 kg,,,,,,,20,26:00,55 kg,1:29
2900,Britt Van Nieuwenhuyze,,,,,Europe,Women,,55 kg,,51 kg,90 kg,,,,,,,,24:39,39 kg,
2903,Alessandro Belverato,,,,,,,,160 kg,,130 kg,180 kg,,,2:35,,,,50,,105 kg,
2926,Serge Berube,,,,,,,,305 lb,,255 lb,,,,3:09,,,,,,190 lb,
2945,Mark Shortt,CrossFit Shift,,,,Central East,Men,,340 lb,,245 lb,415 lb,,,2:56,2:53,,,37,,155 lb,
2953,Jhonattan Orozco,,,,,South America,Men,,390 lb,,265 lb,435 lb,,,,,,,,,210 lb,
2958,Joao Reis,,,,,South America,Men,,140 kg,,205 lb,175 kg,,,,4:32,,,20,25:28,165 lb,
3037,Lindsay Nickerson,CrossFit Casco Bay Undaunted,,,,North America East,Women,,270 lb,,195 lb,380 lb,354,25:32,,3:13,,,17,20:49,145 lb,1:33
3042,Tim Vlek,CrossFit U1,,,,Europe,Men,,137 kg,,85 kg,160 kg,,,9:16,3:52,,,,,63 kg,
3048,Nikki Donovan,179 CrossFit,,,,Europe,Women,,120 kg,,95 kg,165 kg,,,3:58,1:20,7:40,,35,24:12,76 kg,1:15
3071,Laura Pichardo,CrossFit Route 1,,,,North America,Women,,169 lb,,,175 lb,,,,3:38,,,,45:00,85 lb,
3082,Kyle Trenga,CrossFit Magni,,,,North America West,Men,,305 lb,,255 lb,475 lb,,,,2:45,,,,28:22,205 lb,
3104,Gary Ries,,,,,,,,265 lb,,145 lb,315 lb,,,8:31,,,,20,,125 lb,
3120,Casey Taylor,CrossFit Franco's,,,,North America West,Women,,275 lb,,230 lb,305 lb,,26:11,4:30,3:04,,,22,,175 lb,
3174,Trastin Blaylock,Choctaw CrossFit Wilburton,,,,North America West,Men,,425 lb,,,510 lb,,,,,,,,,,
3179,Mathieu Le Cunff,CrossFit St Go,,"2023 open
104824th
worldwide",104824th,worldwide,Men,Men,90 kg,,75 kg,149 kg,,,,,,,22,,50 kg,
3205,David Colesanto,,,,,United States,Men,,315 lb,,225 lb,345 lb,,,,,,,,,185 lb,
3209,Michael Jones,,,,,North East,Men,,495 lb,,335 lb,515 lb,,,,,,,,,240 lb,
3224,Joelson Santos,,,,,,,,90 kg,,75 kg,140 kg,,,,,,,,,65 kg,
3256,Pedro Berselli,CrossFit Queens,,,,South America,Men,,230 lb,,180 lb,290 lb,,,,,8:25,,40,,140 lb,
3282,Austin Childs,,,,,North America,Men,,325 lb,,275 lb,405 lb,472,13:58,2:32,2:02,6:13,,51,17:21,190 lb,0:54
3286,Julie Kraemer,CrossFit Final Call,,,,North America,Women,,160 lb,,110 lb,185 lb,,,,,,,,23:20,65 lb,
