,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
293,Marcel Rosenberger,,,"2023 open
1574th
worldwide",1574th,worldwide,Men,Men,185 kg,,147 kg,240 kg,,,2:57,,,,,19:11,110 kg,
301,Silvia Hoch,CrossFit Seven Eleven,,,,Germany,Women,,95 kg,,75 kg,125 kg,249,,9:06,,13:11,,3,,65 kg,
303,Samuel Brinson,CrossFit Rife,,"2023 open
86987th
worldwide",86987th,worldwide,Men,Men,305 lb,,210 lb,355 lb,171,,6:29,3:45,10:22,,,21:45,155 lb,1:20
309,Eddy Aizen,CrossFit White City,,"2023 open
10843rd
worldwide",10843rd,worldwide,Men,Men (40-44),160 kg,,105 kg,150 kg,200,,,3:56,,,,28:30,75 kg,
315,Saara Kuusela,CrossFit Keha,,,,Europe,Women,,,,60 kg,,,,,,,,,,,
316,Dani Lara,,,"2023 open
1426th
worldwide",1426th,worldwide,Men,Men (35-39),180 kg,,135 kg,260 kg,,,3:09,,,,44,,110 kg,
331,Marcus Cross,Midwestern Built CrossFit,,,,North America,Men,,345 lb,,285 lb,425 lb,,,3:11,,,,,,235 lb,
338,Nitzan Paz,CrossFit Bat Yam,,,,Asia,Men,,120 kg,,85 kg,170 kg,,,,,,,10,,50 kg,
375,Hayley Yaglom,CrossFit Flagstaff,,"2023 open
56806th
worldwide",56806th,worldwide,Women,Women,215 lb,,140 lb,305 lb,,,,,,,,,105 lb,
383,Mathieu Deletombe,CrossFit Tignieu,,"2023 open
41904th
worldwide",41904th,worldwide,Men,Men,150 kg,,120 kg,200 kg,,,,,,,,,80 kg,
385,Delaney Geissinger,Carson City CrossFit,,"2023 open
51242nd
worldwide",51242nd,worldwide,Women,Women,180 lb,,147 lb,285 lb,,,6:59,3:30,13:56,,,29:38,110 lb,
430,Rodrigo Cristo,CrossFit Queretaro,,,,Central America,Men,,325 lb,,205 lb,365 lb,,,,3:50,,,45,,165 lb,
448,David Merritt,CrossFit 7070,,"2023 open
6129th
worldwide",6129th,worldwide,Men,Men (40-44),,,235 lb,375 lb,,,,,,,,,165 lb,
452,Ida Bodemann,CrossFit Herning,,,,Europe North,Women,,65 kg,,,85 kg,,,,,,,,,30 kg,
460,Beth Merritt,CrossFit 7070,,"2023 open
3062nd
worldwide",3062nd,worldwide,Women,Women (40-44),230 lb,,165 lb,305 lb,,,7:40,,14:24,,,,115 lb,
461,Brian Rulison,CrossFit Strength Haven,,"2023 quarterfinals
687th
worldwide",687th,worldwide,Men,Men (35-39),465 lb,,335 lb,545 lb,,,,1:51,,,,30:26,245 lb,
466,Alex Colon,Sector CrossFit,,,,Latin America,Men,,385 lb,,265 lb,440 lb,,,,,,,,23:30,185 lb,1:25
505,Keltoum Devaux,Simply CrossFit,,,,Europe,Women,,78 kg,,55 kg,115 kg,,20:00,,,,,,29:20,40 kg,
509,Lilian Brueckheimer,,,,,South America,Women,,154 lb,,77 lb,154 lb,,,,,,,,,66 lb,
538,Keith Frazee,Webfoot CrossFit,,"2023 open
16705th
worldwide",16705th,worldwide,Men,Men (40-44),350 lb,,175 lb,415 lb,290,,9:55,,,,,,,
539,Kristin Calandra,CrossFit KE,,"2023 open
37240th
worldwide",37240th,worldwide,Women,Women,185 lb,,135 lb,145 lb,,,,,,,,,105 lb,
547,Eric Uski,,,,,Europe,Men,,115 kg,,83 kg,140 kg,,,6:20,5:43,,,20,23:00,60 kg,
549,Paul Macchio,CrossFit Pawling,,"2023 open
13993rd
worldwide",13993rd,worldwide,Men,Men (40-44),370 lb,,241 lb,477 lb,,,,3:19,,,25,,180 lb,1:28
554,Danny Malcher,,,,,North America,Men,,345 lb,,265 lb,425 lb,,,,,,,,,185 lb,
573,Julia Rommer,CrossFit Lakefront,,"2023 open
26631st
worldwide",26631st,worldwide,Women,Women,90 kg,,,110 kg,,,,,,,,,,
588,Jessica Custodio,CrossFit Catanduva,,"2023 open
39589th
worldwide",39589th,worldwide,Women,Women,80 kg,,50 kg,95 kg,,,,,,,,,,
605,Stéphanie Favrais,,,"2023 open
8542nd
worldwide",8542nd,worldwide,Women,Women (35-39),73 kg,,60 kg,105 kg,,,,,,,10,29:00,45 kg,
666,Beatriz Palaro,CrossFit Birigui,,"2023 open
5735th
worldwide",5735th,worldwide,Women,Women,,,85 kg,115 kg,,,,,,,,,62 kg,
674,Matthew Fedde,CrossFit Red Lion,,"2023 open
6189th
worldwide",6189th,worldwide,Men,Men (35-39),345 lb,85:12,245 lb,405 lb,,,4:37,2:20,9:22,,12,20:31,170 lb,1:17
677,Kellie Pressnall,CrossFit Paragon,,"2023 open
626th
worldwide",626th,worldwide,Women,Women (45-49),,,145 lb,,,,,,,,,,105 lb,
686,James Farris,CrossFit South Cherry,,,,North America,Men,,315 lb,,215 lb,385 lb,225,,7:00,5:28,13:42,,,,155 lb,
692,Nidia Diaz,Lindholmen SUPERB CrossFit,,"2023 open
4387th
worldwide",4387th,worldwide,Women,Women (40-44),80 kg,,58 kg,116 kg,,,,,,,10,24:30,43 kg,1:36
708,William LaVielle,CrossFit Unleashed,,,,South East,Men (55-59),,305 lb,,180 lb,350 lb,180,31:02,10:22,5:10,14:21,,,,135 lb,1:27
718,Fabien Quere,,,"2023 open
6456th
worldwide",6456th,worldwide,Men,Men (35-39),125 kg,,90 kg,155 kg,287,,3:41,5:40,8:10,,30,20:00,67 kg,1:00
720,Logan Clevenger,CrossFit Lincoln,,"2023 quarterfinals
1359th
North America West",1359th,North America West,Men,Men,305 lb,,265 lb,435 lb,,,,,,,,,235 lb,
721,Antoine Vantard,CrossFit Pour Tous,,,,France,Men,,155 kg,,,170 kg,,,3:05,2:45,,,,,92 kg,
735,Liz Farrell,CrossFit Prosperity,,"2023 quarterfinals
945th
worldwide",945th,worldwide,Women,Women (40-44),210 lb,,160 lb,270 lb,,,,3:19,,,,,105 lb,
750,Pierre Lefebvre,CrossFit Caen,,,,Europe,Men,,150 kg,,105 kg,185 kg,,,,,,,,,,
768,Lindsey Brillo,CrossFit 617 BTree,,"2023 open
10582nd
worldwide",10582nd,worldwide,Women,Women (40-44),215 lb,,130 lb,295 lb,,,,,,,,,,
778,Matthew Hoffman,BrewCity CrossFit,,,,North America East,Men,,315 lb,,205 lb,335 lb,,,4:20,,,,,,135 lb,
782,Derrah Thomas,Saratoga Springs CrossFit,,,,North America,Women,,205 lb,,115 lb,225 lb,,23:44,4:35,,12:40,,,,87 lb,
817,Wesley Pollet,CrossFit Muret,,,,France,Men,,120 kg,,90 kg,200 kg,,,5:40,,,,30,28:00,70 kg,
822,Jack Murrell,CrossFit Southampton,,"2023 open
19251st
worldwide",19251st,worldwide,Men,Men,175 kg,,117 kg,230 kg,,,5:35,3:23,,,,23:59,100 kg,
835,Matthew Charette,CrossFit Park West,,,,North America East,Men,,,,,250 lb,,,,,,,,,135 lb,
844,Gregory Arquizan,CrossFit Beziers,,,,France,Men,,122 kg,,90 kg,180 kg,,,5:22,,,,32,,70 kg,
846,Juan Vazquez,CrossFit Manzanillo,,,,Mexico,Men,,285 lb,,225 lb,375 lb,,,3:23,,,,30,25:23,195 lb,1:10
852,Courtney Zywicki,RedShed CrossFit,,,,North America,Women,,175 lb,,135 lb,,,,,,,,,,100 lb,
856,Mathieu Barthomeuf,,,,,Europe,Men,,130 kg,,90 kg,140 kg,,,4:10,,,,40,23:20,71 kg,
877,Katherine Shafer,CrossFit Container,,,,Europe,Women,,93 kg,,65 kg,108 kg,,,,,,,,,53 kg,
908,Cyril Job,CrossFit Aix en Provence,,,,France,Men,,160 kg,,110 kg,170 kg,,,3:56,2:58,8:01,,40,,80 kg,
910,Chris Slaton,CrossFit 146,,,,North America,Men,,350 lb,,217 lb,435 lb,,,3:33,3:24,8:13,,66,,165 lb,
916,Tiffany Tucci,CrossFit Sua Sponte,,,,North America,Women,,205 lb,,,225 lb,,,,,,,,,,
925,Helene Cloutier,CrossFit Wonderland,,"2023 open
66975th
worldwide",66975th,worldwide,Women,Women,,,,195 lb,,,,,,,,,,
935,Chris Haueter,CrossFit Quivelda,,"2023 open
93600th
worldwide",93600th,worldwide,Men,Men,111 kg,,,160 kg,,,,,,,,,,
940,Jennifer Rebeles,King William District CrossFit,,"2023 open
5262nd
worldwide",5262nd,worldwide,Women,Women (45-49),,,,,,,,,,,,28:35,,
941,Dave Valko,CrossFit Allendale,,"2023 open
3664th
worldwide",3664th,worldwide,Men,Men (45-49),335 lb,,225 lb,385 lb,261,,6:23,3:05,15:05,,5,31:11,165 lb,
979,Justin Hansen,Placer CrossFit,,"2023 quarterfinals
814th
North America West",814th,North America West,Men,Men,425 lb,,285 lb,505 lb,,,2:57,1:45,7:58,,,,215 lb,
986,Jeff Geyer,Octane CrossFit,,,,North America,Men (55-59),,245 lb,,135 lb,290 lb,184,41:16,8:08,4:39,14:06,,3,25:39,125 lb,1:53
993,Windy Christy,CrossFit QFE,,"2023 open
2844th
worldwide",2844th,worldwide,Women,Women (40-44),180 lb,,135 lb,215 lb,,,,,,,,,97 lb,
995,Jakob Hoover,CrossFit Mettle and Honor,,"2023 quarterfinals
1947th
North America East",1947th,North America East,Men,Men,405 lb,,275 lb,440 lb,315,,2:20,3:24,10:23,,50,,205 lb,0:57
998,Tom Toppan,CrossFit East Coast,,,,North East,Men,,345 lb,,244 lb,425 lb,,,,,,,,,185 lb,
1011,Ivar Vermeulen,CrossFit FNX,,"2023 open
8002nd
worldwide",8002nd,worldwide,Men,Men (40-44),130 kg,,95 kg,150 kg,,,,,,,17,,70 kg,
1035,Jami Torrella,North Naples CrossFit,,"2023 open
34291st
worldwide",34291st,worldwide,Women,Women,180 lb,,145 lb,225 lb,,,5:19,,,,,33:57,115 lb,
1036,Victor Bertrand,CrossFit Wonderland,,"2023 open
11207th
worldwide",11207th,worldwide,Men,Men,345 lb,,255 lb,475 lb,367,,3:29,,8:41,,40,20:00,185 lb,
1049,Courtney Redmond,CrossFit Steele Creek,,,,North America East,Women,,145 lb,,110 lb,135 lb,,,,,,,,30:00,77 lb,
1050,Patty Walters,Semper CrossFit,,,,North America,Women (55-59),,165 lb,,95 lb,205 lb,,,,,,,,,65 lb,
1057,Levi Chandler,CrossFit Chowchilla,,,,North America,Men,,470 lb,,,475 lb,,,,,,,,,,
1095,Ale Melara,RD CrossFit,,"2023 open
76814th
worldwide",76814th,worldwide,Women,Women,130 lb,,95 lb,185 lb,,,7:32,,12:51,,,27:47,75 lb,
1097,Rachel Edgel,CrossFit Gahanna,,"2023 open
5935th
worldwide",5935th,worldwide,Women,Women (40-44),140 lb,,100 lb,200 lb,,27:36,5:26,3:41,10:55,,11,21:40,70 lb,1:26
1103,Michelle Boudreaux,CrossFit ENG,,"2023 open
6045th
worldwide",6045th,worldwide,Women,Women,260 lb,,195 lb,305 lb,,,,,,,,,150 lb,
1107,Samuel Sorensen,Straight Flush CrossFit,,,,North America,Men,,335 lb,,155 lb,345 lb,,,,,,,,,160 lb,
1108,Ashly Bower,CrossFit Crowned,,,,North America,Women,,190 lb,,110 lb,205 lb,,32:48,,,,,,,105 lb,
1123,Daniel Willis,,,,,,,,,,,,,,,5:46,,,,,,
1126,Jordan Dean,CrossFit Sage,,,,North America,Men,,325 lb,,185 lb,415 lb,,39:30,9:11,6:42,,,,24:42,140 lb,
1156,Mark Myers,Iron Tide CrossFit,,,,United States,Men (60+),,275 lb,,155 lb,375 lb,,,,,,,,,115 lb,
1167,Stephanie Hauser,CrossFit 913,,,,United States,Women,,215 lb,,140 lb,270 lb,201,,8:23,3:50,12:03,,,,105 lb,
1189,Philip Waggett,CrossFit Renegade,,"2023 open
21084th
worldwide",21084th,worldwide,Men,Men (40-44),405 lb,,225 lb,435 lb,,,,,,,,,,
1208,Allie Berry,Rayzor Ranch CrossFit,,,,North America,Men,,270 lb,,165 lb,265 lb,,,4:40,4:55,10:28,,,,135 lb,
1217,Micha Ruitenberg,CrossFit Harderwijk,,,,Europe,Men,,130 kg,,101 kg,168 kg,,,7:06,6:02,12:00,,,22:00,73 kg,
1235,Chris Thompson,CrossFit XXVI,,,,Europe,Men,,112 kg,,105 kg,130 kg,,,3:55,,,,,,70 kg,
1244,Wesley Robert,CrossFit Chaleur,,,,Canada,Men,,255 lb,,175 lb,310 lb,,,,,,,,,,
1269,Lyuda Pohilyuk,CrossFit Udarnik,,"2023 open
2913th
worldwide",2913th,worldwide,Women,Women (35-39),60 kg,,,100 kg,,,,,,,,,,
1277,Darcy Bears,902 Athletics CrossFit,,"2023 open
2384th
worldwide",2384th,worldwide,Men,Men (50-54),279 lb,,185 lb,335 lb,,,,,,,,,150 lb,
1283,Joanne Swett,CrossFit 506,,,,Central America,Women,,150 lb,,,185 lb,,,,,,,,,75 lb,
1286,Mikhail Subbotin,,,,,Asia,Men,,140 kg,,100 kg,175 kg,,,,,,,,,,
1293,Eduardo Chacon,ZOAH 775 CrossFit,,"2023 open
96001st
worldwide",96001st,worldwide,Men,Men,360 lb,,225 lb,365 lb,,,,,,,,21:05,155 lb,
1294,Marine Pletsch,CrossFit 31400,,,,France,Women,,50 kg,,45 kg,70 kg,,,,,,,,,27 kg,
1304,Rosanne White Kube,Driftless CrossFit,,,,North America,Women (55-59),,170 lb,,120 lb,225 lb,,,,,,,16,,65 lb,
1316,Kristoffer Brennan,CrossFit Smash Phillip,,"2023 open
18663rd
worldwide",18663rd,worldwide,Men,Men,165 kg,,130 kg,205 kg,376,,2:40,2:16,7:59,,30,19:57,100 kg,1:22
1352,Andrew Bell,CrossFit Cumming,,,,North America,Men,,355 lb,,242 lb,435 lb,,,5:12,,8:06,,,,195 lb,1:33
1353,Erik Pedersen,CrossFit Phoenixville,,"2023 open
400th
worldwide",400th,worldwide,Men (65+),Men (65+),255 lb,,,365 lb,,,,,,,9,,,
1356,Alex Jarvis,CrossFit 696,,"2023 open
10356th
worldwide",10356th,worldwide,Men,Men (35-39),405 lb,,290 lb,500 lb,,,,3:29,9:03,,,,200 lb,
1372,Matt Strachan,U Can CrossFit,,,,North America,Men,,485 lb,,275 lb,515 lb,,,3:22,,9:11,,,,175 lb,1:20
1384,Sam McKinney,,,,,North Central,Men,,395 lb,,275 lb,,,,,,,,,,205 lb,
1390,Róbert Guðmarsson,,,,,Europe,Boys (14-15),,140 kg,,118 kg,160 kg,,,,,,,,,93 kg,
1404,Jenni Markey,,,"2023 open
14753rd
worldwide",14753rd,worldwide,Women,Women (40-44),230 lb,,118 lb,285 lb,,,,,,,,,93 lb,
1410,Danielle Poulin Crocker,Bell City CrossFit,,"2023 open
76578th
worldwide",76578th,worldwide,Women,Women,,,,285 lb,,,,,,,,,,
1415,Dan Kissel,CrossFit AFCO,,"2023 open
32687th
worldwide",32687th,worldwide,Men,Men,305 lb,,225 lb,335 lb,,,,,8:37,,,25:10,175 lb,
1424,Cameron Huxley,CrossFit Leduc,,"2023 open
12690th
worldwide",12690th,worldwide,Men,Men (40-44),245 lb,,195 lb,325 lb,,,,,,,,,,
1428,Amelie Coderre,,,,,North America,Women,,260 lb,,175 lb,275 lb,,,3:33,,,,,,135 lb,
1430,Farrell Edwards,,,"2023 open
2958th
worldwide",2958th,worldwide,Men,Men (50-54),300 lb,,225 lb,355 lb,,,6:46,3:53,11:56,,23,26:41,180 lb,
1435,James Tamashiro,,,,,Southern California,Men,,,,,,,,,,,,,29:37,,
1442,Mark Gavin,CrossFit Sparrow,,,,North America,Men,,,,,,,,,,,,,20:03,,
1465,Jessica Bzdell,CrossFit Athens,,"2023 open
20791st
worldwide",20791st,worldwide,Women,Women,155 lb,,125 lb,215 lb,,,5:07,,9:45,,,,105 lb,
1466,Francesco Nitti,CrossFit Alkimia,,,,Europe,Men,,140 kg,,95 kg,155 kg,,,5:45,,12:05,,,24:55,75 kg,
1474,John Bzdell,CrossFit Athens,,"2023 open
19205th
worldwide",19205th,worldwide,Men,Men (35-39),265 lb,,215 lb,365 lb,,,7:32,,,,,,155 lb,
1478,Sojo Alex,,,,,North America,Women,,155 lb,,100 lb,250 lb,197,27:32,8:16,,14:58,,,,75 lb,
1494,Lance Travis,CrossFit Echo Park,,"2023 open
4052nd
worldwide",4052nd,worldwide,Men,Men (45-49),335 lb,,185 lb,445 lb,,25:36,4:35,4:13,10:17,,,25:12,150 lb,
1500,Matt Dawkins,CrossFit Sacred Pine,,,,North America East,Men,,385 lb,,275 lb,495 lb,,,3:50,1:32,8:59,,35,24:00,215 lb,1:03
1505,Amanda Pickard,CrossFit 1420,,,,South Central,Women,,170 lb,,125 lb,,,,,,,,,,,
1520,Igor Cardoso,,,,,,,,120 kg,,90 kg,140 kg,,,,,,,40,,80 kg,
1535,Kyle Olason,CrossFit Provoke,,"2023 open
27035th
worldwide",27035th,worldwide,Men,Men,375 lb,,315 lb,505 lb,339,,3:09,1:45,8:16,,40,,237 lb,
1537,Dean Panos,CrossFit Drummoyne,,,,Oceania,Men,,315 lb,,215 lb,335 lb,,,,,,,,,155 lb,
1543,Kenneth Hinrichsen,BAR X CrossFit,,,,North America West,Men,,335 lb,,235 lb,375 lb,,,,,10:36,,,21:40,185 lb,1:49
1547,Leah Robertson,CrossFit Vernon,,,,Canada,Women,,165 lb,,120 lb,235 lb,256,26:48,,,,,,,90 lb,
1582,Antonio Lamberti,CrossFit Genova,,,,Europe,Men,,177 kg,,102 kg,210 kg,325,,7:24,3:18,,,9,,80 kg,
1597,Alan Bush,Vette City CrossFit,,"2023 open
34078th
worldwide",34078th,worldwide,Men,Men,305 lb,,255 lb,375 lb,,,,,,,,,225 lb,
1604,Brandon Nice,CrossFit Proelium,,,,North America East,Men,,275 lb,,215 lb,345 lb,281,32:27,6:08,4:38,11:15,,,22:40,175 lb,
1606,Cathrin Oschmann,,,,,Germany,Women,,80 kg,,60 kg,105 kg,,,,,,,,24:00,,
1611,Joseph Roth,BAR X CrossFit,,"2023 quarterfinals
320th
worldwide",320th,worldwide,Men,Men (50-54),295 lb,,230 lb,315 lb,,,4:51,,,,30,,175 lb,
1631,Jen Abouzeid,,,,,North America,Women,,190 lb,,145 lb,265 lb,,,8:00,,,,3,,100 lb,
1643,Elizabeth Vibeto,North Plains CrossFit,,,,North America,Women,,225 lb,,155 lb,260 lb,,,6:43,2:33,,,13,36:00,110 lb,
1646,Luis Acosta,WIT CrossFit,,,,South America,Men,,335 lb,,200 lb,400 lb,,,,,,,,22:05,155 lb,
1651,Corey Vnoucek,Feast CrossFit,,"2023 open
6497th
worldwide",6497th,worldwide,Men,Men (40-44),340 lb,,225 lb,405 lb,,,,,,,,,175 lb,
1653,Claude Bornel,CrossFit iQ,,"2023 open
7283rd
worldwide",7283rd,worldwide,Men,Men (50-54),,,,235 lb,,,,,,,,30:25,115 lb,
1663,Craig Muldoon,CrossFit Aere,,"2023 open
17028th
worldwide",17028th,worldwide,Men,Men (35-39),150 kg,,105 kg,195 kg,,,9:40,6:16,15:39,,20,22:25,70 kg,1:34
1682,Amanda Emerson,CrossFit Papamoa,,,,Oceania,Women,,71 kg,,50 kg,98 kg,269,,6:26,,12:18,,5,,35 kg,
1687,Michelle Meisner,CrossFit Loud City,,,,North America,Women,,175 lb,,125 lb,215 lb,236,30:15,5:45,4:18,13:17,,,,85 lb,
1689,Andrew Hauser,CrossFit TriPoint,,,,Central East,Men,,470 lb,,245 lb,555 lb,340,,3:20,2:04,8:19,,30,21:34,175 lb,
1758,Chris Michon,CrossFit Incendia,,,,North America,Men (55-59),,235 lb,,185 lb,325 lb,214,32:52,8:55,5:11,13:32,,,,,
1767,Shawn Paone,CrossFit Fortius,,"2023 open
16330th
worldwide",16330th,worldwide,Women,Women,263 lb,,195 lb,250 lb,,,,,,,,,145 lb,
1773,Lindsay Donovan,Iron Hero CrossFit,,"2023 open
9208th
worldwide",9208th,worldwide,Women,Women (35-39),195 lb,75:07,,225 lb,,,,,,,,,,
1774,Katia Mina,CrossFit de l'ouest,,,,North America East,Women,,260 lb,,165 lb,315 lb,,,,,,,,,125 lb,
1780,Jose Gonzalez,,,,,North America,Men,,260 lb,,190 lb,360 lb,,,4:23,5:05,7:58,,42,19:58,155 lb,
1799,Clement Clabe,Millesime CrossFit Talence,,"2023 open
2346th
worldwide",2346th,worldwide,Men,Men,205 kg,,150 kg,220 kg,,,2:43,1:57,,,,,117 kg,
1852,Cesar Flores,,,,,,,,270 lb,,,360 lb,,,,,,,,19:55,,0:59
1884,Josh Armstrong,CrossFit 4178,,,,Oceania,Men,,160 kg,,90 kg,205 kg,,,,,,,,,60 kg,2:30
1885,Ryan Dulaney,South Durham CrossFit,,"2023 open
12719th
worldwide",12719th,worldwide,Men,Men (35-39),365 lb,,250 lb,410 lb,,,4:37,2:42,10:55,,,27:46,190 lb,
1886,Danny Dufault,,,,,Canada East,Men,,330 lb,,245 lb,435 lb,,,3:30,,,,,20:00,195 lb,
1892,Blake Carnagie,Stay Strong CrossFit,,,,North America,Men,,365 lb,,275 lb,505 lb,,,4:24,2:30,,,30,,205 lb,1:07
1909,Neri Lepe,Sour CrossFit,,"2023 open
5573rd
worldwide",5573rd,worldwide,Men,Men (45-49),295 lb,,215 lb,335 lb,,,,,,,,,145 lb,
1942,Sammy Swiger,Chi-Town CrossFit,,,,North America,Men,,350 lb,,245 lb,465 lb,,,,3:00,,,,,200 lb,
1985,Clint Odom,CrossFit DF,,,,North America,Men,,265 lb,,195 lb,325 lb,,,,,,,,22:23,135 lb,
1999,Horacio Garcia-Korosec,CrossFit Unwritten,,,,North America East,Men,,340 lb,,240 lb,430 lb,,,,,,,,,205 lb,
2018,Carol Mildenhall,CrossFit Brendale,,,,Oceania,Women,,60 kg,,43 kg,90 kg,,,,,,,5,45:00,30 kg,
2025,Nick Comeau,CrossFit Q7,,,,North America,Men,,304 lb,,235 lb,400 lb,294,28:56,5:54,3:57,9:38,,12,22:27,187 lb,
2046,Sanna Hänninen,Reebok CrossFit 33100,,,,Finland,Women,,140 kg,81:37,80 kg,160 kg,,,6:58,2:24,,,,,60 kg,
2054,Kat Holyman,CrossFit Coalville,,"2023 open
15363rd
worldwide",15363rd,worldwide,Women,Women (35-39),113 kg,,75 kg,172 kg,,,,,,,,,55 kg,
2072,Ann-Christine Baasch,Blackband CrossFit Bochum,,,,Europe,Women,,135 kg,,100 kg,140 kg,,,,,,,,,75 kg,
2075,Hyunsoo Lee,CrossFit Baro,,"2023 open
74584th
worldwide",74584th,worldwide,Men,Men,225 lb,,,345 lb,,,,,,,,,145 lb,
2090,Solene Richard,Etxea CrossFit,,"2023 open
60384th
worldwide",60384th,worldwide,Women,Women,68 kg,,43 kg,90 kg,,,,,,,,,30 kg,
2093,Olivier Gagneux,CrossFit Basel Downtown,,,,Europe,Men (60-64),,110 kg,,,160 kg,,,,,,,,,,
2098,Jo Northmore,CrossFit North London,,,,United Kingdom,Women,,70 kg,,38 kg,85 kg,187,,,,,,2,,45 kg,
2106,James Battersby,CrossFit Scotland,,,,Europe,Men,,140 kg,,,,,,,2:59,,,,,,
2117,Thomas Graf,Triller CrossFit,,,,Austria,Men,,100 kg,,70 kg,140 kg,,,7:05,,,,26,,40 kg,
2138,Chloe Blackman,CrossFit 3018,,"2023 open
5327th
worldwide",5327th,worldwide,Women,Women (35-39),91 kg,,,,,,,,,,10,,,
2144,Kelley VanderLinden,CrossFit 65 69,,"2023 quarterfinals
1008th
worldwide",1008th,worldwide,Women,Women (35-39),230 lb,,157 lb,255 lb,285,22:50,4:58,3:16,,,,,135 lb,1:46
2190,Samuel Findlay,GritStone CrossFit,,"2023 open
17924th
worldwide",17924th,worldwide,Men,Men (35-39),135 kg,,100 kg,170 kg,,,,,,,,,70 kg,
2196,Davide Gaetani,CrossFit 40033 Casalecchio di Reno,,"2023 open
77166th
worldwide",77166th,worldwide,Men,Men,125 kg,,95 kg,160 kg,,,5:59,,,,13,,65 kg,
2226,Lovisa Billhammar,Innovate CrossFit,,,,Europe,Women,,60 kg,,,80 kg,,,,,,,,,,
