,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
485,David Ray,Overland Park CrossFit,,,,United States,Men,,325 lb,,245 lb,340 lb,,,5:31,,,,,23:09,190 lb,1:02
490,Charles de Castro,Maddock CrossFit,,"2023 open
2608th
worldwide",2608th,worldwide,Men,Men (40-44),155 kg,,130 kg,206 kg,546,,2:54,2:14,11:02,,31,24:09,95 kg,
493,Astra Joyce,,,,,Canada East,Women,,245 lb,,215 lb,315 lb,,,,2:38,,,,,155 lb,
495,Daniel Griffin,,,,,,,,380 lb,,185 lb,405 lb,,,,,,,,30:00,135 lb,
496,Britton Cole,CrossFit RTP,,,,United States,Men,,375 lb,,275 lb,535 lb,,,5:00,,,,,,235 lb,
500,James Sands,CrossFit Lineside,,,,United Kingdom,Men,,100 kg,,75 kg,170 kg,,,,,,,,25:50,65 kg,
516,Meagan Capra,CrossFit Coordinate,,,,North America,Women,,210 lb,,145 lb,205 lb,,,,,,,,,110 lb,
522,Ty Nic,,,,,,,,225 lb,,,275 lb,,,,,,,12,25:00,,
536,Jorge Gonzalez,CrossFit Redefined,,"2023 open
14172nd
worldwide",14172nd,worldwide,Men,Men (35-39),405 lb,,245 lb,200 kg,,,,4:12,13:40,,15,,85 kg,
551,Gustav Trojefors,CrossFit Halmstad,,"2023 open
13964th
worldwide",13964th,worldwide,Men,Men,165 kg,,126 kg,190 kg,346,,3:02,2:45,,,,20:03,95 kg,
592,Hugo Frausto,,,,,Latin America,Men,,285 lb,,195 lb,385 lb,,,,,12:15,,,,135 lb,
594,Douglas Cornwell,,,"2023 open
33082nd
worldwide",33082nd,worldwide,Men,Men,,,,,330,,,,,,,,,
596,Nelson Sadek,CrossFit Conceição,,,,Brazil,Men,,110 kg,,80 kg,150 kg,,,6:50,7:32,,,25,32:00,60 kg,
597,Joona Lyly,CrossFit Jyvaskyla,,,,Europe,Men,,,,150 kg,,,,,,,,,,120 kg,
602,Alfonso Muñoz,,,,,Europe,Men,,140 kg,,100 kg,160 kg,,,,,,,,,75 kg,
603,André Borim,CrossFit Ahoi,,,,Europe,Men,,130 kg,,120 kg,170 kg,,,,,,,,,90 kg,
604,Jesus Vergara Cortes,,,"2023 open
47648th
worldwide",47648th,worldwide,Men,Men,,,250 lb,380 lb,,,,,,,,,190 lb,
618,Sarah Shaver,CrossFit First Creek,,"2023 open
2109th
worldwide",2109th,worldwide,Women,Women (40-44),265 lb,,205 lb,295 lb,,,3:35,2:37,9:01,,21,,145 lb,0:59
632,Domenico Strazzullo,,,,,Italy,Men,,180 kg,,120 kg,220 kg,,,,,,,25,26:00,87 kg,1:30
637,Robert Skinner,CrossFit Fareham,,"2023 open
20153rd
worldwide",20153rd,worldwide,Men,Men,200 kg,,150 kg,220 kg,,,3:27,2:12,9:42,,,,120 kg,
638,Sam Sabri,Amoeba CrossFit,,"2023 open
14824th
worldwide",14824th,worldwide,Men,Men (35-39),405 lb,67:55,275 lb,465 lb,330,,,,,,,,205 lb,
641,Panagiotis Polyzas,Primal CrossFit ATH,,,,Europe Central,Men,,160 kg,,120 kg,200 kg,,,3:19,2:40,9:45,,46,21:00,105 kg,0:57
653,Amy Prive-Hardy,Granite Forged CrossFit,,"2023 quarterfinals
643rd
worldwide",643rd,worldwide,Women,Women (45-49),225 lb,,156 lb,255 lb,,,4:17,3:01,9:01,,,,115 lb,
662,Giovanni Basile,,,,,,,,170 kg,,120 kg,200 kg,,,3:20,2:57,,,26,24:20,85 kg,1:14
665,Khrystyne Nightingale,CrossFit Porirua,,"2023 open
45951st
worldwide",45951st,worldwide,Women,Women,86 kg,,60 kg,122 kg,,,,,,,,,40 kg,
679,Kelsey MacDonald,,,"2023 quarterfinals
49th
worldwide",49th,worldwide,Women,Women (35-39),275 lb,,205 lb,325 lb,361,,2:30,2:37,,,,,145 lb,
693,James Maurer,Titan 112 CrossFit,,,,North America,Men,,305 lb,,225 lb,405 lb,288,34:11,8:23,5:11,,,28,25:24,155 lb,
704,Valdilene Bringewatt,CrossFit Omaha,,"2023 open
5404th
worldwide",5404th,worldwide,Women,Women (45-49),215 lb,,115 lb,265 lb,266,,5:26,5:59,,,6,,100 lb,
721,Christian Lafleur,CrossFit Sainte Foy,,"2023 open
4435th
worldwide",4435th,worldwide,Men,Men (45-49),375 lb,,245 lb,500 lb,,,,,,,,,165 lb,
723,Alex Kesner,CrossFit At Monroe Mill,,,,North America East,Men,,330 lb,,240 lb,350 lb,,,,4:46,10:48,,,25:12,185 lb,
738,Mike Montanez,CrossFit Glenn Bridge,,"2023 open
15283rd
worldwide",15283rd,worldwide,Men,Men (35-39),350 lb,,245 lb,400 lb,,,5:42,3:21,11:00,,,,205 lb,
750,Lorena Valdovinos,CrossFit Elmhurst,,"2023 open
17948th
worldwide",17948th,worldwide,Women,Women (35-39),245 lb,,145 lb,285 lb,,,,,,,,,,
766,Helen Taylor,CrossFit MYTHIC,,,,Australasia,Women,,120 kg,,90 kg,130 kg,,,,,,,,,73 kg,
782,Johnie Charles,CrossFit Dreamland,,"2023 semifinals
32nd
worldwide",32nd,worldwide,Men,Men,450 lb,,335 lb,500 lb,,,2:29,,,,,21:00,265 lb,
795,Terry Stogsdill,CrossFit Solus,,,,North America West,Men,,375 lb,,225 lb,425 lb,,,,,,,,,165 lb,
799,Scott Anderson,NAY CrossFit,,"2023 open
13311th
worldwide",13311th,worldwide,Men,Men (35-39),375 lb,,285 lb,465 lb,,,2:56,3:36,10:56,,60,28:02,215 lb,
804,Wesley Brown,12 Labours CrossFit Annapolis,,,,Mid Atlantic,Men,,,,205 lb,440 lb,,,,,,,,,175 lb,
825,Alexis Alberto Vázquez Cota,,,,,North America,Men,,365 lb,,255 lb,415 lb,,,4:02,,10:54,,,29:27,225 lb,2:30
832,Hamish Michael,CrossFit Kyma,,"2023 open
3721st
worldwide",3721st,worldwide,Men,Men (45-49),110 kg,,80 kg,160 kg,,,4:18,,,,20,,55 kg,
833,Andre Joubert,CrossFit Bløf,,,,Africa,Men,,146 kg,,110 kg,220 kg,,,,,,,,,85 kg,
836,Anita Tocino,CrossFit Sisyphus,,,,Oceania,Women,,90 kg,,73 kg,130 kg,,,,3:38,,,,,60 kg,
840,Nikita Shashkevich,CrossFit Krylatsky,,"2023 quarterfinals
446th
Asia",446th,Asia,Men,Men,145 kg,,130 kg,213 kg,,30:24,4:30,1:59,,,30,21:30,80 kg,1:00
844,Marike Hartman,CrossFit 4E,,"2023 quarterfinals
133rd
Africa",133rd,Africa,Women,Women,115 kg,,87 kg,147 kg,,,6:02,2:29,,,,30:00,65 kg,
849,Sara Harsell,,,"2023 open
2709th
worldwide",2709th,worldwide,Women,Women (45-49),155 lb,,150 lb,215 lb,223,,6:31,,12:40,,14,,95 lb,
865,Robin Shear,Pack Life CrossFit,,,,Africa,Women,,100 kg,,78 kg,135 kg,310,,,,,,,25:00,50 kg,1:20
870,Cyril Cot,CrossFit Cordée,,,,France,Men,,120 kg,,,170 kg,,,,,,,18,,65 kg,2:01
879,Pavel Baranov,CrossFit Tartu,,,,Europe,Men,,90 kg,,,120 kg,,,,,,,,,,
881,Arvid Akerlund,CrossFit Spiro,,,,Sweden,Men,,105 kg,,80 kg,120 kg,,,,,9:32,,50,,65 kg,
884,Rene Ecker,CrossFit Vienna,,"2023 open
9053rd
worldwide",9053rd,worldwide,Men,Men (35-39),125 kg,,90 kg,140 kg,,,5:15,,,,,,65 kg,
893,Martin Lehmann,CrossFit Tanjong Pagar,,,,France,Men,,156 kg,,105 kg,210 kg,282,,5:32,3:17,10:20,,15,,85 kg,
906,Hilmar Kass,,,,,Europe,Men,,135 kg,,90 kg,175 kg,,,5:42,100:00,99:00,,,19:56,65 kg,1:06
907,Dario Niccolini,,,,,Europe,Men,,160 kg,,100 kg,190 kg,,,7:03,3:11,,,,,80 kg,0:56
908,Ben Haughian,CrossFit Ampthill,,,,Europe Central,Men,,110 kg,,,150 kg,,,,,,,,,,
914,Alex Soldatov,CrossFit October,,"2023 open
17141st
worldwide",17141st,worldwide,Men,Men (35-39),110 kg,,75 kg,156 kg,,,,,,,,,,
915,Dave Bradley,CrossFit Nottingham,,,,Europe Central,Men,,120 kg,,,165 kg,,,,,,,,,60 kg,
927,Zsolt Szauter,,,,,Europe,Men,,105 kg,,80 kg,130 kg,,,,,,,,30:23,55 kg,
931,Ryan Davies,CrossFit Altrincham,,"2023 open
28722nd
worldwide",28722nd,worldwide,Men,Men,160 kg,86:09,108 kg,210 kg,326,,5:13,2:53,14:37,,,23:51,93 kg,
945,Kelly Gorringe,Grand Union CrossFit,,,,United Kingdom,Women,,,,,,280,32:49,5:27,4:03,11:30,,1,,,
948,Hanne Strand,CrossFit Gota Lyckholms,,,,Europe,Women,,123 kg,,83 kg,,,,,2:41,,,,,65 kg,
955,Clint Koch,CrossFit Caldeira,,,,Europe,Men,,145 kg,,130 kg,180 kg,,,,,,,,,100 kg,
959,Garry Crouzet,CrossFit ONE Zone,,"2023 open
5247th
worldwide",5247th,worldwide,Men,Men (35-39),140 kg,,110 kg,210 kg,,,3:29,,,,50,,70 kg,
966,Nicolas Preuss,CrossFit South Brooklyn,,"2023 open
17863rd
worldwide",17863rd,worldwide,Men,Men (35-39),126 kg,,100 kg,170 kg,,,3:53,3:20,9:13,,30,21:30,71 kg,
971,Artyom Bromot,CrossFit Berloga,,,,Russian Federation,Men,,165 kg,,135 kg,200 kg,,,,,,,50,,110 kg,
974,Khodor Alameddine,,,,,Africa,Men,,130 kg,,110 kg,190 kg,,,,,,,22,,75 kg,
979,Filipe Pereira,CrossFit PDL,,,,Europe,Men,,135 kg,,100 kg,155 kg,,,4:23,,,,41,24:34,75 kg,1:10
981,Maksim Savelev,CrossFit Udarnik,,,,Asia,Men,,145 kg,,95 kg,185 kg,271,,5:15,2:24,9:16,,,,65 kg,
996,Nina Roos,CrossFit 10 Star,,"2023 open
17972nd
worldwide",17972nd,worldwide,Women,Women,112 kg,,75 kg,155 kg,264,,5:17,1:28,,,,,55 kg,
998,Ceri Rourke,CrossFit Against the Fire,,,,United Kingdom,Men,,145 kg,,,180 kg,,,,,,,,,,
1014,Ivo Klimsa,CrossFit With Us,,,,Europe,Men,,115 kg,,90 kg,180 kg,,,,,,,,,70 kg,
1024,Marion Etevenard,CrossFit Cordée,,,,Europe South,Women,,75 kg,,60 kg,100 kg,,,,8:04,,,,,45 kg,
1028,Erin Mailman,CrossFit 212 The Extra Degree,,"2023 open
20056th
worldwide",20056th,worldwide,Men,Men,385 lb,,,450 lb,,,2:37,,,,18,23:00,215 lb,
1041,Oleg Samoylov,,,"2023 open
7792nd
worldwide",7792nd,worldwide,Men,Men,,,,6 lb,,,,,,,,,,
1042,Mickaël Lainé,CrossFit Saint Nazaire,,,,Europe,Men,,165 kg,,110 kg,205 kg,,,,,,,,,85 kg,
1050,Dufour Quentin,CrossFit Liège,,,,Belgium,Men,,190 kg,,120 kg,230 kg,,,,,,,,,85 kg,
1060,Debbie White,Blended Athletics CrossFit,,,,Canada East,Women,,155 lb,,,,,,,,,,,,,
1067,Paulo Abreu,,,,,Europe,Men,,130 kg,,95 kg,150 kg,,,,,,,,,65 kg,
1071,Álfrún Guðnadóttir,Reebok CrossFit Reykjavík,,,,Iceland,Women,,80 kg,,58 kg,88 kg,,,,,,,,,48 kg,
1073,Evgenii Tomurov,,,,,Russian Federation,Men,,160 kg,,110 kg,170 kg,,,,,,,,,90 kg,
1088,Jeroen van der Velden,CrossFit Almere,,"2023 open
70129th
worldwide",70129th,worldwide,Men,Men,135 kg,,100 kg,170 kg,307,,,3:38,11:20,,20,26:46,85 kg,
1099,Daisy Mountford,CrossFit Black Five,,,,Europe Central,Women,,95 kg,,,130 kg,,,,,,,,,,
1100,Bruno Quercia Barros,RedMob CrossFit,,,,Brazil,Men,,138 kg,,90 kg,155 kg,,,,,,,,23:00,75 kg,
1102,Ebba Hörberg,,,,,Europe,Women,,105 kg,,60 kg,122 kg,,20:43,,,,,,20:25,,
1105,Samuel Siddi,,,,,Europe,Men,,170 kg,,90 kg,180 kg,,,,,,,,,65 kg,
1108,Thiago do Couto Reis e Silva,CrossFit Crown C3,,"2023 open
16008th
worldwide",16008th,worldwide,Men,Men (35-39),140 kg,,100 kg,170 kg,,,,,,,,,82 kg,
1115,Natalya Zubkova,,,,,Europe North,Women,,80 kg,,55 kg,110 kg,,,,,,,,,,
1125,Jonathan Koller,CrossFit Vanquish,,"2023 open
5586th
worldwide",5586th,worldwide,Men,Men (45-49),305 lb,60:10,230 lb,385 lb,271,29:00,6:58,4:23,11:50,,,23:55,185 lb,1:57
1131,Michael Couch,CrossFit All Out,,,,United Kingdom,Men,,185 kg,,126 kg,215 kg,,,,,,,,,95 kg,
1140,Jan Munzar,,,,,Czechia,Men,,110 kg,,80 kg,150 kg,,,,,,,,22:44,50 kg,1:06
1142,Melissa Scott,Streamline CrossFit,,,,North America,Women,,218 lb,,141 lb,263 lb,,,6:15,,,,13,24:03,99 lb,
1145,Daniel Malone,CrossFit Camo,,,,United States,Men,,245 lb,,195 lb,305 lb,271,,5:40,,,,,,145 lb,
1156,Michelle Bourquin,CrossFit TAG,,"2023 open
6794th
worldwide",6794th,worldwide,Women,Women (40-44),,,95 lb,185 lb,,,,,,,,,,
1158,Eugene Abdullaev,CrossFit Udarnik,,,,Asia,Men,,110 kg,,90 kg,120 kg,,,5:54,7:00,,,26,22:50,70 kg,
1179,Deborah Mills,CrossFit Audacity,,"2023 open
89325th
worldwide",89325th,worldwide,Women,Women,160 lb,,95 lb,200 lb,,,,,,,,,,
1183,Erik Larson,CrossFit Loop,,,,North America,Men,,335 lb,,255 lb,435 lb,317,,,3:43,,,,,185 lb,
1190,Aldo Luna,,,,,North America,Men,,310 lb,,235 lb,345 lb,,,,,9:23,,,,175 lb,
1212,Jonathan Forriols,,,,,Europe,Men,,125 kg,,10 kg,145 kg,,29:14,3:45,,11:32,,,,85 kg,1:20
1237,Arend Wissing,CrossFit Dawn,,,,Europe,Men,,,,,175 kg,,,8:27,,,,,,70 kg,
1244,Kory Hendon,Tamiami CrossFit,,"2023 open
15203rd
worldwide",15203rd,worldwide,Men,Men,435 lb,,345 lb,500 lb,,,,,,,,,280 lb,
1252,Frankie Carlson,,,"2023 quarterfinals
884th
North America West",884th,North America West,Men,Men,385 lb,59:12,300 lb,495 lb,,,3:00,2:47,9:03,,,,210 lb,
1256,Aymeric Lelievre,CrossFit Ekara,,"2023 open
5417th
worldwide",5417th,worldwide,Men,Men (40-44),145 kg,,110 kg,170 kg,,,,,,,21,,75 kg,1:27
1260,Manoel Araujo,Vittoria CrossFit,,,,South America,Men,,175 kg,,95 kg,180 kg,,,4:51,,,,12,21:06,90 kg,1:42
1262,Kai Stratten,Common Ground CrossFit,,"2023 open
56522nd
worldwide",56522nd,worldwide,Men,Men,455 lb,,335 lb,500 lb,360,,2:13,1:23,9:36,,,,270 lb,
1264,Clarissa Griffin,CrossFit MSQD,,,,Europe Central,Women,,95 kg,,55 kg,138 kg,,,3:41,3:44,,,,22:32,40 kg,1:17
1265,Leonardo Padua,Voice CrossFit 2,,,,Brazil,Men,,130 kg,,100 kg,185 kg,,,4:19,,,,35,25:00,,
1268,Marge Urquhart,CrossFit Murrayfield,,"2023 quarterfinals
1380th
Europe",1380th,Europe,Women,Women,98 kg,,75 kg,130 kg,,,4:23,,,,20,24:32,58 kg,
1271,Jillian Wittenberger,CrossFit Off the Grid,,"2023 open
3821st
worldwide",3821st,worldwide,Women,Women (35-39),190 lb,74:28,140 lb,255 lb,,,,,11:57,,,,115 lb,
1276,Karolina Waldzinska,Middletown CrossFit,,,,North America,Women,,170 lb,,125 lb,225 lb,,,,,,,6,28:33,105 lb,
1278,Gabor Horanyi,CrossFit Glasshouse,,"2023 open
68772nd
worldwide",68772nd,worldwide,Men,Men,135 kg,,110 kg,150 kg,,30:17,5:12,6:26,,,,,80 kg,
1300,Alicia Stanley,CrossFit Apex,,"2023 quarterfinals
542nd
North America East",542nd,North America East,Women,Women,315 lb,,185 lb,305 lb,,,,,,,6,24:12,145 lb,
1312,Beau Brillhart,Stat CrossFit,,,,United States,Men,,295 lb,,210 lb,345 lb,261,23:48,4:11,4:07,13:17,,33,26:04,165 lb,1:03
1323,Lee Johnson,CrossFit Sebastopol,,,,West Coast,Men,,385 lb,,,465 lb,,,,,,,,,,
1324,Mamoun Khdair,CrossFit Ramallah,,"2023 open
6067th
worldwide",6067th,worldwide,Men,Men (35-39),135 kg,,120 kg,180 kg,,,5:30,3:40,,,20,24:30,95 kg,
1327,Kurt Van Driessche,CrossFit Imparo,,,,Belgium,Men,,105 kg,,60 kg,100 kg,,41:04,,,,,,30:58,40 kg,
1329,Eduardo Ianda,CrossFit SP,,,,South America,Men,,315 lb,,225 lb,385 lb,,,5:47,3:48,,,28,24:08,175 lb,
1337,James Neill,CrossFit 8020,,,,Europe,Men,,215 kg,,145 kg,255 kg,,,2:24,1:56,,,,,105 kg,
1339,Audrey Carson,CrossFit Courageous,,,,North America,Women,,270 lb,,180 lb,275 lb,317,,4:27,2:47,10:00,,,,137 lb,1:20
1342,Mats van Egmond,Mobilis Amstel CrossFit,,"2023 open
32700th
worldwide",32700th,worldwide,Men,Men,140 kg,,120 kg,180 kg,,,,,,,,,95 kg,
1345,Grady Carson,CrossFit Pella,,,,North Central,Men,,365 lb,,240 lb,465 lb,,,,2:50,,,,,,
1346,Danny Levine,CrossFit StoneCutter,,,,United States,Men,,225 lb,,185 lb,315 lb,,,7:44,,,,,,165 lb,
1349,Charles Addison,Inner City CrossFit,,,,Australia,Men,,110 kg,,65 kg,120 kg,,,,,,,,20:42,45 kg,1:21
1357,Vanitha Ethiraju,CrossFit Canuck,,,,North America East,Women,,235 lb,,130 lb,260 lb,,,,,,,,,82 lb,
1366,Lorraine Aspden,,,,,Canada East,Women,,105 lb,,,150 lb,,,,,,,,28:44,,
1367,Christina Kim,CrossFit Annandale,,,,United States,Women,,205 lb,,135 lb,215 lb,,,,,,,,,105 lb,
1370,Casey Foss,CrossFit Newport,,"2023 open
35568th
worldwide",35568th,worldwide,Women,Women,200 lb,,145 lb,225 lb,,34:44,6:21,8:41,,,20,32:00,90 lb,1:32
1371,Hilary Fraser,CrossFit Devils Path,,"2023 open
10523rd
worldwide",10523rd,worldwide,Women,Women (35-39),84 kg,,58 kg,120 kg,,,,,,,10,,41 kg,1:26
1379,David Nunes,,,,,Europe,Men,,110 kg,,75 kg,165 kg,,,5:43,,,,,,,
1382,Gregory Voloshin,HV Tribe CrossFit,,,,North America,Men,,365 lb,,250 lb,445 lb,348,19:51,3:48,2:20,8:51,,,22:40,200 lb,1:08
1383,Matthew Hernandez,,,,,North America,Men,,300 lb,,205 lb,375 lb,,,2:40,,,,,,170 lb,
1384,Michael Allen,CrossFit Steele Creek,,"2023 open
16818th
worldwide",16818th,worldwide,Men,Men (40-44),,,,,,,,2:55,,,,,,
1386,Deanna Walters,CrossFit Born Ready,,,,North America,Women,,200 lb,,145 lb,250 lb,,,,,,,,,,
1389,Robin Carlén,CrossFit Ystad,,,,Sweden,Men,,130 kg,,85 kg,151 kg,,,,,,,,20:15,70 kg,
1398,Chris Faulds,CrossFit Division,,,,North America,Men,,405 lb,,265 lb,405 lb,244,27:47,5:12,2:45,13:40,,,,205 lb,
1417,John Wilson,,,"2023 quarterfinals
1493rd
North America East",1493rd,North America East,Men,Men,435 lb,,315 lb,525 lb,,,2:03,,,,75,19:20,235 lb,1:02
1421,Nicole Wasiakowski,,,,,North America East,Women,,265 lb,,165 lb,240 lb,286,,6:51,,11:20,,,,116 lb,
1425,Kellie Czajkowski,13 Stripes CrossFit,,,,Mid Atlantic,Women,,165 lb,,105 lb,215 lb,,,7:21,,,,,,,
1445,Pablo Evens,CrossFit Amager,,,,Europe North,Men,,160 kg,,110 kg,190 kg,,,7:40,,16:47,,,,75 kg,
1452,Aaron Kulp,CrossFit Pentagon,,"2023 open
11691st
worldwide",11691st,worldwide,Men,Men (40-44),335 lb,,195 lb,375 lb,267,,,,12:09,,,,185 lb,
1462,Kealan Henry,CrossFit HFS,,"2023 semifinals
16th
worldwide",16th,worldwide,Men,Men,185 kg,,145 kg,230 kg,,,,,,,,,118 kg,
1465,Cody Oris,Hügelland CrossFit,,"2023 open
76992nd
worldwide",76992nd,worldwide,Men,Men,440 lb,,275 lb,500 lb,,,,1:49,,,,,190 lb,
