,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
83,Kari Sims,CrossFit Regeneration,,,,North America,Women,,185 lb,,150 lb,310 lb,360,,3:28,2:17,8:15,,,18:48,115 lb,1:05
98,MrCarisma Carisma,CrossFit 28004,,,,Spain,Men,,105 kg,,75 kg,160 kg,,,9:38,9:56,11:49,,15,29:00,50 kg,1:27
105,Christopher Ruest,CrossFit St Paul,,,,United States,Men,,350 lb,,205 lb,475 lb,,,,,,,38,,135 lb,0:54
106,Patrick Valette,CrossFit Balma,,,,France,Men,,150 kg,,105 kg,200 kg,,,4:30,2:30,,,35,24:00,80 kg,
111,Jacob Fishman,Nevermore CrossFit,,"2023 open
9422nd
worldwide",9422nd,worldwide,Men,Men (35-39),315 lb,,185 lb,415 lb,,,,,,,,,135 lb,
119,John Arvidsson,,,,,Sweden,Men,,140 kg,,100 kg,210 kg,,,,,,,65,17:47,65 kg,
124,Jason Manchester,CrossFit Prosperity,,,,North America East,Men,,360 lb,,275 lb,425 lb,350,19:06,3:40,1:57,8:27,,38,,217 lb,
129,Gun pyo kim,,,,,Asia,Men,,355 lb,,235 lb,375 lb,,,4:40,,,,,,200 lb,
132,David Gonzalez Guerra Casas,,,,,Latin America,Men,,405 lb,,305 lb,525 lb,406,19:50,3:13,2:35,10:10,,50,20:00,245 lb,
137,Jessica Legue,,,"2023 open
1583rd
worldwide",1583rd,worldwide,Women,Women (35-39),275 lb,,200 lb,295 lb,,,3:19,,,,,,165 lb,
150,Nick Looijmans,,,,,Canada East,Men,,300 lb,,225 lb,335 lb,,,6:34,,11:16,,,24:59,185 lb,
153,Tina Hayes,,,,,Mid Atlantic,Women,,245 lb,,150 lb,295 lb,,,,,,,,,110 lb,
162,Amanda Carey,Do More CrossFit,,"2023 open
2839th
worldwide",2839th,worldwide,Women,Women (40-44),200 lb,,145 lb,300 lb,,,,,,,20,,,
165,Michelle Cavalieri,CrossFit Rail Trail,,"2023 quarterfinals
253rd
worldwide",253rd,worldwide,Women,Women (35-39),265 lb,,200 lb,290 lb,,,2:59,,,,40,,160 lb,
183,Kristie Williams,CrossFit Release,,"2023 quarterfinals
108th
worldwide",108th,worldwide,Women,Women (40-44),130 kg,,93 kg,150 kg,,,2:47,,,,,,73 kg,
185,Winnie Liew,,,,,Asia,Women,,100 kg,,70 kg,120 kg,,,,,,,,,50 kg,
202,Alastair Lloyd,,,,,Europe,Men,,190 kg,,130 kg,200 kg,,,,2:18,,,47,,100 kg,
207,Debra Puga,CrossFit Wichita,,,,North America,Women (60-64),,,,,215 lb,,,,,,,,,,
209,Amy Osterbeck,,,,,Southern California,Women,,205 lb,,130 lb,210 lb,,,,,,,,,85 lb,
215,Thy Tran,CrossFit KOA,,,,United States,Men,,330 lb,,243 lb,420 lb,328,,2:53,3:50,,,,19:42,182 lb,1:05
217,Michael Healander,,,,,North America East,Men,,415 lb,,295 lb,475 lb,333,29:00,4:29,2:13,8:18,,32,22:00,195 lb,0:59
224,Jinse Kim,CrossFit Gangnam,,"2023 open
112th
worldwide",112th,worldwide,Men,Men (40-44),455 lb,,335 lb,505 lb,362,,2:17,1:57,8:28,,50,23:00,300 lb,
225,Paul Ludlow,Reebok CrossFit FINL,,,,Central East,Men,,325 lb,,,400 lb,,,,,,,,,,
230,Conor Oakley,CrossFit Hintonburg,,,,North America,Men,,405 lb,,340 lb,555 lb,,,2:11,1:31,,,72,,265 lb,
236,Brooke Haas Peragine,CrossFit Fairhope,,"2023 open
140th
worldwide",140th,worldwide,Women,Women,350 lb,,250 lb,375 lb,336,19:59,2:59,1:14,9:18,,75,22:33,202 lb,1:18
254,DJ Maggiano,Omega CrossFit,,"2023 open
1111th
worldwide",1111th,worldwide,Men,Men (50-54),345 lb,,225 lb,405 lb,336,30:43,4:23,2:44,9:07,,,22:43,170 lb,
255,Melissa Byrne,Compound CrossFit,,,,North America,Women,,165 lb,,135 lb,266 lb,264,38:19,6:19,2:47,13:05,,11,29:00,100 lb,1:43
257,Scott Purdie,,,,,Canada East,Men,,425 lb,,235 lb,505 lb,,,,,,,,,150 lb,
262,Josh Brown,CrossFit Viroqua,,"2023 quarterfinals
1354th
worldwide",1354th,worldwide,Men,Men (35-39),385 lb,,295 lb,455 lb,,,2:44,1:55,,,,,235 lb,
274,Christopher Rasnake,Thunder Valley CrossFit,,,,North America,Men,,99 lb,,22 lb,100 lb,,,2:18,0:57,,,1,99:00,88 lb,10:00
278,Brian Thomas,,,,,Central East,Men,,,,,,277,29:57,,,,,,,,
280,Ryan Burt,CrossFit Kyma,,"2023 quarterfinals
655th
worldwide",655th,worldwide,Men,Men (40-44),180 kg,,125 kg,200 kg,,,2:21,,,,65,,105 kg,
288,Stan Gonzalez,,,,,North East,Men,,365 lb,,,505 lb,,,,,,,,,,
302,Nathan Holsgrove,CrossFit North 16145,,"2023 open
10031st
worldwide",10031st,worldwide,Men,Men (35-39),155 kg,,128 kg,195 kg,,,5:48,,,,26,,91 kg,
303,Jennifer Clark,CrossFit Ken Caryl,,"2023 open
149th
worldwide",149th,worldwide,Women,Women (45-49),,,,,,,,2:25,,,,,,1:30
319,Carlos Tinoco,Condal CrossFit,,"2023 open
2144th
worldwide",2144th,worldwide,Men,Men (40-44),140 kg,,105 kg,180 kg,289,,3:37,,10:41,,30,,84 kg,
322,Cathy Anderson,CrossFit Elkhart,,"2023 open
1064th
worldwide",1064th,worldwide,Women,Women (45-49),205 lb,,135 lb,280 lb,,,,,,,,,95 lb,
323,Amy Miller,,,,,Mid Atlantic,Women,,270 lb,,210 lb,350 lb,,26:46,,2:38,10:28,,23,,150 lb,
324,Oscar Tyrberg,CrossFit Fabriken Västerbro,,"2023 open
1312th
worldwide",1312th,worldwide,Men,Men,170 kg,,138 kg,190 kg,,,2:50,,,,,21:20,115 kg,
329,Christophe Estrada,CrossFit Six Fours,,"2023 open
8580th
worldwide",8580th,worldwide,Men,Men (35-39),125 kg,,80 kg,140 kg,,,,,,,,,,
332,Ryan Seager,CrossFit Alpha Dog,,,,North America,Men,,395 lb,,300 lb,550 lb,,,2:37,,,,,,235 lb,
333,Kien Luong,CrossFit Amesbury,,,,North America,Men,,370 lb,,305 lb,435 lb,,,2:17,2:53,8:30,,52,23:00,202 lb,0:50
335,Matt Evans,Grandstand CrossFit,,,,Australia,Men,,175 kg,,118 kg,200 kg,389,,2:07,2:04,7:21,,60,19:26,95 kg,1:03
336,Sarah Theberge,CrossFit KGB,,"2023 open
2082nd
worldwide",2082nd,worldwide,Women,Women (40-44),242 lb,,191 lb,326 lb,,,3:12,1:59,,,52,25:50,138 lb,
340,Alexander Kulaksov,,,,,,,,,,,190 kg,,,,,,,,,,
359,gbemi fisher,,,,,Europe,Men,,197 kg,,141 kg,255 kg,,,2:27,1:58,8:47,,54,,118 kg,
362,Daniel Lyhne,,,,,Europe,Men,,175 kg,,135 kg,232 kg,,22:18,3:57,1:43,,,34,22:15,102 kg,1:02
364,Casey Bryson,,,"2023 open
45543rd
worldwide",45543rd,worldwide,Men,Men,355 lb,,280 lb,415 lb,312,25:55,3:33,2:32,,,,26:45,225 lb,
365,Ian Hall,,,,,Europe,Men,,145 kg,,100 kg,170 kg,195,25:43,2:43,3:46,9:43,,45,23:30,80 kg,0:58
368,Chad Cumming,West Little Rock CrossFit,,"2023 quarterfinals
88th
worldwide",88th,worldwide,Men,Men (50-54),435 lb,,300 lb,550 lb,331,27:18,2:43,1:57,10:32,,40,,225 lb,
375,Liz Watkins,CrossFit Ken Caryl,,"2023 open
1254th
worldwide",1254th,worldwide,Women,Women (40-44),225 lb,,185 lb,,,,,,,,,,145 lb,
378,Jason Hoke,,,,,South East,Men,,,,,430 lb,,24:39,4:02,,10:04,,,,,1:21
382,Jason Calvario,,,,,North Central,Men,,,,90 kg,405 lb,,,5:22,3:41,,,,22:51,70 kg,
384,Lise Normann NH Gym,,,,,Europe,Women,,98 kg,,65 kg,130 kg,,,,,,,15,21:45,48 kg,
398,Alfred Garcia,CrossFit Unchained,,"2023 open
4718th
worldwide",4718th,worldwide,Men,Men (50-54),125 lb,,100 lb,115 lb,,500:00,6:00,4:05,19:00,,3,31:00,100 lb,1:35
402,Jacob Jochem,CrossFit Ripcord,,,,Central East,Men,,405 lb,,275 lb,505 lb,,,,,,,,,225 lb,
412,James Cooper,,,,,Canada West,Men,,385 lb,,265 lb,455 lb,324,,,2:59,,,30,,214 lb,
415,Joe Black,,,,,North East,Men,,335 lb,,215 lb,375 lb,,,5:46,4:20,,,36,,145 lb,
423,Mark Cooper,CrossFit Fury,,,,North America,Men (60-64),,455 lb,,255 lb,455 lb,,,7:05,2:28,13:04,,21,,207 lb,
424,Kelby Edwards,CrossFit Danbury,,,,North East,Men,,350 lb,,225 lb,455 lb,,,5:15,2:56,11:32,,39,,160 lb,
426,Christopher Flanary,CrossFit On The River OTR,,"2023 open
20598th
worldwide",20598th,worldwide,Men,Men (35-39),305 lb,,235 lb,345 lb,,,,4:34,,,,23:32,200 lb,
432,Justin Pacelli,,,,,North East,Men,,265 lb,,,315 lb,,,7:52,,,,,21:00,,
456,Ron Orbin,CrossFit Solstice,,,,North America East,Men,,335 lb,,,425 lb,253,,,,,,,,,
457,Karen Burton,,,,,North West,Women,,205 lb,,155 lb,245 lb,,,,,,,,,105 lb,
458,Brooke Zimmerman,,,,,North Central,Women,,210 lb,,150 lb,225 lb,238,30:31,6:23,8:14,14:32,,,,125 lb,
464,Jessica Whiteman,,,,,Europe,Women,,80 kg,,60 kg,105 kg,,,,,,,17,26:41,,
468,Michelle Fountain,CrossFit Shoofly,,,,North America,Women,,250 lb,,190 lb,280 lb,313,19:28,2:16,2:01,7:59,,49,21:33,150 lb,1:08
483,Chad LeClaire,,,,,,,,165 lb,,,235 lb,,31:45,7:38,,12:10,,,,,
487,Francisco Garcia-Gonzalez,,,,,,,,308 lb,,220 lb,375 lb,,,,,,,,,176 lb,
500,Jason Wang,CrossFit Currie Barracks,,"2023 open
84894th
worldwide",84894th,worldwide,Men,Men,405 lb,,315 lb,515 lb,,,,,,,,,260 lb,
508,Suzanne Wells,CrossFit Brighton,,"2023 open
461st
worldwide",461st,worldwide,Women (55-59),Women (55-59),190 lb,,135 lb,240 lb,,23:54,3:30,,11:17,,25,,90 lb,
511,Justin Kragenbrink,XS CrossFit,,,,United States,Men,,275 lb,,225 lb,375 lb,314,28:48,5:14,3:03,9:37,,50,22:04,180 lb,
517,Paulo Serpa,Cocares CrossFit,,,,South America,Men,,185 kg,,125 kg,212 kg,,,,,,,,,105 kg,
519,John Tipton,CrossFit Black Hive West,,"2023 open
7080th
worldwide",7080th,worldwide,Men,Men (40-44),375 lb,,265 lb,425 lb,,,3:57,4:50,10:40,,37,33:25,185 lb,
520,Liam O'Riain,,,,,Europe,Men,,95 kg,,,130 kg,,,,,,,,,,
532,Carlos Teixeira Jr.,,,,,South America,Men,,500 lb,,315 lb,550 lb,,,,,,,,,253 lb,
538,Paul Schmidt,CrossFit Pace Performance,,"2023 quarterfinals
1373rd
worldwide",1373rd,worldwide,Men,Men (35-39),385 lb,,305 lb,490 lb,485,16:55,2:19,2:50,6:28,,59,19:22,245 lb,
556,tamara muñoz,,,,,Latin America,Women,,,,,285 lb,,,,,,,,,115 lb,
557,Justin Anderson,Lowry CrossFit,,,,South West,Men,,350 lb,,255 lb,455 lb,,,3:18,,,,28,,190 lb,
562,Janelle Stites,CrossFit On Track,,"2023 quarterfinals
85th
North America West",85th,North America West,Women,Women,310 lb,,253 lb,320 lb,,,2:08,,,,58,,207 lb,
564,Donald Mathes,,,,,North America,Men,,405 lb,,185 lb,505 lb,,26:53,5:00,,10:15,,26,19:30,160 lb,1:15
567,paul robertson,,,,,Europe,Men,,160 kg,,110 kg,190 kg,373,,3:05,2:38,8:16,,47,,93 kg,
580,Ali Gage,CrossFit Train,,,,North America,Women,,285 lb,,205 lb,365 lb,344,,,2:53,12:04,,17,24:00,140 lb,
581,Lisa Mahan,CrossFit Portsmouth,,,,North East,Women,,285 lb,,200 lb,295 lb,,,2:49,,,,,,155 lb,
583,Todd Barrett,CrossFit Kerosene,,,,North America,Men,,345 lb,,225 lb,405 lb,,,3:38,3:35,8:59,,,,165 lb,
594,Lucinda Charrasse,CrossFit Blur,,,,South West,Women,,235 lb,,195 lb,305 lb,350,,4:40,,,,21,,133 lb,1:25
598,Josh Swanson,2020 CrossFit,,,,North America West,Men,,315 lb,,235 lb,410 lb,346,,3:38,2:41,,,,,175 lb,
618,Matthew Beck,CrossFit Sweat Mountain,,,,North America,Men,,365 lb,,245 lb,365 lb,,18:20,2:59,3:09,8:49,,60,18:00,185 lb,1:00
625,Toralf Thomassen,,,,,Europe,Men,,160 kg,,110 kg,203 kg,309,28:58,2:58,2:45,9:36,,50,24:38,85 kg,
626,Casey Johnson,,,,,South East,Men,,400 lb,,285 lb,475 lb,,,3:20,2:22,10:03,,21,,220 lb,
634,Jamilyn Hessing,CrossFit Paris Landing,,,,North America,Women,,195 lb,,154 lb,245 lb,241,37:35,8:50,3:32,10:34,,,,125 lb,
637,Michelle Benavides,,,,,North East,Women,,135 lb,,115 lb,255 lb,,25:07,,4:34,,,21,,,
644,Sumbo Akinfolarin,CrossFit Anaheim,,,,United States,Women,,275 lb,,175 lb,375 lb,250,,,2:41,,,,,120 lb,
657,Lou DeRoma,,,,,North East,Men,,,,,305 lb,,,,,,,,,,
660,Rodolfo Farfan,,,,,South America,Men,,265 lb,,185 lb,380 lb,,,,,,,15,25:00,165 lb,
668,Gerard Malig,,,"2023 open
2713th
worldwide",2713th,worldwide,Men,Men (50-54),370 lb,72:24,240 lb,435 lb,234,30:00,6:54,4:19,11:05,,,31:14,175 lb,4:18
670,Luis Pena,Freakin CrossFit,,,,North America,Men,,395 lb,,255 lb,505 lb,,,5:00,3:15,,,30,,185 lb,1:10
679,Brian Custer,KillBox CrossFit,,,,North America,Men,,365 lb,,240 lb,405 lb,301,,3:23,3:17,,,,,195 lb,1:04
690,Ward Gibson,CrossFit Dilworth,,,,North America,Men,,445 lb,,270 lb,425 lb,320,,4:34,2:19,,,,,215 lb,1:15
698,Guy Dufour,,,,,North America,Men,,410 lb,,245 lb,465 lb,,,,,,,,,,
711,Alba Prieto,CrossFit Chisholm Trail,,,,South Central,Women,,225 lb,,150 lb,297 lb,,,,3:44,,,,,115 lb,
718,Edwin Doe,,,,,Mid Atlantic,Men,,295 lb,,220 lb,405 lb,297,34:44,6:07,,,,,,155 lb,
735,Rosalind Bauer,CrossFit R.A.W.,,,,North America,Women,,230 lb,,160 lb,285 lb,320,,,,,,,,120 lb,
755,Jessica Clearman,University Place CrossFit,,"2023 quarterfinals
954th
North America West",954th,North America West,Women,Women,106 kg,,60 kg,112 kg,,,,,,,,,48 kg,
762,Kamil Tracz,,,,,Canada East,Men,,285 lb,,220 lb,335 lb,278,35:18,7:12,,10:17,,27,25:12,165 lb,
766,Ariel Schimek,CrossFit Loft,,"2023 open
2644th
worldwide",2644th,worldwide,Women,Women (35-39),230 lb,,165 lb,315 lb,,,,,,,,,140 lb,
770,Christine Williams,CrossFit Main Line - Ardmore,,"2023 open
895th
worldwide",895th,worldwide,Women,Women (40-44),255 lb,,175 lb,305 lb,,,4:18,2:37,9:09,,21,29:56,125 lb,
775,Bowen Gutknecht,CrossFit Tertiary,,"2023 open
5142nd
worldwide",5142nd,worldwide,Men,Men (35-39),365 lb,,255 lb,425 lb,350,,3:42,2:06,8:27,,49,,220 lb,
790,Codi Dietz,,,,,South Central,Women,,225 lb,,,245 lb,,,7:09,4:19,13:32,,,,,
796,oscar castillo,Tamiami CrossFit,,"2023 open
1652nd
worldwide",1652nd,worldwide,Men,Men (40-44),425 lb,,345 lb,500 lb,373,19:56,2:32,2:07,8:04,,39,,,
797,David Smith,,,,,South West,Men,,195 lb,,140 lb,255 lb,,37:56,,,,,,,95 lb,1:21
803,Zach Griggs,,,,,Mid Atlantic,Men,,345 lb,,225 lb,405 lb,,,5:04,,15:15,,14,29:25,150 lb,1:25
806,Josh Evans,,,,,Canada East,Men,,250 lb,,,,,,,,,,41,22:00,140 lb,
807,Adam Steffen,CrossFit Omaha,,"2023 open
3973rd
worldwide",3973rd,worldwide,Men,Men (45-49),335 lb,,265 lb,430 lb,,37:15,6:54,5:56,11:54,,19,,205 lb,1:18
825,Ryan Tremaine,GymCore CrossFit,,"2023 open
3405th
worldwide",3405th,worldwide,Men,Men (45-49),325 lb,,225 lb,425 lb,267,27:43,5:50,3:07,11:01,,,,175 lb,
843,Brett Levy,,,,,North America East,Men,,337 lb,,245 lb,465 lb,315,25:51,4:34,2:36,12:04,,,21:59,175 lb,
847,Peter Mattis,,,,,North East,Men,,335 lb,,250 lb,415 lb,331,,4:10,,8:22,,,18:22,187 lb,
854,Justin Guthrie,Lone Star CrossFit,,"2023 quarterfinals
1300th
worldwide",1300th,worldwide,Men,Men (35-39),440 lb,,310 lb,525 lb,,,3:04,2:14,9:43,,35,,245 lb,
860,William Chaney,CrossFit Fair Oaks Ranch,,,,North America,Men,,430 lb,,285 lb,455 lb,,,3:22,2:33,,,22,,200 lb,
865,Kelly Cotton,Top Fuel CrossFit,,"2023 open
199th
worldwide",199th,worldwide,Women,Women (35-39),255 lb,,185 lb,265 lb,,,2:13,1:52,,,63,,155 lb,
883,Abdullah Alrukhayes,Circuit Plus CrossFit Shuwaikh,,,,Kuwait,Men,,305 lb,,,,,,3:58,7:01,,,,,,
885,Meg Reardon,CrossFit Queens,,,,North America,Women,,310 lb,,235 lb,370 lb,,,,,,,48,,200 lb,1:08
890,Chris Cristini,CrossFit East Woodbridge,,"2023 quarterfinals
418th
worldwide",418th,worldwide,Men,Men (35-39),430 lb,,320 lb,500 lb,425,,2:24,1:37,7:39,,53,20:19,260 lb,
902,Troy Campanello,CrossFit Elkhart,,"2023 open
707th
worldwide",707th,worldwide,Men (55-59),Men (55-59),250 lb,,195 lb,305 lb,,,,,,,,,135 lb,
903,Ted Ridderbos,CrossFit Almere,,,,Europe,Men,,120 kg,,95 kg,170 kg,241,,8:00,,11:15,,12,25:57,60 kg,1:16
905,Josh Keeton,CrossFit Durst,,,,Canada East,Men,,410 lb,,290 lb,455 lb,,,3:40,1:55,8:10,,,,210 lb,1:07
909,Steven Cristini,CrossFit East Woodbridge,,,,North America,Men,,440 lb,,340 lb,525 lb,,,2:49,1:48,,,,,285 lb,
910,Brianna Willey,CrossFit Midtown,,"2023 open
46182nd
worldwide",46182nd,worldwide,Women,Women,260 lb,,175 lb,315 lb,,,,2:53,,,,,125 lb,
913,Sage Castro,Carlsbad CrossFit,,,,West Coast,Women,,225 lb,,145 lb,245 lb,,,5:08,4:48,9:03,,39,,100 lb,
918,Danny Poe,Perform Overcome Excel CrossFit,,,,North America,Men,,385 lb,,325 lb,480 lb,362,,2:57,1:42,,,,18:47,255 lb,0:56
922,Dawid Kujawski,,,,,Europe North,Men,,160 kg,,110 kg,200 kg,,,2:53,,,,50,,70 kg,
925,Chris Bland,CrossFit Hilton Head,,,,North America East,Men,,365 lb,,300 lb,405 lb,,,,1:57,,,,19:05,240 lb,
927,Florent Paillasson,CrossFit Genas,,"2023 open
3462nd
worldwide",3462nd,worldwide,Men,Men (35-39),160 kg,,126 kg,205 kg,,,2:22,2:24,,,48,,100 kg,
931,Katie Johnson,CrossFit Junction,,"2023 quarterfinals
266th
worldwide",266th,worldwide,Women,Women (40-44),285 lb,,220 lb,345 lb,358,24:38,3:45,2:15,9:00,,,24:09,160 lb,
935,Brandon Bendele,,,,,South Central,Men,,355 lb,,245 lb,455 lb,,,3:23,1:59,,,36,,195 lb,
946,Kelly Restelli,CrossFit Reform,,"2023 open
6588th
worldwide",6588th,worldwide,Women,Women (35-39),195 lb,,170 lb,235 lb,286,26:53,3:34,2:56,10:59,,35,,110 lb,
950,Patrick Miclette,,,"2023 open
119534th
worldwide",119534th,worldwide,Men,Men,185 lb,,175 lb,300 lb,,,,,,,,,145 lb,
955,Alek Jackson,,,,,North America,Men,,425 lb,,300 lb,525 lb,400,18:30,2:35,1:50,8:00,,55,18:00,245 lb,0:52
957,Omi Aguirre,,,,,North East,Women,,185 lb,,115 lb,250 lb,,,,,,,,,78 lb,
966,Michael Rossi,CrossFit East Coast,,,,North America,Men,,455 lb,,,605 lb,,,2:31,,,,46,,,
967,Paul Tylla,Sheepdog CrossFit,,,,North America,Men,,365 lb,,275 lb,455 lb,,,2:49,,,,,,200 lb,1:11
968,Adam Wade,,,,,Canada East,Men,,295 lb,,185 lb,335 lb,,,4:14,5:35,,,30,19:20,155 lb,
988,Glenn Sorokan,CrossFit Sherwood Park,,"2023 open
1804th
worldwide",1804th,worldwide,Men,Men (45-49),385 lb,,325 lb,455 lb,,25:41,4:20,3:34,11:29,,24,28:12,250 lb,1:17
991,Heiko Schwindling,,,,,Europe,Men,,155 kg,,120 kg,220 kg,255,22:16,2:30,4:00,8:30,,37,19:48,85 kg,1:07
992,Dante Dominguez,Golden State CrossFit,,,,United States,Men,,405 lb,,323 lb,425 lb,,15:00,2:46,2:12,,,,,264 lb,
993,Emily Newton,CrossFit Adaptation,,,,Mid Atlantic,Women,,350 lb,,245 lb,360 lb,,,2:11,1:40,,,42,,200 lb,
997,Michelle Robichaud,True Reflection CrossFit,,,,North America,Women,,140 lb,,110 lb,150 lb,,,,,,,,,75 lb,
998,Rafael Silva,,,,,Latin America,Men,,235 lb,,,295 lb,225,,,,9:25,,,20:48,,
1001,Jamie Casper,,,,,North Central,Women,,225 lb,,165 lb,305 lb,,,,,,,,,120 lb,
1012,Mark Sudbey,,,,,North America East,Men (60-64),,420 lb,,245 lb,450 lb,,,,,,,,,175 lb,
1015,Jacob Raymond,,,,,Central East,Men,,340 lb,,225 lb,375 lb,,,,3:13,,,,,155 lb,
1018,Ruy Hernandez Videgaray,,,,,Latin America,Men,,140 kg,,85 kg,180 kg,,,3:49,9:00,,,52,19:00,60 kg,0:58
1026,Angela Cunningham,CrossFit Havre De Grace,,,,Mid Atlantic,Women,,235 lb,,170 lb,265 lb,,,,2:41,,,25,,130 lb,1:32
1051,Christopher Escobar,,,,,South Central,Men,,285 lb,,205 lb,290 lb,,,4:36,,,,30,,145 lb,
1053,Langston Dugger,West Town CrossFit,,,,United States,Men,,385 lb,,,485 lb,311,,,1:48,8:20,,41,,215 lb,0:49
1054,Hugues Taillard,CrossFit Besancon 958,,"2023 open
1585th
worldwide",1585th,worldwide,Men,Men (40-44),153 kg,,115 kg,185 kg,,,3:48,2:29,9:05,,,,110 kg,
1055,Zac Darling,CrossFit COL,,"2023 open
38292nd
worldwide",38292nd,worldwide,Men,Men,1 lb,,1 lb,1 lb,,,,,,,35,,1 lb,
1059,Craig Rainey,CrossFit Tigers Den,,"2023 open
8696th
worldwide",8696th,worldwide,Men,Men (40-44),315 lb,,240 lb,420 lb,,,,,,,,,185 lb,
1077,Miles Van Pelt,CrossFit 601,,"2023 quarterfinals
452nd
worldwide",452nd,worldwide,Men,Men (50-54),350 lb,,255 lb,505 lb,356,,3:21,1:50,7:58,,42,,185 lb,1:11
1079,Marc Cline,,,,,Mid Atlantic,Men,,305 lb,,225 lb,355 lb,377,32:00,5:00,3:46,15:38,,30,21:30,150 lb,1:10
1096,Justin Graham,Pee Dee CrossFit,,,,United States,Men,,320 lb,,265 lb,425 lb,,,,,,,,,210 lb,
1104,Christina Meeks,,,,,North America,Women,,240 lb,,175 lb,285 lb,375,,2:51,2:54,,,,22:27,,
1117,Caleb White,,,,,North Central,Men,,315 lb,,205 lb,325 lb,,,4:19,5:55,,,29,,175 lb,
1121,Nicole Morris,CrossFit Equity,,"2023 quarterfinals
1253rd
North America East",1253rd,North America East,Women,Women,265 lb,,175 lb,315 lb,,,,,,,,,130 lb,
1133,Priscilla Di Palma,CrossFit 506,,,,Costa Rica,Women,,225 lb,,175 lb,275 lb,309,,2:08,2:03,9:26,,25,27:19,135 lb,
1136,Carlos Querol,,,,,South West,Men,,305 lb,,205 lb,435 lb,270,34:15,6:13,3:57,9:12,,31,25:00,135 lb,1:20
1143,Martin Gagnon,Deka CrossFit,,,,Canada East,Men,,245 lb,,155 lb,305 lb,,27:45,4:41,3:08,9:00,,20,,115 lb,
1144,Benjamin Lanz,,,,,North America,Men,,475 lb,,335 lb,485 lb,,,2:15,,,,56,,250 lb,1:04
1151,Todd Hinsch,CrossFit Train 97333,,,,North America,Men,,350 lb,,215 lb,405 lb,,,,,,,6,,185 lb,
1152,Jared Jones,,,,,South West,Men,,280 lb,,220 lb,335 lb,336,25:03,4:32,2:33,9:02,,25,18:24,150 lb,1:07
1155,Pablo Gonzalez,,,,,Latin America,Men,,345 lb,,255 lb,415 lb,,,7:25,3:33,,,,33:00,205 lb,
1169,Justin Quandt,Union Station CrossFit,,,,United States,Men,,280 lb,,225 lb,455 lb,,25:59,5:52,3:33,,,,,175 lb,
1186,Casey Anderson,Flagler Village CrossFit,,"2023 quarterfinals
474th
worldwide",474th,worldwide,Women,Women (35-39),280 lb,,215 lb,330 lb,,,,2:57,,,45,31:00,160 lb,
1199,Kim Cormier,CrossFit Dieppe,,,,North America,Women,,210 lb,,150 lb,255 lb,248,38:00,5:36,,13:29,,27,26:28,95 lb,
1202,Rick Gonzalez,Carlsbad CrossFit,,,,North America,Men,,365 lb,,260 lb,475 lb,,,2:53,,8:00,,42,18:00,185 lb,
1203,Jill Pickens,CrossFit Amplify,,,,North America East,Women,,200 lb,,175 lb,245 lb,,,,,,,,,130 lb,
1224,Karla Pretty,CrossFit Lapeer,,,,Central East,Women,,165 lb,,125 lb,240 lb,,,6:49,,,,,,,
