,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
521,Glenn Waldon,CrossFit STR,,,,Australia,Men,,126 kg,,97 kg,151 kg,,,3:45,,10:33,,,17:30,82 kg,1:08
524,Richard McLaughlin,CrossFit Exe,,"2023 open
2486th
worldwide",2486th,worldwide,Men,Men (35-39),160 kg,,127 kg,180 kg,,,5:24,,,,,,90 kg,1:08
539,William Candillon,CrossFit Kreis 9,,"2023 open
1844th
worldwide",1844th,worldwide,Men,Men (35-39),130 kg,,108 kg,160 kg,,,3:10,,,,35,23:37,83 kg,1:06
540,Dana Hazard,CrossFit King of Prussia,,"2023 quarterfinals
257th
worldwide",257th,worldwide,Women,Women (45-49),260 lb,,185 lb,330 lb,,,,,,,30,,145 lb,
550,Bogdan Andrei Savu,Magnum Opus CrossFit,,"2023 open
4101st
worldwide",4101st,worldwide,Men,Men (40-44),180 kg,62:45,110 kg,205 kg,358,,5:10,3:30,9:06,,25,22:00,80 kg,1:20
554,Jeroen van der Kamp,CrossFit Limes,,,,Europe,Men,,120 kg,,85 kg,150 kg,,,,,,,,26:00,70 kg,
555,Robert Hart,NewWave CrossFit,,"2023 open
9447th
worldwide",9447th,worldwide,Men,Men (35-39),120 kg,,100 kg,155 kg,,,,,,,,19:58,73 kg,
560,Edem Weberling,,,,,,,,,,,,,,9:50,,,,,,,
565,Anders Rasmussen,CrossFit Nykøbing,,,,Europe,Men,,,,,170 kg,,,,,,,,19:22,,
568,Colleen Carrion,CrossFit South Arlington,,,,United States,Women,,305 lb,,175 lb,320 lb,287,,,,,,,24:00,130 lb,
579,Marc Cook,,,"2023 open
8865th
worldwide",8865th,worldwide,Men,Men (35-39),,,,,,,,,,,30,,,
581,Peter Winkler,CrossFit Kroftlaggl,,"2023 open
10325th
worldwide",10325th,worldwide,Men,Men (40-44),145 kg,,100 kg,215 kg,,,9:09,,,,,,72 kg,
584,Pedro Bern,,,,,,,,,,84 kg,150 kg,,,,,,,30,21:00,60 kg,1:20
592,Ramón Ibarra,,,"2023 quarterfinals
696th
North America West",696th,North America West,Men,Men,365 lb,,275 lb,385 lb,,,2:43,,,,,,225 lb,
616,Barrett Koerselman,,,"2023 open
34995th
worldwide",34995th,worldwide,Men,Men,465 lb,,345 lb,565 lb,,,2:51,,,,50,,280 lb,
623,Justin Gilmour,CrossFit Sabal Park,,,,North America,Men,,415 lb,,295 lb,475 lb,,,2:12,5:04,,,46,19:42,245 lb,1:09
631,Wiremu Kingi,Leigh CrossFit,,,,New Zealand,Men,,140 kg,,111 kg,160 kg,,,,7:56,,,3,,84 kg,1:46
649,Andreas Kurz,CrossFit Mobilus Chinatown,,"2023 open
3180th
worldwide",3180th,worldwide,Men,Men (35-39),325 lb,,235 lb,405 lb,,,,,,,34,,205 lb,
659,Matthew Lesley,CrossFit Matters,,,,North Central,Men,,270 lb,,205 lb,380 lb,,,,,,,,,170 lb,
660,Semyon Gusev,,,,,,,,90 kg,,70 kg,110 kg,,,,,,,50,,40 kg,
666,Sara Mcbride,Peak Fitness CrossFit,,"2023 quarterfinals
749th
worldwide",749th,worldwide,Women,Women (35-39),,,,,,,2:31,,,,,,,
675,Peter Seaton,CrossFit Barwon,,,,Oceania,Men (65+),,103 kg,,,148 kg,248,34:47,,5:28,13:48,,10,28:45,,
690,Gabriel Ferreira,Panamby CrossFit,,,,Brazil,Men,,130 kg,,108 kg,180 kg,,,,,,,,,96 kg,
712,Cole Hodgins,,,,,,,,500 lb,,230 lb,500 lb,,,,,,,,,,
713,Brian Thomson,Natural Selection CrossFit,,,,North America,Men,,350 lb,,245 lb,417 lb,,,3:36,4:45,10:05,,,,215 lb,
714,Ryan Kalmbach,CrossFit Hutto,,"2023 open
16259th
worldwide",16259th,worldwide,Men,Men (35-39),315 lb,,195 lb,375 lb,260,,5:57,4:13,10:28,,32,27:00,135 lb,
718,Cody Kalmbach,CrossFit Upheaval,,,,United States,Men,,,,,,,,,,12:00,,,,,
720,Sebastien Noel,CrossFit Mascouche,,,,North America East,Men,,465 lb,,235 lb,500 lb,234,,,,,,,,225 lb,
723,Brad Van Dolah,,,,,,,,,,,,,,,,,,,27:47,,
736,Garry Duckett,CrossFit Tyler,,,,North America West,Men,,370 lb,,260 lb,420 lb,,8:21,4:36,,,,,,205 lb,1:30
753,Steven Casley,CrossFit Currumbin,,"2023 open
10905th
worldwide",10905th,worldwide,Men,Men (40-44),90 kg,,80 kg,140 kg,,,,,,,,,70 kg,
787,Rob Schaffer,CrossFit Roseland,,"2023 open
717th
worldwide",717th,worldwide,Men (55-59),Men (55-59),275 lb,,,335 lb,,,,,,,,,,
792,Jonathan Fernandez,Richard Russell CrossFit Monterey Bay,,"2023 quarterfinals
727th
North America West",727th,North America West,Men,Men,425 lb,,295 lb,505 lb,,,2:32,1:47,,,68,17:32,240 lb,
828,Ross Lewis,CrossFit Mad Hatter,,"2023 open
21483rd
worldwide",21483rd,worldwide,Men,Men,400 lb,,222 lb,410 lb,,,3:23,,,,30,,150 lb,
839,Nicholas Harrison,CrossFit Tall City,,,,North America,Men,,425 lb,,255 lb,500 lb,,,6:05,,,,,,200 lb,
863,Christian Hackett,,,"2023 open
17187th
worldwide",17187th,worldwide,Men,Men,415 lb,,330 lb,510 lb,,,3:03,2:20,10:21,,,27:11,230 lb,1:20
865,David Altuna,CrossFit Gantry,,,,United States,Men,,265 lb,,,335 lb,,,6:22,6:35,10:26,,42,21:27,130 lb,1:17
866,Shelby Peterson,,,,,South East,Women,,270 lb,,175 lb,265 lb,,,4:35,2:46,,,21,,130 lb,
871,Elin Bågling,,,,,Sweden,Women,,85 kg,,60 kg,105 kg,,,,,,,,24:00,52 kg,
872,Valeria García Ríos,,,,,,,,,,,150 lb,,,,,,,,,,
876,Jeroen Leidelmeijer,CrossFit Zeeburg,,,,Netherlands,Men,,110 kg,,75 kg,140 kg,238,,,,,,,,,
880,Zachary Ledogar,Seaside CrossFit,,,,North America,Men,,405 lb,,,500 lb,,,3:22,,,,,19:52,,1:04
892,Kyle Fleming,,,,,South East,Men,,445 lb,,315 lb,505 lb,,,2:41,1:53,,,,,245 lb,
900,Anthony Mosher,CrossFit D10,,"2023 quarterfinals
470th
North America East",470th,North America East,Men,Men,160 kg,,118 kg,405 lb,,,,,,,,,190 lb,
916,Jacqueline Lloyd,SinCity CrossFit,,"2023 open
19348th
worldwide",19348th,worldwide,Women,Women,245 lb,,175 lb,305 lb,,,,,,,,,135 lb,
929,Brittany Tattersall,CrossFit AOP,,,,North America,Women,,185 lb,,135 lb,220 lb,,,,,,,,,105 lb,
978,Regis Kicas,CrossFit Laisvė,,"2023 open
1048th
worldwide",1048th,worldwide,Men,Men (40-44),,,110 kg,200 kg,,,,,,,50,,85 kg,0:50
983,Alejandro Strega,,,,,North America,Men,,305 lb,,250 lb,425 lb,,,5:40,,,,25,,145 lb,
984,Dmytro Chumak,,,,,,,,285 kg,,220 kg,270 kg,,,,,,,,,180 kg,
991,Trude Nordengen-Roli,CrossFit Steinkjer,,,,Europe,Women,,87 kg,,57 kg,105 kg,247,20:07,4:54,4:08,12:50,,30,24:53,42 kg,
1011,Teresa Medina,Oceanside CrossFit,,,,West Coast,Women,,205 lb,,160 lb,245 lb,,,5:01,,,,10,,,
1016,DeVon Solomon,,,"2023 open
2601st
worldwide",2601st,worldwide,Men,Men (40-44),425 lb,,252 lb,505 lb,331,22:03,3:08,2:40,,,,,175 lb,
1020,Aleksandr Lee,,,,,,,,160 kg,,80 kg,180 kg,,14:04,5:28,,,,200,,80 kg,
1029,Jamin Carson,CrossFit Tier1,,"2023 open
4338th
worldwide",4338th,worldwide,Men,Men (50-54),285 lb,,215 lb,345 lb,235,,7:42,3:41,10:09,,12,22:30,155 lb,
1033,Wilbert Del Valle,CrossFit Yellow Falcon,,"2023 open
12089th
worldwide",12089th,worldwide,Men,Men (45-49),150 kg,,91 kg,158 kg,,,8:24,,,,,,63 kg,
1055,Charles Dubuc,CrossFit Dieppe,,"2023 open
13790th
worldwide",13790th,worldwide,Men,Men,335 lb,,260 lb,415 lb,266,22:51,3:41,2:47,,,,,205 lb,1:15
1083,Christian Bugelnig,,,,,,,,150 kg,,100 kg,175 kg,,,7:00,,,,,,65 kg,
1107,Djordje Zlatanovic,,,,,Europe,Men,,175 kg,,140 kg,220 kg,,,2:27,1:49,,,,,115 kg,
1109,Robert Flores,CrossFit Jersey City,,,,United States,Men,,450 lb,,295 lb,500 lb,,,,,,,,,235 lb,
1112,Salvatore Anastasio Iocobello,,,"2023 open
47961st
worldwide",47961st,worldwide,Men,Men,156 kg,,100 kg,193 kg,,,4:45,4:40,11:20,,,,85 kg,
1135,Eduardo Mocellin Silva,Abba Box CrossFit,,,,,,,160 kg,,,210 kg,,,,,,,,,80 kg,
1156,Janna Cordeiro,CrossFit Potrero Hill,,,,West Coast,Women,,,,,,,,,,,,15,,,
1175,Gunnar Smari Jonbjoernsson,,,"2023 open
9309th
worldwide",9309th,worldwide,Men,Men (35-39),140 kg,,90 kg,180 kg,,,,,,,32,27:15,70 kg,
1204,Drew Russell,,,,,North Central,Men,,175 lb,,115 lb,,,,,,,,30,,95 lb,
1208,Madison Bailey,,,,,Canada West,Women,,185 lb,,125 lb,225 lb,,,,,,,,,105 lb,
1220,Abdullah Seedat,CrossFit Indico,,,,Africa,Men,,140 kg,,65 kg,180 kg,,,,,,,,,40 kg,
1225,Shane Labuschagne,CrossFit Vice,,,,Africa,Men,,150 kg,,125 kg,230 kg,310,,,2:30,,,30,22:00,120 kg,60:00
1228,Robert Gronland,CrossFit Elverum,,"2023 open
1772nd
worldwide",1772nd,worldwide,Men,Men (40-44),160 kg,,115 kg,185 kg,,,4:47,3:40,9:28,,36,21:00,86 kg,
1258,Chris Scarpati,,,,,North America,Men,,375 lb,,235 lb,500 lb,,,,,,,,,165 lb,
1272,Cassie Impey,CrossFit Corinthian,,,,United Kingdom,Women,,80 kg,,65 kg,100 kg,,,,,,,,,45 kg,
1311,Raphael Wattiez,,,,,,,,150 kg,,95 kg,150 kg,,,,,,,,17:00,75 kg,56:00
1317,Marius Lonken,CrossFit Wuppertal,,,,Germany,Men,,125 kg,,,165 kg,,,3:30,,,,,19:00,,
1327,Fares Flores,Erei CrossFit,,,,Honduras,Men,,210 kg,,160 kg,205 kg,,,2:14,,,,44,23:43,125 kg,1:02
1329,Robert Thomas,Southern Quarter CrossFit,,,,Europe,Men,,175 kg,,120 kg,210 kg,,,,,,,,,90 kg,
1339,Isaac Ruiz,North Ankeny CrossFit,,"2023 quarterfinals
1310th
North America West",1310th,North America West,Men,Men,465 lb,,358 lb,505 lb,411,,2:38,1:42,,,,,275 lb,
1345,Domonic Calderan,CrossFit VLT Airport West,,,,Australia,Men,,110 kg,,75 kg,140 kg,,,,,12:43,,,,60 kg,
1354,Diana Welter,Darkrow CrossFit,,,,Europe,Women,,70 kg,,40 kg,90 kg,,,,,,,,,40 kg,
1367,Cyril Chaumeil,CrossFit Miramas,,,,France,Men,,186 kg,,120 kg,180 kg,234,28:04,,,,,25,,95 kg,
1369,Omar Abdel Latif,,,"2023 open
11821st
worldwide",11821st,worldwide,Men,Men,200 kg,,125 kg,210 kg,,,2:30,,,,33,,90 kg,1:08
1374,Tereza Forstova,,,,,Europe,Women,,95 kg,,70 kg,130 kg,,,,3:48,,,,,55 kg,
1400,Chiara Carrera,CrossFit Team 059,,,,Italy,Women,,,,68 kg,,,,,,,,,,54 kg,
1404,Broden Menzies,,,,,Mid Atlantic,Men,,350 lb,,,450 lb,,,,3:22,,,28,17:40,,1:00
1501,Thomas Fontana,,,,,United States,Men,,415 lb,,295 lb,515 lb,,,,5:45,,,,18:45,225 lb,
1508,Nicolas Marcos,CrossFit Nice,,"2023 open
14294th
worldwide",14294th,worldwide,Men,Men (35-39),285 lb,,185 lb,365 lb,,,,,,,,,140 lb,
1512,Roberto Pires,,,,,Latin America,Men,,155 kg,,110 kg,180 kg,,,3:57,3:56,,,,,85 kg,
1517,Adrienne Sahlstrom,CrossFit Vic City,,"2023 open
65570th
worldwide",65570th,worldwide,Women,Women,160 lb,,120 lb,205 lb,,,,,,,,,,
1557,Tiaan Abrahams,NorSub CrossFit,,,,Africa,Men,,145 kg,,90 kg,175 kg,,,,,,,,,75 kg,
1566,Nathalie D'antoni,CrossFit La Ciotat,,,,Europe South,Women,,,,80 kg,130 kg,,,3:24,,,,,,70 kg,
1570,Grigoriy Filippov,,,,,Russian Federation,Men,,160 kg,,120 kg,197 kg,,,,,,,42,20:00,100 kg,
1582,Markus Kroiss,,,,,Europe,Men,,100 kg,,,,,,6:30,,,,,,,
1590,Nicklas Asmussen,,,,,,,,110 kg,,100 kg,170 kg,,,,,,,,,85 kg,
1594,Josie Kwok,CrossFit Quarry Bay,,,,Asia,Women,,205 lb,,145 lb,235 lb,,,,4:35,,,,,120 lb,
1600,Jonathan Miller,,,,,South West,Men,,335 lb,,255 lb,400 lb,,,,,,,17,29:15,185 lb,
1602,Ingrid Donoso,SHRED CrossFit,,,,United States,Women,,190 lb,,,215 lb,,,,,,,,,,
1615,Shelby Jones,CrossFit Believe,,"2023 open
1080th
worldwide",1080th,worldwide,Women,Women,300 lb,,210 lb,345 lb,341,27:00,2:22,1:43,,,,22:00,180 lb,
1630,Noah Borden,Catahoula CrossFit,,,,United States,Men,,215 lb,,145 lb,275 lb,196,,,,,,,,100 lb,
1647,Miguel Velez,,,,,North America West,Men,,305 lb,,215 lb,365 lb,,,4:42,,8:23,,30,25:00,135 lb,
1648,Joseph Crowley,,,,,,,,350 lb,,215 lb,405 lb,,,4:20,,,,36,16:03,195 lb,
1659,Andrew Moritz,CrossFit Remedy,,,,South Central,Men,,435 lb,,295 lb,515 lb,,,,1:47,,,,,245 lb,
1676,Brett Wininger,Turn 2 CrossFit,,"2023 quarterfinals
342nd
worldwide",342nd,worldwide,Men,Men (35-39),315 lb,,265 lb,425 lb,328,,2:47,,,,44,,205 lb,
1685,Andre Merlucci,,,,,North America East,Men,,395 lb,,225 lb,425 lb,,,,,8:53,,35,23:20,170 lb,1:28
1690,Matthew Slyder,Forest Drive CrossFit,,,,South East,Men,,304 lb,,,399 lb,,,,,,,,,,
1699,Jana Roman,CrossFit CSG,,"2023 open
5829th
worldwide",5829th,worldwide,Women,Women (35-39),220 lb,,155 lb,225 lb,,22:27,,,11:03,,,27:31,110 lb,
1710,Alisha Stroble,,,,,South East,Women,,240 lb,,,,,,,,9:21,,,,,
1711,Andrew Patterson,CrossFit Aevitas,,,,North America East,Men,,,,225 lb,365 lb,,,,,,,,,175 lb,
1726,Timothy Petrone,,,,,North America,Men,,385 lb,,250 lb,505 lb,,,,,,,,,205 lb,
1744,Lucas Van Leeuwen,CrossFit Vondelgym 4,,,,Europe,Men,,125 kg,,,190 kg,,,,4:30,,,,22:30,,
1748,Anastasia Liashenko,,,,,Africa Middle East,Women,,220 lb,,175 lb,225 lb,,,,,,,,,145 lb,
1763,Alexandra Fernandez,,,,,Europe,Women,,105 kg,,70 kg,152 kg,,,,,,,19,23:22,55 kg,1:15
1776,Julia Oldehaver,CrossFit Major,,"2023 open
10368th
worldwide",10368th,worldwide,Women,Women,95 kg,,70 kg,130 kg,,,,,,,21,,64 kg,
1777,Gyula Piros,,,,,Europe,Men,,165 kg,,,,,,,,,,,,,
1808,Ed Yuen,CrossFit Col,,,,North America,Men,,275 lb,,185 lb,345 lb,,,,,,,,,135 lb,
1817,Andy Finlay,CrossFit Beowulf,,,,United Kingdom,Men,,198 lb,,,,,,7:59,5:39,,,12,23:20,110 lb,
1830,Caroline Dufour,CrossFit Estrie,,,,Canada,Women,,175 lb,,140 lb,245 lb,,,,3:30,,,15,28:30,105 lb,
1863,John Breheny,,,"2023 open
57075th
worldwide",57075th,worldwide,Men,Men,115 kg,,80 kg,125 kg,,28:40,11:41,,,,,,50 lb,
1869,Jessica Harrison,CrossFit Navarre,,,,North America,Women,,285 lb,,185 lb,280 lb,,,,,,,,,125 lb,
1881,Rick van Dijk,CrossFit Twente,,"2023 open
33456th
worldwide",33456th,worldwide,Men,Men,152 kg,,112 kg,192 kg,,,5:51,2:38,,,19,23:16,92 kg,
1885,Hunter Nurse,,,,,,,,,,,225 lb,,,,,,,,,,
1895,Allison Larsen,CrossFit Sudbury,,,,North America,Women,,293 lb,,193 lb,303 lb,,,,,,,,,143 lb,
1911,Paulo Velez,CrossFit Foothill,,"2023 quarterfinals
666th
North America West",666th,North America West,Men,Men,405 lb,,325 lb,485 lb,,,,2:13,7:46,,,18:40,255 lb,0:57
1916,Jenna Hessert,Koda CrossFit,,,,North America,Women,,245 lb,,180 lb,335 lb,,,,2:09,9:36,,20,,125 lb,0:57
1925,Xiao Fei,,,,,Asia,Women,,85 kg,,47 kg,110 kg,,,,,,,,,35 kg,
1948,Brent Bragge,CrossFit Fetish,,,,South Africa,Men,,125 kg,,92 kg,152 kg,,,6:43,,,,23,25:30,65 kg,1:10
1949,Ed Lam,CrossFit Apeiron,,"2023 open
15453rd
worldwide",15453rd,worldwide,Men,Men (40-44),,,,,,,9:35,6:02,,,,,,
1951,Beth Bragge,CrossFit Fetish,,,,South Africa,Women,,70 kg,,,,,,,,,,,,,
1973,Erik Steffen,CrossFit Wädenswil,,"2023 open
3152nd
worldwide",3152nd,worldwide,Men,Men (35-39),180 kg,,135 kg,210 kg,,,4:03,,,,,,110 kg,
1981,Paul Shuttleworth,,,,,United Kingdom,Men,,170 kg,,130 kg,225 kg,,,3:14,1:53,,,30,,100 kg,
1982,Chris Dunn,CrossFit Woodbine,,"2023 open
315th
worldwide",315th,worldwide,Men,Men,425 lb,,330 lb,525 lb,,,2:01,1:32,,,,,255 lb,0:54
2009,Cody Foister,CrossFit SolaFide,,,,North America,Men,,425 lb,,255 lb,450 lb,280,,,,,,,,195 lb,
2017,Mark Belton,,,,,Europe,Men,,155 kg,,105 kg,210 kg,,,3:01,,,,40,18:42,83 kg,1:25
2041,Philip Poell,CrossFit Des Moines,,,,United States,Men,,420 lb,,330 lb,500 lb,334,28:14,3:45,2:32,10:14,,30,23:41,280 lb,1:20
2043,Josue Melendez,CrossFit Be Someone,,"2023 open
18093rd
worldwide",18093rd,worldwide,Men,Men (35-39),300 lb,,205 lb,365 lb,,,,,,,,,175 lb,
2049,Alfredo Yepes,CrossFit 1864,,"2023 open
4040th
worldwide",4040th,worldwide,Men,Men (35-39),200 kg,,138 kg,210 lb,,,,,,,,,115 kg,
2050,Leszek Bojarski,CrossFit Lublin,,"2023 open
5387th
worldwide",5387th,worldwide,Men,Men (50-54),161 kg,,96 kg,205 kg,,,,,,,,,,
2104,Tammy Marshall,,,,,North Central,Women,,215 lb,,170 lb,270 lb,,,5:31,,13:03,,,26:55,140 lb,
2111,Darrell David,Alameda CrossFit,,"2023 open
4476th
worldwide",4476th,worldwide,Men,Men (40-44),,,,,,,,,,,23,,,
2134,Martin Kuenold,Bare Knuckle CrossFit,,"2023 open
81st
worldwide",81st,worldwide,Men,Men (50-54),165 kg,,115 kg,195 kg,,,,2:41,,,,,90 kg,
2148,Victor Mertz,CrossFit Wonders,,,,France,Men,,135 kg,,102 kg,160 kg,,23:30,8:30,,,,27,21:33,81 kg,1:04
2153,Tommy Tharaldsen,CrossFit Moholt,,"2023 open
12497th
worldwide",12497th,worldwide,Men,Men (40-44),120 kg,,88 kg,,,,,,,,6,22:48,63 kg,
2160,Carlie Lavin,CrossFit Midtown,,,,United States,Women,,295 lb,,185 lb,315 lb,,,5:15,,,,,,140 lb,
2164,Mary Schick,,,"2023 quarterfinals
127th
worldwide",127th,worldwide,Women (55-59),Women (55-59),212 lb,,140 lb,235 lb,,,,,,,,,100 lb,
2186,Brittany Hoffman,OV CrossFit,,"2023 open
1681st
worldwide",1681st,worldwide,Women,Women,250 lb,,195 lb,320 lb,,,3:45,,,,,22:30,150 lb,
2193,Gregory Orsi,CrossFit Aubagne,,,,Europe South,Men,,180 kg,,,220 kg,,,4:05,,,,,,,
2201,Luis Midena,CrossFit Bahamut,,"2023 open
10045th
worldwide",10045th,worldwide,Men,Men (35-39),150 kg,,130 kg,195 kg,,,3:55,,,,,,,
2202,Alexis Gonzalez,,,,,,,,205 lb,,,225 lb,,,,,,,,,,
2206,Veronica Salmu,CrossFit Frostbite,,"2023 open
3633rd
worldwide",3633rd,worldwide,Women,Women (45-49),200 lb,,135 lb,270 lb,273,,,3:59,,,,,90 lb,
