,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
387,Jose David Rodriguez Garcia,CrossFit Alhaurin el Grande,,"2023 open
7453rd
worldwide",7453rd,worldwide,Men,Men,1 kg,,,1 kg,,,,,,,,,,
399,Justin Adams,Heavy Hitters CrossFit,,"2023 quarterfinals
1279th
North America West",1279th,North America West,Men,Men,345 lb,,260 lb,415 lb,313,,2:51,2:40,7:47,,,,195 lb,
408,Lauren King,CrossFit Westchase,,"2023 open
18381st
worldwide",18381st,worldwide,Women,Women,210 lb,,170 lb,260 lb,288,,4:52,1:53,8:22,,36,25:57,145 lb,
411,Olivier Papays,CrossFit Valenton,,"2023 open
28538th
worldwide",28538th,worldwide,Men,Men,140 kg,,90 kg,185 kg,,,,,,,27,20:30,65 kg,
423,Alexandre Ribeiro,,,"2023 open
13350th
worldwide",13350th,worldwide,Men,Men (40-44),325 lb,,107 kg,178 kg,,,4:52,7:20,,,36,27:03,90 kg,
435,Rosy Canete-Yoham,,,"2023 open
2253rd
worldwide",2253rd,worldwide,Women,Women (45-49),215 lb,,125 lb,255 lb,,,,,,,,,90 lb,
442,Nilson Agramonte,UG CrossFit,,,,Central America,Men,,365 lb,,225 lb,475 lb,183,,,,,,,31:30,155 lb,
447,Eric Calvet,CrossFit Saint-Maur,,,,Europe,Men,,130 kg,,84 kg,140 kg,,,6:50,,,,,,65 kg,
463,Clint Sabin,Movement Republic CrossFit,,"2023 open
4294th
worldwide",4294th,worldwide,Men,Men (45-49),345 lb,,230 lb,410 lb,229,,7:29,4:11,,,,,179 lb,
471,Joe Baca,CrossFit Mafia,,,,North America,Men (55-59),,135 lb,,65 lb,165 lb,,,,,,,,,65 lb,
522,Ryan Crowe,CrossFit First Creek,,,,Central East,Men,,,,,400 lb,,,,,,,,,,
530,Amanda Johansson,EGO CrossFit Sundsvall,,,,Europe,Women,,125 kg,,100 kg,158 kg,,,2:42,,,,45,,75 kg,
536,John Bosica,CrossFit Queen Street,,,,Canada,Men,,285 lb,,225 lb,325 lb,300,,,,,,35,21:00,185 lb,
595,Jamie Backshall,CrossFit Valentis,,,,United Kingdom,Men,,160 kg,,,200 kg,,,,,,,,,70 kg,
599,Andre Szucko,CrossFit Fort Lauderdale,,,,North America East,Men,,285 lb,,205 lb,355 lb,,,6:36,4:50,11:38,,,,155 lb,
615,Jonathan Bigelow,CrossFit Independence,,,,South East,Men,,245 lb,,175 lb,305 lb,,29:20,,4:38,,,,21:44,135 lb,
621,Katherine Travis,CrossFit Pallas,,,,United States,Women,,195 lb,,150 lb,245 lb,,,,,,,,,105 lb,
625,Jan Hop,CrossFit Bunschoten,,,,Netherlands,Men,,115 kg,,85 kg,175 kg,,,,,,,,,70 kg,
675,Jan Lüscher,,,,,Europe,Men,,245 lb,,185 lb,287 lb,,,,,,,30,,155 lb,
677,Trevor Martin,CrossFit Enoch,,,,North America,Men,,330 lb,,235 lb,415 lb,,,,,,,,,185 lb,
692,Christopher Martin,CrossFit Wilson,,,,North America,Men,,360 lb,,,,,,,,,,,,,
702,Oscar Salgado,,,,,North America West,Men,,355 lb,,305 lb,405 lb,,,,2:48,,,,,205 lb,
703,Andrei Petrov,,,,,"Moldova, Republic of",Men,,180 kg,,120 kg,220 kg,,,1:39,2:14,,,30,,95 kg,
705,Jose Valdez,Brau Athletics CrossFit,,"2023 open
19810th
worldwide",19810th,worldwide,Men,Men,325 lb,,300 lb,425 lb,,,3:42,,,,23,31:27,235 lb,0:31
715,Emily Cooley,CrossFit Ho'ola,,"2023 open
23296th
worldwide",23296th,worldwide,Women,Women,,,130 lb,,,,,,,,,,95 lb,
726,Vicki Finn-Smith,CrossFit All Out,,,,Europe,Women,,118 kg,,100 kg,165 kg,,,2:48,1:39,,,36,23:28,78 kg,56:08
745,Alexandra Rains,,,,,Southern California,Women,,195 lb,,145 lb,220 lb,278,,6:10,3:40,,,25,26:37,115 lb,1:25
767,Meredith Gowens-Pelissier,CrossFit 1440,,"2023 quarterfinals
668th
worldwide",668th,worldwide,Women,Women (35-39),305 lb,62:17,185 lb,305 lb,,,,,,,,,135 lb,
791,Zachary Frey,CrossFit Calgary,,"2023 open
71765th
worldwide",71765th,worldwide,Men,Men,275 lb,,210 lb,375 lb,,,,,,,,,155 lb,
816,Jesus Guillermo Zarate Camargo,,,,,Latin America,Men,,,,195 lb,305 lb,,,4:42,,,,,,145 lb,
826,Nicolas Rakotoarisoa,CrossFit Villeneuve Loubet,,,,France,Men,,160 kg,,115 kg,190 kg,,,3:25,2:55,,,,,90 kg,
830,Diane Bashuk,CrossFit 540,,"2023 open
2774th
worldwide",2774th,worldwide,Women,Women (50-54),185 lb,,106 lb,225 lb,,,,5:00,,,7,,70 lb,
927,Daniel Lynch,CrossFit RVC,,,,United States,Men,,325 lb,,235 lb,440 lb,,,,,,,16,21:25,175 lb,1:10
946,Hans Meyer,CrossFit 1352,,"2023 open
11385th
worldwide",11385th,worldwide,Men,Men (40-44),130 kg,,103 kg,160 kg,,,6:46,,,,,21:39,75 kg,0:55
994,Steven Neuscheler,,,,,North America,Men,,370 lb,,285 lb,445 lb,,,,,,,,19:23,,
1011,Luiz Carvalho,Centaurus CrossFit,,,,South America,Men,,365 lb,,,405 lb,,,,,,,,,220 lb,
1039,Markus Nodeland,CrossFit 46,,,,Europe,Men,,145 kg,,105 kg,190 kg,,25:00,4:27,,,,,,95 kg,
1045,Josbert Gomez,,,,,Latin America,Men,,345 lb,,280 lb,445 lb,,,3:23,2:15,,,55,,220 lb,
1076,Robert Marchner,CrossFit 585,,"2023 open
79042nd
worldwide",79042nd,worldwide,Men,Men,375 lb,,245 lb,405 lb,,,,3:43,,,,,165 lb,
1103,Alena Teplova,CrossFit Idol,,,,Russian Federation,Women,,77 kg,,50 kg,93 kg,,,,,,,,,35 kg,
1104,Rick Wedel,Koda CrossFit Norman,,,,North America,Men,,255 lb,,190 lb,300 lb,,,,,10:50,,25,,155 lb,
1112,Erik Eroma,CrossFit Luja,,"2023 open
6931st
worldwide",6931st,worldwide,Men,Men (45-49),163 kg,,90 kg,165 kg,,,,,,,30,,,
1186,Connor Clennan,,,,,Europe,Men,,170 kg,,130 kg,206 kg,,,2:07,1:53,,,43,,95 kg,
1191,Matthew Rardin,MagMile CrossFit,,"2023 open
12535th
worldwide",12535th,worldwide,Men,Men,280 lb,,235 lb,405 lb,,,5:10,,9:28,,,24:02,200 lb,
1266,Brittany Lehman,Four Barrel CrossFit,,,,United States,Women,,155 lb,,115 lb,205 lb,,,,,,,,,90 lb,
1273,Luis Carlos Silva,Speck CrossFit CCS,,,,South America,Men,,335 lb,,225 lb,400 lb,,,,,,,,,185 lb,
1305,Sam Keesman,,,,,Europe,Men,,88 kg,,,123 kg,,,,,,,,,,
1331,Lasse Eide,CrossFit Moss,,"2023 open
20044th
worldwide",20044th,worldwide,Men,Men (35-39),105 kg,,73 kg,143 kg,,,8:38,,10:12,,,26:58,53 kg,
1343,Kabelo Pududu,CrossFit Curium,,,,Africa,Men,,125 kg,,70 kg,135 kg,,,,,,,,,,
1362,Michael Wittig,CrossFit Iron Hammer,,,,Mid Atlantic,Men (55-59),,325 lb,,195 lb,345 lb,,,,,,,,,115 lb,
1364,Abby Ebensberger,CrossFit Free Spirit,,,,United States,Women,,160 lb,,95 lb,225 lb,,,,,,,13,24:37,85 lb,1:20
1369,Carla Frota,CrossFit Park Extreme,,,,South America,Women,,235 lb,,185 lb,255 lb,,,,,,,,22:30,150 lb,1:12
1373,Miroslav Laus,,,,,,,,,,,130 kg,,,,,,,6,,,
1395,Jackie Lowe,Rockingham CrossFit,,"2023 open
1118th
worldwide",1118th,worldwide,Women,Women (50-54),180 lb,,130 lb,230 lb,,,7:30,,12:38,,,,85 lb,
1423,Brian Kasper,CrossFit Deep,,"2023 open
9761st
worldwide",9761st,worldwide,Men,Men (35-39),335 lb,,265 lb,425 lb,,,2:47,2:30,,,,,205 lb,
1436,Francis Bourque,,,"2023 open
131076th
worldwide",131076th,worldwide,Men,Men,255 lb,,170 lb,405 lb,,,,,,,10,,,
1454,Joe Sadler,CrossFit Beowulf,,"2023 open
47563rd
worldwide",47563rd,worldwide,Men,Men,140 kg,,,215 kg,,,,,,,,,,
1507,Anastasiya Mulvihill,CrossFit 7OO37,,,,North America West,Women,,145 lb,,90 lb,185 lb,242,,5:45,3:59,15:08,,,32:41,60 lb,
1570,Pavel Zuev,Backstage CrossFit,,"2023 open
2027th
worldwide",2027th,worldwide,Men,Men,150 kg,,120 kg,200 kg,,,2:17,,,,32,17:30,100 kg,0:54
1582,Timothy Rush,CrossFit 7220,,"2023 open
1219th
worldwide",1219th,worldwide,Men (65+),Men (65+),145 lb,,85 lb,205 lb,,,,,,,9,,65 lb,
1590,Rachael Gabriel,CrossFit Irondale,,"2023 open
5931st
worldwide",5931st,worldwide,Women,Women,215 lb,,125 lb,235 lb,,,,,,,,,90 lb,
1591,James Van Holst,,,,,Europe,Men,,,,,,,,,,,,,23:03,58 kg,
1634,Mario Gomez,,,,,Latin America,Men,,210 lb,,155 lb,315 lb,,,7:00,,,,20,27:00,95 lb,1:20
1640,Jeff Powell,CrossFit Magni,,,,North America West,Men,,305 lb,,245 lb,405 lb,,,4:40,,,,21,,165 lb,
1648,Lee Harne,CrossFit Adrenaline,,"2023 open
12918th
worldwide",12918th,worldwide,Men,Men (35-39),425 lb,,275 lb,450 lb,,,,,,,,,240 lb,
1653,Devin Minson,CrossFit at MKG,,"2023 open
15316th
worldwide",15316th,worldwide,Men,Men (35-39),265 lb,,185 lb,350 lb,,,,4:01,10:10,,,20:18,,
1658,Kate Leslie,,,,,Europe,Women,,80 kg,,68 kg,125 kg,319,25:45,5:15,2:43,9:30,,20,,40 kg,
1681,Nathalie Wolf,CrossFit Erlangen,,"2023 open
34126th
worldwide",34126th,worldwide,Women,Women,90 kg,,,105 kg,,,,,,,,,,
1722,Bradley Borchers,Foremost CrossFit,,"2023 open
18053rd
worldwide",18053rd,worldwide,Men,Men (35-39),320 lb,,225 lb,405 lb,357,,5:23,2:59,9:36,,22,,170 lb,1:38
1729,Dusty Saine,Dogwood CrossFit,,,,Mid Atlantic,Men,,375 lb,,,440 lb,,,,,,,,,,
1750,Borja Cuenca Hernandez,,,,,Europe,Men,,,,,,,,,,,,,28:00,,1:10
1771,Wade Van Vark,,,"2023 open
2894th
worldwide",2894th,worldwide,Men,Men (45-49),305 lb,,200 lb,415 lb,342,26:24,4:39,2:43,9:24,,20,27:14,150 lb,
1795,Carlos Pureco,,,,,North America,Men,,255 lb,,190 lb,335 lb,,,8:23,7:10,15:09,,25,27:11,115 lb,2:40
1802,Brendan Swan,Turn 2 CrossFit,,,,North America,Men,,275 lb,,215 lb,455 lb,,,10:34,2:54,,,,21:39,175 lb,
1812,Juan Gomez Mosquera,CrossFit Westchester,,,,Europe,Men,,,,,,,,,,,,,28:56,,
1841,Pedro Henrique Oliveira,Nacao CrossFit,,"2023 quarterfinals
211th
South America",211th,South America,Men,Men,,,310 lb,,,,3:49,,,,,,245 lb,
1897,Cyril Robin,CrossFit Aymon,,,,Europe,Men,,120 kg,,94 kg,160 kg,,,4:34,3:23,9:20,,38,18:44,75 kg,
1915,Michele Taccori,CrossFit Settimo San Pietro,,,,Europe,Men,,147 kg,,105 kg,160 kg,,,2:47,5:32,,,45,,85 kg,
1998,Sigurd Vedoy,Reebok CrossFit Bryggen,,"2023 open
6692nd
worldwide",6692nd,worldwide,Men,Men (45-49),165 kg,,100 kg,185 kg,,,9:36,6:34,14:33,,20,33:30,80 lb,
2011,Willard Billie Licardo,CrossFit AFFM,,,,North America,Women,,250 lb,,165 lb,285 lb,,,,,,,,,115 lb,
2017,Adam Fisher,CrossFit Alcides,,"2023 open
22789th
worldwide",22789th,worldwide,Men,Men,250 lb,,225 lb,350 lb,,,,,,,,21:10,165 lb,
2031,Brandi Toland,CrossFit Rail Stop,,,,North America,Women,,260 lb,,145 lb,300 lb,195,,3:36,4:16,10:53,,17,,125 lb,
2041,May-Ling Correa,CrossFit Eximious 462,,,,Central America,Women,,245 lb,,140 lb,260 lb,,33:40,,3:54,,,1,30:36,115 lb,
2089,Gareth Davies,CrossFit Mount Pleasant,,,,United States,Men,,275 lb,,165 lb,315 lb,,,,4:04,,,,29:30,145 lb,
2102,Maxime Retailleau,La Fournaise CrossFit,,,,Africa Middle East,Men,,135 kg,,90 kg,170 kg,,,,,,,20,,70 kg,
2110,Jennifer Asarnow,CrossFit Dwala,,"2023 open
2699th
worldwide",2699th,worldwide,Women,Women (50-54),145 lb,,90 lb,195 lb,,,5:54,2:54,12:12,,,8:15,75 lb,
2117,Javier Reinado,CrossFit El Puerto de Santa Maria,,,,Spain,Men,,120 kg,,90 kg,170 kg,,,,,,,41,,73 kg,
2137,Derek Stacey,Kahnawake CrossFit,,,,North America,Men,,305 lb,,,375 lb,,,,,,,,,,
2213,Andrew Dixon,Power in Motion CrossFit,,,,South West,Men,,345 lb,,230 lb,425 lb,,,,2:00,10:30,,,25:00,165 lb,1:21
2234,Kevin Goolsby,CrossFit Plant City,,,,North America,Men,,247 lb,,170 lb,297 lb,,,8:34,6:09,,,,,125 lb,
2266,Jørgen Hoel,CrossFit Oslo,,,,Europe,Men,,120 kg,,80 kg,160 kg,,,,,,,,22:35,60 kg,
2267,Tania Rodriguez,CrossFit Snyder,,,,North America,Women,,195 lb,,,200 lb,,,,,,,,,,
2291,Paul Mauricio Moreno Escandon,,,,,Latin America,Men,,245 lb,,200 lb,365 lb,,,,,,,,,170 lb,
2296,Jerrold Miller,CrossFit Untamed,,"2023 quarterfinals
242nd
worldwide",242nd,worldwide,Men,Men (45-49),325 lb,,265 lb,425 lb,265,,3:39,1:43,8:32,,,22:30,155 lb,
2298,Philippe Chenier,Buckingham CrossFit,,,,North America,Men,,250 lb,,190 lb,315 lb,,,,,,,,,150 lb,
2319,Nobie Thrasher,CrossFit Voltage,,,,United States,Men,,420 lb,,185 lb,425 lb,251,,4:55,,,,,26:29,135 lb,1:18
2331,Kyle Myers,Lincoln Park CrossFit,,"2023 quarterfinals
937th
worldwide",937th,worldwide,Men,Men (35-39),375 lb,,300 lb,400 lb,,,,,,,,20:00,235 lb,
2375,Amanda Lancaster,CrossFit Hunta,,,,Europe,Women,,120 kg,,60 kg,170 kg,,,7:24,,,,12,,40 kg,
2378,Justin Blunk,,,"2023 quarterfinals
593rd
North America East",593rd,North America East,Men,Men,400 lb,,295 lb,445 lb,321,,2:28,1:38,,,,,225 lb,
2447,Marques Jose,Kranio CrossFit,,,,Latin America,Women,,,,,245 lb,,,,,,,,,,
2489,Elsa Salgado,,,"2023 open
2880th
worldwide",2880th,worldwide,Women,Women (45-49),195 lb,,130 lb,250 lb,,,,,,,,,100 lb,
2539,Michael Taylor,King William District CrossFit,,"2023 open
2638th
worldwide",2638th,worldwide,Men,Men (50-54),230 lb,,185 lb,280 lb,294,36:04,6:05,6:12,11:20,,20,19:00,130 lb,
2553,Klaus von Moltke,CrossFit Wuid,,,,Europe Central,Men,,,,,,,,,,,,26,28:00,,
2567,Hugo Elander Fröberg,EGO CrossFit Sundsvall,,"2023 quarterfinals
813th
Europe",813th,Europe,Men,Men,161 kg,,120 kg,170 kg,,,,,,,,,105 kg,
2568,Eliza Rodrigs,CrossFit Pittsfield,,"2023 open
6289th
worldwide",6289th,worldwide,Women,Women,280 lb,,195 lb,325 lb,,,,1:54,10:39,,,,145 lb,
2573,Nacho Martin,CrossFit Soforem,,,,Europe,Men,,125 kg,,97 kg,150 kg,,,,,,,,,75 kg,
2590,Jasmine Brown,,,,,North Central,Women,,155 lb,,,235 lb,,,,,,,,,,
2593,David Contreras,CrossFit Identity,,,,United States,Men,,,,,,,,6:04,,,,,,,
2594,Kevin Harris,CrossFit Ypsilanti,,,,North America,Men,,190 lb,,135 lb,275 lb,,,,,15:04,,,25:30,,1:50
2613,Amanda Menton,,,,,Europe,Women,,,,,85 kg,,,,,,,,,,
2636,Flavio Salinas,CrossFit Stealth,,,,North America East,Men,,335 lb,,205 lb,345 lb,,,,,,,,,,
2665,Anmarie Wright,In2 CrossFit Farnham,,"2023 open
6204th
worldwide",6204th,worldwide,Women,Women (40-44),75 kg,,55 kg,105 kg,,,12:20,4:27,,,5,24:15,38 kg,
2678,Daniel Jackson,Graniteville CrossFit,,,,North America East,Men,,295 lb,,,315 lb,,31:00,,,,,,,95 lb,
2683,Adam McCluskey,CrossFit Queen Street,,"2023 open
9442nd
worldwide",9442nd,worldwide,Men,Men (40-44),325 lb,,235 lb,385 lb,287,35:10,5:50,3:11,12:01,,15,,155 lb,1:03
2690,Nicholas Comley,CrossFit Mercia,,,,United Kingdom,Men,,115 kg,,85 kg,140 kg,,,,,,,,,65 kg,
2693,Carlos De la Garza,,,"2023 open
748th
worldwide",748th,worldwide,Men,Men (40-44),400 lb,,275 lb,420 lb,,,3:16,,,,,,210 lb,
2745,Jennifer Brown,CrossFit Aspinock,,"2023 open
6761st
worldwide",6761st,worldwide,Women,Women (40-44),225 lb,,170 lb,285 lb,,,,2:47,,,,,125 lb,
2779,Giuseppe Onofrio,CrossFit B Side,,"2023 open
6412th
worldwide",6412th,worldwide,Men,Men (35-39),155 kg,,100 kg,210 kg,,,,,,,,,87 kg,1:45
2780,Brynjar Örn Jensson,CrossFit Sport,,,,Iceland,Men,,130 kg,,73 kg,155 kg,,,7:12,,10:37,,19,,55 kg,
2785,Jessica Thompson,North Plano CrossFit,,,,United States,Women,,250 lb,,155 lb,315 lb,,,,,,,,,125 lb,
2807,Alicia Greer,Tough Temple CrossFit,,"2023 open
1242nd
worldwide",1242nd,worldwide,Women,Women (45-49),185 lb,,155 lb,240 lb,,,4:59,2:52,11:02,,,,110 lb,
2847,Thomas Baierl,CrossFit WN,,"2023 open
8118th
worldwide",8118th,worldwide,Men,Men (40-44),125 kg,,85 kg,165 kg,,,,,,,21,23:21,68 kg,
2918,Jamie Moon,Refine CrossFit,,"2023 open
5615th
worldwide",5615th,worldwide,Women,Women (35-39),165 lb,,155 lb,215 lb,,,,,,,11,,115 lb,
2927,Frank Wright,CrossFit Hilliard,,"2023 open
49828th
worldwide",49828th,worldwide,Men,Men,400 lb,,275 lb,525 lb,,,5:35,2:22,,,,19:55,195 lb,0:55
2938,Ella Cudlipp,CrossFit TW18,,,,Europe Central,Women,,38 kg,,,40 kg,,,,,,,,28:00,,
2987,Xiaohan Du,Dragon CrossFit,,"2023 open
56908th
worldwide",56908th,worldwide,Men,Men,165 kg,,105 kg,175 kg,,,,,,,,,72 kg,
2989,Travis Nicolette,CrossFit Wando,,,,North America,Men,,365 lb,,285 lb,375 lb,,,,,,,,,2135 lb,
2993,Mats Klemsdal,CrossFit Oslo,,"2023 open
5943rd
worldwide",5943rd,worldwide,Men,Men (40-44),153 kg,,90 kg,200 kg,315,,4:25,3:40,11:10,,,,70 kg,
3001,Emily Hard,CrossFit MEF,,"2023 quarterfinals
1451st
North America East",1451st,North America East,Women,Women,285 lb,,,295 lb,,,,2:08,,,,,,
3018,Amanda Duncan,CrossFit Oconee,,,,United States,Women,,260 lb,,,325 lb,,22:00,2:33,2:46,11:21,,,,130 lb,
3040,Sebastian Tarud,,,,,North America,Men,,275 lb,,,375 lb,,,4:47,,,,,,185 lb,
3081,Stephanie Johnson,CrossFit OSC,,,,North America,Women,,140 lb,,105 lb,200 lb,,,,,,,,,80 lb,
3085,James Dare,,,,,Europe,Men,,160 kg,,,200 kg,331,,,,,,,25:00,,
3087,James Harpigny,CrossFit Nalinnes,,,,Belgium,Men,,110 kg,,80 kg,155 kg,,,5:16,,,,,,55 kg,
3093,Timo Grosskopf,CrossFit Esslingen,,"2023 open
6735th
worldwide",6735th,worldwide,Men,Men,335 lb,,280 lb,465 lb,413,,2:30,,8:04,,,19:15,225 lb,1:15
3095,Isaac Ferreira,Techbox CrossFit,,,,Brazil,Men,,180 kg,,140 kg,200 kg,,,3:54,,,,50,,112 kg,
3100,Katherine Stewart,Starboard CrossFit,,"2023 quarterfinals
1032nd
North America East",1032nd,North America East,Women,Women,215 lb,,175 lb,245 lb,,,,,,,,,145 lb,
3102,Daniel Aron Dyrfjord,,,,,Iceland,Men,,105 kg,,75 kg,108 kg,,25:58,,,,,,,55 kg,1:16
3186,Vilmos Borbély,,,,,Europe,Men,,165 kg,,130 kg,215 kg,,,,,,,,,88 kg,
3200,Christian Acosta,CrossFit 7220,,"2023 open
28164th
worldwide",28164th,worldwide,Men,Men,300 lb,56:51,230 lb,365 lb,,,2:15,3:41,,,51,19:27,190 lb,
3234,Matthew Bayne,CrossFit All Out,,"2023 open
54826th
worldwide",54826th,worldwide,Men,Men,160 kg,,110 kg,170 kg,,,3:50,,,,26,24:12,70 kg,1:03
3248,Adrian Kansy,,,,,Europe,Men,,120 kg,,80 kg,150 kg,,25:00,,,,,24,20:00,65 kg,
3259,Mike Dardashti,Precision CrossFit,,"2023 open
11774th
worldwide",11774th,worldwide,Men,Men (45-49),275 lb,,165 lb,335 lb,,,,,,,15,,125 lb,1:19
3276,Dominic Schefold,CrossFit Esslingen,,,,Europe,Men,,297 lb,,195 lb,352 lb,,,4:35,4:28,9:35,,47,,135 lb,1:16
3282,Justin Langford,,,,,Central East,Men,,345 lb,,205 lb,445 lb,,,,,,,,,175 lb,
3293,Alex Pout,,,,,Europe,Men,,100 kg,,70 kg,160 kg,,,,,,,30,19:30,60 kg,
3327,Max Southworth,CrossFit 115,,"2023 quarterfinals
813th
worldwide",813th,worldwide,Men,Men (35-39),180 kg,,135 kg,225 kg,272,,8:50,5:48,10:28,,,,93 kg,
3337,Matt Kaiser,,,,,North Central,Men,,300 lb,,225 lb,375 lb,,,5:28,,12:14,,20,,200 lb,1:27
3342,Ken Kayser,Be CrossFit,,"2023 open
5733rd
worldwide",5733rd,worldwide,Men,Men (35-39),285 lb,,235 lb,425 lb,,,,,,,12,19:37,,1:10
3390,Jeremy Leffelman,CrossFit Bemidji,,"2023 open
9251st
worldwide",9251st,worldwide,Men,Men (45-49),215 lb,,,375 lb,,,,,,,,,125 lb,
3404,Jose Liza,,,,,North East,Men,,,,,425 lb,,,,,,,,,,
3438,Mike Whitham,CrossFit Waverly,,,,North America,Men,,,,,,,,,2:43,,,,25:47,,
3472,Jay Park,Lumber City CrossFit,,"2023 open
8570th
worldwide",8570th,worldwide,Men,Men (45-49),315 lb,,218 lb,405 lb,,,4:56,3:30,,,20,,155 lb,
3571,Amelia Newlin,CrossFit Reverb,,"2023 open
19392nd
worldwide",19392nd,worldwide,Women,Women,205 lb,,175 lb,260 lb,,,,,,,,,135 lb,
3579,Jennifer Carr,CrossFit Pushin Weight,,"2023 open
3624th
worldwide",3624th,worldwide,Women,Women (35-39),190 lb,,,235 lb,,,,,,,8,,95 lb,
3606,Timothy Brunk,Big Barn CrossFit,,,,North America,Men,,415 lb,,280 lb,465 lb,,,,2:46,,,33,19:49,215 lb,
3622,Tyler Landry,,,"2023 open
18075th
worldwide",18075th,worldwide,Men,Men (35-39),132 kg,,,,,,,,,,,,,
3648,Yago Vasconcelos,CrossFit Cactus,,,,South America,Men,,190 kg,,140 kg,202 kg,,,2:38,2:00,,,72,20:10,114 kg,
3652,Daniel Llorente,Condal CrossFit,,,,Europe,Men,,110 kg,,65 kg,135 kg,,,,,14:00,,12,24:00,50 kg,2:00
3654,Tony Disilvestro,CrossFit Palm Harbor,,"2023 open
4814th
worldwide",4814th,worldwide,Men,Men (45-49),425 lb,,290 lb,455 lb,,,,,,,,,205 lb,
3734,Dawn Hively,,,,,Central East,Women,,220 lb,,165 lb,300 lb,,,,3:36,,,22,,140 lb,
3737,Bryon Middleton,,,,,North Central,Men,,220 lb,,165 lb,295 lb,252,,,10:21,13:20,,,,105 lb,
3738,Lamar Sanford,Crucible CrossFit,,,,United States,Men,,375 lb,,225 lb,395 lb,,,,,,,,,165 lb,
3757,Jen Bellinghausen,CrossFit Carroll,,"2023 open
4969th
worldwide",4969th,worldwide,Women,Women (45-49),90 lb,,,,,,,,,,,,,
3772,Mary Kelly,CrossFit Liverpool,,"2023 open
1489th
worldwide",1489th,worldwide,Women,Women (50-54),90 kg,,55 kg,113 kg,,,,,,,20,22:24,32 kg,
3773,Cory Glover,CrossFit Trussville,,"2023 open
31067th
worldwide",31067th,worldwide,Men,Men,435 lb,,305 lb,465 lb,319,,3:16,2:11,10:46,,,,225 lb,
3837,Brandon Bailey,CrossFit 404,,"2023 quarterfinals
2112th
North America East",2112th,North America East,Men,Men,355 lb,49:49,247 lb,395 lb,293,24:23,2:55,2:31,7:56,,40,23:46,205 lb,1:51
3838,Ryan Walla,CrossFit GonZStronG,,,,South Central,Men,,385 lb,,255 lb,410 lb,,30:04,4:31,3:33,,,41,,205 lb,
3865,Brian Glaser,Outsiders CrossFit,,,,United States,Men,,285 lb,,,,234,,7:52,,11:56,,,,,
