,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
4988,Tomi Aalo,CrossFit Central NLA,,,,Finland,Men,,120 kg,,90 kg,140 kg,,,,4:24,,,,,65 kg,
4990,Fernando José Porcel Sánchez,,,,,Europe,Men,,,,,180 kg,,25:18:00,,,,,,,,
5003,Matthew Swift,Upper Cape CrossFit,,"2023 open
2196th
worldwide",2196th,worldwide,Men,Men (50-54),285 lb,,205 lb,375 lb,,33:32:00,7:38,,12:33,,17,,155 lb,
5006,Owen Hannie,Northcliff CrossFit,,"2023 open
2807th
worldwide",2807th,worldwide,Men,Men (45-49),120 kg,,80 kg,140 kg,,,8:00,,,,7,25:15:00,65 kg,
5023,Jacob Lee,CrossFit Fixation,,"2023 open
9492nd
worldwide",9492nd,worldwide,Men,Men (35-39),405 lb,,245 lb,435 lb,,,,,,,23,,185 lb,
5044,Peter Goulos,Full Metal CrossFit,,,,North America,Men,,385 lb,,225 lb,450 lb,280,,7:25,8:23,,,5,,155 lb,
5045,Anna Lopez,CrossFit Watsonville,,"2023 quarterfinals
86th
worldwide",86th,worldwide,Women (55-59),Women (55-59),,,,,,,15:39,8:41,15:39,,,,,
5051,Alton Multhauf,CrossFit Connex,,,,United States,Men,,285 lb,,190 lb,320 lb,,,4:30,,,,16,,150 lb,
5062,William Monforton,,,,,North America,Men,,425 lb,,265 lb,500 lb,377,,,2:32,9:07,,13,,215 lb,
5063,Aleksander Staniszewski,,,,,Europe,Men,,130 kg,,85 kg,130 kg,,24:39:00,,,,,,,65 kg,
5064,Tom Slaughter,CrossFit Resurrection,,,,North America East,Men,,275 lb,,235 lb,405 lb,,,,,,,25,,165 lb,
5068,Matthias Teske,CrossFit Werk 0711,,,,Europe,Men,,170 kg,,105 kg,202 kg,,,,,,,,,75 kg,
5071,Santeri Hamalainen,CrossFit Tuusula,,,,Europe North,Men,,,,85 kg,150 kg,,,,,,,,,70 kg,
5090,Kevin Chadderton,Indian Land CrossFit,,,,United States,Men,,,,235 lb,395 lb,,,4:33,2:39,,,15,,,
5094,Matt McClurg,,,,,Europe,Men,,135 kg,,90 kg,172 kg,315,24:07:00,6:55,,9:19,,25,24:54:00,67 kg,
5096,Heinrich Schronen,,,,,Africa,Men,,120 kg,,105 kg,210 kg,,,5:20,3:20,9:12,,42,,75 kg,
5100,Jennifer Ronan,,,"2023 open
692nd
worldwide",692nd,worldwide,Women,Women (50-54),235 lb,,145 lb,265 lb,,29:59:00,6:29,,13:22,,,25:07:00,100 lb,
5110,Filip Lindbjer,InnerLimit CrossFit,,,,Europe,Men,,140 kg,,105 kg,170 kg,,,,,,,,23:15,90 kg,
5127,Fredrik Burefalk,,,,,Europe,Men,,160 kg,,100 kg,,,,,,,,27,20:12,80 kg,
5137,Drew Johnston,CrossFit 8035 West,,"2023 open
12952nd
worldwide",12952nd,worldwide,Men,Men,435 lb,,275 lb,460 lb,405,24:24:00,2:36,1:49,8:25,,,23:28,215 lb,
5138,Edward Lipin,Domain CrossFit,,,,North America West,Men,,355 lb,,255 lb,405 lb,240,,,,,,23,33:16:00,205 lb,1:43
5146,Kevin-Ron Neumann,,,,,Europe,Men,,140 kg,,100 kg,180 kg,,,9:50,,,,,,80 lb,
5148,Thibault Lefort,La Horde CrossFit,,,,Europe,Men,,80 kg,,70 kg,120 kg,,,,,,,,,50 kg,
5150,Kyle O'Donnell,Bitterroot CrossFit,,"2023 quarterfinals
1227th
North America West",1227th,North America West,Men,Men,385 lb,,265 lb,535 lb,276,25:41:00,1:58,,,,50,,205 lb,
5158,Sandy Sheffer,CrossFit NCR,,,,Canada,Men,,455 lb,,315 lb,565 lb,,,9:29,1:47,,,28,26:57:00,265 lb,
5164,Pontus Ringaby,Styrka CrossFit,,,,Europe,Men,,130 kg,,90 kg,200 kg,,,4:55,,,,15,8:00,72 kg,
5171,Peter Conevery,CrossFit Chief Nation,,,,North America East,Men,,360 lb,,275 lb,445 lb,,,,,,,,,225 lb,
5177,Gladys Pene,CrossFit 505,,,,Oceania,Women Short Stature,,,,,,,,,,,,5,,,
5189,Samir Guehrar,,,,,Europe,Men,,170 kg,,,180 kg,,,,,,,25,,,
5195,Finny Akers,,,,,North East,Men,,385 lb,,285 lb,450 lb,,,,2:03,,,,20:00,,
5206,Leeann Corcoran,CrossFit MPT,,,,Ireland,Women,,98 kg,,58 kg,130 kg,,,11:37,,,,,37:43:00,36 kg,
5207,Nicole Hooper,Lumber City CrossFit,,"2023 open
5633rd
worldwide",5633rd,worldwide,Women,Women (45-49),250 lb,,140 lb,275 lb,,,,,,,,33:00:00,85 lb,
5216,Emily Smith,CrossFit VLT,,,,Australasia,Women,,220 lb,,180 lb,285 lb,,,6:31,3:37,,,15,,140 lb,
5243,Hayne Begley,Wellness Revolution CrossFit,,,,North Central,Men,,335 lb,,225 lb,405 lb,,,,,,,,,135 lb,
5246,Moritz Huber,CrossFit 252,,"2023 open
6510th
worldwide",6510th,worldwide,Men,Men (35-39),155 kg,,105 kg,200 kg,,,3:03,,,,,,70 kg,
5251,Michel Harvey,CrossFit O'lac,,,,Canada,Men,,,,,315 lb,,,,,,,,,,
5252,James Braddock,,,,,Oceania,Men,,125 kg,,85 kg,165 kg,,,,4:57,,,,,,1:02
5254,Katherine Stubblefield,CrossFit Lindale,,,,North America,Women,,205 lb,,130 lb,230 lb,,,,5:28,,,,,85 lb,
5264,Margaret Sievers,CrossFit High Gear,,,,North America,Women,,235 lb,,166 lb,315 lb,,,7:01,,,,,24:26:00,120 lb,
5267,Madeline Grim,CrossFit Claddagh,,"2023 open
57116th
worldwide",57116th,worldwide,Women,Women,,,155 lb,,,,,,,,,41:43:00,105 lb,
5270,Matthew Thomas,,,,,North America,Men,,275 lb,,205 lb,375 lb,,,6:37,5:15,11:53,,22,18:13,155 lb,
5276,Sal Vazquez,CrossFit St. Landry,,,,North America,Men,,345 lb,,215 lb,365 lb,,,,,,,,,165 lb,
5277,David Moore,CrossFit Combustion,,"2023 open
6792nd
worldwide",6792nd,worldwide,Men,Men (45-49),408 lb,,281 lb,455 lb,280,33:00:00,7:59,2:36,11:25,,22,26:14:00,205 lb,1:13
5288,Mike Allen,Paradiso CrossFit,,,,North America,Men,,325 lb,,225 lb,365 lb,,,6:47,,,,,,135 lb,1:04
5311,Cameron Clausing,All Grit CrossFit,,"2023 open
12656th
worldwide",12656th,worldwide,Men,Men (40-44),315 lb,,170 lb,364 lb,,28:49:00,7:40,6:45,10:46,,,28:30:00,,
5324,Bruno Brousmiche,CrossFit Rapace,,"2023 open
12725th
worldwide",12725th,worldwide,Men,Men,200 kg,,145 kg,270 kg,334,,3:17,3:22,10:25,,50,23:00,115 kg,1:06
5331,Laura Gari,,,,,United States,Women,,215 lb,,140 lb,225 lb,,,,5:37,,,,,105 lb,
5350,Tripp Bennett,Duke City CrossFit,,,,North America West,Men,,345 lb,,255 lb,425 lb,,,,,,,,,195 lb,
5357,Brian Shelburne,CrossFit Fixation,,"2023 open
3820th
worldwide",3820th,worldwide,Men,Men (50-54),325 lb,,215 lb,435 lb,,,6:22,5:47,13:20,,27,25:00:00,155 lb,1:38
5372,John Marzetti,Ionic CrossFit,,,,United States,Men,,315 lb,,255 lb,455 lb,,,6:11,,9:41,,,,195 lb,
5373,Mike Goddeeris,CrossFit in the D,,,,North America,Men,,395 lb,,265 lb,505 lb,,,6:28,3:35,8:49,,,,205 lb,
5375,Trey Lunsford,CrossFit OT,,"2023 open
15173rd
worldwide",15173rd,worldwide,Men,Men (40-44),,,235 lb,330 lb,,,,,,,,,165 lb,
5384,David McArdle,Plus64 CrossFit,,"2023 quarterfinals
1170th
Europe",1170th,Europe,Men,Men,182 kg,,127 kg,230 kg,329,21:27,2:20,2:26,9:09,,16,19:41,94 kg,1:09
5409,Sascha Michel,Limitless Power CrossFit,,,,Switzerland,Men,,120 kg,,80 kg,155 kg,,,,,,,33,,68 kg,
5410,Kara King,,,,,North America,Women,,225 lb,,175 lb,300 lb,,23:58,3:20,2:20,9:48,,30,22:10,145 lb,1:18
5426,Ricardo Pavani,,,,,South America,Men,,374 lb,,264 lb,473 lb,,,,2:58,,,,,209 lb,
5435,Christine Smithson,,,"2023 quarterfinals
297th
worldwide",297th,worldwide,Women,Women (40-44),130 kg,,90 kg,155 kg,307,,4:57,1:44,,,20,32:39:00,66 kg,
5437,Alfonso Arrola,Black Grizzly CrossFit,,,,Europe,Men,,180 kg,,110 kg,220 kg,,,,,,,,,85 kg,
5442,Jason Andrews,Certus CrossFit,,,,North America,Men,,375 lb,,275 lb,470 lb,,26:30:00,4:51,2:52,10:35,,,29:33:00,175 lb,
5444,Gustavo Pontes,CrossFit 2585,,,,South America,Men,,130 kg,,100 kg,200 kg,,,,,,,30,,90 kg,
5454,Sam DeMeester,CrossFit Mayhem,,"2023 open
199th
worldwide",199th,worldwide,Men,Men,455 lb,,345 lb,525 lb,,,,,,,,18:15,280 lb,
5476,Kathrine Særvold,CrossFit Frekhaug,,,,Norway,Women,,105 kg,,75 kg,125 kg,,,,,,,,,60 kg,
5479,Ricardo Goldenberg,CrossFit Carbon,,,,Brazil,Men,,,,,,,,,2:41,,,,28:00:00,,
5489,Timothy Wedell,,,,,North America,Men,,355 lb,,235 lb,395 lb,,,3:34,2:10,,,26,21:32,195 lb,1:02
5494,Lorenzo Bosco,CrossFit Bourg-en-Bresse,,"2023 open
57215th
worldwide",57215th,worldwide,Men,Men,130 kg,,90 kg,165 kg,,,,,,,,22:08,78 kg,
5523,Augustin Carol,Satellite CrossFit,,,,South America,Women,,90 kg,,,,,,,,,,,,,
5532,Stephen Goodrich,CrossFit Sweat Shop,,"2023 open
967th
worldwide",967th,worldwide,Men,Men (50-54),300 lb,,,375 lb,,,,,,,,,186 lb,
5533,Keaton Shofner,Bridge View CrossFit,,"2023 open
2731st
worldwide",2731st,worldwide,Men,Men,365 lb,,285 lb,435 lb,,,2:17,2:33,,,,,240 lb,
5535,Jeffrey Cook,,,,,United States,Men,,400 lb,,265 lb,495 lb,276,,3:23,3:35,8:51,,25,23:25,185 lb,
5538,David Niederer,CrossFit Frauenfeld,,,,Switzerland,Men,,130 kg,,95 kg,170 kg,268,,,3:45,,,,,75 kg,
5549,Daniela Araujo,,,,,Latin America,Women,,88 kg,,45 kg,118 kg,,,,,,,,38:00:00,40 lb,
5550,Whitney Robinson,CrossFit New Hampshire,,,,North America,Men,,330 lb,,225 lb,345 lb,285,29:05:00,5:49,,11:46,,,25:19:00,176 lb,
5559,Jeff Foreman,Anchor CrossFit,,,,South West,Men,,200 lb,,150 lb,365 lb,,,,,,,,21:53,110 lb,1:17
5569,Thomas Nettesheim,CrossFit Vanquish,,"2023 open
4512th
worldwide",4512th,worldwide,Men,Men (50-54),420 lb,,240 lb,460 lb,353,,,2:15,,,,,185 lb,
5581,Rafael Jones,Vittoria CrossFit,,"2023 open
24078th
worldwide",24078th,worldwide,Men,Men,185 kg,,153 kg,220 kg,,,,2:48,,,,,123 kg,
5588,Chris Lawry,CrossFit Crossaxed,,,,Oceania,Men,,130 kg,,100 kg,180 kg,331,24:36:00,2:38,3:05,9:01,,54,21:30,70 kg,
5593,Haleigh Chastain,CrossFit Shades,,,,South East,Women,,245 lb,,135 lb,275 lb,,25:03:00,5:08,3:45,9:12,,,19:44,,
5598,Kathryn Hergenrother,Evansville CrossFit,,"2023 quarterfinals
1602nd
North America East",1602nd,North America East,Women,Women,230 lb,,185 lb,,,,,2:42,,,,25:40:00,145 lb,1:16
5601,Graeme Henderson,Ahika CrossFit,,"2023 open
13163rd
worldwide",13163rd,worldwide,Men,Men (40-44),140 kg,,90 kg,190 kg,,,,,,,,,,
5617,Daniel Santinho,CrossFit Bravus,,,,Brazil,Men,,,,,,,,,,,,,25:00:00,,
5632,Casey Acree,,,"2023 games
1st
worldwide",1st,worldwide,Men Upper Extremity,Men Upper Extremity,440 lb,,295 lb,405 lb,416,,2:30,2:45,7:27,,60,16:30,235 lb,0:56
5635,Timothy Ruck,,,"2023 open
2302nd
worldwide",2302nd,worldwide,Men (55-59),Men (55-59),225 lb,,155 lb,287 lb,,,,,,,,,111 lb,
5636,Nate Longo,CrossFit Jääkarhu,,"2023 open
21124th
worldwide",21124th,worldwide,Men,Men,435 lb,,295 lb,475 lb,353,,,,,,30,24:13:00,215 lb,
5639,Olivia Leonard,Back Alley CrossFit,,,,United States,Women,,195 lb,,,260 lb,,,,,,,,22:13,,1:11
5641,Paul Gray,,,"2023 open
23413th
worldwide",23413th,worldwide,Men,Men,155 kg,,116 kg,190 kg,,,3:36,5:43,,,54,23:48,100 kg,
5680,Catherine Lambert,CrossFit Lac Beauport,,,,Canada,Women,,215 lb,,170 lb,315 lb,,24:38:00,5:45,2:44,,,,,125 lb,
5683,Andrea Pumar,CrossFit Winter Garden,,"2023 open
6714th
worldwide",6714th,worldwide,Women,Women (40-44),330 lb,,185 lb,305 lb,,,,,,,,,135 lb,
5701,Joshua Edwards,SkunkHollow CrossFit,,,,United States,Men,,285 lb,,215 lb,405 lb,,,,,,,,,,
5723,DeAris Simmons,CrossFit Infinite Strength,,,,United States,Men,,425 lb,,285 lb,425 lb,209,,,,,,20,32:00:00,235 lb,
5726,Wendell Richards,,,,,Southern California,Men,,,,220 lb,365 lb,,,,,,,,,165 lb,
5740,Mario Beltran,Premier CrossFit,,,,South Central,Men,,395 lb,,290 lb,405 lb,,,2:23,,8:17,,50,,245 lb,
5745,Paola Chaljub,,,"2023 open
8125th
worldwide",8125th,worldwide,Women,Women (40-44),205 lb,,120 lb,230 lb,259,,10:33,,21:30,,,37:30:00,95 lb,3:00
5748,Mya Brubacher,CrossFit Queen Street,,,,North America,Women,,210 lb,,170 lb,,,,5:12,,,,,,120 lb,
5761,Hannah Horman,,,,,North Central,Women,,210 lb,,150 lb,245 lb,,,,,,,,,110 lb,
5767,Sheryl Oxley,CrossFit West of the River,,"2023 open
2071st
worldwide",2071st,worldwide,Women,Women (50-54),220 lb,,145 lb,300 lb,202,35:17:00,,7:20,14:55,,,,105 lb,
5813,Elizabeth Danes,The Shed CrossFit,,"2023 open
5100th
worldwide",5100th,worldwide,Women,Women (35-39),125 kg,,75 kg,145 kg,278,27:13:00,5:24,2:43,13:33,,,,57 kg,
5815,Rebecca Zernick,CrossFit SolaFide,,"2023 quarterfinals
1624th
North America East",1624th,North America East,Women,Women,285 lb,,210 lb,300 lb,295,,2:22,,9:38,,55,,160 lb,
5836,Ruth Gershon,Contender CrossFit,,"2023 open
15976th
worldwide",15976th,worldwide,Women,Women (35-39),315 lb,,170 lb,365 lb,214,31:26:00,,3:51,,,5,28:28:00,120 lb,2:10
5849,Kelsi Sheridan,,,,,Canada West,Women,,165 lb,,130 lb,225 lb,,,,,,,,,100 lb,
5852,Jonathan Pogact,CrossFit Plant City,,"2023 open
14176th
worldwide",14176th,worldwide,Men,Men (40-44),295 lb,,235 lb,355 lb,299,38:20:00,6:08,6:35,11:26,,27,,155 lb,
5857,Jong Seo Kim,CrossFit Volcano,,,,"Korea, Republic of",Men,,245 lb,,175 lb,365 lb,,,,,,,,,125 lb,
5874,Sergio Cascante,,,,,Latin America,Men,,255 lb,,205 lb,315 lb,,,,,,,,,146 lb,
5880,Enrique Garza,CrossFit Fibonacci,,"2023 open
6317th
worldwide",6317th,worldwide,Men,Men (45-49),305 lb,,205 lb,330 lb,288,,10:53,,,,10,31:00:00,165 lb,
5932,Vania Martinez,CrossFit Salmon Arm,,,,North America,Women,,175 lb,,,155 lb,,,,,,,,,,
5934,George Paraschos,CrossFit Up Dog,,,,United States,Men,,335 lb,,220 lb,405 lb,,,4:06,3:09,,,,22:50,175 lb,1:08
5945,Damian Mojica,Punto CrossFit Mar del Plata,,,,South America,Men,,180 kg,,135 kg,190 kg,319,,3:49,5:26,,,,,103 kg,1:09
5946,Amy Arnold,Wasatch CrossFit Race,,"2023 open
3116th
worldwide",3116th,worldwide,Women,Women (50-54),175 lb,,105 lb,245 lb,242,,8:05,,15:58,,5,26:00:00,70 lb,1:51
5957,Vadim Sharipov,,,,,Asia,Men,,100 kg,,70 kg,135 kg,,,7:55,,,,21,,,
5961,David Wilkinson,CrossFit Tustin,,,,Europe,Men,,405 lb,,,,357,,,1:58,,,,,,
5964,Amy Andrus,CrossFit Northern Limits,,,,North America,Women,,155 lb,,135 lb,235 lb,,,,,,,,,90 lb,
5966,Lucas Sena,CrossFit Cartel,,"2023 open
10583rd
worldwide",10583rd,worldwide,Men,Men (35-39),140 kg,,110 kg,185 kg,,,,,,,,19:32,95 kg,
5969,Quentin Perry,CrossFit Central Downtown,,,,North America,Men,,309 lb,,185 lb,440 lb,,,4:58,,10:55,,,,139 lb,1:04
5982,Annie Hondorf,CrossFit Livingston,,,,United States,Women,,,,,255 lb,,26:49:00,5:29,5:25,,,,,,1:30
5993,Cortney Zwirn,CrossFit Sango,,"2023 open
718th
worldwide",718th,worldwide,Women,Women (35-39),275 lb,,195 lb,,,,,,,,,,130 lb,
6018,Shankar Laxminarayan,CrossFit 5833,,,,Asia,Men,,110 kg,,65 kg,160 kg,,,9:41,8:17,,,,,45 kg,
6022,Alexander Pollock,,,,,North America,Men,,365 lb,,300 lb,455 lb,,,2:36,,,,,,230 lb,
6037,Yasmin Mokhtar,CrossFit Lah,,,,Malaysia,Women,,160 lb,,85 lb,185 lb,195,,,,,,,,60 lb,
6038,Poirier Mathieu,CrossFit Rimouski,,,,Canada,Men,,315 lb,,245 lb,485 lb,,,,,,,,,,
6040,Justin Mora,CrossFit Alaska,,,,North America,Men,,300 lb,,225 lb,425 lb,244,,7:32,2:25,10:41,,17,,165 lb,
6061,Anthony Velasquez,CrossFit Lifted,,,,West Coast,Men,,315 lb,,205 lb,405 lb,,,6:10,6:15,,,25,19:30,185 lb,0:58
6071,Sarah Wittkopp,CrossFit HH,,,,Europe,Women,,80 kg,,58 kg,110 kg,,,,2:40,,,,,40 kg,
6074,Kevin Connar,CrossFit North Devon,,,,United Kingdom,Men,,135 kg,,85 kg,200 kg,,,,,,,,,,1:20
6084,Rowan Whyte,Rolfe Valley CrossFit,,"2023 open
16754th
worldwide",16754th,worldwide,Men,Men,163 kg,,127 kg,,,,3:52,2:20,10:37,,33,,100 kg,
6088,Fernando Yache,Sleven CrossFit,,,,United Kingdom,Men,,120 kg,,65 kg,128 kg,,,,,,,15,,50 kg,
6089,Anni Tagapere,Must CrossFit,,"2023 open
68266th
worldwide",68266th,worldwide,Women,Women,55 kg,,,85 kg,,,,,,,3,,20 kg,
6116,Ronnie De Rooij,Mainport CrossFit,,,,Netherlands,Men,,195 kg,,124 kg,210 kg,,,4:54,2:32,10:07,,,,95 kg,
6117,Dallas Letson,CrossFit Inversion West,,,,North America,Men,,165 lb,,130 lb,315 lb,220,,,,10:00,,,,125 lb,
6118,Johan Asterdahl,CrossFit Telefonplan,,,,Europe,Men,,110 kg,,75 kg,120 kg,265,,5:01,,,,,,55 kg,
6126,Bruno Delhoum,,,"2023 open
17914th
worldwide",17914th,worldwide,Men,Men (35-39),110 kg,,75 kg,150 kg,,,5:30,,,,,,60 kg,
6131,Jennifer Seyffarth,CrossFit FFB,,,,Europe Central,Women,,100 kg,,73 kg,155 kg,201,23:45,7:05,4:09,11:22,,,,55 kg,
6132,Rami Basheer,CrossFit Bahçeşehir,,"2023 quarterfinals
505th
Asia",505th,Asia,Men,Men,375 lb,,305 lb,475 lb,,,2:45,,,,,,245 lb,
6144,Marie Joanne Jordan,Central Staffs CrossFit,,,,Europe,Women,,80 kg,,60 kg,120 kg,,,,6:59,,,15,,40 kg,
6148,Thomas Schiesser,CrossFit Wädenswil,,,,Europe,Men,,165 kg,,100 kg,233 kg,,,,,,,,,70 kg,
6158,Robin Johansson,,,,,Europe,Men,,88 kg,,,,,,8:05,,,,,,,
6161,Kim Vulperhorst,CrossFit Stedebroec,,"2023 open
14813th
worldwide",14813th,worldwide,Women,Women,130 kg,,92 kg,155 kg,,,6:49,2:42,,,32,26:36:00,75 kg,1:33
6170,Kevin Demonte,CrossFit Annecy,,"2023 quarterfinals
1176th
Europe",1176th,Europe,Men,Men,145 kg,,127 kg,210 kg,,,2:50,1:55,,,,,100 kg,
6176,Morgane Charriere,CrossFit Golden Bird,,"2023 open
6210th
worldwide",6210th,worldwide,Women,Women,115 kg,,,145 kg,,,,,,,,,,
6180,Marco Avino,CrossFit Mood,,"2023 open
75117th
worldwide",75117th,worldwide,Men,Men,120 kg,,80 kg,150 kg,,,5:35,,,,,,60 kg,
6192,Artur Baron,CrossFit WYSH,,"2023 open
19187th
worldwide",19187th,worldwide,Men,Men,155 kg,,110 kg,190 kg,,,,2:35,,,,,91 kg,
6194,John Schroeder,CrossFit Spa City,,,,North America,Men,,325 lb,,195 lb,421 lb,,,,,,,20,27:00:00,,1:40
6205,Alexander Friedeberg,CrossFit Nordlicht,,,,Germany,Men,,145 kg,,107 kg,190 kg,,,,,,,,,75 kg,
6210,Lars Dybdal-Nielsen,,,,,Europe,Men,,160 kg,,110 kg,190 kg,,,,,,,,,75 kg,
6215,Sunniva Trettenes,,,,,Europe,Women,,100 kg,,65 kg,130 kg,,,,,,,7,24:30:00,48 kg,
6234,Fiona Doig,CrossFit MSQD,,"2023 open
7585th
worldwide",7585th,worldwide,Women,Women,85 kg,,80 kg,105 kg,,,,,,,,,60 kg,
6239,Daniel Nilsson,CrossFit Trestad,,,,Europe,Men,,153 kg,,105 kg,180 kg,,25:57:00,4:36,,,,,,80 kg,
6244,Hannah Watley,CrossFit Get it Done,,,,South Central,Women,,,,,225 lb,,,,,,,,,,
6246,Janine Barnard,Lions Bay CrossFit,,,,Africa Middle East,Women,,115 kg,,75 kg,160 kg,,,,3:56,,,5,35:45:00,57 kg,
6252,Danny Maldonado,Bedlam CrossFit,,,,United States,Men,,355 lb,,285 lb,415 lb,,,,,,,,,225 lb,
6268,Philipp Rohlfs,CrossFit Schneverdingen,,,,Europe,Men,,,,100 kg,180 kg,,,,,,,,,,
6271,Jan Bosshard,CrossFit Bulach,,,,Europe South,Men,,,,,,,,,,,,11,22:07,,
6276,Herman Reiners,,,,,Africa,Men,,140 kg,,110 kg,160 kg,,28:30:00,3:50,,,,50,22:00,75 kg,
6283,Marika Marzi,CrossFit Way Out,,,,San Marino,Women,,102 kg,,77 kg,120 kg,,,,,,,20,25:34:00,63 kg,
6300,Aleksander Pokrywka,,,"2023 open
4162nd
worldwide",4162nd,worldwide,Men,Men (35-39),150 kg,,110 kg,170 kg,,,,,,,,24:29:00,91 kg,
6313,Karla Harkin,CrossFit Limavady,,"2023 quarterfinals
472nd
Europe",472nd,Europe,Women,Women,,,85 kg,147 kg,,,,,8:40,,,23:36,,
6324,Jean dos Santos,SuperForce CrossFit,,,,South America,Men,,140 kg,,120 kg,180 kg,,,,,,,,,82 kg,
6330,J'edi Vd Merwe,,,,,Africa,Women,,100 kg,,62 kg,110 kg,,,,3:20,,,30,25:11:00,49 kg,
6347,Maria-Christina Amundson,,,,,,,,68 kg,,50 kg,93 kg,,,,,,,19,23:46,35 kg,1:13
6351,Anna Brzozowska,,,,,Europe,Women,,100 kg,,70 kg,130 kg,,,,,,,,,57 kg,
6354,Stipe Vitaljic,CrossFit XV,,"2023 open
1698th
worldwide",1698th,worldwide,Men,Men (45-49),110 kg,,82 kg,145 kg,,,5:50,,,,,,70 kg,
6359,Giovanni Calabrese,,,,,Europe,Men,,150 kg,,105 kg,175 kg,,,4:10,3:05,,,50,28:45:00,80 kg,1:20
6381,Aitor Fernandez Díaz,,,,,Europe,Men,,150 kg,,125 kg,200 kg,,,3:28,,,,,21:15,100 kg,1:52
6399,Daria Radman,CrossFit XV,,"2023 open
33345th
worldwide",33345th,worldwide,Women,Women,80 kg,,,95 kg,,,,,,,,,,
6419,Erika Madvid,Eastbound CrossFit,,,,North America,Women,,185 lb,,85 lb,215 lb,,,,,,,,,80 lb,
6434,Elizabeth Stricklin,,,,,,,,200 lb,,155 lb,225 lb,,,4:20,3:10,,,,,130 lb,
6444,Ivan Culin,,,"2023 open
41819th
worldwide",41819th,worldwide,Men,Men,145 kg,,120 kg,180 kg,,,2:51,2:49,,,56,,87 kg,
6449,Luke MacLennan,Decorum CrossFit,,,,North America,Men,,475 lb,,355 lb,525 lb,410,,2:06,1:11,7:58,,,21:00,285 lb,1:07
6462,Alexander Fischer,,,,,Europe,Men,,120 kg,,65 kg,150 kg,,,,,,,,,55 kg,
6478,Barbara Bieldt,CrossFit Radium,,,,Africa,Women (55-59),,65 kg,,40 kg,95 kg,,,,,,,,,35 kg,
6486,Dane Donaldson,CrossFit High Gear,,"2023 open
1526th
worldwide",1526th,worldwide,Men,Men (50-54),300 lb,,215 lb,360 lb,311,30:07:00,5:11,3:57,11:18,,30,22:18,145 lb,1:20
6498,Esther de Roo,Wolf CrossFit,,"2023 open
5246th
worldwide",5246th,worldwide,Women,Women (40-44),93 kg,,68 kg,115 kg,,,,,12:43,,10,27:53:00,55 kg,
6515,Djorn Rump,,,,,Europe,Men,,305 lb,,205 lb,445 lb,,,,,,,,,155 lb,
6525,Ricardo Moraes,,,,,South America,Men,,,,,385 lb,,,,,,,,,,
6533,Andrea Baker,CrossFit Ingenuity,,,,West Coast,Women,,205 lb,,125 lb,235 lb,,,5:09,,11:42,,,,,
6542,Courtney Casebier,Uber CrossFit,,,,United States,Women,,205 lb,,140 lb,325 lb,,,7:45,2:21,,,,28:20:00,,
6553,Issam Bawab,,,,,Central East,Men,,225 lb,,175 lb,305 lb,,,,13:38,,,,,120 lb,
6576,Jeffrey Ogle,Summit CrossFit South,,"2023 open
2968th
worldwide",2968th,worldwide,Men,Men (40-44),385 lb,,300 lb,465 lb,158,,,2:08,10:58,,,22:01,240 lb,
6585,Christine Rishaug,CrossFit Molde,,,,Europe,Women,,130 kg,,70 kg,152 kg,,,,,,,,,,
6587,Peet Botha,Black Oak CrossFit,,"2023 open
25111th
worldwide",25111th,worldwide,Men,Men,205 kg,,140 kg,240 kg,326,,3:37,,,,,,105 kg,
6607,John Barsa,Mount Vernon CrossFit,,,,North America,Men (55-59),,245 lb,,,315 lb,,,,,11:34,,,,65 lb,
6618,Stormi Thomas,,,,,North America,Women,,280 lb,,210 lb,310 lb,,,2:34,2:01,,,,,165 lb,
6628,Shandra Scott,CrossFit South Forney,,"2023 open
7827th
worldwide",7827th,worldwide,Women,Women (35-39),215 lb,,135 lb,315 lb,,,,,,,,29:00:00,,
6632,Louk van Looveren,CrossFit Dom City,,"2023 open
11874th
worldwide",11874th,worldwide,Men,Men (35-39),130 kg,,93 kg,160 kg,,,5:26,,9:38,,,22:10,65 kg,
6633,Liz Moran,,,,,North America,Women,,205 lb,,160 lb,250 lb,297,,,3:17,11:04,,,,115 lb,
6638,Anibal Delgado Barthaburu,,,,,Latin America,Men,,200 kg,,,220 kg,,,,,,,,,,
6649,David Garcia,Desert Devil CrossFit,,"2023 open
373rd
worldwide",373rd,worldwide,Men (65+),Men (65+),220 lb,,,300 lb,,,,,14:18,,11,,,
6657,Gentile Strati,,,"2023 open
30129th
worldwide",30129th,worldwide,Men,Men,,,290 lb,465 lb,,,2:47,,,,,22:15,235 lb,
6659,Alvaro Hernández,Terra CrossFit,,"2023 open
28352nd
worldwide",28352nd,worldwide,Men,Men,150 kg,,115 kg,170 kg,,,,,,,,,80 kg,
6660,James Wiese,CrossFit San Ramon (SR),,,,North America,Men,,315 lb,,225 lb,365 lb,,,,,,,,23:30,158 lb,
6661,Ismaïl Haddaoui,CrossFit Wädenswil,,,,Europe,Men,,108 kg,,,152 kg,,,,,,,,,,
