,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
172,Bronislaw Olenkowicz,CrossFit Strong House,,"2023 games
26th
worldwide",26th,worldwide,Men,Men,200 kg,,170 kg,222 kg,,,2:11,1:09,,,60,23:00,142 kg,
174,Travis Peyatt,CrossFit 706,,,,United States,Men,,435 lb,,305 lb,545 lb,306,34:23,6:05,1:36,10:47,,,27:11,235 lb,
179,Tara Hart,CrossFit Wild West,,,,North America,Women,,250 lb,,185 lb,315 lb,276,20:37,3:07,2:38,9:50,,33,,140 lb,
189,Isaac Chapa,CrossFit Jääkarhu,,"2023 open
3942nd
worldwide",3942nd,worldwide,Men,Men (40-44),415 lb,,255 lb,465 lb,307,,3:09,2:32,9:14,,,22:49,190 lb,1:09
199,Meaghan MacLean,,,,,North East,Women,,215 lb,,170 lb,268 lb,,,,,,,,,143 lb,
207,Scott Tucker,CrossFit Wheelhouse,,,,North America East,Men,,225 lb,,185 lb,315 lb,302,,,,9:44,,,,145 lb,
211,Melissa Weston,CrossFit Canuck,,"2023 open
7522nd
worldwide",7522nd,worldwide,Women,Women (40-44),150 lb,,120 lb,205 lb,209,32:53,,5:30,,,,,90 lb,
216,Cale Marker,,,,,Central East,Men,,325 lb,,280 lb,465 lb,,,2:59,,,,56,,241 lb,
234,Marcus Vinicius Raia Borges Jorge,CrossFit Betta,,,,Brazil,Men,,145 kg,,120 kg,190 kg,,,,,,,,,102 kg,
240,Lauren Wagner,CrossFit Barbell Republic,,"2023 open
26719th
worldwide",26719th,worldwide,Women,Women,275 lb,,175 lb,305 lb,,,,,,,,,130 lb,
249,Martin Tengberg,,,"2023 open
4770th
worldwide",4770th,worldwide,Men,Men (50-54),105 kg,,75 kg,165 kg,302,27:30,7:25,,,,15,22:30,55 kg,
259,Cory Weger,CrossFit Final Call,,,,North America,Men,,435 lb,,315 lb,475 lb,,,,,,,,,225 lb,
265,Roman Kamenev,Backstage CrossFit,,,,Asia,Men,,,,,180 kg,,,,,,,,,,
266,Ruston Kennedy,CrossFit Beaumont,,,,United States,Men,,285 lb,,245 lb,420 lb,,,3:57,1:59,7:50,,45,21:13,175 lb,1:00
271,Ryan Denney,CrossFit Hyperion,,"2023 open
337th
worldwide",337th,worldwide,Men,Men (45-49),405 lb,,325 lb,535 lb,,19:17,,,,,30,25:15,225 lb,
275,Kelsey Sheehan,Resident CrossFit,,,,North America West,Women,,265 lb,,218 lb,300 lb,,,,2:12,,,,,170 lb,1:22
278,Michael Esterlis,CrossFit Proven,,"2023 open
11090th
worldwide",11090th,worldwide,Men,Men (35-39),345 lb,,245 lb,415 lb,,,5:52,3:15,9:17,,,21:00,210 lb,
288,Britt Wright,Pacific Strength CrossFit,,,,United States,Women,,,,183 lb,,,,,,,,,,150 lb,
300,Brad Fulton,CrossFit Greer,,"2023 open
6485th
worldwide",6485th,worldwide,Men,Men (35-39),435 lb,,335 lb,500 lb,316,,,2:01,11:26,,,28:30,225 lb,
308,Quinn MacNulty,CrossFit Union Square,,"2023 open
3151st
worldwide",3151st,worldwide,Men,Men (35-39),400 lb,,285 lb,500 lb,371,,3:40,1:50,9:12,,,21:02,225 lb,
310,Steve Fitchette,Fort to Fort CrossFit,,,,North America,Men (60-64),,340 lb,,,418 lb,,,,,,,,,,
320,Katrien Verbeiren,CrossFit Waasmunster,,"2023 quarterfinals
371st
worldwide",371st,worldwide,Women,Women (40-44),80 kg,,62 kg,120 kg,,,5:15,,9:30,,30,23:05,50 kg,
326,Rachel Zabala,CrossFit Reign,,"2023 quarterfinals
222nd
worldwide",222nd,worldwide,Women,Women (40-44),235 lb,,165 lb,285 lb,291,22:07,3:26,3:12,8:44,,,,112 lb,
331,Alex Chaffin,,,,,Central East,Men,,255 lb,,195 lb,385 lb,,,,,,,,,165 lb,
332,Katherine Stockman,CrossFit 868,,"2023 open
2344th
worldwide",2344th,worldwide,Women,Women (35-39),215 lb,,165 lb,250 lb,,24:36,3:54,,,,23,24:32,115 lb,
349,David Farish,CrossFit Forney,,,,North America,Men,,455 lb,,320 lb,485 lb,,,2:37,,,,,,240 lb,1:05
352,Austin Frey,CrossFit NCS,,"2023 open
36635th
worldwide",36635th,worldwide,Men,Men,375 lb,,275 lb,405 lb,,,,,,,25,,235 lb,
356,Chris Guarda,CrossFit Harbor East,,,,North America,Men,,445 lb,,345 lb,495 lb,489,,2:14,1:17,7:39,,54,,260 lb,0:52
357,Espen Larsen,,,,,Europe,Men,,180 kg,,110 kg,180 kg,,25:02,5:30,,,,14,,85 kg,
359,Fabian Pulito,Agave CrossFit,,,,Mexico,Men,,,,,,,,5:30,,,,,18:40,,1:45
371,Amanda Cloutier,CrossFit Insight,,"2023 open
8252nd
worldwide",8252nd,worldwide,Women,Women (35-39),135 lb,,115 lb,195 lb,,,,,,,24,,90 lb,
378,Lauren Bulger,CrossFit Horsepower,,,,North America,Women,,245 lb,,185 lb,,,,3:06,2:32,10:26,,,,140 lb,1:01
379,John Ramsey,,,,,South East,Men,,305 lb,,215 lb,415 lb,304,24:32,4:41,3:31,8:56,,,,165 lb,
382,Bobby Clark,,,,,North America,Men,,285 lb,,195 lb,385 lb,,29:07,5:37,3:33,8:59,,,21:32,155 lb,
389,Danilo Agostini,CrossFit Perugia,,,,Italy,Men,,130 kg,,100 kg,176 kg,,,,,,,20,,70 kg,
391,David Arguelles,,,,,Latin America,Men,,395 lb,,255 lb,435 lb,,,,,,,30,34:00,175 lb,
394,Young Rip Park,,,,,Asia,Men,,275 lb,,175 lb,315 lb,,,,,,,,,145 lb,
400,Gregor Burnett,,,,,,,,405 lb,,,485 lb,,,,,,,,,,
412,Christian Verhoef,,,,,Europe,Men,,155 kg,,105 kg,170 kg,358,20:24,3:09,,8:41,,40,,75 kg,
419,Tony Monroig,,,,,Mid Atlantic,Men,,335 lb,,235 lb,405 lb,,,2:48,3:05,,,,19:25,185 lb,1:19
421,Sharon Pollard,Shipyard CrossFit,,,,North America West,Women,,225 lb,,150 lb,315 lb,275,26:24,6:43,3:44,13:07,,21,28:20,105 lb,1:50
431,Tanja Urgese,CrossFit Jackhammer,,,,Europe,Women,,80 kg,,,,,,,,,,,,25 kg,
437,Al Casper,CrossFit Bethesda,,,,Mid Atlantic,Men,,265 lb,,185 lb,365 lb,,,7:26,,12:00,,,,135 lb,
448,Nabil Selmane,CrossFit Lyon,,"2023 open
25907th
worldwide",25907th,worldwide,Men,Men,183 kg,,130 kg,210 kg,,,3:41,3:31,,,41,23:00,100 kg,1:00
464,Lexie Jacobson,Celina CrossFit,,,,North America,Women,,195 lb,,,275 lb,,,,,,,,,,
469,Joshua Gibson,CrossFit Oconee,,"2023 open
5564th
worldwide",5564th,worldwide,Men,Men (35-39),385 lb,,280 lb,465 lb,336,23:34,2:31,1:54,8:34,,60,,220 lb,
474,Kalli Miles,CrossFit Voltage,,,,Mid Atlantic,Women,,235 lb,,185 lb,270 lb,306,,3:10,4:17,10:55,,35,27:40,150 lb,1:29
480,Gwen Turos,Rogue Valley CrossFit,,,,West Coast,Women,,180 lb,,110 lb,195 lb,,,,5:30,,,,24:48,80 lb,
485,Alex Yagoub,CrossFit Boat Shed,,,,United Kingdom,Men,,175 kg,,140 kg,235 kg,,,3:40,2:59,8:30,,45,21:12,106 kg,
493,Aaron Fagan,,,,,North East,Men,,385 lb,,287 lb,465 lb,303,,3:55,3:02,13:13,,32,,225 lb,
514,Ryan Aldridge,CrossFit Aledo,,"2023 quarterfinals
1084th
North America West",1084th,North America West,Men,Men,375 lb,,295 lb,435 lb,,,2:58,3:28,7:41,,23,18:38,215 lb,58:00
517,Samantha Oliveira,CrossFit PW,,,,South America,Women,,145 lb,,105 lb,180 lb,,,9:48,16:00,,,,,75 lb,
519,Danilo Castro,BRV CrossFit,,"2023 quarterfinals
1394th
worldwide",1394th,worldwide,Men,Men (35-39),395 lb,,285 lb,405 lb,,,2:57,1:45,,,,,235 lb,
520,Charles Odom,Beltway CrossFit,,,,South Central,Men,,355 lb,,280 lb,,,,2:44,,,,52,,220 lb,
525,Alex Zimermann,CrossFit Ponta Grossa,,,,Brazil,Men,,120 kg,,90 kg,150 kg,,,6:04,,,,20,22:26,56 kg,1:25
526,Layla Kelling,CrossFit 30004,,"2023 quarterfinals
504th
worldwide",504th,worldwide,Women,Women (45-49),255 lb,,160 lb,337 lb,,,,2:24,,,,,122 lb,
535,Sergio Maximiliano Perez,CrossFit Queretaro Tec,,,,South America,Men,,220 kg,,152 kg,245 kg,507,8:21,2:11,1:53,1:01,,88,15:00,119 kg,
539,Roy van de Water,CrossFit Schagen,,,,Netherlands,Men,,115 kg,,95 kg,165 kg,229,31:13,8:01,6:08,13:34,,,23:25,60 kg,
550,Alyssa Rosinski,CrossFit Harpoon,,"2023 quarterfinals
33rd
worldwide",33rd,worldwide,Women,Women (50-54),250 lb,,175 lb,305 lb,217,26:47,3:24,2:33,9:21,,40,26:32,110 lb,1:27
557,Bradley Hansen,,,,,North America East,Men,,295 lb,,245 lb,445 lb,283,28:06,5:03,2:09,10:46,,27,24:38,175 lb,1:14
561,Ricardo Munoz,,,,,South America,Men,,400 lb,,,452 lb,,,2:42,2:45,8:18,,,19:49,,1:18
563,Carl Jackson,,,,,North Central,Men,,300 lb,,215 lb,385 lb,,,,,,,,,175 lb,
566,Kloie Wilson,CrossFit Dixie,,"2023 semifinals
12th
worldwide",12th,worldwide,Women,Women,300 lb,,225 lb,355 lb,,,,1:38,,,30,21:34,197 lb,
568,Justin Miles,CrossFit Voltage,,,,Mid Atlantic,Men,,385 lb,,285 lb,470 lb,386,,2:37,2:54,8:01,,,19:19,225 lb,0:58
571,Aristides Villarreal,,,"2023 open
3452nd
worldwide",3452nd,worldwide,Men,Men (40-44),300 lb,,220 lb,475 lb,,,3:00,2:33,9:02,,30,20:48,185 lb,2:00
574,Chris Gebhardt,CrossFit 970,,,,United States,Men,,,,265 lb,,,,2:19,,,,65,,235 lb,
578,Damon Kosaki,,,"2023 quarterfinals
857th
North America West",857th,North America West,Men,Men,425 lb,,320 lb,515 lb,,,2:08,1:52,8:14,,63,,265 lb,
581,Anna Rader,Myriad CrossFit,,,,South West,Women,,300 lb,,175 lb,275 lb,,,,4:10,,,21,,125 lb,
584,Albert Santos,,,,,Latin America,Men,,180 kg,,100 kg,206 kg,,,4:58,6:10,,,,19:48,80 kg,1:01
587,Bianca de Lange,,,,,,,,52 kg,,,85 kg,,,,,,,,,,
596,Cynthia Rutherford,CrossFit LXIX,,,,North America,Women,,215 lb,,,250 lb,,,,,,,,,,
597,Joshua Spradlin,,,,,South Central,Men,,420 lb,,325 lb,530 lb,,,3:03,2:30,,,,,230 lb,
598,Jeff Gale,CrossFit Brigade,,"2023 open
6421st
worldwide",6421st,worldwide,Men,Men (45-49),255 lb,,195 lb,325 lb,,,8:10,5:12,12:02,,15,24:00,140 lb,1:24
607,Tim Hottenfeller,CrossFit 446,,,,United States,Men,,275 lb,,200 lb,450 lb,,,8:05,3:41,,,20,22:00,145 lb,
610,Marc Seton,,,,,Europe,Men,,,,,170 kg,,,,,,,,,,
613,Stephanie Miles,CrossFit Redefined,,,,North America West,Women,,225 lb,,140 lb,275 lb,,,,,,,,,,
637,Robert Moses,CrossFit Grimsby,,"2023 open
2927th
worldwide",2927th,worldwide,Men,Men (40-44),165 kg,,130 kg,190 kg,366,15:36,,2:12,,,,,105 kg,
638,Nathan Edwardson,CrossFit Ironstone,,,,North America,Men,,325 lb,,275 lb,425 lb,,,,1:55,,,,18:21,215 lb,
641,Michael Wooten,Turn 2 CrossFit,,,,West Coast,Men,,320 lb,,235 lb,415 lb,474,20:53,2:52,2:12,8:28,,50,22:04,185 lb,
647,Max Mishkin,CrossFit Jenks,,"2023 open
6143rd
worldwide",6143rd,worldwide,Men,Men (40-44),485 lb,,315 lb,555 lb,370,23:14,2:40,1:18,8:35,,48,22:15,235 lb,1:02
648,Joao Luis Alves,,,,,Europe,Men,,110 kg,,83 kg,150 kg,189,,,6:50,14:23,,,25:14,60 kg,1:10
660,Clare Sweeney-Espino,CrossFit Dover,,,,North America,Women,,265 lb,,190 lb,335 lb,,,,2:32,,,12,,125 lb,
666,Stephen Bart,CrossFit Reconstructed,,"2023 quarterfinals
422nd
North America East",422nd,North America East,Men,Men,400 lb,,305 lb,525 lb,,,,,,,,22:54,245 lb,
682,Alexandre Koiti,CrossFit Bahamut,,"2023 open
15487th
worldwide",15487th,worldwide,Men,Men (40-44),395 lb,,245 lb,,,,,,,,,,185 lb,
683,Mike McConatha,CrossFit Black Hive,,,,North America,Men,,400 lb,,265 lb,455 lb,337,,5:51,2:10,,,24,23:40,185 lb,
685,Landon Moore,CrossFit Blade,,,,United States,Men,,355 lb,,280 lb,410 lb,,,2:29,1:59,7:39,,71,,230 lb,1:05
691,Enrique Rincon,,,"2023 open
886th
worldwide",886th,worldwide,Men,Men (40-44),145 kg,,117 kg,193 kg,,,3:05,,,,40,,87 kg,
692,Jerritt Larson,,,,,Southern California,Men,,345 lb,,255 lb,445 lb,,,,2:33,8:55,,,,195 lb,
700,Casey Haywood,Gnardog CrossFit,,"2023 open
4401st
worldwide",4401st,worldwide,Men,Men (45-49),375 lb,,275 lb,425 lb,,,,2:33,,,,24:30,225 lb,
713,Eric Conner,CrossFit Reform,,"2023 open
3930th
worldwide",3930th,worldwide,Men,Men (35-39),335 lb,,265 lb,450 lb,440,16:30,2:21,1:45,7:44,,50,,215 lb,
730,Audra Cruz,CrossFit Grande Valley,,,,United States,Women,,195 lb,,,265 lb,,,,,,,,,,
737,Rebecka Weinsteiger,CrossFit Train 97333,,,,West Coast,Women,,228 lb,,165 lb,278 lb,351,,4:45,2:40,10:27,,25,26:40,118 lb,1:15
739,Andrew Kelly,CrossFit Roar,,,,Oceania,Men,,213 kg,,162 kg,270 kg,376,16:52,3:08,1:27,7:24,,33,19:43,125 kg,0:52
744,Scott Halbach,New Species CrossFit,,,,North America,Men,,285 lb,,185 lb,315 lb,198,,5:20,,,,43,22:00,135 lb,
745,Danielle Couture,,,,,Northern California,Women,,206 lb,,165 lb,285 lb,301,,,,,,,,125 lb,
747,Alex Bonesteel,,,,,North West,Men,,515 lb,,335 lb,545 lb,,,4:26,1:59,,,,22:35,225 lb,1:04
751,Becca Day,D-Town CrossFit,,,,South Central,Women,,450 lb,,290 lb,500 lb,,,,1:03,,,52,,230 lb,1:09
753,Michael Blair,,,,,South East,Men,,425 lb,,285 lb,525 lb,,,3:12,,,,,,200 lb,
757,Caroline Whalen,Warlock CrossFit,,,,North America East,Women,,,,,,,,,,13:53,,,,,
761,John Mariani,,,,,North East,Men,,455 lb,,230 lb,525 lb,,,3:57,2:39,,,,20:48,195 lb,
764,Sven Linderoos-Henrich,FFM CrossFit,,"2023 open
8742nd
worldwide",8742nd,worldwide,Men,Men (35-39),150 kg,,265 lb,215 kg,336,,2:28,3:12,8:50,,60,,85 kg,
772,Emanuel Andres Rodriguez,CrossFit Korvo,,,,South America,Men,,170 kg,,123 kg,190 kg,,,2:50,2:59,,,50,,100 kg,
786,Gloria I. Gerena,Tolland CrossFit,,"2023 open
29403rd
worldwide",29403rd,worldwide,Women,Women,225 lb,,,265 lb,,,,,,,,,,
791,Lisa McClellan,CrossFit Immense,,"2023 open
4255th
worldwide",4255th,worldwide,Women,Women (50-54),105 lb,,90 lb,185 lb,,,8:00,,,,3,33:44,65 lb,
801,Liz Lee,C2X CrossFit,,,,North America,Women,,205 lb,,180 lb,265 lb,,,,,,,,,150 lb,
821,Terrance Noyes,,,,,North America,Men (65+),,270 lb,,,358 lb,,,,,,,,,,
827,Eallyn Joy Bona,CrossFit N6,,"2023 open
4443rd
worldwide",4443rd,worldwide,Women,Women (40-44),160 lb,,130 lb,245 lb,270,29:15,7:09,,12:08,,10,26:40,100 lb,
860,David Beck,,,,,,,,,,,,,,,,,,,16:32,,0:52
869,Jon Goodwin,CrossFit Belmont,,"2023 open
6217th
worldwide",6217th,worldwide,Men,Men (45-49),315 lb,,215 lb,365 lb,303,,7:00,,,,22,21:30,185 lb,1:30
887,Leonarda Schotness,CrossFit Central London,,,,United Kingdom,Women,,92 kg,,70 kg,115 kg,,,,,,,5,,57 kg,
895,Andrea Stolarski,CrossFit Uncensored,,,,West Coast,Women,,215 lb,,160 lb,275 lb,306,20:45,4:00,3:00,9:40,,25,21:20,115 lb,1:32
905,Peter Lucchio,,,"2023 open
7986th
worldwide",7986th,worldwide,Men,Men (35-39),295 lb,55:10,265 lb,375 lb,,,,,,,18,,225 lb,
906,Vicki Marsh,,,,,Europe,Women,,100 kg,,60 kg,125 kg,,,7:10,,,,11,,53 kg,
914,Bobby Ramos,CrossFit TXXIII,,,,North America East,Men,,320 lb,,245 lb,405 lb,,,6:45,2:34,,,34,18:18,180 lb,
918,Constanza Sepulveda,Nirvana CrossFit,,"2023 open
103rd
worldwide",103rd,worldwide,Women,Women (35-39),255 lb,,175 lb,300 lb,,,,,,,,,145 lb,
929,Alexandra Maritz,,,,,Africa,Women,,,,,110 kg,,,,,,,,,,1:10
940,Jack Trickett,,,,,North America,Men,,430 lb,,325 lb,505 lb,,,3:48,4:12,8:17,,,24:35,265 lb,
961,Jeanett Nielsen,Aarhus CrossFit,,"2023 open
498th
worldwide",498th,worldwide,Women,Women,117 kg,,75 kg,120 kg,,,,,,,,,60 kg,
985,Rodrigo Bonilha,CrossFit Volk,,,,South America,Men,,100 kg,,80 kg,160 kg,,,,,,,,,,
989,Ronald R. Duff,CrossFit Valley Center,,,,North America,Men (60-64),,,,,,,39:50,9:11,,11:34,,,,,
991,Curtis Petahtegoose,CrossFit Sudbury,,"2023 open
69th
worldwide",69th,worldwide,Men Multi-Extremity,Men Multi-Extremity,305 lb,,175 lb,365 lb,285,53:15,8:23,7:30,,,2,24:30,115 lb,1:04
1005,Joe Brown,,,"2023 quarterfinals
349th
worldwide",349th,worldwide,Men,Men (35-39),405 lb,,305 lb,525 lb,,,3:12,,7:21,,58,,245 lb,
1006,Yelena Stiles,CrossFit Northwood,,,,North America East,Women,,195 lb,,140 lb,240 lb,184,,7:57,3:45,11:22,,12,,100 lb,
1011,Jason Fraser,,,,,Africa,Men,,105 kg,,,175 kg,,,,,,,,,,
1021,Vojtech Koubik,,,,,Czechia,Men,,141 lb,,115 kg,220 kg,,,,,,,47,,85 kg,
1050,Jarryd Widhalm,,,,,Latin America,Men,,235 lb,,223 lb,305 lb,252,35:00,8:02,6:30,12:25,,14,26:50,155 lb,1:29
1062,Darrin Kent,Turn 2 CrossFit,,"2023 quarterfinals
893rd
worldwide",893rd,worldwide,Men,Men (45-49),305 lb,,225 lb,405 lb,509,25:52,6:36,3:24,9:30,,,,165 lb,
1065,Ish Badjie,CrossFit Northlake,,,,Mid Atlantic,Men,,405 lb,,265 lb,565 lb,,,,,,,,21:59,205 lb,
1072,Jessie Jans,Gas City CrossFit,,,,Canada West,Women,,215 lb,,165 lb,295 lb,255,,10:44,3:56,,,14,9:58,135 lb,
1106,Jennifer Fensch,,,,,North America,Women,,275 lb,,160 lb,305 lb,194,,6:33,3:13,,,,42:02,95 lb,1:42
1112,Martin Batterman,CrossFit Scottsbluff,,,,United States,Men (60+),,345 lb,,200 lb,410 lb,,,,,,,,,166 lb,
1122,Morgane Pulos,CrossFit 585,,,,North America,Women,,245 lb,,185 lb,300 lb,,,,2:50,,,,,125 lb,
1125,Jenny Volpicelli,CrossFit Unite,,,,North America,Women,,240 lb,,185 lb,315 lb,258,28:34,,,11:21,,,,140 lb,
1127,Alex Ramirez,CrossFit New Force,,,,Mexico,Men,,315 lb,,225 lb,405 lb,,,4:32,,,,38,20:32,175 lb,1:18
1131,Olivia Goetz,,,,,Northern California,Women,,210 lb,,,300 lb,,,,3:15,,,,,,
1133,Terrence Holderby,,,"2023 open
6432nd
worldwide",6432nd,worldwide,Men,Men (35-39),350 lb,,265 lb,415 lb,358,,3:10,2:20,8:20,,,24:30,200 lb,1:03
1149,Rebekah Woolsey,,,,,South West,Women,,175 lb,,115 lb,225 lb,,,10:00,,,,,25:04,85 lb,1:29
1150,Pedro Santiago,,,,,Europe,Men,,170 kg,,105 kg,203 kg,,,,,,,,,75 kg,
1155,Rudy Kulas,CrossFit Unshaken,,,,South Central,Men,,325 lb,,240 lb,445 lb,351,,4:22,3:19,8:30,,,,175 lb,1:11
1160,Jason Brann,CrossFit Maven,,"2023 open
2938th
worldwide",2938th,worldwide,Men,Men (40-44),435 lb,,305 lb,505 lb,351,25:12,4:03,2:47,9:29,,24,,200 lb,1:38
1161,Mesina Bullock,,,,,Central East,Women,,145 lb,,105 lb,175 lb,,,,3:07,,,,,75 lb,
1164,Alex Scott,,,,,North East,Men,,240 lb,,200 lb,385 lb,306,34:09,,2:56,,,,,,
1165,Jeremie Bourque,,,,,Canada East,Men,,305 lb,,215 lb,375 lb,,,,,,,26,,155 lb,
1171,Michael Green,,,"2023 open
9092nd
worldwide",9092nd,worldwide,Men,Men (35-39),365 lb,,275 lb,515 lb,346,17:26,3:06,1:53,8:41,,55,,215 lb,
1176,Elin Wahl,CrossFit Endorfin,,,,Europe,Women,,92 kg,,,125 kg,,20:54,4:43,3:21,,,,,,1:17
1188,Yachen Choi,CrossFit Wando,,,,North America,Women,,165 lb,,115 lb,215 lb,,,,,,,15,28:00,75 lb,
1190,Katie Gilbert,,,,,Australia,Women,,80 kg,,60 kg,120 kg,,,,,,,,,45 kg,
1196,Christie Johnson,CrossFit 121,,"2023 open
684th
worldwide",684th,worldwide,Women,Women (40-44),102 kg,,90 kg,132 kg,,31:17,5:01,2:39,,,,,70 kg,
1203,Kyle Slusser,Gold Standard Athletics CrossFit,,"2023 open
1134th
worldwide",1134th,worldwide,Men,Men (40-44),395 lb,,275 lb,435 lb,,,2:53,,,,,,,
1204,Holly Dockstader,CrossFit Invictus Everest Park,,"2023 quarterfinals
384th
North America West",384th,North America West,Women,Women,240 lb,,180 lb,270 lb,328,20:54,3:48,2:42,9:54,,25,,145 lb,
1207,John O'Toole,CrossFit Coastal Carolina,,,,North America,Men (65+),,,,155 lb,275 lb,,,,,12:12,,32,23:01,,
1210,Jason Wyles,CrossFit Living The Dream Ajax,,"2023 quarterfinals
323rd
worldwide",323rd,worldwide,Men,Men (40-44),355 lb,,262 lb,465 lb,,,3:15,,8:20,,40,19:50,185 lb,
1214,Jesus Duran,,,,,North America,Men,,415 lb,,295 lb,533 lb,,,3:10,,8:00,,,,245 lb,0:58
1215,Chris Garcia,,,,,North West,Men,,275 lb,,,335 lb,,,,,,,,,,
1231,Jill LaFreniere,Downtown Belleville YMCA CrossFit,,,,United States,Women,,240 lb,,165 lb,290 lb,,,4:59,,,,36,22:00,130 lb,
1237,Kristle Cline,CrossFit FXT,,,,North America,Women,,205 lb,,145 lb,235 lb,274,,3:54,,9:32,,,,105 lb,
1244,Jarred Henline,CrossFit Hyperion,,,,South West,Men,,365 lb,,265 lb,465 lb,362,,5:52,2:50,11:51,,23,,185 lb,
1248,Dillon Youngman,CrossFit Roux,,"2023 quarterfinals
148th
North America West",148th,North America West,Men,Men,455 lb,,360 lb,525 lb,,,2:51,1:53,,,50,19:52,290 lb,
1259,Brad White,CrossFit San Ramon (SR),,,,United States,Men,,300 lb,,195 lb,435 lb,,,,5:00,,,,,175 lb,
1262,João Hide Kami Mura,,,,,South America,Men,,150 kg,,110 kg,160 kg,,,2:24,2:18,,,,21:44,80 kg,1:05
1270,Ryan Obdens,CrossFit Merrimack,,,,North America,Men,,345 lb,,247 lb,405 lb,,,,,,,25,,145 lb,
1281,Christopher Kinman,Odin CrossFit,,,,North America East,Men (55-59),,340 lb,,215 lb,457 lb,,23:40,4:50,2:18,,,38,24:00,170 lb,1:12
1291,Paul Torres,CrossFit Heath,,"2023 open
1605th
worldwide",1605th,worldwide,Men,Men (45-49),515 lb,,335 lb,600 lb,398,,2:24,1:24,8:54,,,,260 lb,
