,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
184,Riley Emter,,,,,North America,Men,,375 lb,,255 lb,435 lb,,,,,,,,,200 lb,
204,Jennifer Gonzalez,CrossFit Old School,,"2023 open
474th
worldwide",474th,worldwide,Women,Women (50-54),180 lb,,132 lb,250 lb,286,24:44,6:42,4:38,9:57,,,22:34,95 lb,1:19
225,Hannah Cadicamo,CrossFit Flathead,,"2023 open
39056th
worldwide",39056th,worldwide,Women,Women,265 lb,,135 lb,315 lb,,,3:18,6:00,,,3,23:46,,
231,Danny Brandwood,,,,,Australia,Men,,,,,,,,,,,,,22:00,,
235,David Brown,CrossFit Oswego,,,,North America East,Men,,588 lb,,317 lb,566 lb,272,,8:40,2:27,14:56,,5,,243 lb,
239,Kevin Lora,CrossFit Grail,,,,United States,Men,,350 lb,,225 lb,385 lb,,,4:59,3:55,,,,,185 lb,
245,Ashley Charron,CrossFit Oyster Point,,"2023 open
2993rd
worldwide",2993rd,worldwide,Women,Women (35-39),240 lb,,190 lb,300 lb,274,,5:08,,11:53,,,,,
246,Jessica Walker,Muskegon CrossFit,,,,North America,Women,,903 lb,,,,,,,,,,,,,
251,Zach Dillow,,,"2023 quarterfinals
676th
North America East",676th,North America East,Men,Men,350 lb,,262 lb,380 lb,,,,,,,47,,195 lb,0:54
261,Ben Rogers,CrossFit 215,,,,United States,Men,,375 lb,,225 lb,500 lb,,,,,,,,,180 lb,
306,Grace Songer,CrossFit Perseverance,,"2023 quarterfinals
1350th
North America East",1350th,North America East,Women,Women,240 lb,,185 lb,265 lb,316,,4:22,2:40,14:16,,33,31:55,125 lb,
322,Gail Bowden,Iron District CrossFit,,"2023 open
653rd
worldwide",653rd,worldwide,Women (60-64),Women (60-64),225 lb,,,275 lb,,,,,,,,,,
323,Kristian Reinoso,La Habra CrossFit,,,,United States,Men,,365 lb,,225 lb,445 lb,377,20:59,2:53,1:55,8:10,,,24:13,175 lb,
340,Skyler King,Elevated CrossFit American Fork,,"2023 open
53865th
worldwide",53865th,worldwide,Men,Men,315 lb,,215 lb,405 lb,,,6:21,,9:00,,,,165 lb,
341,Monica Huddleston,CrossFit Toowoomba,,"2023 quarterfinals
189th
Oceania",189th,Oceania,Women,Women,100 kg,,85 kg,122 kg,,,,,,,,,70 kg,
353,Angela Miller,Twin City CrossFit,,"2023 open
3075th
worldwide",3075th,worldwide,Women,Women (40-44),265 lb,,175 lb,325 lb,,,,,,,,,135 lb,
354,Alvaro Sanchez Fernandez,CrossFit South Wharf,,,,Spain,Men,,,,,140 kg,,,,,,,,20:26,,
356,Ahmed Mohamed,,,,,Africa,Men,,352 lb,,200 lb,456 lb,,,,,,,14,,154 lb,
374,Alejandro BODIPO-MEMBA,,,"2023 open
2996th
worldwide",2996th,worldwide,Men (55-59),Men (55-59),318 lb,,175 lb,390 lb,254,38:25,6:32,3:35,13:49,,28,,135 lb,
376,Jinseo Park,CrossFit PALPAL,,,,Asia,Men Vision,,255 lb,,175 lb,320 lb,,,,,,,,,155 lb,
411,Francisco Solis,,,,,Central America,Men,,305 lb,,205 lb,375 lb,273,27:50,8:41,6:14,13:41,,16,,160 lb,
421,Paul Acierda,Rise And Conquer CrossFit,,,,Australia,Men,,120 kg,,85 kg,140 kg,,,,5:20,,,,,65 kg,
425,Malinalli Cooke,CrossFit Insurgent Walnut,,"2023 open
1918th
worldwide",1918th,worldwide,Women,Women (45-49),185 lb,,125 lb,230 lb,253,,8:24,3:59,10:23,,10,19:25,85 lb,1:20
434,Michael Xiong,Two Monkeys CrossFit,,,,United States,Men,,335 lb,,205 lb,395 lb,,,,,,,,,185 lb,
436,Jo Kowalski,CrossFit Logic,,,,Australia,Women,,108 kg,,76 kg,130 kg,,,3:13,,,,25,,60 kg,
449,Coralin Peyton,CrossFit Storm,,,,North America,Women,,205 lb,,150 lb,260 lb,,,,,10:24,,20,32:00,105 lb,
450,Chris Brubaker,,,"2023 open
1640th
worldwide",1640th,worldwide,Men,Men (50-54),355 lb,,215 lb,405 lb,245,,8:03,3:54,,,22,,,
467,Nathaniel Currell,CrossFit Might,,,,Oceania,Men,,160 kg,,100 kg,170 kg,,,3:08,2:46,8:12,,,19:22,90 kg,
468,Brianne Harris,CrossFit Loco Ocho,,,,North America,Women,,,,145 lb,245 lb,298,,,2:39,,,,,100 lb,
469,Brandon Rhoades,CrossFit Kilter,,"2023 open
27221st
worldwide",27221st,worldwide,Men,Men,425 lb,,320 lb,455 lb,,,2:49,1:58,12:05,,,,230 lb,
471,Kaleb Campbell,CrossFit Peoria,,"2023 open
17434th
worldwide",17434th,worldwide,Men,Men,365 lb,,270 lb,,,,3:05,1:57,8:25,,,23:41,225 lb,
489,Timothy Scribner,CrossFit Burn,,"2023 open
11707th
worldwide",11707th,worldwide,Men,Men (40-44),315 lb,,225 lb,505 lb,312,20:30,3:10,2:39,8:29,,50,21:31,165 lb,1:15
500,Sherri Michie,Salt Lake City CrossFit,,"2023 open
2989th
worldwide",2989th,worldwide,Women,Women (50-54),245 lb,,145 lb,245 lb,,43:00,,8:11,12:06,,,35:00,105 lb,
506,Jacqueline Duersteler,Triskele CrossFit,,,,South Central,Women,,175 lb,,115 lb,165 lb,,,,,,,,,80 lb,
587,Johan Edgar,CrossFit Gota Lyckholms,,,,Europe North,Men,,100 kg,,75 kg,100 kg,,,,,,,,,,
588,Shannon White,CrossFit JXL,,,,United Kingdom,Women,,,,53 kg,100 kg,,,7:43,,9:24,,,,45 kg,
692,Constantin Payer,CrossFit Murstadt,,"2023 open
80568th
worldwide",80568th,worldwide,Men,Men,140 kg,,105 kg,210 kg,,,,,,,,,65 kg,
701,Ondrej Plojhar,,,,,Europe,Men,,140 kg,,100 kg,190 kg,,,,,,,,,78 kg,
738,Marco Baertschi,CrossFit Pilatus Sursee,,,,Europe,Men,,132 kg,,,200 kg,,,,5:58,,,,,76 lb,
762,Valerie Cordelois,CrossFit Le Rouge,,,,Europe,Women,,63 lb,,45 lb,102 lb,,,,,,,,,50 lb,
770,Anna Sorkin,All Grit CrossFit Ryde,,"2023 open
10963rd
worldwide",10963rd,worldwide,Women,Women (35-39),60 kg,,43 kg,85 kg,306,,6:22,,12:30,,,,,
786,Julie Cameron,CrossFit Hout Bay,,"2023 open
4791st
worldwide",4791st,worldwide,Women,Women (35-39),90 kg,,70 kg,115 kg,,,,3:29,10:35,,,,50 kg,1:40
804,Casey Cameron,CrossFit Bribie Island,,"2023 open
4863rd
worldwide",4863rd,worldwide,Women,Women (35-39),120 kg,,65 kg,140 kg,,,8:44,5:31,10:36,,,,40 kg,
813,Jari Savolainen,CrossFit Jyvaskyla,,,,Europe North,Men,,175 kg,,112 kg,200 kg,,,3:02,,,,50,22:39,80 kg,
827,Paul James,,,,,Europe,Men,,150 kg,,65 kg,160 kg,,,,,,,,,65 kg,
828,Yannick Guegan,CrossFit Clapiers,,"2023 open
16023rd
worldwide",16023rd,worldwide,Men,Men (40-44),110 kg,,75 kg,158 kg,,,,,,,,,65 kg,
845,Devin Rivers,CrossFit Elect,,"2023 quarterfinals
2096th
North America East",2096th,North America East,Men,Men,355 lb,,280 lb,405 lb,,,3:20,2:02,,,50,23:00,190 lb,0:56
847,Charles Vanneste,CrossFit Vince21,,,,Europe Central,Men,,118 lb,,85 kg,145 kg,,,,,,,,,60 kg,
862,Manon Malchirant,Altéo CrossFit,,"2023 open
25407th
worldwide",25407th,worldwide,Women,Women,100 kg,,75 kg,105 kg,,,,,,,10,,63 kg,
898,Lauren Evans,CrossFit Tamworth,,"2023 open
34061st
worldwide",34061st,worldwide,Women,Women,87 kg,,65 kg,100 kg,,,,,,,,25:23,55 kg,
950,Raul Lozano,CrossFit 8000,,"2023 open
5542nd
worldwide",5542nd,worldwide,Men,Men (45-49),113 kg,,80 kg,130 kg,,,,,,,,,60 kg,
963,Gabriella Range,CrossFit Resolute,,"2023 open
5952nd
worldwide",5952nd,worldwide,Women,Women,240 lb,,165 lb,325 lb,,,3:11,2:30,8:49,,,,115 lb,
972,Darren Hislop,West Leeds CrossFit,,"2023 open
1425th
worldwide",1425th,worldwide,Men (55-59),Men (55-59),125 kg,,83 kg,155 kg,,,,,,,,,60 kg,
979,Melissa Maberry,CrossFit Fireside,,"2023 quarterfinals
302nd
worldwide",302nd,worldwide,Women,Women (35-39),,,,,,,,,,,,22:07,,
1043,Petr Mracek,CrossFit Committed,,,,Czechia,Men,,100 kg,,60 kg,130 kg,344,,,2:06,13:11,,,,50 kg,
1050,Marc O. Verlinden,,,,,,,,87 kg,,40 kg,130 kg,,,,,,,,,,
1070,Nuno Fonseca,N14 CrossFit,,"2023 open
3229th
worldwide",3229th,worldwide,Men,Men (40-44),137 kg,,115 kg,161 kg,,,,2:59,,,22,31:00,90 kg,
1093,Jonatan Ahdrian,CrossFit Visby,,"2023 quarterfinals
546th
worldwide",546th,worldwide,Men,Men (50-54),160 kg,,105 kg,200 kg,,,,,,,,,75 kg,
1117,Joseph Buck,CrossFit CM2,,"2023 open
34875th
worldwide",34875th,worldwide,Men,Men,155 kg,,115 kg,200 kg,,,,,,,,,90 kg,
1122,Jacob Killebrew,Wasatch CrossFit,,,,North America,Men,,360 lb,,285 lb,500 lb,,,2:24,2:28,,,60,21:17,245 lb,
1128,Valeria Petrovets,CrossFit Metalbox,,,,Sweden,Women,,90 kg,,,107 kg,,,,5:37,,,,,,
1147,Bryan Chu,CrossFit Invictus,,,,North America,Men,,345 lb,,280 lb,410 lb,273,,3:18,2:17,11:25,,50,,240 lb,
1159,Aaron Fisher,Whole Strength CrossFit,,"2023 open
8497th
worldwide",8497th,worldwide,Men,Men (35-39),460 lb,,300 lb,500 lb,317,,3:33,2:01,11:59,,30,,230 lb,
1171,Guy Courtney,Crystal Coast CrossFit,,,,North America,Men (65+),,,,,305 lb,,,2:59,3:42,,,12,21:14,,
1196,Tyler Carlson,CrossFit Unlimited Crowley,,,,South Central,Men,,300 lb,,225 lb,345 lb,,,,,,,,25:37,180 lb,
1261,Carla Scantamburlo,CrossFit Americana,,"2023 open
5136th
worldwide",5136th,worldwide,Women,Women,123 kg,,100 kg,135 kg,,,,,,,,,73 kg,
1279,Angelo Andreazzoli,CrossFit Saint-Maur,,,,Europe,Men,,170 kg,,133 kg,240 kg,,,2:36,2:45,,,34,,110 kg,
1341,Kathleen Campbell,CrossFit Pushin Weight,,"2023 open
14382nd
worldwide",14382nd,worldwide,Women,Women (35-39),210 lb,,,250 lb,,,,,,,1,,110 lb,
1345,Ernest Owen,Black Fin CrossFit,,"2023 open
24463rd
worldwide",24463rd,worldwide,Men,Men,445 lb,,353 lb,572 lb,,,,1:16,,,,,265 lb,
1361,Roberto Henne Filho,,,"2023 open
29891st
worldwide",29891st,worldwide,Men,Men (35-39),180 kg,,90 kg,210 kg,,,,,,,,,,
1376,Renee Warren,CrossFit Okanagan,,"2023 open
10873rd
worldwide",10873rd,worldwide,Women,Women (40-44),110 lb,,110 lb,185 lb,,,,,,,1,28:00,85 lb,
1382,Chase Day,CrossFit Youngsville,,,,North America East,Men,,357 lb,,265 lb,480 lb,,,3:23,4:18,,,35,,213 lb,
1441,Kirk Robinson,CrossFit Casco Bay Undaunted,,,,North America East,Men,,300 lb,,210 lb,355 lb,,,,,,,16,,150 lb,1:15
1460,Kathleen Podlipni,,,,,North America,Women,,185 lb,,130 lb,245 lb,307,,,4:47,,,10,24:37,100 lb,1:23
1474,Robert Thomas,,,,,Europe,Men (55-59),,,,,110 kg,,,,,,,,23:00,,
1478,Rojal Pradhan,CrossFit Fishers,,"2023 open
1372nd
worldwide",1372nd,worldwide,Men (55-59),Men (55-59),265 lb,,155 lb,390 lb,,,,,,,,,115 lb,
1482,Ryan Potter,,,,,Europe,Men,,150 kg,,,210 kg,,,,3:43,9:10,,,,,
1493,Daniel Albarracin,,,"2023 open
12279th
worldwide",12279th,worldwide,Men,Men (35-39),352 lb,,253 lb,363 lb,342,23:38,4:05,2:45,10:38,,30,26:42,180 lb,1:25
1514,Andreas Kalhofer,CrossFit Munich,,,,Europe,Men,,150 kg,,,180 kg,,,,,10:11,,,,,
1518,Nina Massa,CrossFit Hasselt,,,,Belgium,Women,,108 kg,,75 kg,,,,,,,,,,,
1567,Logan Valentine,CrossFit Seymour,,,,North America East,Men,,305 lb,,205 lb,335 lb,339,24:05,4:19,3:26,10:58,,36,30:38,185 lb,
1599,Hannah Bailey,CrossFit Pallas,,"2023 open
5716th
worldwide",5716th,worldwide,Women,Women (40-44),,,,,276,29:20,5:05,,12:18,,,,,1:40
1609,Hugo Régis,Equilibrio CrossFit,,"2023 open
5394th
worldwide",5394th,worldwide,Men,Men (40-44),,,,,,,,,,,,28:38,,
1623,Miri Walton,Tahi CrossFit,,,,Europe,Women,,91 kg,,68 kg,120 kg,,,,,,,8,,53 kg,
1654,Paul Vance,CrossFit Red Hook,,,,United States,Men (60+),,235 lb,,125 lb,300 lb,,,,,,,,,145 lb,
1656,Christian Blanco Insua,CrossFit 15540,,"2023 open
27542nd
worldwide",27542nd,worldwide,Men,Men,130 kg,,100 kg,165 kg,,,,3:04,,,,,185 lb,
1671,Emily Carlson,CrossFit Wilsonville,,,,North America West,Women,,290 lb,,,375 lb,,,,1:45,,,,,,
1681,David Carmona,,,,,,,,295 lb,,,415 lb,,,,,,,,,191 lb,
1698,Guy Simpson,,,,,North America,Men,,355 lb,,225 lb,365 lb,,,,,8:41,,39,19:58,190 lb,1:29
1729,Jason Diaz,,,,,North America,Men,,275 lb,,205 lb,375 lb,,,,,,,,29:42,115 lb,
1766,Nikita Troyan,,,,,Kazakhstan,Men,,170 kg,,120 kg,180 kg,,,2:26,2:11,,,54,,100 kg,53:25
1782,Zachary Whitt,CrossFit 926,,"2023 quarterfinals
1754th
North America East",1754th,North America East,Men,Men,400 lb,,290 lb,505 lb,,,,,,,82,17:56,225 lb,
1791,Clay Linebach,CrossFit MWM,,"2023 quarterfinals
547th
North America West",547th,North America West,Men,Men,365 lb,,265 lb,405 lb,365,,2:18,2:35,9:45,,52,22:54,195 lb,1:10
1823,Toi Windham,Hongtai CrossFit,,"2023 open
39656th
worldwide",39656th,worldwide,Women,Women,265 lb,,135 lb,275 lb,,,7:00,,,,,25:00,105 lb,1:14
1889,Alberto Villa,CrossFit Almeda,,"2023 open
5614th
worldwide",5614th,worldwide,Men,Men (40-44),100 kg,,85 kg,130 kg,,,,,,,23,,63 kg,
1894,Nick Dyson,Carpe Diem CrossFit,,"2023 open
10260th
worldwide",10260th,worldwide,Men,Men (35-39),385 lb,,270 lb,435 lb,,,,,,,,,200 lb,
1899,Luis Lopez,CrossFit 1124,,,,North America,Men,,405 lb,,275 lb,450 lb,,,,,,,,26:08,190 lb,
1903,Ramon Medeiros,CrossFit SFT,,,,Brazil,Men,,100 kg,,100 kg,180 kg,,,5:00,5:00,,,25,,74 kg,
1917,Carly Siko,CrossFit Krypton,,"2023 open
65043rd
worldwide",65043rd,worldwide,Women,Women,240 lb,,137 lb,275 lb,,,,,,,,28:04,110 lb,
1928,Joshua Hudgeons,CrossFit Tall City,,,,North America,Men,,365 lb,,225 lb,405 lb,266,,5:01,5:30,,,41,,225 lb,
1966,Valentin Albornoz,,,,,Latin America,Men,,95 kg,,50 kg,55 kg,,,,,,,,,30 kg,
2007,Rudan Carvalho,,,,,Latin America,Men,,165 kg,,110 kg,200 kg,,,,,,,30,7:58,85 kg,
2052,Ryan Milligan,Red Wolf CrossFit,,"2023 open
2717th
worldwide",2717th,worldwide,Men,Men (40-44),375 lb,,275 lb,470 lb,332,,,,,,,,,
2084,Christopher Smith,CrossFit SISU Excelsior,,"2023 quarterfinals
405th
worldwide",405th,worldwide,Men,Men (45-49),365 lb,,240 lb,,342,22:52,2:52,,8:59,,,,185 lb,
2099,Cole Carpenter,Pure Function CrossFit,,"2023 open
10126th
worldwide",10126th,worldwide,Men,Men (35-39),325 lb,,255 lb,425 lb,308,35:16,4:27,3:09,9:23,,,24:07,175 lb,1:03
2103,DeeDee Delao,,,,,North America,Women,,315 lb,,185 lb,300 lb,316,,,2:02,,,,,130 lb,
2104,Beate Kosubek,CrossFit Göttingen,,,,Germany,Women,,100 kg,,65 kg,125 kg,,,,,,,,,,
2106,Robert Gump,CrossFit SML,,"2023 open
40616th
worldwide",40616th,worldwide,Men,Men,355 lb,65:18,255 lb,405 lb,,,4:08,3:12,8:32,,16,,205 lb,1:18
2148,Léonie Chevret,CrossFit District Seujet,,"2023 open
4714th
worldwide",4714th,worldwide,Women,Women (35-39),82 kg,,49 kg,95 kg,,,7:23,,,,,25:00,37 kg,
2166,Guillaume Chirol,CrossFit Aslak RM,,"2023 open
10262nd
worldwide",10262nd,worldwide,Men,Men (35-39),160 kg,,118 kg,170 kg,,,7:59,3:25,,,35,23:53,93 kg,1:22
2170,Justine Keizer,CrossFit Huizen,,,,Europe,Women,,,,73 kg,125 kg,,,,,,,,,,
2200,Mihaela Muth,CrossFit N6,,"2023 open
2195th
worldwide",2195th,worldwide,Women (55-59),Women (55-59),205 lb,,125 lb,255 lb,,,,,,,,,90 lb,
2209,Gordon Keig,Camelback CrossFit,,"2023 open
2049th
worldwide",2049th,worldwide,Men (60-64),Men (60-64),295 lb,,185 lb,375 lb,203,,,,15:52,,,,140 lb,
2222,Mica Jenkins,Hampton Cove CrossFit,,"2023 open
1247th
worldwide",1247th,worldwide,Women,Women (35-39),235 lb,,215 lb,310 lb,309,,,2:35,10:35,,,24:00,160 lb,
2225,Lauren Rice,CrossFit MWM,,,,United States,Women,,195 lb,,135 lb,225 lb,303,,,4:10,,,,23:01,100 lb,1:14
2234,Ashley Logan,ULT CrossFit,,,,United Kingdom,Women,,118 kg,,78 kg,130 kg,,,,2:23,,,,,73 kg,
2269,Daniel Znidersic,Skyline CrossFit,,,,North America,Men,,325 lb,,185 lb,375 lb,213,,,,,,,,150 lb,
2279,Adam Wetzel,CrossFit LionHeart,,,,North America,Men,,285 lb,,235 lb,405 lb,,,4:17,3:12,10:27,,,,190 lb,
2327,Christophe Clavel,CrossFit Rives,,"2023 open
1353rd
worldwide",1353rd,worldwide,Men,Men (50-54),135 kg,,110 kg,185 kg,,,,,,,,21:40,83 kg,
2341,Matthew Erkkila,CrossFit Saol,,"2023 open
5884th
worldwide",5884th,worldwide,Men,Men (40-44),375 lb,,235 lb,450 lb,,,,,,,,,200 lb,
2342,Marco Schaer,Kraft Box CrossFit,,,,Europe,Men,,135 kg,,100 kg,180 kg,,,9:45,,20:15,,18,,85 kg,
2401,Stefano Giorgioni,CrossFit Sassuolo,,,,Europe South,Men,,165 kg,,120 kg,200 kg,,,,,,,,19:30,95 kg,
2429,Jamie Wouters,,,,,Europe,Women,,95 kg,,,135 kg,,,,,,,,,,
2436,Peter Maher,CrossFit Powerful,,,,Europe,Men,,95 kg,,83 kg,150 kg,,,,,,,,,50 kg,
2471,Cindy Salas,Big Bang CrossFit,,"2023 open
8863rd
worldwide",8863rd,worldwide,Women,Women (35-39),195 lb,,150 lb,235 lb,,,,,,,,,125 lb,
2484,Heidi Hansing,GTS CrossFit,,,,North America,Women,,155 lb,,85 lb,185 lb,,,,,,,,,70 lb,
2486,Dustin Wimmer,CrossFit Paladin,,,,North America,Men,,305 lb,,225 lb,395 lb,267,,4:40,,,,,,155 lb,
2490,Sergio Iborra Varela,CrossFit Serrano,,,,Spain,Men,,100 kg,,100 kg,140 kg,,,8:31,,,,,,67 kg,
2516,Maia Kurnik,Foundation CrossFit,,"2023 quarterfinals
828th
North America West",828th,North America West,Women,Women,133 kg,,98 kg,140 kg,,,5:28,2:58,,,,,75 kg,
2529,Turner Elliott,CrossFit South Bay,,,,United States,Men,,502 lb,,,500 lb,,,,,,,50,,,
2543,Jamie Pent,KSAC CrossFit,,"2023 open
13545th
worldwide",13545th,worldwide,Women,Women (35-39),195 lb,,125 lb,235 lb,246,27:30,5:04,3:06,14:30,,1,,85 lb,
2564,Michael Stroud,Five Lakes CrossFit,,,,North America,Men,,405 lb,,,505 lb,,,,,,,,,185 lb,
2589,Avery Rieth,Havasu CrossFit,,,,South West,Girls (14-15),,165 lb,,115 lb,205 lb,,,,,,,,,100 lb,
2594,Paul Reynolds,FireTower CrossFit,,,,United States,Men,,455 lb,,215 lb,500 lb,215,,,4:19,,,,,155 lb,
2596,Eugene Hanes,CrossFit Cypher,,"2023 open
5845th
worldwide",5845th,worldwide,Men,Men (45-49),325 lb,,233 lb,445 lb,315,34:50,7:44,,,,25,25:30,170 lb,
2668,Anthony Carraro,CrossFit La Ciotat,,"2023 open
3209th
worldwide",3209th,worldwide,Men,Men,170 kg,,135 kg,215 kg,,,,,,,,,107 kg,
2715,Daniel Dinis,,,,,,,,160 kg,,120 kg,210 kg,,,3:30,,,,,,98 kg,
2727,London Williams,Full Tilt CrossFit,,,,North America East,Women,,200 lb,,165 lb,,,,,,,,,,137 lb,
2743,Chad Seward,,,,,Mid Atlantic,Men,,340 lb,,265 lb,365 lb,,,4:58,4:15,,,,,205 lb,
2756,Brian Goodman,Beaver CrossFit,,"2023 quarterfinals
628th
worldwide",628th,worldwide,Men,Men (40-44),375 lb,,305 lb,405 lb,,,3:13,4:12,9:32,,,24:57,220 lb,1:09
2761,Deseriee Padilla,Iron Cowboy CrossFit,,"2023 quarterfinals
596th
worldwide",596th,worldwide,Women,Women (35-39),245 lb,,195 lb,310 lb,,,5:33,2:48,11:22,,,,,
2778,Tarik Muhammad,CrossFit Ken Caryl,,"2023 open
7693rd
worldwide",7693rd,worldwide,Men,Men (35-39),,,,,,,,,,,,,175 lb,1:00
2808,Michael Galloway,CrossFit Southpaw,,"2023 open
2949th
worldwide",2949th,worldwide,Men,Men (45-49),275 lb,,195 lb,320 lb,,,5:55,3:46,,,,26:10,140 lb,
2811,Ana Martinovic,CrossFit Nine7,,"2023 open
36314th
worldwide",36314th,worldwide,Women,Women,290 lb,,200 lb,315 lb,,,,2:53,,,,,135 lb,
2825,Kim Wempe,CrossFit Actuate,,"2023 quarterfinals
644th
worldwide",644th,worldwide,Women,Women (35-39),290 lb,,205 lb,325 lb,,,,1:46,,,,,145 lb,
2827,Matt Grandbois,CrossFit Prototype,,"2023 open
7829th
worldwide",7829th,worldwide,Men,Men (40-44),,,,,,,9:13,3:55,11:26,,,,149 lb,
2832,Brandon Lim,,,,,Mid Atlantic,Men,,315 lb,,225 lb,365 lb,,,,,,,,,155 lb,
2837,Tina Swart,CrossFit Abode South,,"2023 open
80542nd
worldwide",80542nd,worldwide,Women,Women,93 kg,,65 kg,120 kg,,,,,,,,,45 lb,
2863,Minho Lee,CrossFit Sechan,,,,Asia,Men,,305 lb,,225 lb,365 lb,,,,,,,,,180 lb,
2871,Casey Baxter-Wilms,CrossFit Lookout,,,,North America,Women,,230 lb,,175 lb,295 lb,,,,,,,,,145 lb,
2891,Laurence Girard,CrossFit Sag,,,,North America,Women,,225 lb,,170 lb,,,21:39,,,,,,,135 lb,
2904,Ben Borg,CrossFit Blackburn,,"2023 open
28240th
worldwide",28240th,worldwide,Men,Men,170 kg,,138 kg,215 kg,,,4:33,2:32,10:08,,,,100 kg,
2907,Shane ONeil,Indian Land CrossFit,,,,United States,Men,,350 lb,,185 lb,425 lb,,,,,,,,,125 lb,
2908,Rallyson Felicia,CrossFit 5 Triple 9,,,,Netherlands,Men,,,,,,,,,,,,,28:50,,
2909,Alexandra Ingram,CrossFit Newtown,,,,United States,Women,,158 lb,,143 lb,258 lb,273,30:18,,,,,,29:50,103 lb,
2963,William Cockerham,,,,,North America,Men,,235 lb,,145 lb,310 lb,,,,,,,3,25:36,115 lb,1:28
2976,Natasha Parker,CrossFit Infinity,,"2023 open
2888th
worldwide",2888th,worldwide,Women,Women (40-44),175 lb,,145 lb,245 lb,,,7:26,,12:43,,,25:35,115 lb,
3003,Ashley Ortega,Junction City CrossFit,,,,North America,Women,,205 lb,,165 lb,275 lb,,,,,,,,,125 lb,
3006,Mario Corona,,,,,Southern California,Men,,315 lb,,225 lb,,,,,,,,,,175 lb,1:05
3034,Matthew Trethewey,902 Athletics CrossFit,,"2023 open
6687th
worldwide",6687th,worldwide,Men,Men (40-44),435 lb,,255 lb,520 lb,292,28:52,7:01,2:27,,,,,205 lb,
3045,John Moore,CrossFit Hawkes Bay,,"2023 open
11595th
worldwide",11595th,worldwide,Men,Men (40-44),138 kg,56:36,93 kg,185 kg,,,9:47,,,,36,17:59,62 kg,0:53
3097,Noah Grose,CrossFit Pickerington,,"2023 open
3615th
worldwide",3615th,worldwide,Men,Men (40-44),370 lb,,245 lb,470 lb,,,4:31,2:15,10:14,,15,22:10,165 lb,
3110,Adam van Kerkvoort,CrossFit Barrage,,,,Australasia,Men,,140 kg,,100 kg,190 kg,,,,,,,,,80 kg,
