,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
6539,Phil Roby,CrossFit JST,,,,Europe Central,Men,,20 kg,,20 kg,26 kg,,,,10:49,,,,,19 kg,
6545,Harry Withers,CrossFit Southampton,,"2023 open
50701st
worldwide",50701st,worldwide,Men,Men,120 kg,,95 kg,145 kg,,,,5:40,11:00,,,,,
6560,Michael Wong,CrossFit Willow Glen,,,,North America,Men,,415 lb,,225 lb,435 lb,211,27:08,4:43,3:23,11:30,,8,,190 lb,1:32
6564,José Fernando Ugarte Henriquez,CrossFit Francisco de Orellana,,,,South America,Men,,205 lb,,155 lb,255 lb,235,,3:53,,,,30,29:37,135 lb,1:35
6573,Vivek Ramakrishna,,,,,,,,,,80 kg,200 kg,,,,,,,,,,
6579,Ben Johnston,,,,,,,,,,,,,,,,,,27,20:00,,
6589,Jasmine Edge,SFA CrossFit,,,,South East,Women,,215 lb,,155 lb,285 lb,,,8:01,3:09,14:03,,,,125 lb,
6594,Tyler Haida,CrossFit Happy Streets,,"2023 open
18959th
worldwide",18959th,worldwide,Men,Men,455 lb,,340 lb,600 lb,403,19:45,2:23,1:35,4:03,,35,21:00,255 lb,0:52
6603,Jayse Anspach,CrossFit SBTS,,,,United States,Men,,330 lb,,250 lb,365 lb,,,,,,,,,205 lb,
6612,Rozhko Dmitriy,,,,,,,,170 kg,,120 kg,210 kg,,,,,,,,,95 kg,
6615,Gus Wills,CrossFit Victus,,"2023 open
10682nd
worldwide",10682nd,worldwide,Men,Men (45-49),200 kg,,107 kg,260 kg,217,,,,,,,28:58,90 kg,
6616,Jennifer Callahan,,,"2023 open
2064th
worldwide",2064th,worldwide,Women,Women (40-44),230 lb,,135 lb,270 lb,,,,,,,,,,
6624,Christopher Rodriguez,,,,,United States,Men,,235 lb,,200 lb,345 lb,,,7:15,,,,21,23:15,150 lb,1:13
6626,Waleed Alqadi,Get Lifted CrossFit,,,,South Central,Men,,360 lb,,,365 lb,,,,,,,,,185 lb,
6640,Diogo Barbosa,,,,,,,,85 kg,,75 kg,150 kg,,,5:43,,,,,,,
6658,Marconcelio Oliveira,CrossFit Caserna,,,,South America,Men,,140 kg,,96 kg,190 kg,,,7:00,,,,50,19:00,70 kg,1:30
6673,Karima El Khattabi,,,,,North America,Women,,180 lb,,145 lb,285 lb,,,,,,,12,26:00,100 lb,
6706,Jason Morang,Rockingham CrossFit,,,,North America East,Men,,350 lb,,235 lb,415 lb,,,,,,,,,185 lb,
6718,Dave Mark,CrossFit Chuang,,"2023 open
12281st
worldwide",12281st,worldwide,Men,Men (35-39),275 lb,,195 lb,275 lb,270,27:35,3:48,6:12,9:47,,35,21:56,135 lb,1:08
6725,Gwendolyn Trice,,,,,Mid Atlantic,Women,,215 lb,,135 lb,,,,8:11,5:06,,,,,105 lb,
6731,Nick Baginski,CrossFit HSP,,"2023 open
8325th
worldwide",8325th,worldwide,Men,Men (35-39),335 lb,,235 lb,420 lb,321,,,2:50,,,,23:11,165 lb,1:08
6733,Emma Bevan,TandEm CrossFit,,"2023 quarterfinals
530th
worldwide",530th,worldwide,Women,Women (40-44),113 kg,,87 kg,173 kg,,,,2:50,12:16,,20,,50 kg,
6737,Kevin Pineda,Steel Edge CrossFit,,,,United States,Men,,415 lb,,265 lb,495 lb,,,,2:05,,,,,205 lb,
6751,Nicole Finazzo,,,,,Central East,Women,,180 lb,,140 lb,245 lb,,,,,,,6,24:00,95 lb,
6772,Katsiaryna Ozkan,CrossFit SXM,,,,Central America,Women,,235 lb,,175 lb,305 lb,,,,,,,,,140 lb,
6773,Mary Christene Knight,Wildland CrossFit,,,,North America,Women,,225 lb,,191 lb,275 lb,252,,,3:34,,,4,26:44,155 lb,
6835,Vladimir Shadarov,,,,,Asia,Men,,125 kg,,85 kg,150 kg,,,,,,,30,,60 kg,
6845,Albert Dillon,CrossFit Torian,,,,Australia,Men,,140 kg,,80 kg,170 kg,,,,,,,,,55 kg,
6863,Diego Rivieri,,,,,,,,130 kg,,43 kg,195 kg,,,,,,,22,,,
6866,Andrea Mover,CrossFit Trento,,"2023 open
2868th
worldwide",2868th,worldwide,Men,Men (40-44),130 kg,,103 kg,175 kg,294,32:57,6:05,2:59,9:24,,26,22:30,83 kg,1:13
6870,Marvin Kakao,,,,,,,,,,,100 kg,,,,,,,,,,
6908,Tobias Schwab,CrossFit R.A.W.,,"2023 open
5158th
worldwide",5158th,worldwide,Men,Men (45-49),425 lb,,225 lb,455 lb,320,,,,,,,,155 lb,
6917,Lorraine Allard,CrossFit Pro1,,,,Canada East,Women,,285 lb,,225 lb,315 lb,,,,,,,,,185 lb,
6927,Will Meacham,South Durham CrossFit,,"2023 open
685th
worldwide",685th,worldwide,Men,Men (35-39),415 lb,,315 lb,505 lb,,,,,,,,,225 lb,
6933,Genevieve Lipp,Jute CrossFit,,,,North America West,Women,,215 lb,,176 lb,240 lb,,,,,,,38,,140 lb,
6956,Felipe Araújo,,,,,,,,100 kg,,60 kg,100 kg,,,,,,,,18:00,40 kg,
6993,Luis Fernando Cuellar Lira,CrossFit Peru,,"2023 open
10946th
worldwide",10946th,worldwide,Men,Men (40-44),275 lb,,205 lb,345 lb,,24:23,5:14,,,,,23:11,175 lb,1:06
7009,Jennifer Anderson,CrossFit Raynham,,"2023 open
3403rd
worldwide",3403rd,worldwide,Women,Women (35-39),192 lb,,145 lb,265 lb,237,24:04,8:29,5:10,11:33,,,,105 lb,
7032,Philip Parsley,,,,,Europe,Men,,80 kg,,65 kg,110 kg,,,,,,,,,50 kg,
7056,Don Smith,,,,,North East,Men,,230 lb,,180 lb,305 lb,,25:42,6:58,7:54,8:34,,,,135 lb,
7059,Ludovic Le Bihan,Frenchies Roosters CrossFit,,,,Europe,Men,,144 kg,,120 kg,190 kg,,,3:06,2:30,,,70,,90 kg,55:00
7073,Josh Kirch,,,,,West Coast,Men,,348 lb,,290 lb,430 lb,,18:20,2:43,2:11,,,60,24:00,245 lb,1:10
7099,William Abresky,CrossFit Out of the Box,,"2023 open
96446th
worldwide",96446th,worldwide,Men,Men,335 lb,,225 lb,405 lb,288,39:45,8:33,3:05,12:06,,,29:36,175 lb,1:10
7146,Robert Carter,Skunkbear CrossFit,,,,North America,Men,,315 lb,,225 lb,405 lb,,23:22,5:01,2:58,,,,,185 lb,
7152,Jarrod (Scotti) Jowers,CrossFit Chivalry,,"2023 open
2468th
worldwide",2468th,worldwide,Men,Men (50-54),380 lb,,250 lb,455 lb,259,,4:51,2:39,11:19,,21,22:41,185 lb,1:12
7168,Amanda Blake,CrossFit Bowmanville,,,,North America,Women,,235 lb,,145 lb,285 lb,,,7:11,,,,10,28:00,95 lb,
7169,Erin Aldrich,CrossFit Matthews,,,,Mid Atlantic,Women,,205 lb,,125 lb,255 lb,,50:17,7:03,4:20,,,25,32:18,85 lb,
7173,Josh Kingry,,,,,,,,330 lb,,,325 lb,,,5:43,,,,,,,
7174,Tammy Lowe,,,,,North America,Women,,205 lb,,145 lb,250 lb,,,6:35,,,,,,100 lb,
7180,Jerry Haberkorn,Unbroken CrossFit,,"2023 open
3523rd
worldwide",3523rd,worldwide,Men (55-59),Men (55-59),375 lb,,205 lb,425 lb,,,,,,,,,135 lb,
7191,Meredith Ibarra,CrossFit Johnson County,,,,North America,Women,,240 lb,,,310 lb,,,,,,,,,105 lb,
7229,Kevin Constantinovich,CrossFit Hilliard,,,,United States,Men,,275 lb,,240 lb,345 lb,,,,,,,,,195 lb,
7281,Jake Pelroy,Lane 5 CrossFit,,"2023 open
17468th
worldwide",17468th,worldwide,Men,Men (35-39),350 lb,,245 lb,375 lb,294,20:00,10:37,2:43,10:30,,52,,185 lb,
7294,Steffen Kronemayer,CrossFit Rhein-Neckar,,,,Germany,Men,,85 kg,,80 kg,140 kg,,,,,14:31,,12,26:32,60 kg,
7337,Grant Wilkins,Koda CrossFit Tulsa,,"2023 open
3807th
worldwide",3807th,worldwide,Men,Men (35-39),325 lb,,235 lb,465 lb,,,,,,,39,20:00,175 lb,
7346,Isaac Mainey,Two Wolf CrossFit,,"2023 quarterfinals
197th
Oceania",197th,Oceania,Men,Men,220 kg,,155 kg,260 kg,,,,1:40,,,,,112 kg,
7364,Mary Vaca,CrossFit S3,,"2023 open
1775th
worldwide",1775th,worldwide,Women,Women (45-49),195 lb,,140 lb,255 lb,,,5:46,4:05,10:24,,,,100 lb,
7368,Kristin Sabatini,CrossFit Vertex,,"2023 quarterfinals
486th
worldwide",486th,worldwide,Women,Women (45-49),205 lb,,152 lb,295 lb,,,3:02,2:49,10:17,,52,22:24,110 lb,
7370,Daniel Lorenzo,,,,,North America East,Men,,385 lb,,305 lb,485 lb,,,2:28,1:57,,,,19:00,235 lb,
7379,Kaelin Simmons,New Braunfels CrossFit,,,,North America,Women,,325 lb,,220 lb,340 lb,,,,,,,,,175 lb,
7386,Kevin Borders,CrossFit Old School,,,,United States,Men,,365 lb,,245 lb,435 lb,,25:10,2:41,2:39,8:43,,57,25:25,195 lb,1:01
7403,Mark Eaton,CrossFit Kinsale,,"2023 quarterfinals
1420th
Europe",1420th,Europe,Men,Men,170 kg,,120 kg,210 kg,,,4:52,,,,,21:08,100 kg,
7418,Samantha Pereira da Silva,CrossFit Barrie,,"2023 quarterfinals
64th
South America",64th,South America,Women,Women,255 lb,,215 lb,315 lb,342,17:46,2:54,1:47,11:23,,30,,150 lb,
7420,Mary Lou Womack,CrossFit Hot Springs,,"2023 open
1425th
worldwide",1425th,worldwide,Women,Women,260 lb,,210 lb,300 lb,,,2:24,1:40,,,,,160 lb,
7430,Carlos Espinoza,,,,,South America,Men,,165 kg,,225 lb,215 kg,,,,,,,25,,175 lb,
7441,Claude Mames,,,,,Europe,Men,,315 lb,,225 lb,405 lb,,22:42,4:08,,,,25,22:00,185 lb,
7445,David Blois,CrossFit Connection,,,,Canada East,Men (55-59),,405 lb,,245 lb,405 lb,,,2:56,,,,,,185 lb,
7453,Elizabeth Bennett,,,,,South East,Women,,235 lb,,165 lb,255 lb,,,,,,,,,135 lb,
7475,Steve Oxley,Driftless CrossFit,,"2023 open
32217th
worldwide",32217th,worldwide,Men,Men,365 lb,,265 lb,465 lb,,,,,,,,,225 lb,
7488,Jonathan Leos,HealthPlex CrossFit,,,,North America,Men,,420 lb,,275 lb,455 lb,,,2:11,2:11,,,,,218 lb,
7502,Ben Mihora,Lake Swell CrossFit,,,,United States,Men,,325 lb,,215 lb,400 lb,237,,8:39,5:38,,,36,19:54,160 lb,1:15
7532,Blake Sharin,Red Hills CrossFit,,,,United States,Men,,270 lb,,185 lb,355 lb,,,7:46,,,,,26:57,120 lb,1:17
7536,Cory Goodchild,Ruination CrossFit,,"2023 open
6855th
worldwide",6855th,worldwide,Men,Men,385 lb,,285 lb,515 lb,370,22:44,2:42,2:15,10:43,,50,21:30,215 lb,1:04
7544,Julie St Germain,CrossFit BASIS Coyotes,,"2023 open
3331st
worldwide",3331st,worldwide,Women,Women (50-54),155 lb,,105 lb,185 lb,216,,,,,,1,,75 lb,
7569,Annette Wilson,,,,,Oceania,Women (55-59),,,,,85 kg,,,,,,,,,,
7580,Etienne Havenga,,,,,Africa,Men,,170 kg,,105 kg,200 kg,,,,,,,,,,
7594,Kevin Anderson,CrossFit Riverside,,"2023 open
39315th
worldwide",39315th,worldwide,Men,Men,305 lb,,265 lb,,,,,3:15,,,,,185 lb,
7602,Sergio Artes de Arcos Martin,CrossFit 77 Feet Lloret de Mar,,,,Spain,Men,,120 kg,,105 kg,160 kg,,,,,,,,25:35,80 kg,
7614,Mark Smyth,Avenge CrossFit,,"2023 open
38249th
worldwide",38249th,worldwide,Men,Men,180 kg,55:00,115 kg,200 kg,344,21:43,,2:31,,,35,,91 kg,
7626,Jerome Marty,,,,,Europe,Men,,,,,110 kg,,,9:50,,,,7,,,
7647,Marc Vauchot,,,,,Europe,Men,,140 kg,,95 kg,170 kg,,,3:01,,7:44,,47,21:23,80 kg,
7658,Bennie Peterson,CrossFit Born Ready,,,,South Central,Men,,510 lb,,320 lb,535 lb,,,,,,,,,220 lb,
7661,Leonardo Roldan,,,,,Argentina,Men,,105 kg,,80 kg,160 kg,,,,5:20,,,,,55 kg,
7667,Adrien Chapellier,CrossFit Girona Estany,,,,Europe,Men,,190 kg,,151 kg,260 kg,,,2:33,1:34,6:58,,60,19:55,117 kg,
7671,Fernando Busson,,,,,Latin America,Men,,120 kg,,,130 kg,,,,,,,,,58 kg,
7673,Samantha Vandenberk,CrossFit Stratford,,,,North America,Women,,157 lb,,85 lb,200 lb,240,41:02,,,14:35,,11,28:55,65 lb,
7680,Barbara Talini,CrossFit Deed,,"2023 open
2710th
worldwide",2710th,worldwide,Women,Women (50-54),45 kg,,40 kg,95 kg,,,,,15:44,,5,30:00,40 kg,
7685,Robbye Herrington,,,,,North America,Women,,165 lb,,130 lb,195 lb,,,,,,,,,99 lb,
7689,Liam Anderberg,,,,,Oceania,Men,,,,110 kg,205 kg,,,,,7:50,,35,18:15,93 kg,
7698,Dennis Garrett,,,,,North America,Men,,250 lb,,175 lb,335 lb,,,,,,,,,140 lb,
7721,Esteban Eduardo Rallo,Codigo CrossFit,,,,Argentina,Men,,,,,70 kg,,,,,,,,,,
7728,Jeff Baumgardner,CrossFit Wreckage,,"2023 open
10672nd
worldwide",10672nd,worldwide,Men,Men (35-39),355 lb,,255 lb,475 lb,318,29:07,3:34,2:15,10:09,,39,,210 lb,1:06
7737,Aaron Lamey,Crooked Letter CrossFit,,"2023 quarterfinals
1307th
worldwide",1307th,worldwide,Men,Men (35-39),335 lb,,285 lb,395 lb,,,,2:38,,,,,235 lb,
7752,Rob Doretti,CrossFit Wynkoop,,"2023 open
22867th
worldwide",22867th,worldwide,Men,Men,435 lb,,295 lb,500 lb,,,2:09,1:57,,,,,210 lb,
7758,Richard Robinson,,,,,Europe,Men,,314 lb,,231 lb,418 lb,270,,4:10,2:56,8:24,,,20:49,181 lb,0:59
7786,Zac Crites,CrossFit Panoply,,"2023 open
13917th
worldwide",13917th,worldwide,Men,Men (35-39),405 lb,,265 lb,465 lb,,,,,,,,,215 lb,
7794,Leighton James,,,,,Europe,Men,,155 kg,,105 kg,190 kg,,31:10,6:30,,,,,,75 kg,
7849,Gregg Turner,,,,,,,,130 kg,,,180 kg,,,,,,,12,21:45,,
7865,Jordan Bitan,CrossFit Wonderland,,"2023 quarterfinals
2100th
North America East",2100th,North America East,Men,Men,285 lb,,225 lb,365 lb,,,,,,,,,185 lb,
7875,Alexa Huston,CrossFit eXalted,,"2023 quarterfinals
676th
North America East",676th,North America East,Women,Women,255 lb,,200 lb,300 lb,293,25:53,5:52,2:47,13:44,,,,165 lb,
7880,Richard Fawcett,CrossFit Oakham,,,,Europe,Men,,,,,,,,7:23,,,,,,,
7902,Marc Luthun,CrossFit Bailleul,,,,France,Men,,135 kg,,102 kg,201 kg,,,5:15,,,,28,22:00,80 kg,
7911,Omar Jabri,CrossFit San Jose,,,,United States,Men,,315 lb,,225 lb,405 lb,,,2:45,,,,25,22:45,175 lb,
7913,Peter Pan,CrossFit Asphodel,,"2023 open
12400th
worldwide",12400th,worldwide,Men,Men (40-44),140 kg,,101 kg,135 kg,,,,,,,,,80 kg,
7924,Rachel McKernan,CrossFit Montco,,,,Mid Atlantic,Women,,240 lb,,143 lb,243 lb,276,,4:55,,10:04,,,,123 lb,1:41
7931,Rama Sewell,Iron Body CrossFit,,,,Australia,Men,,180 kg,,115 kg,205 kg,,,,,,,,,95 kg,
7934,Yoann Midali,CrossFit 6301 Clermont-Ferrand,,,,France,Men,,,,73 kg,120 kg,,,,,,,,,,
7950,Andrew Warner,,,,,North America,Men,,285 lb,,155 lb,305 lb,,,,,,,,,,
7966,Cesar Romero,,,,,North America,Men,,,,,,,,,,,,,25:00,,
7973,Zachary Grigg,CrossFit Southern Grind,,,,North America East,Men,,305 lb,,215 lb,405 lb,303,32:30,5:51,3:40,9:18,,60,,195 lb,1:15
8022,Micah Williams,,,,,North America,Men,,375 lb,,255 lb,470 lb,309,,5:30,,,,,,205 lb,
8052,Hamish McInerney,CrossFit Colossus,,"2023 quarterfinals
143rd
Oceania",143rd,Oceania,Men,Men,,,113 kg,180 kg,,,,,,,,,95 kg,
8054,Yazmin Gutierrez,CrossFit Elmhurst,,"2023 quarterfinals
215th
North America East",215th,North America East,Women,Women,,,,,,,2:38,1:53,,,,,,
8061,Claudio Busacker,,,"2023 open
17232nd
worldwide",17232nd,worldwide,Men,Men,175 kg,,135 kg,210 kg,,,,,,,26,,95 kg,
8065,Luis Becerril,CrossFit 858 Uptown,,,,West Coast,Men,,335 lb,,,405 lb,,,,,,,,,135 lb,
8081,Matt Forrester,CrossFit Fireside,,,,United States,Men,,365 lb,,265 lb,395 lb,,,3:34,,,,,,210 lb,
8083,Laura Joanna Müller,CrossFit Ludwigsburg,,,,Europe,Women,,53 kg,,45 kg,70 kg,,,11:50,3:17,14:23,,12,27:30,25 kg,1:14
8090,Greg Baude,CrossFit Héraclès,,,,Europe South,Men,,,,,,,,,,,,,19:30,,
8116,Monique MacQuarrie,,,,,Canada East,Women (55-59),,,,80 lb,100 lb,,,,,,,,,,
8141,Waldo Engelbrecht,Motley Crew CrossFit,,"2023 open
9640th
worldwide",9640th,worldwide,Men,Men (40-44),160 kg,,100 kg,210 kg,,,,,,,,,80 kg,
8156,Melissa Flores,,,,,South Central,Women,,185 lb,,115 lb,195 lb,,,,,,,10,27:00,85 lb,
8166,Elizabeth Viland,CrossFit Dwala,,"2023 quarterfinals
531st
North America East",531st,North America East,Women,Women,255 lb,,170 lb,290 lb,,,,,,,,,135 lb,
8167,Brad Lucas,CrossFit Gambit,,,,North Central,Men,,,,,,,,,,,,,23:50,,
8170,Matt Thomas,CrossFit Union Square,,,,North America,Men,,330 lb,,267 lb,430 lb,,,2:48,,,,53,,227 lb,
8174,Fabrice Guye,CrossFit Carnotzet,,,,,,,110 kg,,60 kg,125 kg,,,,,,,2,28:00,45 kg,
8177,Katrina Sanders,,,,,Central East,Women,,165 lb,,100 lb,225 lb,,,,,,,,29:33,75 lb,
8185,Warren Richards,,,,,,,,100 kg,,75 kg,160 kg,,,,,,,,,50 lb,
8194,Marcos Casaes,KAZA CrossFit,,"2023 open
4001st
worldwide",4001st,worldwide,Men,Men (40-44),395 lb,,295 lb,435 lb,,,3:35,2:38,,,48,21:33,185 lb,1:19
8208,Mauricio Contreras,,,,,Latin America,Men,,285 lb,,225 lb,375 lb,,,4:07,,,,,,165 lb,
8226,Ariel Martinez,,,,,North America,Men,,315 lb,,205 lb,348 lb,,,5:00,,,,30,,135 lb,
8260,Thiago Vieira,CrossFit Clã,,,,South America,Men,,120 kg,,92 kg,170 kg,,,,,,,,,76 kg,
8270,Carla Tracy,CrossFit Station,,,,North America,Women (55-59),,185 lb,,120 lb,220 lb,,,,,,,,,65 lb,
8278,Sophie Acheson,CrossFit 1855,,"2023 open
1110th
worldwide",1110th,worldwide,Women,Women (40-44),,,160 lb,,,,,,,,,,,
8281,Madeleine Hauck,CrossFit Jääkarhu,,"2023 open
13828th
worldwide",13828th,worldwide,Women,Women,195 lb,,65 kg,225 lb,,,,,,,,,53 kg,
8284,Karen Seijas,Yosai CrossFit,,,,North America,Women,,165 lb,,135 lb,215 lb,278,,6:19,4:18,11:20,,,28:00,100 lb,
8303,Alex Cusack,CrossFit Oak Harbor,,,,West Coast,Men,,300 lb,,215 lb,365 lb,,,,,,,,,165 lb,
8320,Edgar Gallegos,Nostra CrossFit,,,,South America,Men,,295 lb,,145 lb,305 lb,,,,,,,30,27:20,115 lb,
8324,Mathias Danell,CrossFit Boden,,"2023 open
3187th
worldwide",3187th,worldwide,Men,Men (35-39),,,95 kg,,,,,,,,,,,
8325,Ju Pepin,Deka CrossFit,,,,North America,Women,,,,135 lb,225 lb,271,24:21,6:04,3:58,,,28,26:38,95 lb,
8329,Jaret Clifton,,,,,North West,Men,,235 lb,,165 lb,315 lb,,,,,,,4,,105 lb,
8353,Crissy Santillano,CrossFit Herndon,,,,United States,Women,,165 lb,62:48,145 lb,245 lb,,,,4:05,,,12,,115 lb,
8369,Luis Humberto Garcia Merlos,,,"2023 open
14353rd
worldwide",14353rd,worldwide,Men,Men,,,,,,,2:46,,,,62,,,
8385,Nicholas Valori,CrossFit Fe,,"2023 open
5589th
worldwide",5589th,worldwide,Men,Men,425 lb,,300 lb,490 lb,,,2:38,,7:25,,50,,227 lb,
8386,Jean McTigue,CrossFit Unrestrained,,,,North America,Women (55-59),,225 lb,,110 lb,290 lb,232,,,3:54,12:57,,,,80 lb,
8404,Courtney Inskip,CrossFit 168 Kingsgrove,,"2023 open
23120th
worldwide",23120th,worldwide,Women,Women,95 kg,,75 kg,120 kg,,,,,,,,,68 kg,
8405,Pascal Bergamin,CrossFit 075,,,,Europe Central,Men,,121 kg,,90 kg,175 kg,326,,5:30,,9:26,,,,,
8452,Brandon Conner,CrossFit NBK,,,,South East,Men,,420 lb,,308 lb,540 lb,380,,2:47,2:20,8:57,,36,21:09,256 lb,
8462,Estanislau Lima,Kranio CrossFit,,,,South America,Men,,157 kg,,88 kg,,,,,,,,21,28:00,70 kg,
8491,Caleb Bragg,CrossFit Tyler,,,,South Central,Men,,380 lb,,230 lb,405 lb,,,3:26,,,,,,180 lb,
8511,Reganne Day,CrossFit Hideaway,,"2023 open
18390th
worldwide",18390th,worldwide,Women,Women,190 lb,,145 lb,225 lb,,,,3:31,11:46,,,,110 lb,
8519,Jochem Idsinga,,,,,,,,130 kg,,105 kg,185 kg,,,,,,,18,,70 kg,
8528,Charles Graham,CrossFit Sand Springs,,,,North Central,Men,,305 lb,,225 lb,385 lb,254,27:35,4:54,1:59,9:53,,,27:00,175 lb,
8540,Colin Cavada,,,,,Mid Atlantic,Men,,460 lb,,320 lb,455 lb,,,2:45,2:30,7:54,,57,26:26,270 lb,1:15
8541,Connie Lutkevich,CrossFit High Impact,,,,West Coast,Women,,165 lb,,,205 lb,233,23:34,,,,,,22:00,70 lb,
8571,Yelana Jennings,CrossFit Dauntless,,"2023 open
7012th
worldwide",7012th,worldwide,Women,Women,,,,,,,,,27:03,,,,,
8573,Jason Montroy,,,,,North America,Men,,325 lb,,245 lb,405 lb,,,5:04,2:41,9:36,,30,,205 lb,
8588,William Russell,CrossFit 4055,,,,Oceania,Men,,145 kg,,115 kg,168 kg,329,,2:58,,,,34,,90 kg,1:06
8593,Bryan Connolly,Iron Bridge CrossFit,,"2023 open
3392nd
worldwide",3392nd,worldwide,Men,Men (35-39),360 lb,,,425 lb,,,,,,,,,,
8596,Alex Whitlock,Central Staffs CrossFit,,,,Europe Central,Men,,140 kg,,95 kg,170 kg,,,,,,,16,21:14,70 kg,
8657,Darin Loertscher,,,"2023 open
5225th
worldwide",5225th,worldwide,Men,Men (45-49),285 lb,,200 lb,375 lb,239,26:45,5:13,4:16,12:41,,20,23:13,150 lb,1:26
8733,Sergio Naranjo,,,,,Latin America,Men,,70 kg,,60 kg,90 kg,,,8:35,,,,,,50 kg,
8769,Tracy Tucker,TTT CrossFit,,"2023 open
12424th
worldwide",12424th,worldwide,Women,Women,210 lb,,165 lb,265 lb,,,,2:51,10:15,,,,130 lb,1:36
8774,Julie Miller,,,,,North America,Women,,255 lb,,,275 lb,,,,,,,,,,
8806,Charles Knight,,,,,,,,325 lb,,205 lb,405 lb,,32:19,5:32,,,,41,,155 lb,
8811,Eddie Melara,CrossFit City Line,,,,North East,Men,,466 lb,,319 lb,545 lb,,,4:30,,,,,,245 lb,
8836,Kevin Bonnot,CrossFit Bolt,,,,South Central,Men,,,,,,,,,,,,,26:31,,
8853,Anna Zbitnoff,CrossFit Kodiak Island,,,,North America,Women,,160 lb,,,235 lb,,,,,,,,,,
8885,Chelsea Flack,,,,,South Central,Women,,165 lb,,90 lb,195 lb,,,,,,,11,23:30,,
8905,Richard Weir,CrossFit Medway,,,,Europe,Men,,195 kg,,112 kg,230 kg,,,2:38,2:28,7:58,,33,34:55,90 kg,
8908,Carson Moore,CrossFit Corvus,,,,North America,Men,,255 lb,,,,,,,,,,,,,
8912,Michelle Rubino,CrossFit Red White and Blue,,,,North America,Women,,175 lb,,,,,,,,,,26,,,
8934,Jon Kish,CrossFit Jolt,,"2023 open
9785th
worldwide",9785th,worldwide,Men,Men (45-49),275 lb,,185 lb,360 lb,,,,5:38,13:20,,,29:15,115 lb,
8936,Morgan Miller,,,"2023 quarterfinals
1002nd
North America West",1002nd,North America West,Men,Men,455 lb,,300 lb,500 lb,,,2:33,,,,,,185 lb,
8941,Amilcar Rodriguez Marques,,,,,"Venezuela, Bolivarian Republic of",Men,,265 lb,,205 lb,345 lb,,,5:41,,,,15,,145 lb,1:27
8948,Scott Lee,NorCal CrossFit Santa Clara,,,,West Coast,Men,,405 lb,,305 lb,455 lb,,,2:32,2:52,8:54,,,,225 lb,
8950,Mike Carlson,Persistence Culture CrossFit,,,,North America,Men,,315 lb,,210 lb,425 lb,,,,,,,,,150 lb,
8966,Josh Klinkenberg,,,,,New Zealand,Men,,150 kg,,105 kg,220 kg,,,4:00,2:34,,,,,75 kg,
8987,Neus Florit,Koh Tao CrossFit,,"2023 open
6991st
worldwide",6991st,worldwide,Women,Women (35-39),205 lb,,145 lb,255 lb,,,,,,,,,115 lb,
9001,Tommy Ekdahl,CrossFit Malmö,,,,Sweden,Men,,95 kg,,85 kg,115 kg,,,,,,,3,22:22,,1:42
9005,Mike Calderon,,,,,Latin America,Men,,270 lb,,195 lb,315 lb,,,5:33,,,,,,165 lb,2:00
9009,Adam Friedman,,,,,Latin America,Men,,235 lb,,165 lb,320 lb,319,21:14,6:00,5:59,,,44,,120 lb,
9031,Nicolas Sartoretti,CrossFit Le Rouge,,,,Switzerland,Men,,150 kg,,105 kg,180 kg,387,,4:04,2:57,8:17,,37,,77 kg,
9048,Lucie Pfaendler,CrossFit Todoma,,,,Switzerland,Women,,90 kg,,,108 kg,,,,,,,,,,
9080,Thomas Kauffman,,,,,,,,405 lb,,245 lb,455 lb,,,4:16,,,,10,26:16,200 lb,1:28
9111,M P,,,,,North America East,Men,,285 lb,,195 lb,425 lb,,,,,,,,,,
9115,Brian Rowe,Orange Park CrossFit,,,,South East,Men,,405 lb,,245 lb,460 lb,,,5:04,2:47,10:13,,,,195 lb,
9153,Carlos Alberto Castro Matteotti,,,,,Latin America,Men,,245 lb,,185 lb,345 lb,,,8:15,9:49,11:13,,,,135 lb,
9178,Derek Pratten,,,"2023 open
9043rd
worldwide",9043rd,worldwide,Men,Men (35-39),365 lb,,265 lb,335 lb,,,2:52,,,,,,185 lb,
9186,Lorena Grimaldo,,,,,North America,Women,,230 lb,,185 lb,260 lb,,,,,,,,,145 lb,
9200,Nathan Jandrell,South Downs CrossFit,,,,United Kingdom,Men,,155 kg,,115 kg,180 kg,,20:00,4:46,2:34,8:01,,,22:15,90 kg,
9203,Keaton Anglin,CrossFit Unyielding,,,,United States,Men,,330 lb,,245 lb,405 lb,,,4:04,2:53,9:49,,47,,195 lb,
9215,Scott Sanders,Motley Crew CrossFit Fourways,,,,Africa,Men,,150 kg,,100 kg,210 kg,,,6:34,,,,,24:30,78 kg,
9223,Sabrina Patenaude,CrossFit de l'ouest,,,,North America,Women,,250 lb,,150 lb,250 lb,,,,,,,,,,
9268,Federico Porcacchia,,,,,,,,170 kg,,117 kg,190 kg,,,5:36,5:16,,,30,,100 kg,
9272,Matthew Spangler,CrossFit Incline,,,,North America,Men,,,,285 lb,,,,,,,,,,225 lb,
9279,Mike Tureson,,,,,South West,Men,,280 lb,,165 lb,310 lb,,,,,,,,,115 lb,
