,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
566,Stephan Kasulke,CrossFit Vienna,,"2023 open
2814th
worldwide",2814th,worldwide,Men,Men (50-54),110 kg,,90 kg,155 kg,,,,,,,27,26:55,65 kg,
608,Cyril Hoffmann,,,,,Europe,Men,,145 kg,,105 kg,178 lb,,,,,,,45,20:20,70 kg,
690,Brittney Lung,CrossFit Natural State,,"2023 open
1858th
worldwide",1858th,worldwide,Women,Women (35-39),,,,,,,,,,,,32:50,,
731,David Lawrence,,,,,Central East,Men,,345 lb,,,315 lb,228,,,,,,,,,
806,Alexandra Spatz,,,,,South East,Women,,,,,245 lb,,,,,,,,,75 lb,
827,Stephanie Shaw,,,,,North America,Women,,215 lb,,130 lb,305 lb,,,7:02,,,,24,24:21,105 lb,
850,Budoor Alshamlan,CrossFit Blacksmith,,"2023 open
10333rd
worldwide",10333rd,worldwide,Women,Women (35-39),160 lb,,105 lb,275 lb,,,,,,,10,,,
912,Joseph Carravetta,CrossFit Kenosha,,,,North America,Men,,360 lb,,275 lb,437 lb,,,2:27,,,,50,,220 lb,
915,Kenny Brett,,,,,North America,Men,,305 lb,,215 lb,346 lb,301,,7:44,3:55,12:12,,,,165 lb,1:10
935,Stuart Chandler,CrossFit Trivium,,"2023 quarterfinals
628th
worldwide",628th,worldwide,Men,Men (35-39),370 lb,,265 lb,455 lb,380,,2:47,2:03,6:56,,45,18:15,170 lb,1:02
947,Kaylie Lamica,North Country CrossFit,,"2023 quarterfinals
1094th
North America East",1094th,North America East,Women,Women,240 lb,59:58,205 lb,405 lb,292,,5:35,,,,35,20:00,145 lb,0:57
1002,Craig Leslie,CrossFit Brown N Gold,,,,North America,Men,,340 lb,,235 lb,360 lb,,,,,,,,,190 lb,
1004,Joshua Gomez,,,,,North East,Men,,200 lb,,75 lb,250 lb,,,,,,,,25:16,75 lb,
1019,Márcio Jales Costa,,,,,,,,133 kg,,96 kg,166 kg,,,,,,,32,23:49,65 kg,1:26
1025,Stephen Patterson,CrossFit Lena,,"2023 open
1805th
worldwide",1805th,worldwide,Men (55-59),Men (55-59),250 lb,,,315 lb,,,,,,,,,,
1038,Jack Ditty,North Rim CrossFit,,,,North America,Men,,350 lb,,250 lb,405 lb,,,,,8:51,,20,,165 lb,
1046,Thomas Erlandsen,Slagen CrossFit,,,,Europe,Men,,155 kg,,105 kg,181 kg,,34:45,6:31,,9:34,,17,,90 kg,1:18
1065,Karin Keusen,CrossFit Bern,,,,Europe,Women,,95 kg,,,120 kg,,,,,,,,,,
1109,Arend Toonen,CrossFit 2102,,,,Europe,Men,,140 kg,,90 kg,186 kg,,,,,,,,,70 kg,
1112,Nathan Torrens,CrossFit Shumba,,,,Africa,Men,,177 kg,,,220 kg,,,,,,,,,,
1132,Fernando Leal,,,"2023 open
38665th
worldwide",38665th,worldwide,Men,Men,345 lb,,245 lb,455 lb,,,,,,,,,185 lb,
1174,Bjorn van Gelder,CrossFit Capelle Aan Den Ijssel,,,,Netherlands,Men,,140 kg,,90 kg,175 kg,,,4:43,4:14,,,30,24:07,67 kg,
1244,Andreia Pinheiro,CrossFit Lago Sul,,"2023 games
2nd
worldwide",2nd,worldwide,Women,Women (40-44),,,,,,,2:50,2:41,,,,,,
1272,Stacey Sanders,Beyond the Bar CrossFit,,,,United States,Women,,225 lb,,160 lb,340 lb,,,,,,,,,,
1277,Larissa Tuorto,CrossFit Andare,,,,United States,Women,,265 lb,,200 lb,300 lb,,,3:41,2:15,10:52,,,,145 lb,
1330,David George,,,,,North Central,Men (60+),,165 lb,,,205 lb,,,,,,,,,,
1331,Sophia Cruz,,,"2023 open
6242nd
worldwide",6242nd,worldwide,Women,Women,250 lb,,160 lb,280 lb,,,3:58,3:31,,,25,25:45,135 lb,
1338,Justin Gravely,Sharp Top CrossFit,,,,North America,Men,,,,225 lb,350 lb,303,,,,9:03,,33,26:00,175 lb,1:13
1360,William Lisasuain,CrossFit Myo,,,,North America,Men,,427 lb,,315 lb,,,,,2:20,,,27,23:00,275 lb,1:14
1366,Maureen Costa,CrossFit Excel,,,,North America,Women,,207 lb,,125 lb,255 lb,718,26:12,5:40,3:27,10:07,,,,100 lb,
1390,Sophie Castellanos,CrossFit Warehouse,,"2023 open
91187th
worldwide",91187th,worldwide,Women,Women,,,172 lb,255 lb,,,,,,,,,130 lb,
1403,Tiago Fernandes,,,,,Europe,Men,,130 kg,,75 kg,160 kg,287,23:24,8:05,5:23,,,21,22:35,63 kg,1:17
1457,Iris Desire Andersen,SB CrossFit,,"2023 open
9432nd
worldwide",9432nd,worldwide,Women,Women (35-39),92 kg,,,107 kg,,,,,,,,,53 kg,
1499,Christina Bell,CrossFit Central Downtown,,,,North America,Women,,145 lb,,100 lb,145 lb,,,,,10:54,,7,20:25,85 lb,1:14
1544,Charles Lechevalier,CrossFit Electron,,"2023 quarterfinals
1791st
Europe",1791st,Europe,Men,Men,150 kg,69:09,113 kg,205 kg,324,,3:36,3:03,10:26,,,23:00,90 kg,
1624,Nathan Vallejo,CrossFit Fullerton,,,,North America West,Men,,325 lb,,255 lb,405 lb,,,,2:38,,,,15:36,185 lb,
1640,Erinn Burgess,Helotes CrossFit,,,,North America West,Women,,185 lb,,135 lb,215 lb,234,,,5:25,,,6,26:05,95 lb,1:30
1664,Stephanie Karam,Ragin' CrossFit,,,,North America,Women,,195 lb,,,245 lb,,,,,,,,,,
1792,Michael Meyer,,,"2023 open
10334th
worldwide",10334th,worldwide,Men,Men (40-44),130 kg,,90 kg,180 kg,,,,,,,10,26:03,75 kg,1:45
1828,Jason Draper,Crow Creek CrossFit,,,,North America West,Men,,295 lb,,185 lb,365 lb,273,,5:43,,,,16,23:08,,
1830,Raheleh Bagheri,CrossFit MLL,,"2023 open
2705th
worldwide",2705th,worldwide,Women,Women (45-49),165 lb,,115 lb,205 lb,,26:50,6:30,6:01,10:42,,25,24:50,75 lb,1:26
1847,Anthony Congelosi,CrossFit Takeback,,,,North America,Men,,305 lb,,,405 lb,,,,,,,,,135 lb,
1865,Jamal Harris,Block CrossFit,,"2023 open
5798th
worldwide",5798th,worldwide,Men,Men (40-44),335 lb,,245 lb,475 lb,,,,,,,,,165 lb,
1869,Pietro Spica,CrossFit 91011,,,,Europe,Men,,440 lb,,286 lb,465 lb,,,2:26,1:58,,,,,242 lb,
1873,Mikkel Arnevig,,,,,Europe,Men,,155 kg,,,177 kg,,,,,,,,,,
1895,Hazem El Mansy,,,,,Africa,Men,,385 lb,,225 lb,365 lb,,,,,,,,,195 lb,
1983,Terrance Burke,CrossFit Pleasanton,,"2023 open
9527th
worldwide",9527th,worldwide,Men,Men (35-39),410 lb,,280 lb,555 lb,,,4:27,3:13,8:50,,,20:01,225 lb,
1990,Zachary Wagner,CrossFit Barbell Republic,,"2023 open
27012th
worldwide",27012th,worldwide,Men,Men,405 lb,,295 lb,500 lb,,,,,,,,,215 lb,
2015,J Nieves,,,,,North America East,Men (55-59),,235 lb,,160 lb,310 lb,,,4:32,,,,15,22:00,,1:30
2034,Boyd Wheeler,CrossFit Cerberus,,,,North America,Men,,365 lb,,255 lb,405 lb,,,,,,,,,,1:16
2091,Cassie Edmiaston,,,,,North America,Women,,200 lb,,150 lb,255 lb,,,6:30,,,,,,120 lb,
2100,Javier Duarte,,,,,Latin America,Men,,232 lb,,176 lb,254 lb,,,,,,,,,132 lb,
2110,Casey Mancini,CrossFit Torment,,,,North America,Women,,175 lb,,130 lb,235 lb,,,,,,,,,105 lb,
2145,Jean-Philippe Caillaud,,,"2023 open
10391st
worldwide",10391st,worldwide,Men,Men (40-44),110 kg,,77 kg,140 kg,,,,,,,22,24:00,58 kg,
2181,Astrid Elander Fröberg,EGO CrossFit Sundsvall,,"2023 open
82244th
worldwide",82244th,worldwide,Women,Women,85 kg,,70 kg,104 kg,,,,,,,,,50 kg,
2288,Evan Coachman,North Frisco CrossFit,,"2023 open
1895th
worldwide",1895th,worldwide,Men,Men (35-39),405 lb,,315 lb,525 lb,,,2:30,,,,,,240 lb,
2304,Alex Pride,CrossFit Compelled,,,,United States,Men,,365 lb,,245 lb,420 lb,,,4:00,,,,,,175 lb,
2312,John Pirtle,CrossFit Blue Shark,,,,South Central,Men,,305 lb,,225 lb,405 lb,,,5:43,,8:29,,23,16:30,190 lb,
2314,Antoine Cayroche,CrossFit Hestia,,,,Europe,Men,,180 kg,,130 kg,220 kg,298,22:00,3:34,2:28,9:54,,30,30:00,110 kg,1:31
2332,Michael Shaltry,Idaho Falls Family YMCA,,"2023 quarterfinals
824th
worldwide",824th,worldwide,Men,Men (45-49),335 lb,,230 lb,430 lb,294,,5:52,8:34,8:59,,,21:06,170 lb,
2335,Lotta Innerman,CrossFit Prestanda,,,,Europe,Women,,62 kg,,41 kg,100 kg,,,,,,,6,25:32,29 kg,
2370,Kim Smidje,CrossFit Lund,,"2023 open
10000th
worldwide",10000th,worldwide,Men,Men (35-39),115 kg,,100 kg,195 kg,,,,,,,25,28:45,70 kg,
2392,Shaun Guthrie,Renewed Strength CrossFit,,"2023 open
9051st
worldwide",9051st,worldwide,Men,Men (35-39),275 lb,,245 lb,360 lb,,,,2:15,,,40,,185 lb,
2405,Kurtis Hess,CrossFit Crave,,"2023 open
5306th
worldwide",5306th,worldwide,Men,Men (35-39),325 lb,,245 lb,465 lb,,,,2:17,,,,17:49,165 lb,
2412,Avihay Hadad,,,,,Africa,Men,,155 kg,,120 kg,190 kg,321,19:55,4:00,,,,46,,85 kg,1:03
2515,Jarrod Heltsley,CrossFit Centralia,,,,United States,Men,,385 lb,,245 lb,415 lb,,,,,,,10,27:00,185 lb,
2538,Henri Heinola,CrossFit Central Helsinki,,"2023 open
5505th
worldwide",5505th,worldwide,Men,Men (35-39),,,110 kg,,,,,,,,,,90 kg,
2581,Paola Vignola,,,"2023 open
6748th
worldwide",6748th,worldwide,Women,Women,205 lb,,135 lb,200 lb,,,,,,,,,105 lb,
2591,Crystal Matias,CrossFit Giant,,,,United States,Women,,315 lb,,205 lb,335 lb,,21:02,2:46,2:10,9:20,,33,,165 lb,
2610,Daniel Exner,CrossFit Wan,,"2023 open
5175th
worldwide",5175th,worldwide,Men,Men (45-49),105 kg,,80 kg,164 kg,,36:18,8:55,4:34,11:47,,,,65 kg,
2611,Zachary Melendez,CrossFit Sacred Pine,,,,North America East,Men,,,,,,,,,,,,,24:48,,
2651,Owen Borski,CrossFit Amoskeag,,"2023 open
59684th
worldwide",59684th,worldwide,Men,Men,315 lb,,230 lb,,,,4:17,,,,,,165 lb,
2693,Grace Dickinson,RFS CrossFit,,,,South East,Women,,195 lb,,155 lb,205 lb,,,6:46,3:28,,,,,142 lb,
2721,Leslie Bradshaw,CrossFit East River,,"2023 open
12558th
worldwide",12558th,worldwide,Women,Women (40-44),225 lb,,145 lb,286 lb,208,,7:17,4:06,,,4,28:45,100 lb,1:31
2736,Max Lamb,CrossFit DTSC,,,,North America East,Men,,375 lb,,245 lb,450 lb,,,,,,,,,185 lb,
2741,Jeff Kolthammer,CrossFit Rally Point Northbrook,,,,North America,Men,,255 lb,,175 lb,375 lb,273,,8:00,5:26,,,13,23:07,135 lb,1:14
2752,Egill Omarsson,Reebok CrossFit Reykjavík,,,,Europe North,Men,,180 kg,,120 kg,200 kg,,,,,,,,,91 lb,
2762,Philippe Talbot,CrossFit Mascouche,,,,North America East,Men,,315 lb,,235 lb,410 lb,319,19:46,3:05,4:09,7:32,,36,24:10,165 lb,1:06
2763,Shawna Gallant,CrossFit Summerside,,"2023 open
7662nd
worldwide",7662nd,worldwide,Women,Women (40-44),185 lb,,140 lb,245 lb,,,,,,,,28:45,95 lb,
2766,John Sadler,CrossFit Clayton,,,,North America,Men (60-64),,315 lb,,195 lb,405 lb,,,,,,,,,145 lb,
2815,Susan Roswandowicz,CrossFit Differ,,,,Germany,Women,,110 kg,,,145 kg,,,,,,,,,,
2822,Jennifer Öhrström,,,,,Europe,Women,,80 lb,,60 kg,100 kg,,,,,,,,,30 kg,
2827,Brooks Demijan,CrossFit 314,,,,North Central,Men,,245 lb,,215 lb,255 lb,,,,,,,28,,145 lb,
2851,Alex Bowers,CrossFit Variance Plus,,"2023 open
3325th
worldwide",3325th,worldwide,Men,Men (45-49),,,,,,,,,9:40,,,,,1:10
2867,Simon Jennings,CrossFit Cheltenham,,,,Europe,Men,,135 kg,,106 kg,170 kg,,,3:12,,,,43,18:26,90 kg,1:01
2903,Mason Healy,Flying Fortress CrossFit,,,,North America,Men,,385 lb,,265 lb,435 lb,,,,,,,,,225 lb,
2929,Jesse Spangler,Kearney CrossFit,,,,North America,Men,,415 lb,,285 lb,480 lb,,,,,,,,,230 lb,
2954,Preston Branson,CrossFit Surf City,,,,West Coast,Men,,,,,,,,,1:46,,,,,,
2995,Hector Telleria,,,,,Latin America,Men,,,,185 lb,315 lb,,,5:02,4:45,,,,24:01,,
3006,Scott Lee,CrossFit Manic,,"2023 open
16580th
worldwide",16580th,worldwide,Men,Men (35-39),305 lb,,215 lb,405 lb,,31:20,4:58,5:26,10:44,,,,165 lb,
3009,Heather Phillips,CrossFit Exemplify,,"2023 quarterfinals
375th
worldwide",375th,worldwide,Women,Women (40-44),265 lb,,185 lb,345 lb,348,,4:10,2:14,9:16,,12,22:37,135 lb,
3012,Uriel Balon,CrossFit DT1,,"2023 open
26502nd
worldwide",26502nd,worldwide,Men,Men,335 lb,,245 lb,425 lb,,,,,,,,19:35,185 lb,
3025,Alex Bousquet,CrossFit Portsmouth,,,,North America,Men,,295 lb,,225 lb,365 lb,,,3:20,,,,,,185 lb,
3029,Nick Mathew,CrossFit Minnetonka,,"2023 games
19th
worldwide",19th,worldwide,Men,Men,545 lb,,375 lb,605 lb,,,,,,,,19:20,300 lb,
3064,Magnus Lunde,CrossFit Jeloy,,,,Europe,Men,,180 kg,,120 kg,230 kg,,,,,,,45,,95 kg,
3065,Ferdinando Billitteri,,,"2023 open
2800th
worldwide",2800th,worldwide,Men,Men (35-39),153 kg,,113 kg,175 kg,,22:58,4:19,,9:19,,,,86 kg,
3128,Jeffery Brooks,CrossFit Panther City,,"2023 open
2982nd
worldwide",2982nd,worldwide,Men,Men (50-54),385 lb,,215 lb,442 lb,,,,,,,,,175 lb,
3137,Elise Dunning,Doxsa CrossFit,,,,North America,Women,,185 lb,,150 lb,246 lb,316,22:52,5:15,7:54,10:26,,,31:56,125 lb,1:26
3146,Joel Helmick,CrossFit PR Star,,,,North America,Men,,390 lb,,300 lb,455 lb,,,3:09,,7:31,,,,245 lb,
3180,Erik Westdorp,Cadillac CrossFit,,,,North America,Men,,425 lb,,300 lb,500 lb,,,2:32,,,,,,,
3182,Joshua Benson,Choctaw CrossFit,,"2023 open
43816th
worldwide",43816th,worldwide,Men,Men,315 lb,,235 lb,465 lb,358,,4:15,2:47,8:13,,,25:45,200 lb,1:08
3213,Sean ODeay,CrossFit Amplify,,,,North America,Men,,405 lb,,310 lb,465 lb,419,,2:38,,8:03,,45,,250 lb,
3222,Jake Pederson,CrossFit O'Fallon,,,,North America,Men,,320 lb,,250 lb,385 lb,,,,,,,45,,217 lb,
3275,Ingvild Gabrielsen Andersen,CrossFit Ask,,"2023 open
9600th
worldwide",9600th,worldwide,Women,Women,101 kg,,80 kg,120 kg,297,,5:09,2:46,9:05,,11,25:05,63 kg,
3284,Sarah Robertson,Yolo CrossFit,,"2023 quarterfinals
499th
worldwide",499th,worldwide,Women,Women (40-44),213 lb,,180 lb,290 lb,,,,,,,23,24:28,137 lb,
3294,Barry Hallett,,,,,Europe,Men,,,,,98 kg,,,,,,,,,,
3336,Laura Franchini,,,,,Central East,Women,,350 lb,,,,,,,,,,,,,
3341,Samantha Farmand,Crucible CrossFit,,,,North America,Women,,220 lb,,165 lb,290 lb,,,,,,,,,130 lb,
3351,Stephen Marshall,CrossFit Swashbuckle,,,,North America,Men,,400 lb,,235 lb,505 lb,,,,,,,,,195 lb,
3403,Danilo Meneghel,CrossFit Carcará,,"2023 open
31184th
worldwide",31184th,worldwide,Men,Men,265 lb,,195 lb,345 lb,,,4:08,4:51,,,,28:00,,
3448,Jason Rhodes,,,,,North Central,Boys (16-17),,225 lb,,185 lb,305 lb,,,,,,,23,,140 lb,
3476,David Pedler-Jones,CrossFit West Melbourne,,"2023 open
17117th
worldwide",17117th,worldwide,Men,Men,180 kg,,126 kg,215 kg,,,3:39,3:02,,,21,21:19,105 kg,1:20
3477,Abe Russell,CrossFit Republic,,,,United States,Men,,300 lb,,210 lb,,,,,,,,,,,
3515,Miguel Flores,,,,,Latin America,Men,,275 lb,,220 lb,315 lb,,,,,,,,26:33,185 lb,1:13
3518,Nicole Covington,,,,,North West,Women,,255 lb,,,330 lb,370,,,,,,,,,
3539,Ryan Brooks,CrossFit Conway,,"2023 open
1987th
worldwide",1987th,worldwide,Men,Men (45-49),275 lb,,195 lb,325 lb,284,28:53,5:37,2:39,9:29,,,23:58,145 lb,
3542,Cori Bergeron,Grass Valley CrossFit,,"2023 open
3119th
worldwide",3119th,worldwide,Women,Women (35-39),230 lb,,175 lb,315 lb,315,,3:46,2:52,9:41,,,24:49,125 lb,
3556,Daisy Whitaker,Yune CrossFit,,,,United States,Women,,220 lb,,130 lb,245 lb,248,54:40,17:06,3:05,,,5,25:35,95 lb,
3571,Deepthi Shekar,CrossFit ONE Nation,,,,North America East,Women,,,,,225 lb,,,,,,,,,75 lb,
3589,Madison Banbury,CrossFit OUR,,"2023 open
60788th
worldwide",60788th,worldwide,Women,Women,320 lb,,230 lb,350 lb,,,5:13,7:10,,,,,180 lb,
3711,Deanna Murchison,CrossFit Pleasanton,,,,North America,Women,,173 lb,,115 lb,238 lb,,,5:25,6:50,14:54,,,,85 lb,
3747,Matthew Randolph,Iron Luck CrossFit,,"2023 quarterfinals
595th
North America East",595th,North America East,Men,Men,430 lb,,305 lb,535 lb,,,2:17,2:02,,,,19:46,235 lb,
3786,Jim Moses,CrossFit 1075,,"2023 quarterfinals
133rd
worldwide",133rd,worldwide,Men (65+),Men (65+),,,,375 lb,,,,,,,,,,
3803,Michael Gonzalez,Peak 360 CrossFit,,"2023 open
3758th
worldwide",3758th,worldwide,Men,Men,455 lb,,315 lb,495 lb,,,,,,,40,,235 lb,
3841,Stephanie Wood,Death By CrossFit,,"2023 open
3752nd
worldwide",3752nd,worldwide,Women,Women (40-44),220 lb,,115 lb,230 lb,303,,7:11,4:18,13:13,,,,85 lb,
3843,Mitchell Monotti,,,"2023 open
26962nd
worldwide",26962nd,worldwide,Men,Men,150 lb,,100 kg,190 kg,,,,,,,,,75 kg,
3940,Ashleigh Mathieson,CrossFit Beorn,,"2023 open
17235th
worldwide",17235th,worldwide,Women,Women,107 kg,,71 kg,125 kg,,,,,,,,,60 kg,
3991,Sam Karnya,,,,,North East,Men,,290 lb,,,340 lb,,,,,,,,,,
4007,Jonathan Woodrow,CrossFit Fort Worth East,,,,North America West,Men,,385 lb,,215 lb,405 lb,,,,,,,20,30:00,185 lb,1:28
4048,Carolina Vidal,,,,,Latin America,Women,,95 lb,,75 lb,95 lb,,,,,,,,,55 lb,
4054,Benjamin Dziwulski,Koda CrossFit Iron View,,"2023 open
6799th
worldwide",6799th,worldwide,Men,Men,430 lb,,315 lb,485 lb,,,2:19,1:47,8:46,,,,265 lb,
4057,Daniel Neal,MP CrossFit,,"2023 open
7120th
worldwide",7120th,worldwide,Men,Men (45-49),290 lb,,215 lb,335 lb,,,,,,,22,,145 lb,
4113,John Barbour,CrossFit Cincinnati,,,,North America,Men,,375 lb,,,455 lb,,,13:15,6:31,,,,,,
4151,Erick Friday,CrossFit Trackside,,"2023 quarterfinals
175th
worldwide",175th,worldwide,Men,Men (40-44),405 lb,,285 lb,505 lb,,,,,,,,,210 lb,
4211,Andre Lopes,Peak 360 CrossFit,,,,United States,Men,,286 lb,,220 lb,418 lb,,,,,,,,,163 lb,
4305,Germán López,,,,,Latin America,Men,,275 lb,,195 lb,295 lb,,,4:14,,,,,,155 lb,
4330,Trish Jaskowiak,CrossFit Tuebor,,,,United States,Women,,176 lb,,129 lb,225 lb,,30:53,8:20,9:05,,,,,103 lb,
4350,Brian Chee,Powell CrossFit,,"2023 open
12133rd
worldwide",12133rd,worldwide,Men,Men (40-44),335 lb,,235 lb,420 lb,,,5:10,2:11,,,27,22:37,,
4362,Chris Edwards,,,,,South Central,Men,,405 lb,,245 lb,440 lb,,,,2:29,,,,,205 lb,
4439,Natalie Quevedo,Nostra CrossFit,,"2023 open
41934th
worldwide",41934th,worldwide,Women,Women,,,130 lb,220 lb,,,,,,,,,,
4440,Steve Lanzit,CrossFit Breakdown,,,,North America,Men,,420 lb,,260 lb,,,,3:02,,13:09,,,,230 lb,
4499,Joshua Bandy,,,"2023 open
64391st
worldwide",64391st,worldwide,Men,Men,435 lb,,275 lb,495 lb,,,,,,,,,205 lb,
4507,Cesar Ortiz,CrossFit Westchase,,"2023 open
59771st
worldwide",59771st,worldwide,Men,Men,370 lb,,245 lb,450 lb,,,,,,,,,175 lb,
4541,Stacey Summers,CrossFit South Cherry,,"2023 open
1031st
worldwide",1031st,worldwide,Women,Women (50-54),,,,,,,,,,,,25:37,,
4630,Brian Long,CrossFit Local,,,,North America East,Men,,295 lb,,215 lb,345 lb,,,,,,,20,,155 lb,1:10
4643,Jose Sanchez,,,,,North America,Men Lower Extremity,,425 lb,,255 lb,500 lb,,,,,,,25,27:45,185 lb,
4710,Raymond Reyes,,,,,Mid Atlantic,Men,,,,245 lb,,,25:30,5:58,3:30,10:19,,,,175 lb,
4724,Ariane Lussier,Coast Range CrossFit,,"2023 open
36691st
worldwide",36691st,worldwide,Women,Women,,,,235 lb,,,,4:05,,,,,105 lb,
4732,Julie St John,CrossFit Fenton,,,,North America,Women,,175 lb,,120 lb,235 lb,263,,5:37,,,,11,,90 lb,
4782,Satish Selvanathan,CrossFit Lah,,,,Europe,Men,,165 lb,,125 lb,275 lb,,,,,,,,,105 lb,
4788,Julian Erhard,CrossFit Reality,,,,North America West,Men,,225 lb,,145 lb,255 lb,,,,,,,,,125 lb,
4791,Nikita Borodatov,The CrossFit Squad,,,,North America,Men,,385 lb,,315 lb,475 lb,,,2:37,,,,,,245 lb,
4800,Nicole Brait,CrossFit Beyond Parallel,,,,South East,Women,,175 lb,,135 lb,245 lb,,,,,,,,22:31,95 lb,
4841,Daniel Zamora,,,,,North America,Men,,365 lb,,235 lb,400 lb,,,9:16,7:38,,,,,190 lb,
4849,Mike Hudak,CrossFit Rally Point Northbrook,,"2023 open
1097th
worldwide",1097th,worldwide,Men (60-64),Men (60-64),,,69 lb,,,,,,,,,,,
4862,Rick Quinlan,,,,,Oceania,Men,,155 kg,,100 kg,170 kg,,,,,,,,,75 kg,
5046,Troy Reed,LumberYard CrossFit,,,,North America,Men (55-59),,245 lb,,175 lb,350 lb,,,,,,,,,,
5092,Charles Rogel,,,,,United States,Men,,350 lb,,235 lb,385 lb,,33:31,5:37,4:27,10:43,,48,22:00,175 lb,
5100,Brandon Funk,CrossFit All Level,,"2023 open
19249th
worldwide",19249th,worldwide,Men,Men,337 lb,,245 lb,405 lb,,,4:07,3:03,,,,,205 lb,0:52
5108,Benjamin Schwartz,CrossFit 235,,,,United States,Men,,275 lb,,235 lb,350 lb,,,,,,,,,185 lb,
5125,Sebastian Bustillos,,,"2023 open
3240th
worldwide",3240th,worldwide,Men,Men,375 lb,,315 lb,415 lb,269,,5:20,,9:06,,25,,210 lb,
5189,Alexandre Ruffe,Discover CrossFit,,"2023 open
2396th
worldwide",2396th,worldwide,Men,Men (40-44),160 kg,,115 kg,170 kg,,,3:15,6:13,11:15,,30,27:36,85 kg,
