,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
1145,Matilde Garnes,CrossFit Oslo,,"2023 games
33rd
worldwide",33rd,worldwide,Women,Women,125 kg,,105 kg,165 kg,,,,,,,,,85 kg,
1177,Erika Liskovec,CrossFit Ex Novo,,,,North East,Women,,230 lb,,183 lb,265 lb,221,,5:44,3:30,,,10,,150 lb,
1250,Sandra Gad,CrossFit CCA,,,,Canada West,Women,,120 lb,,,185 lb,,,,,,,,32:20,70 lb,
1310,Angelica Meurk,CrossFit Västkusten,,,,Sweden,Women,,96 lb,,,145 kg,,,3:58,2:23,,,18,,,
1313,Daniel Clark,CrossFit Reality,,"2023 open
2674th
worldwide",2674th,worldwide,Men (55-59),Men (55-59),320 lb,,185 lb,400 lb,,,,,,,,,135 lb,
1353,Antonio Dizon,Sentro Fortis CrossFit,,"2023 open
6549th
worldwide",6549th,worldwide,Men,Men (50-54),95 kg,,60 kg,100 kg,,,,,,,,,40 kg,
1388,Natalie McQuire,CrossFit West Yorkshire,,"2023 open
4662nd
worldwide",4662nd,worldwide,Women,Women (40-44),80 kg,,55 kg,135 kg,230,,8:53,,11:04,,20,,40 kg,
1419,Sergio Polo,CrossFit Lynx,,"2023 open
5852nd
worldwide",5852nd,worldwide,Men,Men (40-44),130 kg,,85 kg,155 kg,163,,6:32,4:30,,,,,65 kg,
1436,Ralph Justin Uy,,,,,Asia,Men,,275 lb,,215 lb,315 lb,,,6:12,,,,26,,165 lb,
1443,Eric Peytavin,TRIBOK CrossFit,,"2023 open
263rd
worldwide",263rd,worldwide,Men (60-64),Men (60-64),,,,,,,,,,4:01,,,,
1508,Rebecca Birch,CrossFit Solihull,,"2023 open
6123rd
worldwide",6123rd,worldwide,Women,Women (40-44),65 kg,,52 kg,92 kg,,,,,,,,25:46,40 kg,
1511,Terri Forbes,Crooked Lake CrossFit,,,,Europe,Women,,103 kg,,60 kg,128 kg,,,,5:51,10:41,,20,26:33,48 kg,
1513,Tommie Rubin,CrossFit 04320,,"2023 open
41504th
worldwide",41504th,worldwide,Men,Men,175 kg,,115 kg,200 kg,,,5:35,,,,22,,105 kg,1:42
1517,Larissa Pereira,Lakeview CrossFit,,,,Brazil,Women,,215 lb,,155 lb,255 lb,,,,,,,,,120 lb,
1525,Valgjerd Helene Nistad,7 Fjell CrossFit,,,,Norway,Women,,117 kg,,,157 kg,,,,,,,,,,
1533,Jamie Strain,CrossFit Cookstown,,,,Europe,Men,,155 kg,,90 kg,160 kg,,,,,,,,,60 kg,
1544,Andy Nolan,CrossFit 1111,,,,Europe,Men,,148 kg,,93 kg,183 kg,276,33:00,4:02,4:48,,,,20:25,60 kg,1:10
1552,Andrei Fedotov,Soyuz CrossFit,,"2023 semifinals
5th
worldwide",5th,worldwide,Men,Men,205 kg,,155 kg,240 kg,,,,,,,,,125 kg,
1557,Petr Mrazek,,,,,Europe,Men,,135 kg,,110 kg,180 kg,,23:31,4:06,3:59,,,,19:30,84 kg,1:11
1587,Michael Joyce,CrossFit Strength Station,,,,Europe,Men,,145 kg,,90 kg,165 kg,,,5:03,4:45,,,,,80 kg,
1611,Martin Hitz,CrossFit Second Home,,,,Europe,Men,,130 kg,,100 kg,150 kg,,,,,,,,,83 kg,
1645,Bernice Furagganan,CrossFit Altitude,,"2023 open
8619th
worldwide",8619th,worldwide,Women,Women,100 kg,,75 kg,115 kg,,,,,,,,,60 kg,
1680,Hannah Powell,CrossFit NWK,,,,United Kingdom,Women,,,,,,,,,,,,,31:39,,
1699,Christophe Bescond,,,,,Europe,Men,,125 kg,,80 kg,170 kg,,,,,,,,,60 kg,
1710,Vickie Merrick,,,,,Europe,Women,,80 kg,,55 kg,113 kg,,,,,,,,31:15,40 kg,
1717,Olubode Banjoko,Kandahar CrossFit,,,,Nigeria,Men,,425 lb,,245 lb,565 lb,309,,,,,,,,,
1745,Iona Macarthur,,,,,Europe,Women,,55 kg,,40 kg,85 kg,,,,,,,,,,1:13
1750,Martina Pepe,,,,,,,,100 kg,,57 kg,120 kg,,,,3:25,12:20,,,22:00,42 kg,0:25
1796,Sharn Hawkins,Inner City CrossFit,,,,Australia,Women,,125 kg,,75 kg,130 kg,,,,,,,,,60 kg,
1849,Nick Navarro,CrossFit R.A.W.,,"2023 open
490th
worldwide",490th,worldwide,Men (65+),Men (65+),305 lb,,,325 lb,,,,,,,,,,
1865,Nicholas Agosta,CrossFit Prowess,,"2023 open
23255th
worldwide",23255th,worldwide,Men,Men,367 lb,,256 lb,445 lb,,,,,,,,,205 lb,
1866,Joel Zimmer,CrossFit South Brooklyn,,"2023 open
26313th
worldwide",26313th,worldwide,Men,Men (35-39),175 lb,,130 lb,275 lb,,,,,,,,,,
1874,Jean Nóbrega,,,,,,,,170 kg,,130 kg,200 kg,,,,2:57,,,,,110 kg,
1893,Ed Smith,CrossFit Takeover,,"2023 open
1208th
worldwide",1208th,worldwide,Men (55-59),Men (55-59),295 lb,,195 lb,355 lb,277,26:56,8:07,3:15,12:07,,12,21:45,145 lb,1:13
1933,Kristen Brennan,CrossFit Marshfield,,,,North America,Women,,130 lb,,95 lb,170 lb,,,,4:36,,,,28:14,70 lb,
1945,Cynthia Mynhardt,CrossFit Basepoint,,"2023 open
1341st
worldwide",1341st,worldwide,Women,Women (35-39),120 kg,,75 kg,145 kg,,,,,,,23,21:30,57 kg,1:35
1956,Emma Allain,,,,,South Central,Women,,335 lb,,195 lb,340 lb,,,,,,,,,140 lb,
1957,Zhang Junbo,,,,,,,,335 lb,,215 lb,385 lb,,,3:55,,,,,,,
2000,Anthony Romano,CrossFit HardCore,,,,North America,Men,,,,,345 lb,,,7:47,,,,,,,
2024,Allen Terry,CrossFit Fox Den,,"2023 open
2951st
worldwide",2951st,worldwide,Men,Men (40-44),380 lb,,266 lb,456 lb,,,3:22,,,,56,,195 lb,0:50
2031,Vicky Barker,CrossFit Chimera,,"2023 quarterfinals
551st
worldwide",551st,worldwide,Women,Women (40-44),100 kg,,71 kg,115 kg,,,4:38,2:52,11:25,,,,57 kg,
2034,Edoardo Gaggero,,,,,Europe,Men,,110 kg,,,150 kg,,,,,,,,,,
2073,Claudia Baier,CrossFit Newton,,"2023 open
3288th
worldwide",3288th,worldwide,Women (55-59),Women (55-59),165 lb,,95 lb,225 lb,,35:53,,,,,5,26:00,,
2083,Susan Jenkins,Carolina CrossFit,,,,North America,Women,,155 lb,,80 lb,165 lb,,,,,,,7,,50 lb,
2085,Luan Kawata,,,,,Brazil,Men,,200 kg,,100 kg,210 lb,,,,,,,,32:00,80 kg,
2089,Chad Litchfield,,,"2023 quarterfinals
913th
worldwide",913th,worldwide,Men,Men (45-49),415 lb,,255 lb,465 lb,321,,5:28,2:53,9:09,,,19:50,185 lb,1:50
2115,Tammy Pace,,,,,South Central,Women,,165 lb,,95 lb,245 lb,,,6:22,,,,,31:33,65 lb,
2129,Tom Hauber,Keystone CrossFit,,"2023 open
862nd
worldwide",862nd,worldwide,Men (55-59),Men (55-59),250 lb,,165 lb,350 lb,,31:06,8:13,,11:53,,,,135 lb,
2138,James Sugrue,Unit 22 CrossFit Northampton,,"2023 open
17579th
worldwide",17579th,worldwide,Men,Men (40-44),160 kg,,102 kg,201 kg,,,5:48,3:34,11:28,,18,,75 kg,
2140,Myungsung Kim,CrossFit JB,,,,Asia,Men,,365 lb,,225 lb,410 lb,,,4:00,,,,,,185 lb,
2145,Courtney Wang,CrossFit Insanity,,,,West Coast,Women,,205 lb,,155 lb,250 lb,,,,,,,,,115 lb,
2176,Raquel Litchfield,,,,,North America,Women,,185 lb,,120 lb,225 lb,325,,,,,,,25:34,95 lb,
2188,Mooyeon Choi,CrossFit Metric,,"2023 open
13686th
worldwide",13686th,worldwide,Women,Women,210 lb,,160 lb,245 lb,,,,3:09,11:02,,20,,135 lb,1:50
2190,Francesco Bellacci,CrossFit Iris,,"2023 quarterfinals
1346th
worldwide",1346th,worldwide,Men,Men (35-39),144 kg,,109 kg,220 kg,319,,7:58,3:54,9:10,,30,23:55,85 kg,1:07
2215,Erick Maske,FTX CrossFit,,"2023 open
3289th
worldwide",3289th,worldwide,Men,Men (45-49),435 lb,,245 lb,455 lb,274,32:50,4:50,2:53,11:40,,17,,185 lb,
2219,Florian Bertin,CrossFit Morges,,"2023 open
144546th
worldwide",144546th,worldwide,Men,Men,110 kg,,93 kg,150 kg,,,,,,,,,50 kg,
2265,Butch Kaufman,CrossFit Pickerington,,"2023 open
11972nd
worldwide",11972nd,worldwide,Men,Men (40-44),395 lb,,295 lb,455 lb,299,32:00,6:15,2:27,11:22,,27,,195 lb,
2282,Nando Brasil,CrossFit FTP,,,,South America,Men,,142 kg,,102 kg,182 kg,,,,,,,,,75 kg,
2288,David Arnold,Caution CrossFit Miami Lakes,,,,North America,Men,,355 lb,,185 lb,355 lb,,,,,,,,,175 lb,
2296,Tyler Edwards,CrossFit 563,,,,United States,Men,,405 lb,,315 lb,495 lb,,,,2:30,12:34,,,,265 lb,
2297,Jonathan Johnson,CrossFit Lake Charles,,"2023 open
3473rd
worldwide",3473rd,worldwide,Men,Men (40-44),315 lb,,225 lb,425 lb,,,,,,,,,175 lb,
2344,Jarrad Mcleod,Sawed-Off CrossFit,,"2023 open
3688th
worldwide",3688th,worldwide,Men,Men (40-44),445 lb,,245 lb,513 lb,,,3:45,2:38,9:25,,,,,
2354,Marco Musa,,,,,Europe,Men,,155 kg,,97 kg,190 kg,,,,,,,60,23:00,80 kg,
2364,Cyrille Chambard,CrossFit Challans,,"2023 quarterfinals
199th
worldwide",199th,worldwide,Men,Men (45-49),140 kg,,115 kg,170 kg,,,,,,,31,19:30,80 kg,
2381,Bill Barnhisel Jr,CrossFit Salus,,"2023 open
5763rd
worldwide",5763rd,worldwide,Men,Men (35-39),435 lb,,285 lb,485 lb,344,23:18,3:17,2:36,9:42,,,,215 lb,
2390,Adam Bradshaw,,,"2023 open
904th
worldwide",904th,worldwide,Men,Men (35-39),150 kg,,120 kg,170 kg,,,2:16,1:44,,,54,,225 lb,
2431,Karli DeMonico,CrossFit Lake Travis,,"2023 semifinals
21st
worldwide",21st,worldwide,Women,Women (40-44),305 lb,,195 lb,325 lb,,,2:17,1:43,8:23,,,,,1:07
2441,Nicholas Leighton,Pack Life CrossFit Sandton,,"2023 open
37818th
worldwide",37818th,worldwide,Men,Men,125 kg,,100 kg,190 kg,,,6:21,,,,35,23:30,75 kg,1:00
2456,Tony Joern,,,,,North Central,Men (60+),,275 lb,,175 lb,375 lb,,,,,,,,,120 lb,
2485,Jose Navarro,CrossFit Inversion West,,"2023 open
16951st
worldwide",16951st,worldwide,Men,Men (35-39),345 lb,,215 lb,400 lb,,,,,,,,,150 lb,
2490,Filip Kwiatkowski,,,"2023 open
1702nd
worldwide",1702nd,worldwide,Men,Men (50-54),140 kg,,85 kg,190 kg,,,5:08,3:43,,,16,,50 kg,
2517,Zane Schmeeckle,Brave Enough CrossFit,,"2023 open
25489th
worldwide",25489th,worldwide,Men,Men,345 lb,,275 lb,435 lb,,,2:03,,,,50,19:57,,
2524,Ismail Salahdine,,,,,Africa,Men,,285 lb,,215 lb,410 lb,,,,3:13,,,,,165 lb,
2535,Danny Sherrard,CrossFit Ireland,,,,Ireland,Men,,135 kg,,95 kg,172 kg,,,12:50,,,,20,,76 kg,
2564,James Fogarty,CrossFit Crescent Coast,,"2023 open
809th
worldwide",809th,worldwide,Men,Men (50-54),295 lb,,200 lb,385 lb,337,,4:33,3:13,9:36,,25,21:51,140 lb,
2596,Elizabeth Dickson,Enid CrossFit,,,,North America,Women,,,,95 lb,185 lb,,,,,,,,,85 lb,
2612,Lianne Wallace,CrossFit Galashiels,,"2023 quarterfinals
1248th
Europe",1248th,Europe,Women,Women,110 kg,,85 kg,140 kg,338,28:43,5:47,2:42,12:40,,20,25:15,66 kg,1:16
2618,Lindsey Dietz,Oceanside CrossFit,,,,North America,Women,,225 lb,,165 lb,270 lb,,,6:45,2:21,,,,,135 lb,
2639,Joe Egli,,,,,North America West,Men (55-59),,305 lb,,165 lb,300 lb,,,,,,,,,115 lb,
2642,Roger Rasico,Rock City CrossFit,,,,North America West,Men (60-64),,360 lb,,210 lb,405 lb,,,,,,,,,,
2670,Heather Davis,CrossFit Wooster,,"2023 open
3076th
worldwide",3076th,worldwide,Women,Women (45-49),175 lb,,135 lb,235 lb,,,,,,,,,85 lb,
2674,Michael Jorgensen,Sköl CrossFit,,,,North America,Men,,275 lb,,190 lb,350 lb,287,24:05,10:00,6:16,12:11,,21,,135 lb,1:32
2675,Jonathan Rasch,DFX CrossFit,,"2023 open
1420th
worldwide",1420th,worldwide,Men,Men (35-39),390 lb,,290 lb,425 lb,,,2:47,3:16,,,50,,235 lb,
2693,Jon Guidoux,University Place CrossFit,,"2023 quarterfinals
261st
worldwide",261st,worldwide,Men,Men (40-44),375 lb,,265 lb,455 lb,418,,2:55,3:27,7:11,,40,19:06,210 lb,1:06
2711,Diana Lafferty,Black Fly CrossFit,,,,North America,Women,,202 lb,,138 lb,265 lb,,,,2:28,,,,,105 lb,
2722,Trevor Lewis,Iron Regime CrossFit,,,,Canada,Men,,335 lb,,190 lb,405 lb,279,26:12,8:29,4:20,12:10,,10,29:22,125 lb,1:50
2755,Shane Harrison,CrossFit 4E,,,,Africa Middle East,Men,,,,,187 kg,,,,,,,,,,
2780,Anthony Fox,SouthWind CrossFit,,,,North America,Men,,335 lb,,255 lb,440 lb,,21:29,4:11,3:03,9:31,,,25:32,210 lb,0:59
2784,Mikael Honnér,Vagnhallen CrossFit,,"2023 open
803rd
worldwide",803rd,worldwide,Men,Men (50-54),140 kg,,102 kg,180 kg,,,,,,,,22:30,65 kg,
2803,Brittany Willis,,,,,North America East,Women,,250 lb,,171 lb,318 lb,,,,,,,,,130 lb,
2830,Enzo Berros,CrossFit 909,,,,France,Men,,345 lb,,265 lb,435 lb,,,2:48,,,,,,216 lb,
2854,Marko Mećava,CrossFit Destiny,,,,Europe,Men,,155 kg,,130 kg,190 kg,,,,,,,,,105 kg,0:56
2876,Jimmy Haddad,CrossFit Paragon,,,,North America East,Men,,365 lb,,265 lb,435 lb,,,,,,,11,,165 lb,
2905,Cameron Moore,CrossFit Winter Park,,"2023 open
16675th
worldwide",16675th,worldwide,Men,Men,225 lb,,,245 lb,,,,,,,30,,,
2908,Clint Smith,CrossFit 610,,"2023 open
3582nd
worldwide",3582nd,worldwide,Men,Men (45-49),375 lb,,225 lb,450 lb,,,,,,,,24:21,,
2922,Dave Whitcher,,,"2023 open
4441st
worldwide",4441st,worldwide,Men (55-59),Men (55-59),,,175 lb,325 lb,,,10:26,,11:45,,,,,1:17
2933,Antoine Poch,,,"2023 open
23273rd
worldwide",23273rd,worldwide,Men,Men,325 lb,,255 lb,450 lb,,,,,,,,,190 lb,
2942,Julie Dunning,Buckingham CrossFit,,"2023 open
5049th
worldwide",5049th,worldwide,Women,Women (45-49),205 lb,,140 lb,305 lb,,,,,,,17,,85 lb,
2964,Elizabeth Stacey,,,,,Europe,Women,,100 kg,,65 kg,120 kg,,,,,,,,,50 kg,
2965,Soklyda Long,CrossFit Amatak,,,,Asia,Women,,55 kg,,43 kg,75 kg,,,,,,,2,25:07,32 kg,
2994,Abbey Long,CrossFit Breakthrough,,"2023 quarterfinals
1096th
North America East",1096th,North America East,Women,Women,250 lb,,195 lb,265 lb,301,,3:08,3:26,10:32,,12,,170 lb,
3000,Niccolo Piombanti,CrossFit Lario,,"2023 open
20839th
worldwide",20839th,worldwide,Men,Men (35-39),160 kg,,105 kg,200 kg,,,5:14,,,,25,,70 kg,
3018,Katherine Moake,CrossFit Kinesis,,"2023 open
2413th
worldwide",2413th,worldwide,Women,Women,275 lb,,225 lb,315 lb,349,23:49,2:53,1:53,,,40,,185 lb,1:07
3025,Rodrigo Gonçalves,CrossFit Canuck,,"2023 open
86804th
worldwide",86804th,worldwide,Men,Men,250 lb,,205 lb,305 lb,,,,3:40,11:47,,13,35:02,140 lb,
3033,Heidi Skog,CrossFit Trondheim,,,,Norway,Women,,85 kg,,59 kg,95 kg,,,,,,,,,50 kg,
3034,Braxton McCandless,Teton CrossFit,,,,West Coast,Men,,225 lb,,200 lb,320 lb,,,7:15,,,,,,125 lb,
3055,Pamela Frecentese,CrossFit Athlete Lab,,,,United States,Women (55-59),,170 lb,,105 lb,180 lb,,,8:40,,,,,,80 lb,
3129,Fredrik Warberg,CrossFit Ibex,,,,Sweden,Men,,,,,,,,3:42,,,,43,21:20,,0:59
3132,Christian Olsson,CrossFit Malmö,,,,Europe,Men,,140 kg,,90 kg,190 kg,,,,,,,,,75 kg,
3139,Matheus Rothenburg,CrossFit Blumenau,,"2023 open
51276th
worldwide",51276th,worldwide,Men,Men,140 kg,,130 kg,200 kg,,,,,,,23,,100 kg,
3149,Natalie Bormann,,,,,North Central,Women (55-59),,200 lb,,80 lb,215 lb,,,4:40,5:25,12:51,,3,,80 lb,
3155,Ragan Jones,CrossFit Balius,,,,North America,Women,,250 lb,,145 lb,230 lb,,,,2:14,,,,,115 lb,
3159,Robert Riggs,Death By CrossFit,,,,North America East,Men,,205 lb,,115 lb,210 lb,,35:50,13:42,5:38,,,,,65 lb,
3195,Josh Edwards,CrossFit Unwritten,,,,North America,Men,,455 lb,,280 lb,465 lb,389,24:00,3:01,1:42,9:21,,25,26:00,215 lb,1:18
3201,Brad Wright,,,,,North Central,Men,,415 lb,,275 lb,,,,,,,,,,185 lb,
3228,Raymond Seto,,,,,North America,Men,,400 lb,,,,,,,,,,,,230 lb,
3242,Nicholas Morales,Driving Force CrossFit,,,,North America,Men,,405 lb,,285 lb,415 lb,,,,,,,,,215 lb,
3244,Lauren Allard,,,,,Canada West,Women,,215 lb,,140 lb,295 lb,,,,,,,,,,
3256,Francine Collevechio,,,"2023 open
3671st
worldwide",3671st,worldwide,Women,Women (50-54),215 lb,,110 lb,175 lb,,,,,,,,28:11,85 lb,
3271,Carmen Tyler,Jersey CrossFit,,,,United Kingdom,Women,,110 kg,,68 kg,105 kg,,,,,,,,21:57,40 kg,
3308,Marcelo Merzari,,,,,South America,Men,,150 kg,,124 kg,210 kg,,22:09,3:21,4:08,9:29,,,24:36,100 kg,
3341,Pamela Padak,CrossFit Chamblee,,,,United States,Women,,215 lb,,135 lb,275 lb,313,,7:02,3:25,,,8,,115 lb,
3393,Matt Mahoney,CrossFit Rise Above,,,,North America,Men (65+),,165 lb,,115 lb,245 lb,224,,,,,,15,20:29,85 lb,1:10
3398,Jessica Renz,CrossFit Exe,,,,United Kingdom,Women,,60 kg,,40 kg,65 kg,,,,,,,,27:00,35 kg,
3406,F Winston Guray,CrossFit 219,,"2023 open
12652nd
worldwide",12652nd,worldwide,Men,Men (45-49),315 lb,,210 lb,390 lb,,,,5:05,,,2,29:34,145 lb,1:41
3413,Chelsea Quaranta,Crossfit Peak 180 Athletics,,"2023 open
24427th
worldwide",24427th,worldwide,Women,Women,300 lb,,185 lb,335 lb,,,,,,,,,140 lb,
3423,Cameron Williams,,,,,Mid Atlantic,Men,,365 lb,,255 lb,,,,,,,,,,185 lb,
3446,Sara McCloud,CrossFit 51,,,,United States,Women,,225 lb,,165 lb,270 lb,,28:41,7:10,5:01,14:51,,,,135 lb,1:21
3451,Marieke Wolvers,,,,,Europe,Women,,,,,,,,,,,,1,27:00,,
3464,Yuri Laconi,CrossFit Settimo San Pietro,,,,Europe,Men,,180 kg,,,200 kg,,,,,,,,,100 kg,
3496,Diego Petry,CrossFit Complex,,"2023 open
45254th
worldwide",45254th,worldwide,Men,Men,295 lb,,185 lb,355 lb,,,,,,,30,15:00,135 lb,
3516,Pierre-Antoine Fosseux,CrossFit Angers,,,,Europe,Men,,140 kg,76:00,100 kg,186 kg,,,4:45,,,,,,78 kg,
3524,Anton Fero,CrossFit Blue House,,"2023 quarterfinals
106th
worldwide",106th,worldwide,Men,Men (35-39),430 lb,,305 lb,520 lb,,,2:50,2:12,,,50,,237 lb,
3541,Stephen Crowley,Red Iron CrossFit,,,,Ireland,Men,,135 kg,,95 kg,170 kg,,,5:16,3:20,9:16,,,,75 kg,
3547,Guadalupe Ayala,Rarmur CrossFit,,,,North America,Women,,175 lb,,135 lb,205 lb,,,10:00,9:58,24:00,,21,28:00,85 lb,1:58
3550,Levi Adkins,CrossFit Linchpin,,,,North America,Men,,435 lb,,225 lb,435 lb,244,31:48,4:49,4:56,13:08,,17,26:00,165 lb,
3554,Steve Cole`,,,,,,,,285 lb,,195 lb,381 lb,390,28:13,6:18,5:01,9:18,,42,21:00,150 lb,1:04
3582,Matthew Ahlquist,Acuo CrossFit,,"2023 open
10235th
worldwide",10235th,worldwide,Men,Men,385 lb,,295 lb,440 lb,,,2:20,1:39,8:08,,51,20:57,230 lb,
