,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
295,Cornel Mouton,CrossFit Ground Zero,,,,Africa,Men,,,,,,,,4:05,3:10,,,,27:10,,
296,Daniel Hartmann,Myleo CrossFit,,,,Germany,Men,,320 lb,,215 lb,375 lb,,,,,,,18,,165 lb,
313,Thaddeus Knops,CrossFit Verftet,,"2023 open
17391st
worldwide",17391st,worldwide,Men,Men (35-39),145 kg,,82 kg,155 kg,,,,,,,,18:45,62 kg,1:06
318,Thiago Neves,,,,,Latin America,Men,,255 lb,,,345 lb,,,,,,,,,,
319,Johan Kurtz,CrossFit Brackenfell,,,,Africa Middle East,Men,,120 kg,,85 kg,160 kg,,,6:40,,9:30,,30,,70 kg,
322,Robin Payman,CrossFit Asker,,,,Europe,Men,,150 kg,,,170 kg,,,4:01,,9:32,,,,,
325,Carole Castellani,CrossFit Genas,,"2023 quarterfinals
88th
Europe",88th,Europe,Women,Women,125 kg,,100 kg,163 kg,,,2:18,,,,,,78 kg,
328,Wayne Wilson,,,,,Africa,Men,,210 kg,,140 kg,232 kg,,,3:43,,,,,,100 kg,
333,Alexandre Ridez,,,,,Asia,Men,,115 kg,,88 kg,166 kg,,,7:46,,10:52,,13,22:18,45 kg,1:15
385,Rasmus Thimes Horslev,SPH Gym CrossFit,,,,Denmark,Men,,170 kg,,144 kg,230 kg,,,2:44,1:59,8:22,,21,19:25,111 kg,1:03
408,Sergio Bragado Herrero,,,,,,,,115 kg,,88 kg,175 kg,,,,4:27,,,16,,68 kg,
412,Glenn Stelloh,Bladium CrossFit,,,,North America,Men,,300 lb,,235 lb,385 lb,306,,,2:52,12:50,,14,,185 lb,
427,Brandon Apollonio,CrossFit Rye Canyon,,"2023 open
6650th
worldwide",6650th,worldwide,Men,Men (35-39),305 lb,,205 lb,410 lb,,,,,,,,,155 lb,
431,Michael Ratz,CrossFit Petoskey,,,,North America,Men,,405 lb,,245 lb,455 lb,,,4:55,,,,,,195 lb,
442,Heather LaFon,CrossFit Lynchburg,,"2023 quarterfinals
435th
worldwide",435th,worldwide,Women,Women (40-44),225 lb,,175 lb,265 lb,,,,,,,,,145 lb,
450,Rob Noiseux,CrossFit Authentique,,,,North America,Men,,405 lb,,,485 lb,,,,,,,,,,
451,Gustavo Ohashi,CrossFit Selva,,,,South America,Men,,305 lb,,215 lb,405 lb,,,4:30,3:30,,,35,,185 lb,
457,Carmen Reale,Rock Pile CrossFit,,"2023 open
14503rd
worldwide",14503rd,worldwide,Men,Men,335 lb,,255 lb,445 lb,,,,,,,,,205 lb,
474,Roland Bauer,CrossFit Synergistics,,"2023 open
3068th
worldwide",3068th,worldwide,Men,Men (50-54),265 lb,,210 lb,355 lb,269,25:50,7:17,4:11,11:53,,36,23:50,140 lb,1:26
481,William Whisenant,Compound CrossFit,,,,North America,Men,,350 lb,,255 lb,480 lb,,,,,,,,,,
497,Marcella Blume,CrossFit Corcovado 2,,,,Brazil,Women,,205 lb,,145 lb,225 lb,265,23:56,4:52,4:32,10:19,,30,24:06,115 lb,1:30
500,Alejandra Garcia,CrossFit R-K-U North,,,,South Central,Women,,145 lb,,135 lb,212 lb,,,,4:32,,,,,112 lb,
568,Brian Burke,,,,,Mid Atlantic,Men,,495 lb,,315 lb,565 lb,,,2:54,,,,31,22:37,225 lb,
582,Yermak Chan,Mobius CrossFit Cancun,,,,North America,Men,,320 lb,,250 lb,355 lb,,,4:15,5:25,11:29,,,,200 lb,1:11
588,Joshua Cagle,CrossFit Chanhassen,,"2023 quarterfinals
503rd
worldwide",503rd,worldwide,Men,Men (45-49),325 lb,,225 lb,405 lb,,,,,,,,19:58,155 lb,
601,James Garcia,CrossFit Active Movement,,"2023 quarterfinals
636th
worldwide",636th,worldwide,Men,Men (45-49),405 lb,,265 lb,500 lb,,,3:01,2:15,9:31,,,21:06,185 lb,1:08
610,Matthew Cormier,,,,,North America,Men,,365 lb,,118 kg,420 lb,,,,,,,,,92 kg,
623,Drew Sullivan,,,,,North America West,Men,,275 lb,,215 lb,398 lb,,,,,,,,30:04,,1:22
633,Phillip Nasca,Lost Coast CrossFit,,"2023 open
3335th
worldwide",3335th,worldwide,Men,Men (50-54),300 lb,,155 lb,305 lb,,,,,,,43,,,
650,Jennifer Carter,,,,,North East,Women,,265 lb,,175 lb,,,,4:15,,,,,,140 lb,1:23
656,Alexander Smirnov,,,,,Asia,Men,,335 lb,,,425 lb,,,3:16,,,,45,21:12,155 lb,0:50
657,Zack Click,CrossFit High Gear,,"2023 open
3878th
worldwide",3878th,worldwide,Men,Men,485 lb,,335 lb,,,,2:12,1:44,,,,,245 lb,
667,Aaron Decaires,,,"2023 open
17120th
worldwide",17120th,worldwide,Men,Men,440 lb,,335 lb,500 lb,,,3:20,2:23,,,39,21:33,300 lb,0:52
685,Joe Crittenden,Northstate CrossFit,,,,,,,285 lb,,,,,,,,,,,,,
695,Joshua Launius,CrossFit Texarkana,,,,North America,Men,,315 lb,,235 lb,415 lb,,,4:12,2:42,8:32,,37,18:27,190 lb,0:58
697,René Aponte,Los de la Isla CrossFit,,"2023 open
603rd
worldwide",603rd,worldwide,Men,Men,440 lb,,305 lb,500 lb,,,1:59,1:42,,,71,,260 lb,
703,Marcelle Sydow,CrossFit Pinheiros,,,,South America,Women,,95 kg,,65 kg,120 kg,,,,4:22,,,,,51 kg,
714,Per Kvam,,,,,Europe,Men,,140 kg,,105 kg,150 kg,,,5:30,2:08,,,50,,80 kg,
732,Danielle Dolenti,Bear Fight CrossFit,,,,United States,Women,,205 lb,,135 lb,235 lb,,,,4:57,,,3,,,1:43
746,Irish Coussens,Intrepid CrossFit,,"2023 open
1880th
worldwide",1880th,worldwide,Women,Women (50-54),245 lb,,135 lb,335 lb,266,34:35,9:38,4:19,15:53,,6,,107 lb,
749,Ashley Pratt-Cordova,Decima CrossFit,,,,North America,Women,,295 lb,,205 lb,320 lb,280,,4:30,3:33,,,20,29:24,165 lb,1:22
752,Cristina Pruzan,,,,,North America,Women,,185 lb,,120 lb,285 lb,268,,,,,,,29:21,85 lb,
775,Mike Garcia,,,,,South Central,Men,,301 lb,,257 lb,430 lb,,,3:14,3:34,,,,,180 lb,
776,Michele Perez,CrossFit No'Ala,,,,North America East,Women,,195 lb,,150 lb,255 lb,,,5:30,,,,,22:30,105 lb,
788,Sara Spaight,CrossFit Modig,,,,South West,Women,,180 lb,,110 lb,180 lb,,,,,,,,,80 lb,
800,Charles Smith,,,,,South Central,Men,,305 lb,,215 lb,305 lb,,,2:59,3:51,,,,28:15,185 lb,
807,Jason Butchko,CrossFit Ridge Ave,,"2023 open
5799th
worldwide",5799th,worldwide,Men,Men (50-54),,,,325 lb,,,,,,,,,,
832,Lisa Martin,CrossFit Saintfield,,"2023 open
224th
worldwide",224th,worldwide,Women,Women (50-54),85 kg,,60 kg,110 kg,,,,,,,,,40 kg,
841,Sean McFatridge,Persistence Culture CrossFit,,"2023 open
25829th
worldwide",25829th,worldwide,Men,Men,425 lb,,265 lb,465 lb,,,2:47,,,,63,,205 lb,
847,Miroslav Krejcir,CrossFit MadMan,,,,Czechia,Men,,115 kg,,110 kg,210 kg,,17:22,,2:31,,,,,90 kg,
856,Asa Fountain,Dreamtown CrossFit,,,,North America,Men,,335 lb,,255 lb,515 lb,,,5:36,,12:30,,,,230 lb,1:15
859,Moon Seng Phang,,,,,Asia,Men,,125 kg,,88 kg,155 kg,,,9:28,9:30,,,10,,75 kg,
863,Wendy Pacheco,CrossFit Watauga,,"2023 open
950th
worldwide",950th,worldwide,Women,Women (45-49),245 lb,,170 lb,305 lb,,,,,,,,24:29,125 lb,
866,Alexandre Leduc,,,,,North America,Men,,255 lb,,210 lb,315 lb,,,,,,,,,175 lb,
870,David Mark Jones,The CrossFit Place,,,,United Kingdom,Men (55-59),,150 kg,,95 kg,165 kg,,,,,,,,,65 kg,
874,Luca Bergantino,,,,,Europe,Men,,130 kg,,100 kg,170 kg,,22:40,5:30,4:40,,,21,,78 kg,
875,Jan Bäckström,CrossFit Espoo,,,,Finland,Men,,120 kg,,75 kg,140 kg,,,6:40,,13:00,,,27:00,,
890,Brian Peterson,Iron Talon CrossFit,,,,South West,Men,,485 lb,,285 lb,525 lb,,,,4:38,11:15,,21,,195 lb,1:25
891,Brandy Jense,,,,,North America,Women,,245 lb,,165 lb,315 lb,,,,,,,,,105 lb,
898,Sille Vaiksaar,CrossFit Tartu,,,,Europe,Women,,75 kg,,121 lb,105 kg,,,,,,,15,23:29,82 lb,
939,Kent Wilson,CrossFit Black Ridge,,,,North America,Men,,280 lb,,195 lb,395 lb,,,11:27,4:17,,,,,145 lb,2:00
953,Kayla Thompson,CrossFit MF,,,,United States,Women,,255 lb,,197 lb,305 lb,,,2:22,1:32,,,,23:35,165 lb,1:04
960,Gustavo Linares,Flagler Village CrossFit,,,,South America,Men,,365 lb,,,,,,2:34,2:35,,,,,,
970,Gina Margau,CrossFit Celsius,,,,South West,Women,,205 lb,,,185 lb,,,,,,,,24:32,,
993,Steven Wilson,Rock City CrossFit,,"2023 open
8861st
worldwide",8861st,worldwide,Men,Men (35-39),345 lb,,280 lb,400 lb,,,3:41,,,,,,225 lb,1:13
995,Sandra Lundberg,,,"2023 open
6457th
worldwide",6457th,worldwide,Women,Women (35-39),105 kg,,76 kg,115 kg,,,,,,,,,60 kg,
997,Andrew Hickok,,,,,South West,Men,,,,195 lb,,,,4:22,,,,,,155 lb,
1005,Esteban Burgos,,,"2023 quarterfinals
164th
South America",164th,South America,Men,Men,180 kg,,135 kg,230 kg,,,2:42,2:14,,,,,95 kg,56:00
1008,Josh Lynch,CrossFit Madison Heights,,,,North America,Men,,385 lb,,270 lb,455 lb,355,,3:10,2:45,8:00,,46,,220 lb,1:03
1015,Mark Salgado,CrossFit CB,,"2023 open
15891st
worldwide",15891st,worldwide,Men,Men (40-44),290 lb,,225 lb,375 lb,,,,,,,25,,160 lb,
1022,Brett Van Dyke,,,,,Canada,Men,,280 lb,,155 lb,325 lb,,30:37,8:42,5:52,14:50,,,,125 lb,
1024,Jeffrey Buttolph,Erie Shore CrossFit,,"2023 open
8198th
worldwide",8198th,worldwide,Men,Men (45-49),260 lb,,190 lb,385 lb,266,,6:33,4:36,10:49,,,,140 lb,
1036,Jeff McClurg,CrossFit Freedom,,,,North America East,Men (55-59),,406 lb,,180 lb,375 lb,260,,,3:59,,,,29:45,135 lb,
1052,Ben Holmes,CrossFit Reach,,"2023 open
16156th
worldwide",16156th,worldwide,Men,Men (35-39),205 lb,,185 lb,275 lb,,,5:38,,9:05,,,24:02,105 lb,
1053,Stephen Miller,CrossFit Linchpin,,"2023 open
1163rd
worldwide",1163rd,worldwide,Men,Men (45-49),345 lb,,195 lb,415 lb,,23:50,4:43,4:34,,,,,155 lb,
1095,Bart Boughton,,,"2023 open
10288th
worldwide",10288th,worldwide,Men,Men (40-44),200 lb,,175 lb,290 lb,,,,,,,,,125 lb,
1098,Allen Culbreth,CrossFit Unwritten,,"2023 quarterfinals
495th
worldwide",495th,worldwide,Men,Men (50-54),365 lb,,240 lb,365 lb,231,,4:33,4:38,10:34,,,24:19,165 lb,1:27
1109,Jason Thayer,Chemical City CrossFit,,,,United States,Men,,,,205 lb,,316,,,,9:09,,,,165 lb,1:18
1122,Patrick Sullivan,CrossFit West Cobb,,"2023 open
12172nd
worldwide",12172nd,worldwide,Men,Men (35-39),335 lb,,120 kg,405 lb,,,,2:05,,,,,95 kg,
1203,Marla Scarola,CrossFit 460,,"2023 open
1383rd
worldwide",1383rd,worldwide,Women,Women (40-44),240 lb,,160 lb,285 lb,324,23:04,3:49,2:50,9:25,,28,,105 lb,1:26
1207,Myriam Paquin,CrossFit L'Épaulé,,,,Canada,Women,,245 lb,,185 lb,295 lb,,,3:40,,,,,,160 lb,
1258,Steven Bartos,CrossFit Old School,,"2023 open
116191st
worldwide",116191st,worldwide,Men,Men,375 lb,,285 lb,455 lb,382,19:30,2:39,1:48,,,50,,215 lb,1:08
1289,Sergio Gonzalez,,,,,South Central,Men,,365 lb,,245 lb,405 lb,,,4:24,2:13,11:14,,26,,185 lb,
1330,Aaron Quick,,,,,,,,255 lb,,165 lb,315 lb,,,,,,,,,105 lb,
1341,Quint Coward,12th State CrossFit,,"2023 open
1561st
worldwide",1561st,worldwide,Men,Men (35-39),400 lb,,305 lb,450 lb,335,24:30,3:00,1:33,9:04,,45,26:28,245 lb,1:27
1359,Brandon Ash,CrossFit Huntington,,,,Mid Atlantic,Men,,410 lb,,285 lb,475 lb,356,18:18,2:48,2:14,7:26,,50,22:06,235 lb,
1376,Jonathan Hoyle,CrossFit Oak Ridge,,"2023 quarterfinals
662nd
worldwide",662nd,worldwide,Men,Men (45-49),355 lb,,255 lb,405 lb,335,,4:46,,8:51,,34,20:23,185 lb,55:00
1384,Pat Brennan,CrossFit Cuspis,,,,North America,Men,,290 lb,,235 lb,375 lb,,,,2:49,,,,,200 lb,
1403,Anthony Finch,CrossFit Frontier,,,,West Coast,Men,,445 lb,,325 lb,485 lb,,,2:18,1:58,8:08,,52,,250 lb,0:59
1409,Matt Duncan,CrossFit Muster Station,,,,North America East,Men,,225 lb,,115 lb,225 lb,,,,,,,,,105 lb,
1417,Katie Paulson,CrossFit Force,,,,West Coast,Women,,225 lb,,,255 lb,,,,,,,,,,
1440,Rachel Marder,CrossFit C5 Barbell,,,,North America East,Women,,235 lb,,91 lb,230 lb,,,,,,,,,70 lb,
1450,Darren Kiely,CrossFit 82,,,,Europe,Men,,190 kg,,12 kg,114 kg,555,4:26,1:05,60:00,2:32,,627,15:12,210 kg,1:09
1459,Jacky Schmitt,CrossFit Valens,,"2023 open
2726th
worldwide",2726th,worldwide,Women,Women,110 kg,,80 kg,125 kg,,,6:45,,,,,,65 kg,
1481,Katie Jamrozy,CrossFit Joyride,,,,North America,Women,,200 lb,,120 lb,210 lb,230,44:00,11:52,,,,6,27:09,85 lb,
1517,Jared Minton,CrossFit Osan,,,,South East,Men,,350 lb,,275 lb,405 lb,,,,,,,,,205 lb,0:56
1543,Kathleen Sigler,CrossFit Countdown,,"2023 open
49771st
worldwide",49771st,worldwide,Women,Women,305 lb,,210 lb,325 lb,,,,2:45,,,,39:00,150 lb,
1553,Melissa Fazio,CrossFit Arx,,,,North East,Women,,235 lb,,155 lb,311 lb,,,,,,,,22:18,130 lb,1:27
1581,Collan Baker,CrossFit Overthrow,,"2023 open
38410th
worldwide",38410th,worldwide,Men,Men,310 lb,,235 lb,425 lb,302,,5:31,3:03,10:34,,12,,190 lb,
1583,Marlon Castro,,,"2023 open
1316th
worldwide",1316th,worldwide,Men,Men (40-44),375 lb,,265 lb,475 lb,,,,,,,,,165 lb,
1597,Jill McDaniel,College Hill CrossFit,,,,North America East,Women,,245 lb,,185 lb,,,,,,,,,,135 lb,
1603,Esteban Hernandez,CrossFit Archangel,,,,United States,Men,,335 lb,,285 lb,415 lb,,26:07,,,,,25,,185 lb,
1607,Sophie Hudon,,,,,North America,Women,,225 lb,,185 lb,255 lb,,,,,,,52,23:15,145 lb,1:48
1670,Holland Humphrey,,,,,North Central,Men,,325 lb,,165 lb,335 lb,216,32:00,5:48,,,,,,,
1677,Julien Fernandez,CrossFit Lyon,,"2023 open
6593rd
worldwide",6593rd,worldwide,Men,Men,150 kg,,130 kg,230 kg,366,,2:28,,,,,,106 kg,
1722,Jackie Morrow,,,,,South East,Women,,130 lb,,85 lb,170 lb,,,12:00,6:33,14:32,,,29:41,70 lb,
1724,Dane Webb,CrossFit Town Center,,"2023 open
4965th
worldwide",4965th,worldwide,Men,Men (35-39),345 lb,,265 lb,400 lb,,,3:46,2:56,10:09,,,,200 lb,
1760,Cat Niemeyer,CrossFit So Flow,,,,,,,145 lb,,,165 lb,,,6:35,,,,,,,
1770,Julia Glotz,Maverick CrossFit,,"2023 quarterfinals
143rd
North America East",143rd,North America East,Women,Women,325 lb,,226 lb,301 lb,,,,,,,,,193 lb,
1771,Enrique Vega,,,,,Central America,Men,,435 lb,,275 lb,435 lb,,22:21,3:55,,,,20,25:26,205 lb,1:17
1781,Kristy Woods,CrossFit Lakeville,,,,North America,Women,,133 lb,,,213 lb,,,,,,,,,83 lb,
1790,Katre Kitchen,Tallinn CrossFit,,,,Estonia,Women,,205 lb,,,295 lb,,,9:07,,,,,24:47,,
1809,Carolina Nascimento,CrossFit Tupis,,"2023 open
13831st
worldwide",13831st,worldwide,Women,Women (35-39),,,,60 kg,,,,,,,,,,
1811,James Schellman,XS CrossFit,,"2023 open
2868th
worldwide",2868th,worldwide,Men,Men (45-49),275 lb,,195 lb,,316,,4:35,3:30,,,,21:00,145 lb,1:14
1853,Anne Ahern,CrossFit Unwavering,,,,South West,Women,,,,135 lb,245 lb,,,13:50,4:50,,,,,100 lb,
1860,Emmily Butz,CrossFit Powerstroke,,,,North America,Women,,215 lb,,186 lb,285 lb,,,,,,,,,145 lb,
1864,Anna Panova,CrossFit Hype,,,,North America East,Women,,120 lb,,140 lb,200 lb,,,8:37,3:39,3:39,,33,24:17,95 lb,1:26
1882,Christopher Wallen,CrossFit 315,,,,North America,Men,,235 lb,,,,,,,,,,,,,
1891,Daniel DeLomba,CrossFit New England,,,,North America,Men,,475 lb,,,505 lb,344,,2:23,,8:24,,,,,
1919,Phillip Smith,,,,,South Central,Men,,255 lb,,190 lb,315 lb,,,,,,,30,,165 lb,
1921,Terri Kenyon,CrossFit Randolph,,,,North America,Women,,225 lb,,170 lb,,,,3:55,2:13,,,,,125 lb,
1936,Kelly Slagh,CrossFit Lake Effect,,"2023 quarterfinals
182nd
worldwide",182nd,worldwide,Women,Women (40-44),230 lb,,180 lb,260 lb,,,,,,,,,130 lb,
1938,Lee Blanchard,,,,,,,,425 lb,,285 lb,475 lb,,,,,,,,,250 lb,
1958,Sarah A Morris,CrossFit East Peoria,,,,United States,Women,,225 lb,,170 lb,230 lb,,,5:25,5:00,,,20,,120 lb,1:45
1959,Jason Crawford,,,,,Central East,Men,,275 lb,,195 lb,305 lb,,,,,,,,,161 lb,
1981,David Bettes,CrossFit Incendia,,"2023 open
5376th
worldwide",5376th,worldwide,Men,Men (50-54),,,,,,,,,12:18,,,25:34,,
1984,Mariana Farías,,,,,,,,95 lb,,95 lb,135 lb,,,,,,,,35:00,65 lb,
1985,Ruth Zintzun,,,,,,,,,,,145 lb,,,,,,,,,50 lb,1:36
2001,Ricardo Chavira,,,,,Latin America,Men,,395 lb,,265 lb,435 lb,,,3:06,,,,63,,195 lb,
2014,Evan Aronowitz,Unbeaten CrossFit,,,,United States,Men,,370 lb,,295 lb,505 lb,326,,4:06,1:52,,,,,230 lb,
2022,Manny Larranaga,CrossFit ATR,,"2023 quarterfinals
408th
worldwide",408th,worldwide,Men,Men (50-54),365 lb,,245 lb,420 lb,,,3:28,,,,30,,165 lb,
2029,Tamara Meyer,CrossFit Santa Cruz,,"2023 open
2951st
worldwide",2951st,worldwide,Women,Women (50-54),,,,203 lb,,,,,,,,24:49,,
2031,Brittanee Trantham,Yuba City CrossFit,,"2023 open
11606th
worldwide",11606th,worldwide,Women,Women,235 lb,,165 lb,285 lb,260,,,,,,,,135 lb,
2047,Kathryn Blankenship,CrossFit Encompass,,,,North America,Women,,210 lb,,175 lb,285 lb,,,,,,,,,145 lb,
2051,Erin Blaine Strickland,CrossFit Octopus,,"2023 open
5186th
worldwide",5186th,worldwide,Men,Men,350 lb,,250 lb,405 lb,,,,,,,,,205 lb,
2057,Rene Vega,,,,,Mid Atlantic,Men,,375 lb,,275 lb,385 lb,,,,,,,,,205 lb,
2079,Billy Williams,CrossFit By The Sea,,,,United States,Men,,375 lb,,245 lb,425 lb,272,30:59,5:10,3:45,13:43,,20,27:22,175 lb,
2089,Gustavo Mendez,CrossFit Queretaro,,,,North America West,Men,,445 lb,,315 lb,500 lb,,,2:09,1:40,,,,18:41,245 lb,
2115,Juane Silva,La Loma CrossFit,,,,North America,Men,,315 lb,,225 lb,425 lb,,,,,,,,22:20,185 lb,1:05
2129,Kurt Walters,CrossFit 3090,,"2023 open
11668th
worldwide",11668th,worldwide,Men,Men (40-44),385 lb,,195 lb,405 lb,278,33:38,4:48,2:54,,,14,19:47,155 lb,1:14
2142,Will Bennett,,,,,North East,Men,,315 lb,,235 lb,425 lb,384,25:37,4:56,2:30,,,,,190 lb,
2144,Suzanne McBeath,Coast Mountain CrossFit,,"2023 open
2521st
worldwide",2521st,worldwide,Women,Women (45-49),185 lb,,110 lb,205 lb,,,,,,,,,85 lb,
2152,Árni Rúnar,CrossFit Reykjavík,,"2023 open
71441st
worldwide",71441st,worldwide,Men,Men,173 kg,,126 kg,175 kg,,,,,,,,,104 kg,
2169,Stephanie Hunter,,,,,Central East,Women,,,,,,,,,,9:53,,,,,
2176,Tracy Gifford,CrossFit Apollo,,,,United States,Women,,185 lb,,140 lb,240 lb,309,,,,,,,,110 lb,
2183,Tina McComber,CrossFit Châteauguay,,"2023 open
391st
worldwide",391st,worldwide,Women,Women (50-54),215 lb,,143 lb,275 lb,,,7:15,3:36,12:02,,10,29:00,105 lb,1:37
2184,Jordan Cichy,CrossFit Takeback,,"2023 open
8459th
worldwide",8459th,worldwide,Men,Men (35-39),365 lb,,290 lb,500 lb,,,2:18,1:54,7:44,,50,21:20,250 lb,
2235,Nikki Correa,CrossFit Casco Bay,,,,United States,Women,,200 lb,,145 lb,250 lb,,,,,,,,,115 lb,
2243,Nik Patrick,CrossFit Savvy,,,,United States,Men,,,,290 lb,,392,19:52,4:14,2:29,8:23,,34,,,
2253,Emmi Kauppinen,,,,,,,,85 kg,,70 kg,115 kg,,,,2:58,11:42,,,,55 kg,
2255,Mallory Erwin,CrossFit Pulse,,"2023 quarterfinals
314th
worldwide",314th,worldwide,Women,Women (35-39),280 lb,,205 lb,310 lb,387,,3:52,2:35,8:35,,28,,150 lb,1:12
2261,Kristen Pacatte,CrossFit Paladin,,"2023 open
5237th
worldwide",5237th,worldwide,Women,Women (45-49),215 lb,,120 lb,300 lb,189,26:03,4:28,,10:38,,,,80 lb,
2279,Bjarne Skovsborg Hansen,Spartan Mentality CrossFit,,,,Europe North,Men,,100 kg,,70 kg,153 kg,,,,,,,,20:19,,
2288,Amie Berlongieri,CrossFit Chicago Heights,,"2023 open
5806th
worldwide",5806th,worldwide,Women,Women (40-44),160 lb,,135 lb,225 lb,,,,,,,,,100 lb,
2291,Luis Enrique Hernandez,CrossFit Queretaro,,"2023 open
4958th
worldwide",4958th,worldwide,Men,Men (35-39),310 lb,,245 lb,415 lb,,,4:17,,,,,,175 lb,
2299,Matthew Scully,CrossFit 4017,,"2023 quarterfinals
531st
worldwide",531st,worldwide,Men,Men (40-44),165 kg,,120 kg,195 kg,,,2:55,,,,50,22:17,90 kg,
2301,Robert Mason,CrossFit Thunder Ridge,,,,West Coast,Men,,295 lb,,195 lb,455 lb,,,,,,,,,165 lb,
2319,Matthew Fahrenkopf,,,,,Central East,Men,,200 lb,,185 lb,305 lb,,,,,,,,,135 lb,
2327,Nick Esposto,True North CrossFit,,"2023 quarterfinals
202nd
North America East",202nd,North America East,Men,Men,,,,540 lb,,,,,,,,18:25,,
2328,Larry Sanchez,Back Alley CrossFit,,,,North America,Men,,455 lb,,270 lb,467 lb,,,,,,,,36:25,,
2329,Laura Besser,8th Day CrossFit,,,,North America,Women,,205 lb,,125 lb,305 lb,237,36:35,10:34,5:26,14:58,,14,28:39,90 lb,
2333,Mike Kim,CrossFit Thunderbolt,,"2023 open
2822nd
worldwide",2822nd,worldwide,Men,Men (45-49),315 lb,,215 lb,365 lb,294,24:11,3:51,3:04,8:56,,29,,145 lb,
2334,Jennifer Crain,CrossFit Oviedo,,,,North America East,Women,,235 lb,,175 lb,305 lb,,,,2:07,,,,22:30,140 lb,
2341,Elizabeth Rubalcava-Razo,CrossFit New Force,,,,South Central,Women,,230 lb,,140 lb,250 lb,,,,,,,,,100 lb,
2343,Albert Witherill,Graniteville CrossFit,,"2023 quarterfinals
1290th
worldwide",1290th,worldwide,Men,Men (40-44),320 lb,,245 lb,400 lb,360,19:03,4:14,3:01,8:09,,50,19:02,195 lb,1:10
