,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
307,Kyle Martinez,Hayward PD Badges and Barbells CrossFit,,,,North America,Men,,335 lb,,185 lb,405 lb,,,,,,,,30:00,125 lb,1:15
312,Andy Kobayashi,CrossFit Stealth,,"2023 open
5513th
worldwide",5513th,worldwide,Men,Men (50-54),,,150 lb,,,,,,,,,,115 lb,
316,David Higgins,CrossFit Prosperity,,,,United States,Men,,335 lb,,245 lb,505 lb,326,28:03,3:39,,,,45,,215 lb,1:16
325,Matthew Dupea,,,,,Northern California,Men,,305 lb,,230 lb,375 lb,269,43:27,7:52,3:19,12:45,,17,28:23,165 lb,
326,Yeko Cole,CrossFit Coveted,,,,North America,Women,,185 lb,,165 lb,200 lb,,,,,,,,,,
330,Amy Smith,CrossFit Roots,,"2023 open
3280th
worldwide",3280th,worldwide,Women,Women (35-39),230 lb,,170 lb,285 lb,,,,,,,,,130 lb,
342,Kenia Chavez,CrossFit Fibonacci,,"2023 open
20398th
worldwide",20398th,worldwide,Women,Women,215 lb,,140 lb,275 lb,,,,,,,10,,105 lb,
366,Tiana Gonzalez,CrossFit Westchester,,,,North America,Women,,245 lb,,115 lb,295 lb,,,,,,,,,80 lb,
374,Matthew Ryan,CrossFit 2444,,,,Oceania,Men,,150 kg,,105 kg,185 kg,,,,,,,5,,85 kg,
377,Andrew Cuiffo,Driven to Conquer CrossFit,,"2023 quarterfinals
1182nd
North America West",1182nd,North America West,Men,Men,385 lb,,295 lb,455 lb,366,,2:47,3:52,9:45,,55,,225 lb,
380,Alexi-Rae Devereaux,CrossFit BECC,,"2023 quarterfinals
1542nd
North America East",1542nd,North America East,Women,Women,205 lb,,160 lb,210 lb,,29:07,5:25,,,,12,21:42,110 lb,
398,Jasmine Wang,CrossFit Press On,,,,United States,Women,,,,145 lb,,291,22:16,4:35,4:14,9:51,,,24:15,,
404,Jennifer Schwartz,Back Alley CrossFit,,"2023 open
189th
worldwide",189th,worldwide,Women,Women (45-49),205 lb,,155 lb,302 lb,,,3:23,,,,23,,125 lb,
415,Zac Clark,CrossFit Apex,,,,North America,Men,,200 lb,,175 lb,325 lb,,,,,,,,,135 lb,
435,Jennifer Bos,CrossFit Pyro,,,,Canada West,Women,,180 lb,,140 lb,215 lb,,,,3:58,,,3,,120 lb,
441,Jeremy Hutzel,CrossFit Trivium,,,,North America,Men,,355 lb,,235 lb,440 lb,,,,,,,,,170 lb,
442,Linda Kehagias,CrossFit Oshawa,,,,Canada,Women,,170 lb,,,,,,,,,,6,25:36,,
459,Ben Morehead,CrossFit F9,,,,North America,Men,,355 lb,,225 lb,465 lb,,,,3:13,,,16,21:25,205 lb,1:51
475,Brendan Conroy,,,,,South West,Men,,255 lb,,145 lb,300 lb,,,,,,,,,125 lb,
477,Jonathan Nelson,CrossFit Raynham,,"2023 open
10154th
worldwide",10154th,worldwide,Men,Men (40-44),385 lb,,260 lb,400 lb,,,4:14,3:08,11:02,,25,28:25,175 lb,
483,Jamie Kiser,Default CrossFit,,,,North America,Women,,195 lb,,145 lb,255 lb,274,36:23,5:52,3:44,12:41,,,30:00,95 lb,
493,Kim Hubrich,CrossFit IN Town,,"2023 open
20471st
worldwide",20471st,worldwide,Women,Women,100 kg,,75 kg,143 kg,,,,,,,,,45 kg,
496,Al Petit,,,,,North America East,Men,,365 lb,,255 lb,455 lb,,,,3:05,,,,,205 lb,
504,Gail Shrive,CrossFit Perfection,,,,West Coast,Women,,185 lb,,,210 lb,,,,,,,,,75 lb,
507,Martin Sanchez,CrossFit Lakeville,,"2023 open
16290th
worldwide",16290th,worldwide,Men,Men (35-39),385 lb,,265 lb,405 lb,,,,2:50,9:37,,,21:35,190 lb,
516,Jason Martinez,Route 33 CrossFit,,,,Central East,Men,,255 lb,,170 lb,335 lb,238,,7:23,,10:06,,,22:48,130 lb,
517,Justin Rae,RedPoint CrossFit,,"2023 quarterfinals
2016th
North America East",2016th,North America East,Men,Men,385 lb,,285 lb,452 lb,,,3:30,2:30,,,45,,215 lb,
522,Russell (RJ) McCauley,,,,,North America,Men,,405 lb,,255 lb,435 lb,,,,,15:26,,,43:26,175 lb,
542,Ashley Burgette,CrossFit Rock Solid,,,,North America,Women,,235 lb,,185 lb,255 lb,,,5:03,2:29,10:50,,,,135 lb,
554,Hartley McClung,CrossFit Alakai,,,,North America West,Women,,170 lb,,140 lb,265 lb,,,8:28,5:41,12:28,,,,110 lb,
556,Jason Braun,CrossFit City of Lakes,,,,North America,Men,,385 lb,,275 lb,521 lb,,,4:45,2:53,,,,,197 lb,
566,Elisa Brown,Facing Giants CrossFit,,"2023 open
8444th
worldwide",8444th,worldwide,Women,Women (35-39),97 kg,,63 kg,128 kg,,,8:22,,,,,23:59,38 kg,
571,Sarah Castanon,,,,,North America,Women,,215 lb,,163 lb,305 lb,,,,,,,,,,
587,Kate Young,CrossFit 580,,,,North America,Women,,265 lb,,198 lb,345 lb,,,,,,,,,161 lb,
588,Ashley Larsen,Crosswinds CrossFit,,,,United States,Men,,375 lb,,215 lb,510 lb,301,,,2:47,12:47,,,,190 lb,
612,Nicolas Mielle,CrossFit Cact,,,,Europe,Men,,100 kg,,75 kg,165 kg,210,44:49,14:06,18:00,11:29,,27,26:11,60 kg,1:24
619,Pavel Gavriluk,Beaverton CrossFit,,"2023 open
3981st
worldwide",3981st,worldwide,Men,Men (40-44),275 lb,,225 lb,350 lb,291,,4:55,3:37,10:17,,,,145 lb,
627,Lexie Murgatroyd,CrossFit Nanaimo,,,,North America,Women,,255 lb,,195 lb,310 lb,,,,,,,14,,145 lb,
649,Emmanuel Marcus Teo Rui En,CrossFit Mobilus Clarke Quay,,"2023 quarterfinals
505th
Asia",505th,Asia,Men,Men,305 lb,,245 lb,405 lb,,,3:13,2:44,,,,,205 lb,
667,Jesus Torres,,,,,Mexico,Men,,355 lb,,265 lb,425 lb,,,4:21,,,,56,,185 lb,
668,Landon Johnsey,Ragin' CrossFit,,,,North America,Men,,450 lb,,350 lb,500 lb,,,2:00,1:52,,,,,275 lb,1:30
677,Carlos Erazo,,,,,North America,Men,,245 lb,,165 lb,315 lb,,,,,,,,,125 lb,
679,Evgeny Tyurikov,,,,,Asia,Men,,120 kg,,80 kg,140 kg,,,,,,,,,60 kg,
693,Caitlin Keevers,CrossFit Townsville,,,,Oceania,Women,,105 kg,,70 kg,145 kg,,,5:01,3:44,11:00,,,,53 kg,
695,Axel Ressin,CrossFit Reston,,,,United States,Men,,255 lb,,185 lb,,,,,,,,,,150 lb,
720,Cody Strange,,,,,North Central,Men,,,,,,,,9:50,,,,,,,
725,Regina Lipske,CrossFit Lakeville,,,,North America,Women,,163 lb,,113 lb,193 lb,,,,,,,,,83 lb,
727,Lana Thompson,CrossFit ASAP Forca,,,,North America,Women,,185 lb,,120 lb,220 lb,,,,,12:52,,,,85 lb,
735,Robert Morton,CrossFit Amarillo,,"2023 open
19472nd
worldwide",19472nd,worldwide,Men,Men (35-39),430 lb,,285 lb,430 lb,,,,,,,,,185 lb,1:23
747,Taylor Evans,The CrossFit Chamber,,,,Oceania,Women,,93 kg,,58 kg,110 kg,,,,,,,,,,
751,Jeongchan Lee,CrossFit Jungle,,"2023 open
12489th
worldwide",12489th,worldwide,Men,Men (35-39),,,,375 lb,,,,,,,,,175 lb,
757,Adele Coetzee,CrossFit Metal Therapy,,,,Australasia,Women,,100 kg,,70 kg,133 kg,,,,2:59,,,,,50 kg,
767,Bonnie Moses,CrossFit Invictus Back Bay,,"2023 open
4552nd
worldwide",4552nd,worldwide,Women,Women (35-39),,,160 lb,305 lb,,,,2:34,,,,,115 lb,
776,George Pistas,CrossFit 1864,,"2023 open
23625th
worldwide",23625th,worldwide,Men,Men (40-44),100 lb,,80 lb,120 kg,,,,6:45,,,48,11:50,,
785,León Maldonado,,,"2023 quarterfinals
620th
North America West",620th,North America West,Men,Men,365 lb,,245 lb,525 lb,,,,,,,,,195 lb,
792,Andreas Lindström,CrossFit Ibex,,"2023 open
11872nd
worldwide",11872nd,worldwide,Men,Men (35-39),170 kg,,140 kg,230 kg,,,,,,,,,110 kg,1:04
793,Supansa Chantasuwan,CrossFit DCHKT,,,,Asia,Women,,,,,,,,,,,,,29:00,,
796,James Cooper,CrossFit Reborn,,"2023 open
5226th
worldwide",5226th,worldwide,Men,Men (35-39),430 lb,,275 lb,405 lb,340,,4:13,2:55,,,,,217 lb,1:20
799,Esmiralda Swart,CrossFit Pretoria,,,,South Africa,Women,,102 kg,,72 kg,127 kg,,,,2:46,10:17,,,26:47,61 kg,
808,Alyssa Schultz,,,"2023 open
13216th
worldwide",13216th,worldwide,Women,Women,200 lb,,165 lb,220 lb,241,,3:14,2:45,8:25,,28,23:45,120 lb,
826,Stephanie Boian,,,,,Oceania,Women,,73 kg,,55 kg,100 kg,,,8:56,,10:32,,7,23:33,35 kg,
834,Lachlan Stuart,CrossFit Newstead,,"2023 open
11404th
worldwide",11404th,worldwide,Men,Men,180 kg,,130 kg,200 kg,,,,3:04,,,,18:37,107 kg,0:54
842,Evgeniy Glushkov,YV CrossFit Gvat,,"2023 open
2103rd
worldwide",2103rd,worldwide,Men,Men,185 kg,,150 kg,230 kg,,,2:46,,,,,,111 kg,
844,Jose Martinez,Rocky Top CrossFit,,,,North America,Men,,335 lb,,265 lb,425 lb,,,3:31,2:48,9:30,,,23:57,210 lb,
848,Juan Antonio Perelló,CrossFit Elviria,,,,Spain,Men,,160 kg,,130 kg,200 kg,,,3:57,1:56,,,,,100 kg,1:08
850,Casey Nieuwlandt,CrossFit Formidable,,,,United States,Women,,120 lb,,95 lb,175 lb,,,,,,,,26:17,70 lb,
859,Nicolas Favan,Coconut CrossFit,,,,Europe,Men,,170 kg,,135 kg,,,,2:37,2:15,,,,,100 kg,
863,Fabien Soldati,CrossFit Beziers,,"2023 quarterfinals
1081st
Europe",1081st,Europe,Men,Men,,,,,,,,,,,,,110 kg,
870,Rhys Campbell,Grandstand CrossFit,,,,Oceania,Men,,120 kg,,80 kg,190 kg,,,,,,,19,23:03,25 kg,
877,Andrew Waltz,CrossFit 817,,,,United States,Men,,,,,375 lb,299,,,,,,,,,
887,Kevin Couper,CrossFit Forth Valley,,,,Europe,Men,,165 kg,,120 kg,220 kg,,,,,,,11,23:28,80 kg,1:20
893,Bryant Hardwick,Seaward CrossFit,,,,North America,Men,,275 lb,,195 lb,,,,,,,,,,,
895,Francesco Calderone,CrossFit Capo d'Orlando,,,,Europe,Men,,165 kg,,116 kg,180 kg,,,2:58,3:11,,,,,95 kg,
896,Khaled Althekair,,,"2023 open
44111th
worldwide",44111th,worldwide,Men,Men,142 kg,,90 kg,197 kg,,,,,11:00,,,,75 kg,
897,Lissa Blackmore,Reebok CrossFit Reading,,,,United Kingdom,Women,,95 kg,,55 kg,105 kg,,,,,,,1,30:00,35 kg,
900,Leonid Noscov,,,,,Europe Central,Men,,150 kg,,110 kg,180 kg,,,,,,,,,85 kg,
903,Ondrej Hrabacka,,,,,Europe,Men,,190 kg,,147 kg,210 kg,,,3:22,,,,,26:20,122 kg,
908,Meir Admony,CrossFit Templum,,"2023 open
5343rd
worldwide",5343rd,worldwide,Men,Men (40-44),355 lb,,225 lb,425 lb,297,35:53,5:26,2:36,11:54,,24,,180 lb,1:14
913,Kenneth Gibson,CrossFit Tweedbank,,"2023 open
16595th
worldwide",16595th,worldwide,Men,Men (35-39),205 kg,,116 kg,230 kg,246,,,3:18,,,,,75 kg,
919,Mariya Anokhina,,,,,Europe,Women,,60 kg,,40 kg,65 kg,,,,,,,,,27 kg,
923,Anna Filimonova,,,,,Asia,Women,,105 kg,,77 kg,112 kg,,,,,,,,,60 kg,
937,Johannes Nolasco,CrossFit TwentyNineSeven,,"2023 open
12912th
worldwide",12912th,worldwide,Men,Men (40-44),135 kg,,95 kg,175 kg,,,8:55,,,,27,29:30,61 kg,1:31
946,Jacob Binder,CrossFit Cataclysm,,,,United States,Men,,370 lb,,,525 lb,,,,,,,,,,
949,Rui Leal,16.9 CrossFit,,"2023 open
1168th
worldwide",1168th,worldwide,Men,Men (50-54),120 kg,,93 kg,160 kg,,,,,,,25,,65 kg,
955,Helen Cave,Wakefield CrossFit,,,,Europe Central,Women,,95 kg,,60 kg,,,,,,,,,,,
970,Gabi Crump,CrossFit Victus,,"2023 open
4668th
worldwide",4668th,worldwide,Women,Women (40-44),88 kg,,68 kg,130 kg,,,,,,,,,,
988,Alicia Gento,CrossFit El Templo,,,,Europe South,Women,,64 kg,,45 kg,85 kg,,33:47,8:32,,15:25,,,,37 kg,
1007,Miguel Maldonado,,,,,Europe,Men,,110 kg,,90 kg,160 kg,,,,,,,,,,
1023,Rosa Haines,Carson City CrossFit,,"2023 open
8489th
worldwide",8489th,worldwide,Women,Women (35-39),185 lb,,145 lb,255 lb,,,8:14,3:59,12:40,,,32:00,95 lb,
1026,Amine Laklalech,CrossFit Novelty,,,,Africa,Men,,275 lb,,187 lb,341 lb,,,4:07,4:17,,,,19:36,139 lb,
1058,Svenja Murillo,CrossFit Assault,,"2023 open
4738th
worldwide",4738th,worldwide,Women,Women (35-39),73 kg,,60 kg,110 kg,345,,7:19,6:33,,,10,,49 kg,
1070,Ilka Kis,CrossFit Arad,,"2023 open
6412th
worldwide",6412th,worldwide,Women,Women,95 kg,,85 kg,,,,,,,,30,,70 kg,
1082,Ludvig Hahnsson,CrossFit Basement,,"2023 semifinals
25th
worldwide",25th,worldwide,Men,Men,180 kg,,135 kg,210 kg,,,2:47,,,,,,105 kg,
1098,JoseDalmao Ceballos Cabello,,,,,Panama,Men,,315 lb,,245 lb,325 lb,322,28:37,5:22,4:58,12:58,,25,24:32,205 lb,
1099,Matus Dudik,Good Vibes CrossFit,,"2023 open
2695th
worldwide",2695th,worldwide,Men,Men,200 kg,,145 kg,220 kg,,,2:15,,,,60,,115 kg,1:07
1115,Ali Yildirim,CrossFit Portsea Island,,,,Europe,Men,,165 kg,,100 kg,190 kg,,,,,,,10,23:56,75 kg,
1120,Erika Villaecija,Studio CrossFit,,"2023 open
8604th
worldwide",8604th,worldwide,Women,Women (35-39),80 lb,,65 kg,110 kg,,,,,,,,,53 kg,
1126,Marlé Stéphan,L'arène CrossFit Nakama,,,,Europe,Men,,155 kg,,102 kg,190 kg,,,,,,,,,80 kg,
1140,Damion Bird,,,,,Oceania,Men,,160 kg,,109 kg,210 kg,,,5:36,2:50,,,35,,85 kg,
1150,Luca Giuliana,,,"2023 open
2671st
worldwide",2671st,worldwide,Men,Men (40-44),160 kg,,131 kg,190 kg,,,,,,,,,103 kg,
1166,Olly Woolley,,,,,Europe,Men,,135 kg,,,140 kg,,,,2:32,,,,,,
1197,Rodrigo Santana,,,,,Europe,Men,,132 kg,,110 kg,163 kg,,,3:43,4:38,,,30,25:24,94 kg,1:28
1218,Miguel Oliveira,,,,,,,,150 kg,,116 kg,210 kg,,,,2:21,,,,,93 kg,
1222,Ross Verrills,Fosse Way CrossFit,,,,United Kingdom,Men,,135 kg,,80 kg,180 kg,,,6:59,,,,,,60 kg,
1246,Kariim Gouda,,,,,Africa,Men,,190 kg,,133 kg,225 kg,,,,,,,,,112 kg,
1257,Iñaki Morton,Red Barbell CrossFit,,"2023 open
29343rd
worldwide",29343rd,worldwide,Men,Men,180 kg,,127 kg,230 kg,,,,,,,,23:40,90 kg,
1266,Patricia Caye,CrossFit Arzo One,,,,Brazil,Women,,,,64 kg,,,,,,,,,,54 kg,
1272,Victoria Cluney,CrossFit Ironstone,,,,Canada East,Women,,235 lb,,145 lb,252 lb,,,,,,,8,25:05,120 lb,
1276,Andrew Simonenko,,,"2023 open
24192nd
worldwide",24192nd,worldwide,Men,Men,162 kg,,125 kg,210 kg,269,25:22,,3:27,12:32,,,22:45,97 kg,
1278,Allan Illingworth,,,,,Australia,Men,,130 kg,,,140 kg,,,,,,,,,,
1280,Raquel Michelon,Graw CrossFit,,"2023 open
31628th
worldwide",31628th,worldwide,Women,Women,90 kg,,62 kg,120 kg,222,,5:30,5:54,11:57,,32,29:44,47 kg,1:52
1300,Anil Unveren,CrossFit BackStreet,,,,Turkey,Men,,120 kg,,,175 kg,,,,,,,,23:58,,
1304,Conor Cassidy,D12 CrossFit,,"2023 quarterfinals
1069th
Europe",1069th,Europe,Men,Men,190 kg,,135 kg,210 kg,316,,2:34,,11:10,,40,24:50,105 kg,
1307,Jonathan Stanton-Humphreys,,,,,Europe,Men,,365 lb,,,430 lb,,,3:09,,,,20,23:10,108 lb,1:10
1320,Raphael Zanon,CrossFit Saurus,,,,South America,Men,,285 lb,,185 lb,375 lb,,,6:23,4:25,10:59,,52,20:29,145 lb,1:17
1322,Seline van Keeken - Korenhoff,CrossFit Punt Uit 2,,"2023 open
11117th
worldwide",11117th,worldwide,Women,Women,,,56 kg,103 kg,,,5:00,,,,,,46 kg,
1324,Elsa Mjoll Bergsteinsdottir,CrossFit Katla Lambhaga,,,,Europe,Women,,110 kg,,72 kg,125 kg,,,,,,,,,58 kg,
1334,Lianne Hill,CrossFit Bournemouth,,,,Europe,Women,,100 kg,,,,,,,,,,,,,
1338,Paulo Perdomo Tejera,,,,,,,,,,,175 kg,,,,,,,,,,
1341,Yoshio Sone,,,,,Asia,Men,,270 lb,,155 lb,265 lb,,,6:12,,,,33,21:30,125 lb,
1348,Melissa Lalonde,CrossFit Lachute,,"2023 open
19942nd
worldwide",19942nd,worldwide,Women,Women (35-39),90 kg,,60 kg,120 kg,,,,,,,27,,45 kg,
1349,Karen Liddell,CrossFit Swindon,,,,United Kingdom,Women,,,,,115 kg,,,,,,,,,,
1354,William Clarke,CrossFit Ferrum,,,,North America,Men,,,,,,,,,4:12,,,,,,
1371,Wil Tonacchio,CrossFit Cheyenne,,,,North America,Men,,405 lb,,307 lb,525 lb,,,2:45,1:52,,,50,,240 lb,
1380,James Moorhouse,CrossFit Woden,,"2023 open
34371st
worldwide",34371st,worldwide,Men,Men,165 kg,,125 kg,210 kg,380,18:42,3:15,2:10,8:00,,35,18:30,100 kg,1:06
1387,Florian Robert,CrossFit Marguerittes,,,,Europe,Men,,125 kg,,95 kg,175 kg,,,,,,,,,82 kg,
1401,Daniel Smith,CrossFit On Track,,"2023 open
28463rd
worldwide",28463rd,worldwide,Men,Men,335 lb,72:02,245 lb,405 lb,300,,3:35,,9:12,,36,21:27,215 lb,
1423,Jordan Malbrough,,,,,South Central,Men,,300 lb,,,375 lb,,,,,,,,,,
1429,Patrick Kelliher,CrossFit Magnitude,,,,North America,Men,,285 lb,,185 lb,345 lb,,,,,,,,,135 lb,
1431,Juan Antonio Ausina Salas,CrossFit Torredembarra,,,,Europe South,Men,,130 kg,,,185 kg,,,5:35,,,,,,,
1440,Gustavo Coli,CrossFit Leões,,,,South America,Men,,,,,,,,,,,,,25:43,,
1456,Christian Kürschner,CrossFit Differ,,,,Germany,Men,,110 lb,,,140 kg,,,,,,,25,20:00,,
1477,Felix Domula,,,"2023 open
13581st
worldwide",13581st,worldwide,Men,Men (35-39),130 kg,64:32,93 kg,190 kg,,,,,,,,,70 kg,
1489,Chrystel Ligneres,CrossFit Cathare,,"2023 open
104164th
worldwide",104164th,worldwide,Women,Women,,,,90 kg,,,,,,,,,32 kg,
1491,Mark Miller,,,,,North Central,Men,,255 lb,,185 lb,325 lb,,,,,,,,,135 lb,
1492,Erik Woolgar,PURE Fitness CrossFit,,"2023 open
7253rd
worldwide",7253rd,worldwide,Men,Men (35-39),365 lb,,265 lb,435 lb,,,,,,,,,185 lb,
1496,Gianmarco Carrassa,CrossFit Efesto,,,,Europe,Men,,140 kg,,105 kg,182 kg,,,3:00,,,,40,23:59,,
1497,Michelle Fox-Sayer,CrossFit Mobilus Chinatown,,"2023 quarterfinals
224th
Europe",224th,Europe,Women,Women,130 kg,,98 kg,140 kg,,,,,,,,,75 kg,
1501,Braam van Wyk,CrossFit George,,,,Africa,Men,,120 kg,,90 kg,120 kg,,,,9:00,,,10,28:30,70 kg,1:35
1507,Franklin Viteri,,,,,,,,385 lb,,295 lb,405 lb,,,3:00,,,,,,225 lb,
1511,Mia Cogliantry-Salvini,CrossFit Wingman,,,,North America,Women,,165 lb,,125 lb,250 lb,,37:00,,6:26,,,,35:22,92 lb,
1513,Daan Boers,,,,,Europe,Men,,100 kg,,80 kg,145 kg,,,8:45,,,,,,65 kg,
1527,Elisabeth Rosencrum,JF CrossFit,,"2023 open
4873rd
worldwide",4873rd,worldwide,Women,Women (40-44),295 lb,,190 lb,375 lb,,,8:13,2:38,,5:31,,,140 lb,
1541,Juan Carlos Alados Hernandez,,,,,Europe,Men,,145 kg,,100 kg,190 kg,,,3:05,2:02,8:50,,40,20:15,90 kg,1:15
1552,Alexander Ekermark,Styrka CrossFit,,,,Europe North,Men,,130 kg,,100 kg,145 kg,,,,,,,23,,80 kg,
1568,Manthan Kimmane,Fort Miami CrossFit,,"2023 open
9476th
worldwide",9476th,worldwide,Men,Men (35-39),320 lb,,225 lb,455 lb,,,,,,,,,185 lb,
1572,Clinton Blankinship,CrossFit Linchpin,,"2023 open
5244th
worldwide",5244th,worldwide,Men,Men (45-49),265 lb,,190 lb,315 lb,,,6:14,4:29,10:45,,,27:12,145 lb,1:25
1574,Ana Carolina Ribeiro Goes,Barao CrossFit,,,,South America,Women,,,,,,,,,,,,,21:44,,
1605,Nicole Mclean,CrossFit Mayview,,,,North America,Women,,280 lb,,185 lb,307 lb,324,,3:18,,,,,,145 lb,
1618,Rob Powell,Esprit de Corps CrossFit,,,,Europe Central,Men,,120 kg,,90 kg,155 kg,,,,,,,,,73 kg,
1628,Chris Martin,CrossFit Execution,,,,North America East,Men,,335 lb,,,385 lb,,,,,,,,,,
1639,Marcelo Silveira,,,,,South America,Men,,120 kg,,100 kg,160 kg,,,,,,,22,31:54,74 kg,1:52
1665,Brian Pankratz,CrossFit Petroglyph,,,,North America,Men,,245 lb,,185 lb,345 lb,277,27:15,5:17,3:11,,,,29:25,,
1690,Samantha van Thiel,CrossFit Algoa,,,,Africa,Women,,75 kg,,,90 kg,,,,,,,,,34 kg,
1707,Ron Cunningham,,,,,North America,Men,,475 lb,,,440 lb,,,,,,,,,,1:04
1715,Stephanie Cinocco,CrossFit Mill Street,,,,North America,Women,,200 lb,,125 lb,226 lb,,,,5:12,17:18,,,,95 lb,
1724,Renee Day,CrossFit Williamsville,,"2023 open
499th
worldwide",499th,worldwide,Women (60-64),Women (60-64),150 lb,,,220 lb,,,,,,,,28:00,,
1726,Mikolaj Weckowski,CrossFit Glasgow,,,,United Kingdom,Men,,155 kg,,95 kg,210 lb,,,4:40,,,,,,60 kg,
1732,Hugo Costenoble,CrossFit Le Mans,,"2023 open
9166th
worldwide",9166th,worldwide,Men,Men,,,,,,,,,,,,21:31,,
