,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
190,Ralph Ten Broeke,Mobilis Amstel CrossFit,,,,Europe,Men,,130 kg,,95 kg,165 kg,,,6:02,,,,,,80 kg,
265,Alexa Dunn George,,,,,Canada West,Women,,,,105 lb,300 lb,,,,,,,,,,
278,Walter Crain,,,,,North America,Men,,345 lb,,275 lb,415 lb,447,,,1:58,7:23,,63,17:49,230 lb,0:55
290,Leigh Pedrick,Mesomorph CrossFit,,,,Oceania,Men,,185 kg,,128 kg,200 kg,361,,,1:46,8:43,,,,95 kg,
294,Joanna Wood,Wildfire CrossFit,,,,United States,Women,,190 lb,,,255 lb,,,,,,,,,,
301,Carlos Garces,CrossFit Queretaro,,,,North America,Men,,295 lb,,235 lb,375 lb,,,3:58,3:01,,,40,18:26,175 lb,
305,Karlie Kinley,CrossFit Kwen Kwem,,"2023 open
4409th
worldwide",4409th,worldwide,Women,Women (40-44),245 lb,,175 lb,345 lb,,,,,,,,,120 lb,
318,Effrey Cruz,,,,,Asia,Men,,255 lb,,205 lb,305 lb,,,5:50,7:20,,,,,165 lb,
333,Megan Cryer,CrossFit Northern Adelaide,,"2023 open
48017th
worldwide",48017th,worldwide,Women,Women,65 kg,,57 kg,110 kg,,28:57,,,,,,,,
338,Rachel Bird,CrossFit 5451,,,,Australia,Women,,90 kg,,55 kg,100 kg,,,,,,,,,,
349,Julio Cornejo,,,,,United States,Men,,335 lb,,225 lb,435 lb,,,,,,,20,,155 lb,
417,Matthew Ritzlmayr,CrossFit Sunninghill,,"2023 open
20308th
worldwide",20308th,worldwide,Men,Men,155 kg,,130 kg,185 kg,347,,2:31,,8:29,,38,,110 kg,
425,Juan Manuel Perez Rubio,,,,,,,,125 lb,,90 kg,150 lb,,,,,,,,,74 lb,
430,Dawie Burger,CrossFit M4M,,,,Africa,Men,,120 kg,,95 kg,,,,,,,,,,80 kg,
438,Mike Bekelaar,CrossFit 040,,"2023 open
18593rd
worldwide",18593rd,worldwide,Men,Men (40-44),140 kg,,70 kg,185 kg,,,6:38,3:47,13:44,,4,27:55,60 kg,
444,Dan Morgan,CrossFit 617,,"2023 open
3142nd
worldwide",3142nd,worldwide,Men (55-59),Men (55-59),255 lb,,165 lb,350 lb,230,,10:00,3:58,,,15,,115 lb,
455,Benjamin Benini,CrossFit Louvre III,,"2023 open
28995th
worldwide",28995th,worldwide,Men,Men,145 kg,,94 kg,165 kg,,,,,,,,22:04,74 kg,
459,John Hall,,,,,North America,Men,,300 lb,,225 lb,385 lb,,,3:50,3:06,8:57,,,22:04,155 lb,
460,Kyle Stallard,Brays Oaks CrossFit,,,,North America West,Men,,285 lb,,195 lb,355 lb,324,31:10,5:48,4:27,9:17,,25,,145 lb,
461,Lee Holland,Celtic CrossFit,,"2023 open
29790th
worldwide",29790th,worldwide,Men,Men (35-39),110 kg,,75 kg,132 kg,,,,,,,,27:37,,
463,Simon Pepper,,,,,Europe,Men,,260 lb,,175 lb,365 lb,314,,8:03,,,,,,145 lb,
489,Robin Jakobus,CrossFit LDK,,"2023 open
26438th
worldwide",26438th,worldwide,Men,Men,191 kg,,,,,,,,,,,,,
507,Ashley Blanchard,CrossFit Onside,,,,Canada East,Women,,260 lb,,155 lb,260 lb,,,,,,,,,115 lb,
511,Iraklis Michael,,,,,,,,180 kg,,85 kg,190 kg,,,,,,,35,24:10,65 kg,1:50
521,Lai Ki Cheng,CrossFit Mobilus Clarke Quay,,,,Asia,Men,,305 lb,,225 lb,400 lb,,,6:30,,,,30,,165 lb,
531,Gareth Schofield-Downing,CrossFit Beorn,,,,Europe Central,Men,,150 kg,,117 kg,210 kg,,,,,,,,24:38,80 kg,
536,Nathan Higgins,CrossFit OL1,,,,United Kingdom,Men,,105 kg,,83 kg,,,,,,,,,,60 kg,
545,Petar Todorovski,CrossFit Skopje,,"2023 open
10318th
worldwide",10318th,worldwide,Men,Men (35-39),165 kg,,100 kg,200 kg,307,,4:41,3:26,8:50,,20,20:47,75 kg,
548,Kailee Zanin,CrossFit Lynden,,,,United States,Women,,240 lb,,165 lb,270 lb,,,,,,,,,125 lb,
562,Jennifer Derr,CrossFit Petram,,,,North America,Women,,230 lb,,165 lb,275 lb,310,,4:12,2:44,10:48,,,,,
581,Olaf De Cock,,,"2023 open
3931st
worldwide",3931st,worldwide,Men,Men (40-44),130 kg,,105 kg,160 kg,,20:33,3:45,,,,,18:07,80 kg,1:05
587,Owen Taylor,,,,,United States,Men,,475 lb,,295 lb,525 lb,,,3:01,,,,39,21:00,235 lb,
588,Jeff Allen,CrossFit East Indy,,,,Central East,Men,,,,,215 lb,,,,,,,,,,
633,Benjamin Laval,CrossFit Sanzaru,,,,Europe,Men,,180 kg,,130 kg,200 kg,341,,2:40,,,,40,,105 kg,
634,Leonel Bustos Barbe,,,,,Europe,Men,,120 kg,,90 kg,160 kg,,,7:09,5:01,,,14,24:00,40 kg,3:00
673,Michael Jones,Maverick CrossFit,,"2023 open
29793rd
worldwide",29793rd,worldwide,Men,Men,355 lb,,245 lb,435 lb,,,,,,,42,,210 lb,
677,Aaron Baczynski,StormCloud CrossFit,,,,United States,Men,,,,185 lb,,,,,,,,,,,
702,Ben Bednar,NewWave CrossFit,,,,Europe,Men,,85 kg,,68 kg,115 kg,,,,,,,30,23:25,53 kg,
706,Carlos Esteban,,,,,,,,170 kg,,103 kg,200 kg,,,,,,,,,,
717,Gergely Szatmári,,,,,,,,165 kg,,120 kg,210 kg,,,,,,,,,,
722,Super Ron White,All Grit CrossFit,,"2023 open
9279th
worldwide",9279th,worldwide,Men,Men (45-49),90 kg,,70 kg,160 kg,,,5:00,2:21,,,5,23:15,48 kg,1:04
754,Ziyuan Zou,CrossFit Mobilus Clarke Quay,,"2023 quarterfinals
342nd
Asia",342nd,Asia,Men,Men,405 lb,,305 lb,505 lb,,28:57,,,,,,,200 lb,
773,Pedro Leite,,,,,,,,110 kg,,,135 kg,,,,,,,,,,
788,Angel Bonilla,CrossFit Taino,,,,United States,Men,,430 lb,,275 lb,485 lb,222,,5:05,2:26,,,1,,180 lb,2:05
793,Todd Wardwell Jr.,CrossFit PR Star,,"2023 quarterfinals
1159th
North America East",1159th,North America East,Men,Men,425 lb,,317 lb,505 lb,,,,,,,,,247 lb,
795,Tony Ippolito,Red Stick CrossFit,,"2023 open
457th
worldwide",457th,worldwide,Men (60-64),Men (60-64),335 lb,,,,,,,,,,,,,
827,Rasmus Strömblad,CrossFit Ystad,,"2023 open
2452nd
worldwide",2452nd,worldwide,Men,Men (35-39),150 kg,,122 kg,203 kg,329,,4:51,2:47,,,31,25:00,100 kg,
828,Christelle Schaal,CrossFit South Wharf,,,,Australasia,Women,,75 kg,,48 kg,90 kg,,,9:05,,11:27,,5,29:00,35 kg,
838,Cody Dougless,CrossFit Traverse,,,,United States,Men,,285 lb,,215 lb,365 lb,,,,2:54,12:52,,10,30:48,165 lb,1:29
839,Jaron Muckey,CTA CrossFit,,,,North America West,Men,,465 lb,,285 lb,535 lb,,,,,,,,,,
851,Guilherme Nasuk,CrossFit Mitra,,,,South America,Men,,245 lb,,176 lb,392 lb,,,7:19,6:00,9:27,,35,22:04,154 lb,1:40
855,John Bates,Dean CrossFit,,"2023 open
2164th
worldwide",2164th,worldwide,Men,Men (35-39),405 lb,,265 lb,525 lb,,,2:37,,9:26,,,26:56,220 lb,
858,Jamie Gunthorp,CrossFit Jääkarhu,,"2023 open
6293rd
worldwide",6293rd,worldwide,Women,Women (40-44),195 lb,,145 lb,220 lb,,,9:27,3:32,16:13,,,,100 lb,
873,Dylan Kennedy,Vivamus CrossFit,,,,North America,Men,,410 lb,,285 lb,475 lb,,,,,,,44,,205 lb,
890,Niko Laakkonen,CrossFit Mikkeli,,"2023 open
274th
worldwide",274th,worldwide,Men,Men (35-39),180 kg,,130 kg,200 kg,,,,,,,,,100 kg,
892,Karolis Večkys,Amber CrossFit,,,,Europe,Men,,130 kg,45:25,95 kg,190 kg,,,5:20,3:37,,,15,25:00,70 kg,
895,Constantin Schwarz,CrossFit Hiesfeld,,,,Europe,Men,,170 kg,,,,,,,,,,,,,
896,Courtney Flanders,CrossFit Glasgow,,"2023 open
31819th
worldwide",31819th,worldwide,Men,Men,162 kg,,115 kg,201 kg,,,,,,,,,100 kg,
900,Martin Robert,L'Usine CrossFit 640,,"2023 open
104883rd
worldwide",104883rd,worldwide,Men,Men,225 lb,,,285 lb,,,,,,,20,25:00,140 lb,
923,Markus Grasselt,CrossFit Munich,,,,Germany,Men,,165 kg,,98 kg,225 kg,,,,,,,,,53 kg,
930,Naomi McMinn,CrossFit Kirkintilloch,,,,United Kingdom,Women,,110 kg,,68 kg,148 kg,,,,2:35,,,15,22:23,55 kg,
934,Cameron Gilmore,,,"2023 open
20219th
worldwide",20219th,worldwide,Men,Men,100 kg,,75 kg,155 kg,,,,,8:56,,,,70 kg,1:20
970,Nicholas Lang,,,,,,,,180 kg,,110 kg,220 kg,,,,1:51,,,,,80 kg,
975,Sean O'Byrne,CrossFit Full Send,,"2023 open
8834th
worldwide",8834th,worldwide,Men,Men,350 lb,,285 lb,405 lb,,,2:49,,,,,,220 lb,
981,Rafael Solano,CrossFit Yas,,"2023 quarterfinals
403rd
South America",403rd,South America,Men,Men,170 kg,,126 kg,225 kg,,,,,,,,,103 kg,
987,Sloan Fletcher,CrossFit Change,,"2023 quarterfinals
482nd
North America East",482nd,North America East,Women,Women,,,,,,,6:43,2:29,,,,,,
997,Robert Schnitzler,CrossFit Eagle Alley,,"2023 open
55593rd
worldwide",55593rd,worldwide,Men,Men,315 lb,,240 lb,385 lb,,,,,,,,,155 lb,
1002,Kimberly Sims,CrossFit Cafe,,"2023 open
1087th
worldwide",1087th,worldwide,Women (55-59),Women (55-59),148 lb,,95 lb,220 lb,,,,,,,,,75 lb,
1006,John Maldonado,CrossFit Bell,,,,United States,Men,,300 lb,,185 lb,365 lb,,,,,,,,,135 lb,
1008,Guglielmo Miriello,,,,,,,,105 kg,,85 kg,155 kg,,,,4:28,,,,,55 kg,
1040,Stephen Solano,,,,,,,,,,,,,,,,20:00,,,,,
1048,Nick Ray,Bridge View CrossFit,,"2023 quarterfinals
607th
worldwide",607th,worldwide,Men,Men (35-39),365 lb,,290 lb,450 lb,347,,2:23,2:09,7:01,,,23:00,225 lb,
1052,Cliff Gabbard,Risen Strength CrossFit,,"2023 open
11060th
worldwide",11060th,worldwide,Men,Men (40-44),325 lb,,220 lb,430 lb,255,,6:38,3:32,11:16,,21,26:24,165 lb,1:26
1084,Erik Plate,,,,,North America,Men,,370 lb,,215 lb,410 lb,,,,3:15,,,,138:00,155 lb,2:00
1096,Marilize Low,CrossFit False Bay,,"2023 open
1355th
worldwide",1355th,worldwide,Women,Women (45-49),80 kg,,62 kg,125 kg,229,,8:51,,11:46,,23,,44 kg,
1123,Claire Turek,CrossFit Kirrawee,,,,Oceania,Women,,80 kg,,60 kg,110 kg,,,,,,,,,45 kg,
1128,Lukasz Czarnolecki,CrossFit Magazyn 38,,"2023 open
34248th
worldwide",34248th,worldwide,Men,Men,135 kg,,111 kg,185 kg,302,,,3:08,9:19,,,,75 kg,
1132,Michael Loza,CrossFit Myrtle Beach,,"2023 open
19738th
worldwide",19738th,worldwide,Men,Men,275 lb,,235 lb,295 lb,,,4:03,,8:46,,,,175 lb,
1134,Raul Orive,CrossFit Montecarmelo,,"2023 open
7334th
worldwide",7334th,worldwide,Men,Men (35-39),,,100 kg,,,,,,,,,,75 kg,
1158,Nathan Agati,Maxability Sports and CrossFit,,"2023 open
96891st
worldwide",96891st,worldwide,Men,Men,,,235 lb,,,,,,,,,,190 lb,
1197,Cory Hanna,,,,,South Central,Men,,265 lb,,165 lb,305 lb,,,,,,,,,,1:30
1198,Jonathan MacKinnon,CrossFit Oxhouse,,,,United Kingdom,Men,,103 kg,,75 kg,160 kg,204,,,,,,15,,60 kg,
1228,Alejandro Buitrago,,,"2023 quarterfinals
1148th
worldwide",1148th,worldwide,Men,Men (40-44),335 lb,,230 lb,405 lb,,,,2:26,,,,,195 lb,1:00
1245,Christopher Presser,Beyond The Lines CrossFit,,,,United States,Men,,325 lb,,245 lb,435 lb,275,40:27,,,,,,,165 lb,
1272,Alexandro Martins,,,"2023 quarterfinals
156th
South America",156th,South America,Men,Men,463 lb,,322 lb,463 lb,,,,,,,60,20:00,265 lb,
1276,Nick Agostinelli,CrossFit Falls Church,,,,United States,Men,,535 lb,,335 lb,555 lb,,,2:40,1:34,,,50,,285 lb,
1277,Bryan Ezell,CrossFit Raw Appeal,,,,North America,Men,,325 lb,,225 lb,415 lb,306,22:00,3:04,,12:35,,51,27:00,160 lb,
1278,Catherine Conklin,CrossFit SOSF,,,,North America,Women,,,,,245 lb,,,,,,,,,,
1295,Alex Procajlo,CrossFit 416,,"2023 open
34694th
worldwide",34694th,worldwide,Men,Men,355 lb,,255 lb,455 lb,,26:23,5:11,2:35,9:47,,27,27:01,195 lb,
1333,Brian Rhoades,CrossFit VIM,,,,South West,Men,,425 lb,,295 lb,500 lb,,,,,,,39,,,
1343,Millie Hernandez,Young Lion CrossFit,,"2023 open
6434th
worldwide",6434th,worldwide,Women,Women (45-49),155 lb,,110 lb,205 lb,,,,,,,,,55 lb,
1354,Lee Dowling,CrossFit RNA,,,,Europe,Men,,,,,,,,,,,,,26:43,,
1379,Michael Ruggiero,CrossFit Main Line - Ardmore,,,,United States,Men,,265 lb,,205 lb,405 lb,,,,,,,,,155 lb,
1389,Pedro Pimentel,Under Cover CrossFit,,,,North America East,Men,,265 lb,,135 lb,305 lb,,,,,,,,,,
1390,Eric Holmes,CrossFit Unbreakable,,"2023 open
7409th
worldwide",7409th,worldwide,Men,Men (40-44),265 lb,,185 lb,320 lb,,27:40,,,12:10,,,,155 lb,
1398,Eduardo Araya,,,,,North America,Men,,335 lb,,225 lb,405 lb,,,2:25,4:02,,,,22:00,185 lb,0:56
1415,Filipe Pinheiro,,,,,Latin America,Men,,315 lb,,245 lb,405 lb,,,,3:06,,,,,205 lb,
1418,Larissa Corwin,CrossFit Fairport,,,,United States,Women,,255 lb,,195 lb,285 lb,,,,,,,,,155 lb,
1438,Joe Pawlikowski,CrossFit Nutley,,,,United States,Men,,355 lb,,225 lb,420 lb,,,6:09,,,,15,,170 lb,1:18
1453,Lee 현태,CrossFit HOLA,,,,Asia,Men,,385 lb,,300 lb,415 lb,,,2:08,2:26,,,50,25:00,255 lb,
1478,Alyissa Wiebe,CrossFit Vo2 Max,,"2023 open
3903rd
worldwide",3903rd,worldwide,Women,Women,230 lb,,183 lb,,,,,,,,,21:00,135 lb,
1501,Denis Dubois,CrossFit HFS,,,,Europe,Men,,200 kg,,125 kg,250 kg,,,,,,,,18:40,100 kg,
1512,Lachlan Josey,CrossFit Dauntless,,,,Oceania,Men,,185 kg,,110 kg,240 kg,,,3:20,,,,,,85 kg,
1519,Liubov Zhestareva,,,,,Asia,Women,,95 kg,,78 kg,130 kg,,,,,,,32,,58 kg,
1523,Kristin S Kvisvik,CrossFit Oslo,,"2023 open
1128th
worldwide",1128th,worldwide,Women (55-59),Women (55-59),,,,115 kg,,,,,,,10,25:10,,1:07
1535,Jordi Clemente,CrossFit BCN,,"2023 open
14904th
worldwide",14904th,worldwide,Men,Men (40-44),130 lb,,85 kg,180 kg,,,,,,,30,22:00,68 kg,1:30
1577,Drew Moomey,CrossFit O'Fallon,,,,North Central,Men,,455 lb,,275 lb,485 lb,,32:30,4:00,3:13,8:57,,,22:00,215 lb,
1594,Lindsay Dallison,CrossFit East Sacramento,,,,United States,Women,,225 lb,,178 lb,275 lb,,,,5:07,,,,,123 lb,
1598,Bobby Lands,CrossFit Perryville,,"2023 open
19405th
worldwide",19405th,worldwide,Men,Men (35-39),445 lb,,235 lb,425 lb,,,5:27,3:30,10:53,,,,195 lb,1:16
1625,Rachelle Castro,,,,,,,,155 lb,,95 lb,255 lb,,,,3:03,,,,,75 lb,
1648,Nathan Parker,CrossFit Oak Hill,,,,United States,Men,,295 lb,,,405 lb,,,,,,,,,,
1656,Juan Torres,,,"2023 open
33754th
worldwide",33754th,worldwide,Men,Men,440 lb,,335 lb,535 lb,,,2:56,2:10,,,65,23:00,270 lb,1:18
1683,Bernardo Fuentes,,,,,North America,Men,,215 lb,,125 lb,235 lb,,,,,,,,35:00,105 lb,
1694,Derrek Wilson,CrossFit Intrigue,,,,South East,Men,,295 lb,,240 lb,435 lb,245,,8:43,3:05,12:22,,,26:00,165 lb,1:29
1695,Stanislav Brovko,CrossFit Rekord,,,,Russian Federation,Men,,130 kg,,110 kg,170 kg,,,,,,,,,90 kg,
1737,David Trabulo,CrossFit Aptior,,,,Europe,Men,,,,155 kg,,,,2:47,2:14,7:50,,,,120 kg,
1778,Meghan Canose,CrossFit Mt. Lebanon,,,,North America,Women,,215 lb,,165 lb,250 lb,322,,3:01,2:37,9:18,,,19:03,140 lb,
1779,Wade Zufall,,,,,North America,Men,,315 lb,,225 lb,460 lb,,,,,,,,,,
1816,Pierre Lassalle,CrossFit Castèu,,"2023 open
92nd
worldwide",92nd,worldwide,Men (65+),Men (65+),115 kg,,70 kg,135 kg,,,,,,,,,60 kg,
1819,Ben Kelso,CrossFit PENDLE,,,,United Kingdom,Men,,130 kg,,98 kg,170 kg,,,,2:48,7:03,,46,19:46,75 kg,
1823,David Cox,CrossFit Lyon,,"2023 open
7370th
worldwide",7370th,worldwide,Men,Men (45-49),,,,,252,,,,,,,,,
1829,Aleksandr Chaika,,,"2023 open
3062nd
worldwide",3062nd,worldwide,Men,Men (40-44),160 kg,,115 kg,200 kg,,,6:30,,,,35,22:34,95 kg,
1835,Peter Breitenstein,Rolfe Valley CrossFit,,"2023 open
458th
worldwide",458th,worldwide,Men (65+),Men (65+),90 kg,,65 kg,125 kg,,,,,,,,,50 kg,
1847,Lukas Christen,Limitless Power CrossFit,,,,Europe,Men,,180 kg,,120 kg,215 kg,410,20:33,3:45,2:21,9:59,,,,101 kg,
1857,Rodrigo Figueiredo,Eros CrossFit,,,,South America,Men,,130 kg,,95 kg,160 kg,,,5:25,,,,25,27:48,75 kg,
1859,Ronaldo Brito,Punk CrossFit,,,,Brazil,Men,,220 lb,,125 lb,265 lb,,,,,,,30,,115 lb,
1868,Constantin Savu,CrossFit Essentia,,,,Europe,Men,,175 kg,,110 kg,,,,,,,,1,,85 kg,
1885,Guido Huiskens,CA CrossFit,,,,Europe,Men,,150 kg,,111 kg,205 kg,303,,5:19,3:19,,,36,,91 kg,1:12
1895,Tony Bouts,,,,,,,,135 kg,,90 kg,180 kg,,,4:44,,,,,,72 kg,
1902,David Carrion,CrossFit Box Castelldefels,,,,Europe,Men,,160 kg,,100 kg,195 kg,,,3:30,2:42,,,34,25:00,90 kg,
1903,Dora Birgisdottir,CrossFit Yas,,"2023 quarterfinals
314th
Europe",314th,Europe,Women,Women,255 lb,,190 lb,287 lb,,,,,,,,,155 lb,
1908,Darren Jackson,,,,,Europe,Men,,155 kg,,90 kg,200 kg,,,,,,,,21:02,70 kg,1:04
1910,Teresa Meyer,CrossFit Nordlicht,,,,Germany,Women,,108 kg,,85 kg,125 kg,,,2:55,,,,,,65 kg,
1939,Nicolas Bosch,CrossFit 4 L,,,,South America,Men,,140 kg,,80 kg,190 kg,,,,,,,10,28:00,60 kg,2:00
1945,Harrison Kent,Tusk CrossFit,,"2023 open
39503rd
worldwide",39503rd,worldwide,Men,Men,450 lb,,335 lb,550 lb,,,4:39,1:53,,,,,225 lb,
1961,Rob Lobello,,,,,,,,,,,,,,,,,,,26:14,,
1964,Kareem Williams,Golden Phoenix CrossFit,,,,North East,Men,,300 lb,,205 lb,345 lb,,,,,,,,,155 lb,
1973,Greg Punke,CrossFit Exemplify,,,,North America East,Men,,400 lb,,245 lb,455 lb,,,,,,,40,,,70:00
1974,Josh McBride,Elevate Crew CrossFit,,,,South Central,Men,,,,245 lb,,,,,,,,,,185 lb,
1987,Anthony Underwood,,,,,North America West,Men,,375 lb,,225 lb,450 lb,313,24:57,2:42,2:25,9:06,,40,22:35,165 lb,1:09
1993,Patricia Pautrat,M34 CrossFit South,,"2023 open
856th
worldwide",856th,worldwide,Women,Women (45-49),92 kg,60:02,65 kg,102 kg,,,,,,,,,47 kg,
2033,Courtney Brousse,,,,,Canada East,Women,,240 lb,,175 lb,305 lb,,,,,,,,27:00,120 lb,
2045,Tiago Dias,CrossFit Evolving Kilburn,,,,Europe Central,Men,,80 kg,,60 kg,80 kg,,,,,,,5,,30 kg,
2055,Claudia Ragsdale,Persistence Culture CrossFit,,"2023 semifinals
25th
worldwide",25th,worldwide,Women,Women (50-54),305 lb,,,355 lb,,,,,,,,,,
2061,Michael Lifshitz,CrossFit CenterMass,,"2023 open
74069th
worldwide",74069th,worldwide,Men,Men,255 lb,,185 lb,315 lb,,,,,,,,,145 lb,
2070,Abraham Basson,,,,,Oceania,Men,,130 kg,,80 kg,180 kg,,,,,,,,23:56,75 kg,
2101,Vera Reid,Cityscape CrossFit,,,,Canada,Women,,175 lb,,135 lb,215 lb,,,,,,,,,100 lb,
2107,Eric Mills,United Front CrossFit,,,,North America,Men,,,,245 lb,405 lb,,,,,,,25,22:45,205 lb,1:45
2137,Wesley Naile,JH CrossFit,,,,North America,Men,,330 lb,,235 lb,395 lb,,,3:42,2:30,,,,23:35,195 lb,
2174,Jarad Green,Clan CrossFit,,,,Canada East,Men,,,,,445 lb,,,5:54,,,,40,,185 lb,
2190,Alec Schmidt,Lakeshore CrossFit,,"2023 open
41901st
worldwide",41901st,worldwide,Men,Men,120 kg,,105 kg,178 kg,292,,,,,,,,78 kg,
2200,Cathal O'Brien,,,,,Europe,Men,,115 kg,,,130 kg,,,,,,,7,26:08,,1:43
2206,Justin Price,Alternative Athletics CrossFit,,,,North America,Men,,265 lb,,195 lb,320 lb,307,26:33,6:14,6:34,9:39,,35,20:15,135 lb,1:13
2209,Mohammed Bawazeer,CrossFit Invictus Back Bay,,,,North America,Men,,305 lb,,195 lb,345 lb,,,8:21,,15:00,,,,145 lb,
2214,Madelene Vaughan-Johncey,,,,,Europe,Women,,120 kg,,,130 kg,,,,,,,,20:00,,
2221,Veljko Markovic,CrossFit NS,,"2023 open
3715th
worldwide",3715th,worldwide,Men,Men (45-49),160 kg,,110 kg,180 kg,,,,5:02,,,,30:00,80 kg,
2224,Oleksandr Martynov,CrossFit Ogun,,,,Spain,Men,,140 kg,62:00,100 kg,150 kg,,,3:47,,,,36,,85 kg,
2234,Oliver Kreusen,,,,,Europe,Men,,90 kg,,,110 kg,,,,,,,,,30 kg,
2235,Haavard Mikkelsen,CrossFit Elverum,,"2023 open
4497th
worldwide",4497th,worldwide,Men,Men (35-39),125 kg,,102 kg,163 kg,346,22:39,3:20,2:31,8:39,,36,19:35,83 kg,1:05
2244,Marc Redl,CrossFit 1971 SW,,"2023 open
6519th
worldwide",6519th,worldwide,Men,Men (35-39),150 kg,,120 kg,210 kg,,,,,7:30,,,20:00,85 kg,
2260,Patrick Stratmann,CrossFit Heidelberg,,"2023 open
5950th
worldwide",5950th,worldwide,Men,Men,175 kg,,140 kg,215 kg,385,,2:48,1:46,,,64,19:52,112 kg,
2271,Ryan Sanders,CrossFit Union Ellenbrook,,,,Oceania,Men,,150 kg,,,205 kg,,,3:46,,,,,,100 kg,1:14
2275,Joseph Rodriguez,,,,,,,,425 lb,,300 lb,485 lb,,,,,,,,,205 lb,
2292,Jarrett Moore,Koda CrossFit Tulsa,,"2023 open
2171st
worldwide",2171st,worldwide,Men,Men (35-39),385 lb,,285 lb,475 lb,,14:45,2:38,2:48,8:27,,60,,205 lb,
2293,Stuart McKechnie,CrossFit Doors of Daring,,"2023 open
72102nd
worldwide",72102nd,worldwide,Men,Men,285 lb,,195 lb,415 lb,331,26:53,4:12,3:25,8:30,,,,145 lb,
2303,Ramiz Sweis,,,,,,,,215 lb,,135 lb,315 lb,,,,,,,12,29:10,65 lb,
2305,Madison Harris,Clermont CrossFit,,,,United States,Women,,245 lb,,175 lb,350 lb,,,,,,,,19:17,150 lb,
2308,Antonio Lopes,,,,,,,,150 kg,,65 kg,155 kg,,27:00,,,,,,21:00,,
2324,Taylor Walsh,Chaka CrossFit,,,,United States,Men,,350 lb,,245 lb,410 lb,,,,,,,,,215 lb,
2338,Erik van Dooren,CrossFit 168,,"2023 open
17582nd
worldwide",17582nd,worldwide,Men,Men,150 kg,,,,,,,,,,,,87 kg,
2353,Martin van Eeden,Black River CrossFit,,,,Africa,Men,,361 lb,,235 lb,445 lb,,,,,11:08,,,,,
2376,John Bianchi,CrossFit Supercell,,,,North America East,Men (65+),,310 lb,,170 lb,335 lb,,,,,,,,,120 lb,
2398,Fernando Lobsang Compañ Marcos,CrossFit Torredembarra,,"2023 open
2136th
worldwide",2136th,worldwide,Men,Men,160 kg,,130 kg,220 kg,,,3:12,,,,,,100 kg,
2403,Angel Alejandro Cuevas Mendoza,CrossFit HMO,,,,Central America,Men,,355 lb,,345 lb,405 lb,,,,,,,,,245 lb,
2410,Kyle Whitaker,Lightning CrossFit,,,,North America,Men,,250 lb,,,450 lb,,,,,8:31,,,,135 lb,
2440,Sascha Baae,CrossFit Herne,,,,Europe,Men,,134 kg,,,157 kg,,,,,,,,,67 kg,
2468,Rachel Uhrinek,CrossFit Faded Glory,,,,South East,Women,,235 lb,,155 lb,265 lb,,,,,,,,,125 lb,
