,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
211,Tim Lyons,CrossFit Almaden,,,,North America,Men (60-64),,325 lb,,225 lb,405 lb,340,22:10,3:23,2:48,9:14,,42,,170 lb,
216,Drew Armstrong,,,,,Canada West,Men,,350 lb,,295 lb,475 lb,,,3:03,,7:49,,,,230 lb,
217,Clarke Caudill,SHRED CrossFit,,"2023 open
5739th
worldwide",5739th,worldwide,Men,Men (45-49),325 lb,,235 lb,445 lb,335,21:49,4:50,2:26,8:33,,30,20:30,185 lb,
223,Andrew Watkins,CrossFit Dallas Central,,,,United States,Men,,341 lb,,264 lb,440 lb,,,3:12,,,,,,220 lb,
227,David Post,,,,,,,,205 lb,,185 lb,305 lb,,,,,,,21,,115 lb,
231,Mario La Rosa,,,,,Australia,Men,,140 kg,,101 kg,170 kg,,,2:51,2:57,8:46,,,,80 kg,
236,Jeff Edwards,,,,,Central East,Men,,,,,,,,,,,,1,,,
238,Patrick Scribner,CrossFit Undertow,,"2023 open
26586th
worldwide",26586th,worldwide,Men,Men,365 lb,,265 lb,405 lb,,,2:54,2:31,7:30,,50,,215 lb,
240,Alison Muller,CrossFit Abode South,,"2023 open
493rd
worldwide",493rd,worldwide,Women,Women (35-39),135 kg,,95 kg,155 kg,423,21:57,3:00,1:37,8:08,,,,70 kg,
255,Daniel Graham,CrossFit Recoil,,"2023 open
8348th
worldwide",8348th,worldwide,Men,Men (45-49),225 lb,,195 lb,375 lb,293,28:32,,6:05,,,,22:07,135 lb,
258,Tammy Shea,,,,,North America West,Women,,205 lb,,125 lb,225 lb,245,30:19,5:49,5:08,11:27,,34,,85 lb,
260,Stephanie Munds,Body Shop CrossFit,,"2023 quarterfinals
110th
worldwide",110th,worldwide,Women,Women (50-54),225 lb,,157 lb,290 lb,,,,,,,,,115 lb,
264,Kevin Unger,CrossFit City Line,,,,North America East,Men (55-59),,290 lb,,235 lb,405 lb,318,,3:13,2:17,9:05,,25,22:15,170 lb,1:04
266,Logan Smith,,,,,Mid Atlantic,Men,,,,235 lb,365 lb,368,17:45,,3:26,8:03,,,18:40,190 lb,
267,Jan Dayleg,150 Bay CrossFit,,,,United States,Men,,405 lb,,330 lb,425 lb,,,2:08,,,,40,19:57,264 lb,
272,Amber Christopher,,,,,South Central,Women,,205 lb,,150 lb,285 lb,277,23:13,4:50,3:01,8:47,,,23:11,110 lb,1:12
274,Faith Kelly,CrossFit Vacaville North,,,,North America,Women,,220 lb,,68 kg,285 lb,264,,3:40,3:45,9:38,,22,23:13,51 kg,
278,johnny Gonzalez,Ruination CrossFit,,,,West Coast,Men,,450 lb,,265 lb,500 lb,,,2:20,,,,54,,207 lb,
285,Joseph McCreavy,CrossFit Enlighten,,"2023 open
1174th
worldwide",1174th,worldwide,Men (60-64),Men (60-64),265 lb,,215 lb,365 lb,,,,3:27,13:56,,,24:23,145 lb,1:40
286,Michael Hirsch,,,,,North West,Men,,375 lb,,305 lb,500 lb,,21:23,2:53,2:50,9:03,,,,240 lb,
287,Manny Alayon,NorthEast CrossFit,,,,North America,Men,,410 lb,,320 lb,535 lb,425,16:34,2:15,1:50,7:51,,68,22:00,265 lb,1:00
290,Snow Charpentier,CrossFit Iron Haven,,"2023 open
7054th
worldwide",7054th,worldwide,Women,Women,302 lb,,220 lb,305 lb,,,2:29,2:13,8:49,,35,20:48,163 lb,
293,Ed Kassis,,,,,Central East,Men,,360 lb,,250 lb,415 lb,317,21:20,3:33,2:20,8:18,,41,,205 lb,
294,Audrey Dionne,,,,,Canada East,Women,,230 lb,,165 lb,285 lb,,,,,,,,,145 lb,
295,Alan Cook,,,,,North America,Men,,350 lb,,245 lb,400 lb,310,23:00,3:25,2:30,8:45,,40,23:30,215 lb,1:05
297,Bill Dillard,,,,,North America West,Men,,335 lb,,225 lb,390 lb,315,22:50,3:53,3:15,9:19,,42,20:05,170 lb,0:59
301,Michael Kelley,Narrows CrossFit,,,,North America,Men,,385 lb,,305 lb,460 lb,429,23:00,2:50,1:54,7:51,,61,19:30,235 lb,1:11
302,Mike Alley,,,,,Central East,Men,,302 lb,,220 lb,355 lb,333,,2:44,2:58,,,45,,165 lb,
307,Ryan Davis,,,,,North Central,Men,,525 lb,,305 lb,475 lb,449,,2:09,1:06,8:42,,,21:15,225 lb,1:06
312,Martha Baker,CrossFit Puyallup,,,,United States,Women (55-59),,180 lb,,130 lb,300 lb,262,32:16,6:14,3:40,12:12,,22,,90 lb,
322,Andres Sandoval,CrossFit Little Silver,,"2023 open
2208th
worldwide",2208th,worldwide,Men,Men (35-39),435 lb,,285 lb,455 lb,,,2:27,2:06,7:46,,45,,225 lb,
328,Peggy Scribner,CrossFit Undertow,,"2023 open
375th
worldwide",375th,worldwide,Women (60-64),Women (60-64),150 lb,,120 lb,240 lb,247,,8:47,4:30,,,16,,100 lb,
349,Paul Davies,CrossFit Birkenhead,,"2023 open
5555th
worldwide",5555th,worldwide,Men,Men (40-44),135 kg,,108 kg,200 kg,429,18:29,2:31,2:14,7:39,,50,21:00,79 kg,1:05
351,Laurence Crooks,,,,,Central East,Men,,225 lb,,,325 lb,,,4:37,,,,27,,,
354,Chris Mason,CrossFit Westfield,,"2023 quarterfinals
659th
worldwide",659th,worldwide,Men,Men (40-44),315 lb,,255 lb,425 lb,344,19:24,3:58,2:40,7:00,,40,19:00,215 lb,0:58
377,Brad mcleod,,,,,South East,Men,,400 lb,,225 lb,365 lb,,,,4:08,,,37,,180 lb,
382,Davis Dulnuan,,,"2023 open
890th
worldwide",890th,worldwide,Men,Men (45-49),400 lb,,,510 lb,,,2:28,,,,57,,,
389,Lei Fei,CrossFit RTP,,"2023 open
8298th
worldwide",8298th,worldwide,Men,Men (35-39),,,,,,,,,,,1,,,
406,Janelle Lee,,,,,South Central,Women,,165 lb,,120 lb,205 lb,,,,,,,,21:05,100 lb,
419,Teddy Binette,CrossFit Beaufort,,,,North America,Men (60-64),,157 kg,,111 kg,183 kg,,,,,,,,,85 kg,
423,Jake Humphrey,CrossFit Colfax,,,,South West,Men,,465 lb,,360 lb,565 lb,396,19:28,2:15,1:13,,,54,21:45,285 lb,
431,Vito Taulealo,CrossFit Milpitas,,"2023 open
7748th
worldwide",7748th,worldwide,Men,Men (40-44),360 lb,,265 lb,410 lb,312,29:35,4:17,1:56,9:51,,43,24:28,215 lb,
432,Michael West,,,,,South West,Men,,300 lb,,175 lb,345 lb,,34:30,,,,,28,23:43,135 lb,
434,Stephen Fiorentino,Blues City CrossFit,,"2023 open
8507th
worldwide",8507th,worldwide,Men,Men,375 lb,,275 lb,425 lb,,,2:53,2:11,,,36,,235 lb,
441,Lily Free,CrossFit Torian,,"2023 open
2564th
worldwide",2564th,worldwide,Women,Women (35-39),105 kg,,80 kg,130 kg,326,20:50,3:39,2:11,9:09,,,21:20,70 kg,
444,Cameron Paktinat,BackCountry CrossFit,,,,North America,Men,,345 lb,,265 lb,425 lb,,,3:36,2:13,8:34,,,21:19,175 lb,
447,Steve Hamming,8th Day CrossFit,,,,North America,Men (60-64),,355 lb,,255 lb,425 lb,351,,3:55,2:50,,,45,23:00,205 lb,1:08
450,David Hood,,,,,Australia,Men,,130 kg,,95 kg,190 kg,315,,4:20,3:38,8:34,,42,,77 kg,
452,Blake Evans,CrossFit Blue Ash,,,,North America,Men,,425 lb,,295 lb,455 lb,331,,3:06,2:05,8:20,,42,,256 lb,1:19
464,Joshua Lavelle,CrossFit CLE,,"2023 open
1528th
worldwide",1528th,worldwide,Men,Men (40-44),325 lb,,255 lb,425 lb,,,,,,,,,225 lb,
468,Faith Murphy,CrossFit TakeOff,,,,United States,Women,,215 lb,,145 lb,275 lb,,,4:53,,,,21,,105 lb,
481,Kristen Cave,,,,,Mid Atlantic,Women,,260 lb,,185 lb,300 lb,,19:49,5:00,3:03,9:41,,,,135 lb,
482,Emily Sweeney,CrossFit Wash Park,,"2023 open
4855th
worldwide",4855th,worldwide,Women,Women (35-39),190 lb,,120 lb,240 lb,239,,,,,,33,,105 lb,
483,Anne Lemieux,CrossFit 207,,,,North America,Women,,225 lb,,170 lb,275 lb,,,,,,,,,125 lb,
485,Karianne Anthes,CrossFit Morristown,,"2023 open
1320th
worldwide",1320th,worldwide,Women,Women (40-44),222 lb,,160 lb,265 lb,,19:50,3:32,2:53,7:47,,30,19:54,130 lb,1:17
490,Holly Briel,CrossFit Unlocked,,,,Mid Atlantic,Women,,185 lb,,155 lb,285 lb,328,20:28,5:38,3:00,9:56,,18,20:23,95 lb,1:22
491,Lauren Wiggins,CrossFit North Haven,,"2023 open
3356th
worldwide",3356th,worldwide,Women,Women (40-44),170 lb,,120 lb,255 lb,289,21:05,4:05,,10:18,,42,21:17,100 lb,
492,Robert Howe,CrossFit Foggy Bottom,,,,United States,Men,,435 lb,,,505 lb,,,2:27,2:45,,,50,,,
496,Mike Halas,,,,,North America East,Men,,360 lb,,,410 lb,280,,,4:51,10:34,6:37,,26:36,,1:32
506,Tracy Burt,Green Cove CrossFit,,"2023 open
1883rd
worldwide",1883rd,worldwide,Women,Women (45-49),200 lb,,145 lb,265 lb,,,,,,,,24:13,110 lb,1:06
518,Justin McPherson,Chesterfield CrossFit,,"2023 quarterfinals
559th
worldwide",559th,worldwide,Men,Men (40-44),410 lb,,290 lb,470 lb,,,2:35,2:08,8:02,,71,,205 lb,1:00
523,Jeremy Bennett,CrossFit Shawano Area,,,,North America,Men,,400 lb,,225 lb,500 lb,,27:00,3:43,,,,51,,165 lb,
545,Michael Mohler,White Tail CrossFit,,,,North America West,Men,,345 lb,,225 lb,345 lb,299,,3:29,3:06,9:18,,,20:50,175 lb,2:58
546,James Hollingsworth,Full Steam CrossFit,,"2023 open
6582nd
worldwide",6582nd,worldwide,Men,Men (50-54),335 lb,,215 lb,415 lb,324,26:42,4:59,3:18,7:37,,50,21:00,160 lb,1:20
548,Jennifer McKenzie,CrossFit Hyperformance,,,,South East,Women,,165 lb,,125 lb,205 lb,,,4:50,5:20,9:48,,40,,95 lb,1:17
555,Mario lara,,,,,Latin America,Men,,305 lb,,225 lb,400 lb,252,23:08,4:08,4:38,9:24,,35,20:00,175 lb,1:00
560,Renee Boulanger,CrossFit CenterMass,,"2023 open
4074th
worldwide",4074th,worldwide,Women,Women (40-44),220 lb,,155 lb,285 lb,,,,3:02,,,33,23:45,125 lb,
575,Angela Kumagai,Front Range CrossFit,,"2023 open
6286th
worldwide",6286th,worldwide,Women,Women,250 lb,,185 lb,307 lb,,,,,,,,,155 lb,
583,Stephen Antley,U Can CrossFit,,,,North America,Men,,375 lb,,270 lb,445 lb,,,3:59,3:22,9:44,,44,,210 lb,
584,Jason Lembright,CrossFit 785,,"2023 open
288th
worldwide",288th,worldwide,Men,Men (45-49),451 lb,,305 lb,505 lb,430,17:17,2:26,2:29,8:00,,53,17:40,220 lb,1:00
587,Jake Haagman,Raw Edge CrossFit,,,,Australasia,Men,,,,,,,,,,,,25,,,
591,Christopher Buscaglia,,,,,North East,Men,,305 lb,,235 lb,445 lb,,24:31,4:42,3:11,8:53,,50,,185 lb,1:17
594,Eric Sweet,,,"2023 open
541st
worldwide",541st,worldwide,Men,Men (40-44),385 lb,,260 lb,405 lb,377,18:53,2:58,1:59,8:26,,32,22:48,185 lb,1:25
597,Brian Carroll,,,,,Mid Atlantic,Men,,,,,,,26:52,7:20,3:10,10:04,,,20:12,,
603,Jennifer Senseman,CrossFit Vineland Performance,,,,United States,Women,,275 lb,,200 lb,305 lb,,,3:08,2:05,,,32,,176 lb,
606,Lance Lopez,CrossFit Alexandria,,,,South Central,Men,,365 lb,,275 lb,375 lb,,,2:29,,,,49,18:00,220 lb,0:59
609,Connor Haberl,CrossFit NCR 2,,"2023 open
21345th
worldwide",21345th,worldwide,Men,Men,380 lb,,285 lb,405 lb,277,23:37,3:30,2:33,8:42,,38,19:24,205 lb,1:02
612,Christian Simms,CrossFit Lansdale,,"2023 open
8440th
worldwide",8440th,worldwide,Men,Men (35-39),365 lb,,245 lb,,,,,,,,,,195 lb,0:56
623,Jacqueline Hastings,VC CrossFit,,,,United States,Women,,170 lb,,120 lb,215 lb,,,,,12:21,,15,25:00,100 lb,1:25
626,Chris Sneckenberger,,,,,South East,Men,,,,,,324,26:47,5:07,3:35,9:48,,,,,
627,Jason stone,CrossFit Jenks,,,,North America West,Men,,285 lb,,230 lb,345 lb,379,,3:35,2:35,,,29,21:05,175 lb,1:18
628,Aaron Dietrich,,,,,,,,405 lb,,285 lb,465 lb,,,3:56,2:10,10:18,,,,210 lb,
632,Chris Clyde,CrossFit Wheelhouse,,"2023 semifinals
16th
worldwide",16th,worldwide,Men,Men (35-39),460 lb,,335 lb,525 lb,451,,2:20,1:22,7:44,,70,21:15,290 lb,
640,David Barnett,CrossFit Tall City,,,,North America,Men,,500 lb,,321 lb,529 lb,414,,2:32,1:36,6:46,,74,19:29,262 lb,1:04
641,Ronald Stenger,CrossFit 1513,,,,United States,Men,,325 lb,,240 lb,395 lb,302,23:38,4:29,3:48,10:46,,41,22:14,200 lb,0:51
642,Eric Burnett,,,,,South Central,Men,,325 lb,,225 lb,375 lb,339,22:21,3:27,4:30,8:16,,30,21:45,185 lb,1:14
643,Sergio Garcia,CrossFit Coconut Grove,,,,United States,Men,,355 lb,,285 lb,500 lb,,,,,,,,21:00,215 lb,
644,Robert Shay,Boulder Mountain CrossFit,,,,North America,Men (60-64),,225 lb,,185 lb,315 lb,304,25:50,6:38,5:55,10:14,,37,23:16,145 lb,
646,Hillary Widdifield,CrossFit Steinbach,,"2023 open
5983rd
worldwide",5983rd,worldwide,Women,Women (40-44),255 lb,,165 lb,300 lb,,,5:08,3:27,,,18,,120 lb,
647,Martine Bertrand,CrossFit YUL,,"2023 open
2507th
worldwide",2507th,worldwide,Women,Women (45-49),205 lb,,155 lb,248 lb,,,,,,,,,110 lb,
650,Joshua Rempel,Targhee CrossFit,,,,United States,Men,,425 lb,,340 lb,500 lb,385,18:47,2:37,1:37,7:40,,,,260 lb,
666,Mike Standon,CrossFit Athlete Inside (AI),,"2023 open
14846th
worldwide",14846th,worldwide,Men,Men (35-39),335 lb,,275 lb,400 lb,352,,4:43,2:26,9:00,,36,,210 lb,
667,Michelle Birtwell,CrossFit Vic City,,"2023 open
3176th
worldwide",3176th,worldwide,Women,Women (35-39),210 lb,,145 lb,240 lb,,,5:55,4:27,,,,,110 lb,
668,Randall Grant,CrossFit Spero,,"2023 open
5580th
worldwide",5580th,worldwide,Men,Men (45-49),295 lb,,215 lb,415 lb,374,19:35,4:38,2:46,,,40,21:08,170 lb,1:08
677,Micah Miner,,,,,Mid Atlantic,Men,,345 lb,,230 lb,500 lb,,24:06,3:26,4:20,9:30,,,22:06,185 lb,1:16
679,Cheri Mooney,CrossFit Ferrum,,,,North America,Women,,220 lb,,145 lb,290 lb,300,28:22,3:41,3:14,9:04,,46,25:48,122 lb,1:15
690,Brandy Jones,,,,,South Central,Women,,165 lb,,,235 lb,,,,,,,,,,
694,Luke Syfert,Dawson CrossFit,,"2023 quarterfinals
1161st
worldwide",1161st,worldwide,Men,Men (40-44),375 lb,,270 lb,400 lb,,,4:31,2:16,,,45,,215 lb,0:59
696,Timothy Paulson,CrossFit East Nashville,,"2023 quarterfinals
2132nd
North America East",2132nd,North America East,Men,Men,465 lb,,365 lb,530 lb,508,,2:15,1:15,6:58,,68,18:56,300 lb,1:01
704,J Paul Gillio,,,,,North East,Men,,315 lb,,225 lb,375 lb,,,,,,,,,165 lb,
705,Bon Nguyen,,,,,,,,,,,,,,,,,,,,,0:59
711,Marely Hall,,,,,North America,Women,,230 lb,,168 lb,260 lb,311,,4:52,3:31,10:00,,29,23:37,130 lb,1:07
712,Kolter Schuebel,,,,,North West,Men,,285 lb,,235 lb,395 lb,347,,3:54,2:22,9:25,,,,195 lb,
739,Rob Aronofsky,Rockingham CrossFit,,"2023 open
2044th
worldwide",2044th,worldwide,Men,Men (35-39),475 lb,,350 lb,525 lb,,,2:37,,,,35,19:00,290 lb,
741,Daryl Bosarge,Fourth Street CrossFit,,,,North America,Men,,405 lb,,275 lb,495 lb,,,3:03,,,,43,,225 lb,
742,Erinn Lynch,,,,,South West,Women,,215 lb,,145 lb,255 lb,382,20:32,3:54,3:22,7:11,,38,,115 lb,
748,Jennifer Chailler,CrossFit 7 Mile,,"2023 open
572nd
worldwide",572nd,worldwide,Women,Women (45-49),190 lb,,155 lb,265 lb,300,17:51,3:04,3:19,8:16,,47,,115 lb,
755,Bud Baldwin,CrossFit 540,,,,United States,Men (60+),,255 lb,,175 lb,365 lb,,,,,,,33,,,
760,Ryan Stokes,,,,,Canada West,Men,,325 lb,,245 lb,425 lb,,,3:48,4:15,9:06,,50,,190 lb,
762,Andres Danelutto,,,,,North America,Men,,415 lb,,275 lb,445 lb,,20:19,2:36,,,,,,225 lb,
768,Travis Harkey,CrossFit Atlanta,,,,North America,Men,,400 lb,,285 lb,480 lb,310,,,2:12,,,,,,
771,Britney Holmberg,,,,,North America,Women,,255 lb,,195 lb,355 lb,485,16:11,2:30,1:34,8:08,,34,20:05,170 lb,1:14
777,Jonathan Mears,CrossFit All City,,"2023 quarterfinals
528th
worldwide",528th,worldwide,Men,Men (50-54),255 lb,,225 lb,315 lb,,18:40,5:45,3:43,11:30,,17,25:00,175 lb,1:15
778,Angelo Cambio,Post Road CrossFit,,"2023 open
3459th
worldwide",3459th,worldwide,Men,Men (45-49),385 lb,,225 lb,425 lb,290,30:08,3:20,2:36,7:38,,43,25:56,170 lb,
779,jordan baker,Boulder Mountain CrossFit,,,,North America,Men,,355 lb,,265 lb,385 lb,399,19:28,2:55,3:17,7:55,,54,19:54,205 lb,1:08
784,Deb Myers,CrossFit Hawthorne,,,,North America,Women,,220 lb,,140 lb,320 lb,333,,,3:19,,,15,21:06,105 lb,
792,Jay Maryniak,,,,,North East,Men,,375 lb,,255 lb,545 lb,,21:01,,2:38,8:23,,55,21:09,175 lb,
793,debra locke,CrossFit Gallatin,,"2023 open
1680th
worldwide",1680th,worldwide,Women (60-64),Women (60-64),120 lb,,,185 lb,,,8:38,,13:15,,,,,
794,Tyler Hinz,NCFIT CrossFit,,"2023 open
4403rd
worldwide",4403rd,worldwide,Men,Men (35-39),250 lb,,700 lb,12 lb,1,,20:00,-1:00,1:43,,78,23:04,700 lb,70:09
798,David Small,CrossFit Torian,,"2023 open
2434th
worldwide",2434th,worldwide,Men,Men (50-54),159 kg,,107 kg,180 kg,303,,4:45,2:12,9:20,,25,,84 kg,
802,Tim Heintzman,CrossFit Bloomington-Normal,,,,United States,Men,,355 lb,,245 lb,455 lb,282,34:36,8:04,,11:28,,,28:14,195 lb,1:23
806,Patricia Penton,Resident CrossFit,,"2023 open
6477th
worldwide",6477th,worldwide,Women,Women (35-39),214 lb,,165 lb,210 lb,,,,,9:57,,11,22:19,127 lb,1:28
808,Colin Clark,Iron Oak CrossFit,,,,North America,Men,,,,265 lb,,,,3:35,,,,,,205 lb,
813,Loren Winter,CrossFit Invictus Everest Park,,"2023 open
4428th
worldwide",4428th,worldwide,Men,Men (40-44),455 lb,,345 lb,535 lb,396,25:54,3:43,1:43,,,29,,245 lb,
816,Maria Bruno,CrossFit Lake Tahoe,,"2023 quarterfinals
158th
worldwide",158th,worldwide,Women,Women (45-49),225 lb,,165 lb,290 lb,351,,2:53,3:01,9:10,,37,25:03,120 lb,1:16
820,Brian Marx,,,,,North East,Men,,315 lb,,225 lb,355 lb,,,6:04,,,,27,28:30,165 lb,
821,David Gordon,CrossFit South Aurora,,,,United States,Men,,455 lb,,245 lb,435 lb,,,3:13,2:30,7:30,,50,,205 lb,
826,Craig Kaufman,CrossFit Resurgence,,"2023 open
1092nd
worldwide",1092nd,worldwide,Men,Men (40-44),350 lb,,275 lb,415 lb,416,,3:36,2:52,,,32,,230 lb,
835,Ryan Wright,,,,,South West,Men,,405 lb,,315 lb,535 lb,,,3:18,,,,45,,235 lb,
842,Jason Hilliard,,,,,North America,Men,,350 lb,,280 lb,400 lb,,,2:47,2:07,8:23,,60,,225 lb,1:02
849,Marco Casali,CrossFit El Camino,,,,South America,Men (55-59),,202 kg,,125 kg,220 kg,,,2:49,,,,50,22:25,107 kg,
851,Mario GastÃ³n Metaza,,,,,Latin America,Men,,140 kg,,100 kg,180 kg,,,5:30,,,,40,17:00,80 kg,1:00
853,Zachary Kepner,CrossFit Dana Point,,"2023 open
5215th
worldwide",5215th,worldwide,Men,Men (35-39),315 lb,,245 lb,375 lb,,,,2:12,,,,,175 lb,
854,Drew Denny,CrossFit ISO,,,,North America,Men,,400 lb,,300 lb,405 lb,,,3:49,1:55,10:03,,50,21:20,245 lb,
855,Rickey Ellis,PSKC CrossFit,,"2023 open
2673rd
worldwide",2673rd,worldwide,Men,Men (35-39),350 lb,,286 lb,425 lb,356,21:19,3:09,1:43,8:31,,,22:13,235 lb,1:30
864,Mitch Medeiros,Copperhead CrossFit,,,,United States,Men,,335 lb,,125 kg,410 lb,,,3:19,2:08,9:37,,,,225 lb,1:09
874,Jay Johnson,WAO CrossFit,,,,North America,Men,,405 lb,,315 lb,505 lb,410,,2:24,1:54,8:58,,51,20:34,240 lb,1:05
